INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,"ENGLAND",1122323,9061899,12.3851
I01964,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",10874,56683,19.1839
I01964,RCF,"AIREDALE NHS FOUNDATION TRUST",4641,32667,14.2070
I01964,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",3942,41850,9.4194
I01964,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11623,87283,13.3165
I01964,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",5217,43308,12.0463
I01964,R1H,"BARTS HEALTH NHS TRUST",22591,167596,13.4794
I01964,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",10633,71900,14.7886
I01964,RC1,"BEDFORD HOSPITAL NHS TRUST",5546,36416,15.2296
I01964,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",6336,55357,11.4457
I01964,RMC,"BOLTON NHS FOUNDATION TRUST",6034,60677,9.9445
I01964,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",12600,92368,13.6411
I01964,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",8742,70067,12.4766
I01964,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",7100,58291,12.1803
I01964,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",8191,70123,11.6809
I01964,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",8351,74164,11.2602
I01964,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",13670,91972,14.8632
I01964,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",6112,50908,12.0060
I01964,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",4630,57016,8.1205
I01964,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",4545,46988,9.6727
I01964,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",10650,82047,12.9804
I01964,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",4417,40976,10.7795
I01964,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",8397,57051,14.7184
I01964,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",10513,73034,14.3947
I01964,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3848,29514,13.0379
I01964,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",6751,66296,10.1831
I01964,RJN,"EAST CHESHIRE NHS TRUST",1418,19462,7.2860
I01964,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",12778,105973,12.0578
I01964,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",9550,80182,11.9104
I01964,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",11622,106956,10.8662
I01964,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",7695,59343,12.9670
I01964,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",8673,62608,13.8529
I01964,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",19010,128105,14.8394
I01964,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4179,33479,12.4825
I01964,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",2270,21791,10.4171
I01964,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",9884,91773,10.7701
I01964,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",9133,62882,14.5240
I01964,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",8884,91285,9.7322
I01964,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",7298,62751,11.6301
I01964,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3639,26844,13.5561
I01964,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4448,44126,10.0802
I01964,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",4966,84960,5.8451
I01964,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",8932,108395,8.2402
I01964,R1F,"ISLE OF WIGHT NHS TRUST",1854,17390,10.6613
I01964,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3705,31808,11.6480
I01964,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",6636,51146,12.9746
I01964,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",9805,110363,8.8843
I01964,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",5537,57274,9.6676
I01964,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",8104,77294,10.4846
I01964,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",13861,125782,11.0199
I01964,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",10963,91466,11.9859
I01964,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",16675,98147,16.9898
I01964,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",10345,77680,13.3175
I01964,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",12037,71732,16.7805
I01964,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",16610,175870,9.4445
I01964,RPA,"MEDWAY NHS FOUNDATION TRUST",6906,57574,11.9950
I01964,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",6820,49735,13.7127
I01964,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",7335,56988,12.8711
I01964,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",10969,95290,11.5112
I01964,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",5522,44489,12.4121
I01964,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",8250,89129,9.2562
I01964,RVJ,"NORTH BRISTOL NHS TRUST",10539,84700,12.4427
I01964,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3893,47044,8.2752
I01964,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",6046,47556,12.7134
I01964,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",7732,58867,13.1347
I01964,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",10079,78766,12.7961
I01964,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",7850,69162,11.3502
I01964,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3492,31008,11.2616
I01964,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",6086,56651,10.7430
I01964,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",10273,71299,14.4083
I01964,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",13805,135284,10.2045
I01964,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",13340,115224,11.5774
I01964,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",15028,125834,11.9427
I01964,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",7327,51035,14.3568
I01964,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",9891,79764,12.4003
I01964,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",9255,67280,13.7559
I01964,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",8340,70166,11.8861
I01964,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",8511,62303,13.6607
I01964,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",11671,102825,11.3504
I01964,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",7817,49532,15.7817
I01964,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",6135,48239,12.7179
I01964,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",8711,58352,14.9284
I01964,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",6314,49675,12.7106
I01964,RNZ,"SALISBURY NHS FOUNDATION TRUST",4373,36967,11.8295
I01964,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",9393,69040,13.6052
I01964,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",9764,114933,8.4954
I01964,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",6950,54040,12.8608
I01964,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",8560,67710,12.6422
I01964,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",9179,87494,10.4910
I01964,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",3156,22709,13.8976
I01964,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4221,35374,11.9325
I01964,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8018,56921,14.0862
I01964,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3938,30689,12.8320
I01964,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",10344,89678,11.5346
I01964,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",10852,77534,13.9964
I01964,RWJ,"STOCKPORT NHS FOUNDATION TRUST",5456,57731,9.4507
I01964,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",7359,52334,14.0616
I01964,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",3309,34021,9.7263
I01964,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",8160,58661,13.9104
