INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,37,58542.668,58790.84,58490.668,64236.979,64246.525,64234.979,5744.312,25,0,5369.277,25,0,4173.167,25,0,71.482,27.001,1.517,905596192,0.445,0.452,0.076,0.722
I00699,38,21072.538,21316.274,21020.538,27874.833,27884.208,27872.833,6852.295,25,0,7797.514,25,0,3614.083,25,0,87.049,11.788,1.164,273942200,0.753,0.761,0.054,0.876
I00699,39,40723.014,40978.967,40671.014,44646.803,44656.647,44644.803,3973.789,25,0,3589.516,25,0,2714.798,25,0,73.172,24.655,2.174,702201042,0.485,0.496,0.035,0.743
I00699,40,9375.828,9591.146,9323.828,10693.896,10702.177,10691.896,1368.068,25,0,1431.436,25,0,826.7,25,0,77.11,21.015,1.876,36517560,0.561,0.572,0.048,0.78
I00699,41,5667.848,5907.61,5615.848,7887.498,7896.72,7885.498,2269.65,25,0,4516.638,25,0,1581.957,25,0,90.604,6.314,3.081,51452240,0.843,0.87,0.016,0.921
I00699,42,64560.642,64810.133,64508.642,66757.003,66766.599,66755.003,2246.361,25,0,1938.664,25,0,1553.342,25,0,61.753,35.421,2.826,986341356,0.263,0.271,0.044,0.632
I00699,43,11601.545,11863.035,11549.545,12858.085,12868.142,12856.085,1306.54,25,0,1932.785,25,0,1202.16,25,0,73.729,17.382,8.889,180718335,0.563,0.618,0.007,0.782
I00699,44,17770.107,18003.082,17718.107,18828.25,18837.21,18826.25,1108.143,25,0,958.533,25,0,698.721,25,0,67.626,29.227,3.147,123016374,0.384,0.396,0.029,0.692
I00699,45,1346.698,1554.791,1294.698,1555.434,1563.438,1553.434,258.736,25,0,410.71,25,0,198.75,25,0,79.724,11.672,8.604,2769354,0.681,0.745,0.008,0.84
I00699,46,7531.867,7747.293,7479.867,9562.823,9571.109,9560.823,2080.957,25,0,3193.203,25,0,1703.466,25,0,84.587,13.513,1.9,31788168,0.711,0.725,0.053,0.855
I00699,47,7113.462,7295.987,7065.462,7848.164,7855.769,7846.164,780.701,23,0,674.578,23,0,428.726,23,0,71.821,25.422,2.757,15128841,0.464,0.477,0.064,0.732
I00699,48,13677.889,13900.762,13625.889,15735.511,15744.083,15733.511,2107.622,25,0,1979.359,25,0,1396.086,25,0,77.959,20.818,1.224,73775712,0.571,0.578,0.055,0.786
I00699,49,4755.086,4963.043,4703.086,5895.251,5903.249,5893.251,1190.165,25,0,1405.685,25,0,645.953,25,0,84.954,13.823,1.223,13974425,0.711,0.72,0.041,0.856
I00699,50,28752.251,29022.54,28700.251,35818.551,35828.947,35816.551,7116.3,25,0,10548.827,25,0,4795.116,25,0,85.579,11.79,2.631,812334288,0.738,0.758,0.021,0.869
I00699,51,12838.696,13037.244,12786.696,13513.401,13521.037,13511.401,724.705,25,0,630.582,25,0,551.343,25,0,65.212,33.447,1.341,31659936,0.318,0.322,0.086,0.659
I00699,52,11345.007,11634.168,11293.007,13540.365,13551.487,13538.365,2245.358,25,0,3896.166,25,0,1763.369,25,0,75.549,7.288,17.163,463266288,0.683,0.824,0.003,0.841
I00699,53,24418.273,24684.055,24366.273,29653.117,29663.34,29651.117,5284.844,25,0,6478.001,25,0,3404.656,25,0,84.876,12.938,2.186,563532414,0.719,0.735,0.02,0.86
I00699,54,16662.082,16892.206,16610.082,18768.306,18777.157,18766.306,2156.224,25,0,2119.202,25,0,1619.942,25,0,76.292,22.074,1.635,113066672,0.542,0.551,0.046,0.771
I00699,55,10923.99,11145.665,10871.99,12819.108,12827.634,12817.108,1945.118,25,0,2172.008,25,0,1554.788,25,0,79.956,18.449,1.595,54957354,0.615,0.625,0.049,0.808
I00699,56,7748.735,7973.198,7696.735,9627.723,9636.356,9625.723,1928.989,25,0,2065.425,25,0,1295.672,25,0,85.191,13.407,1.402,41555501,0.718,0.728,0.035,0.859
I00699,57,117565.502,117823.368,117515.502,133860.346,133870.661,133858.346,16342.844,24,0,17016.312,24,0,13209.565,24,0,75.725,23.076,1.199,4029707100,0.526,0.533,0.085,0.763
I00699,58,53890.936,54172.772,53838.936,60605.72,60616.56,60603.72,6764.784,25,0,8108.059,25,0,5908.547,25,0,77.386,19.416,3.197,2182162693,0.58,0.599,0.018,0.79
I00699,59,21954.668,22251.934,21902.668,25080.025,25091.459,25078.025,3175.357,25,0,4638.367,25,0,2647.899,25,0,74.935,10.784,14.281,1231122186,0.642,0.748,0.003,0.821
I00699,60,36657.021,36899.004,36605.021,40800.382,40809.689,40798.382,4193.361,25,0,4326.826,25,0,3487.435,25,0,74.31,24.319,1.371,424656973,0.5,0.507,0.064,0.75
I00699,61,2000.519,2172.178,1948.519,2185.756,2192.358,2183.756,235.237,25,0,217.724,25,0,158.525,25,0,75.497,23.15,1.353,1426368,0.523,0.531,0.05,0.762
I00699,62,10455.487,10682.743,10403.487,12109.301,12118.041,12107.301,1703.813,25,0,1679.959,25,0,1125.01,25,0,79.599,18.306,2.095,59972472,0.613,0.626,0.034,0.806
I00699,63,48309.375,48589.53,48257.375,57161.031,57171.806,57159.031,8901.656,25,0,10624.627,25,0,6404.571,25,0,82.391,15.131,2.478,1931940120,0.673,0.69,0.021,0.836
I00699,64,17990.122,18186.469,17938.122,19385.389,19392.941,19383.389,1445.267,25,0,1369.58,25,0,1218.134,25,0,67.286,31.712,1.002,49063509,0.356,0.359,0.176,0.678
I00699,65,157891.166,158155.032,157839.166,165863.211,165873.36,165861.211,8022.045,25,0,7576.327,25,0,6992.105,25,0,64.938,33.502,1.56,4785477880,0.314,0.319,0.084,0.657
I00699,66,251899.656,252174.883,251847.656,271840.573,271851.158,271838.573,19990.917,25,0,20507.155,25,0,18264.258,25,0,68.774,30.066,1.16,12381768438,0.387,0.392,0.112,0.694
I00699,67,15509.342,15756.13,15457.342,16797.748,16807.24,16795.748,1338.406,25,0,1499.25,25,0,1187.572,25,0,73.125,22.907,3.967,159403248,0.502,0.523,0.017,0.751
I00699,68,34852.161,35086.471,34800.161,46658.472,46667.484,46656.472,11856.311,25,0,10615.318,25,0,6423.595,25,0,84.529,14.827,0.644,413261247,0.697,0.702,0.157,0.849
I00699,69,25748.324,25974.191,25696.324,33706.315,33715.002,33704.315,8007.991,25,0,7653.116,25,0,5058.042,25,0,83.459,15.796,0.746,215729695,0.677,0.682,0.152,0.838
I00699,70,11456.977,11673.924,11404.977,14176.606,14184.95,14174.606,2769.63,25,0,2601.199,25,0,1708.036,25,0,82.799,16.24,0.961,54802769,0.666,0.672,0.076,0.833
I00699,71,24983.587,25232.359,24931.587,27194.866,27204.435,27192.866,2261.28,25,0,2075.5,25,0,1649.896,25,0,73.056,24.505,2.439,306741004,0.486,0.498,0.027,0.743
I00699,72,19788.524,20040.751,19736.524,24195.743,24205.444,24193.743,4457.219,25,0,5080.772,25,0,2766.755,25,0,84.376,13.517,2.107,293402184,0.709,0.724,0.029,0.854
I00699,73,514807.615,515099.626,514755.615,584180.998,584192.229,584178.998,69423.383,25,0,60309.302,25,0,42470.94,25,0,72.304,26.619,1.077,52923745936,0.457,0.462,0.156,0.728
I00699,74,110631.253,110913.439,110579.253,141508.958,141519.811,141506.958,30927.705,25,0,32432.731,25,0,12157.79,25,0,84.628,14.216,1.156,6345517486,0.704,0.712,0.061,0.852
I00699,75,180451.597,180733.6,180399.597,190359.057,190369.903,190357.057,9957.46,25,0,9902.807,25,0,8560.098,25,0,66.95,31.359,1.691,9238050343,0.356,0.362,0.046,0.678
I00699,76,7390.54,7652.642,7338.54,9875.162,9885.243,9873.162,2534.623,25,0,6525.916,25,0,1697.937,25,0,87.403,6.299,6.298,134761133,0.811,0.866,0.007,0.906
I00699,77,53205.555,53430.852,53153.555,58494.33,58502.995,58492.33,5338.776,25,0,4808.93,25,0,3893.312,25,0,68.096,30.683,1.22,449267562,0.374,0.379,0.183,0.687
I00699,78,50235.126,50482.447,50183.126,58770.437,58779.95,58768.437,8585.311,25,0,8054.538,25,0,5391.046,25,0,77.753,21.18,1.068,788039820,0.566,0.572,0.089,0.783
I00699,79,28323.456,28536.094,28271.456,30911.939,30920.117,30909.939,2638.483,25,0,2477.828,25,0,2132.351,25,0,69.243,29.919,0.838,137828871,0.393,0.397,0.156,0.697
I00699,80,3074.304,3233.54,3022.304,3588.017,3594.142,3586.017,563.713,25,0,517.704,25,0,387.401,25,0,76.318,22.836,0.846,1976988,0.535,0.539,0.186,0.767
I00699,81,34507.72,34755.941,34455.72,42977.668,42987.215,42975.668,8519.948,25,0,7741.276,25,0,3487.019,25,0,82.854,16.162,0.985,538704036,0.667,0.674,0.067,0.833
I00699,82,39112.172,39412.758,39060.172,53054.61,53066.171,53052.61,13992.438,25,0,25752.273,25,0,7143.296,25,0,90.005,6.176,3.819,3300698091,0.838,0.872,0.009,0.919
I00699,83,51514.115,51788.663,51462.115,69521.674,69532.233,69519.674,18057.559,25,0,22442.892,25,0,6601.114,25,0,88.792,10.215,0.993,2085909733,0.786,0.794,0.04,0.893
I00699,84,14084.274,14331.604,14032.274,16605.392,16614.904,16603.392,2571.118,25,0,3295.512,25,0,1910.873,25,0,82.777,14.684,2.539,159725272,0.681,0.699,0.022,0.84
I00699,85,6719.435,6921.325,6667.435,8066.436,8074.201,8064.436,1397.002,25,0,1395.097,25,0,812.311,25,0,81.232,17.95,0.818,17549160,0.633,0.638,0.073,0.816
I00699,86,8455.73,8697.755,8403.73,10216.571,10225.879,10214.571,1810.841,25,0,2313.793,25,0,1079.105,25,0,84.73,12.475,2.795,75349780,0.723,0.743,0.016,0.861
I00699,87,16796.757,17059.327,16744.757,23138.426,23148.525,23136.426,6391.67,25,0,8471.742,25,0,3643.352,25,0,89.844,7.488,2.668,378320692,0.824,0.846,0.019,0.912
I00699,88,4191.5,4427.705,4139.5,5741.593,5750.678,5739.593,1600.094,25,0,3526.865,25,0,1060.11,25,0,89.645,6.508,3.847,31502569,0.831,0.865,0.012,0.916
I00699,89,41165.722,41406.396,41113.722,49323.485,49332.742,49321.485,8207.764,25,0,8489.718,25,0,5807.183,25,0,79.68,19.467,0.854,525093348,0.602,0.607,0.106,0.801
I00699,90,22308.251,22569.609,22256.251,29301.471,29311.524,29299.471,7043.22,25,0,8932.632,25,0,3970.91,25,0,88.643,9.803,1.554,486565170,0.788,0.801,0.026,0.894
I00699,91,13169.262,13425.622,13117.262,23390.287,23400.147,23388.287,10271.026,25,0,30079.831,25,0,5448.327,25,0,95.551,3.591,0.858,318097135,0.92,0.928,0.029,0.96
I00699,92,47590.852,47869.434,47538.852,63372.035,63382.749,63370.035,15831.183,25,0,22619.555,25,0,10009.216,25,0,88.991,9.696,1.313,2092796544,0.793,0.803,0.03,0.896
I00699,93,36377.518,36568.372,36333.518,38826.09,38834.765,38824.09,2490.572,21,0,2275.821,21,0,2012.934,21,0,66.997,31.313,1.69,258533280,0.357,0.363,0.099,0.678
I00699,94,36847.457,37086.474,36795.457,41345.839,41355.031,41343.839,4548.381,25,0,4254.325,25,0,3456.475,25,0,74.485,24.457,1.058,398853166,0.5,0.506,0.076,0.75
I00699,95,21240.179,21486.353,21188.179,26458.196,26467.665,26456.196,5268.017,25,0,7383.912,25,0,4195.755,25,0,83.908,14.418,1.673,275017848,0.695,0.707,0.042,0.847
I00699,96,85367.395,85632.586,85315.395,99216.542,99226.742,99214.542,13899.148,25,0,13790.69,25,0,9213.174,25,0,78.077,20.884,1.039,2518386084,0.572,0.578,0.073,0.786
I00699,97,22821.454,23067.428,22769.454,28261.091,28270.551,28259.091,5489.637,25,0,5660.228,25,0,2336.494,25,0,83.679,14.798,1.523,297053855,0.689,0.699,0.045,0.844
I00699,98,58681.872,58951.138,58629.872,71679.092,71689.448,71677.092,13047.22,25,0,13227.171,25,0,6357.563,25,0,83.161,15.81,1.029,1862337715,0.674,0.681,0.046,0.837
I00699,99,102017.165,102266.957,101965.165,110286.401,110296.008,110284.401,8319.236,25,0,7502.472,25,0,6320.508,25,0,67.825,30.436,1.739,1939592520,0.374,0.381,0.12,0.687
I00699,100,17242.788,17495.55,17190.788,23964.267,23973.988,23962.267,6771.479,25,0,10048.967,25,0,4017.024,25,0,89.919,8.652,1.429,294553152,0.813,0.824,0.032,0.906
I00699,101,200055.795,200345.073,200003.795,227578.358,227589.484,227576.358,27572.563,25,0,23663.026,25,0,12952.976,25,0,75.147,22.851,2.002,14186043027,0.523,0.534,0.059,0.761
I00699,102,14388.624,14662.752,14336.624,19722.801,19733.345,19720.801,5384.177,25,0,8584.977,25,0,3946.743,25,0,88.411,6.106,5.483,445809600,0.823,0.871,0.009,0.912
I00699,103,18748.565,19011.074,18696.565,22328.856,22338.952,22326.856,3630.291,25,0,4183.608,25,0,2308.698,25,0,83.575,13.61,2.815,361669282,0.7,0.72,0.016,0.85
I00699,104,6027.616,6287.574,5975.616,7730.722,7740.721,7728.722,1753.107,25,0,2849.074,25,0,1252.9,25,0,85.477,6.626,7.898,94393530,0.789,0.856,0.006,0.894
I00699,105,5410.516,5688.451,5358.516,8664.196,8674.886,8662.196,3303.681,25,0,9815.266,25,0,2245.622,25,0,88.966,1.778,9.256,192033562,0.872,0.961,0.003,0.936
I00699,106,9003.784,9354.76,8951.784,9708.824,9722.323,9706.824,755.039,25,0,2086.835,25,0,782.095,25,0,5.114,0.076,94.81,2525205277,0.05,0.971,0,0.525
I00699,107,43036.841,43314.871,42984.841,56148.406,56159.1,56146.406,13161.566,25,0,17794.407,25,0,6765.5,25,0,88.252,10.177,1.57,1774164639,0.781,0.793,0.026,0.89
I00699,108,28140.237,28400.807,28088.237,38789.638,38799.66,38787.638,10699.401,25,0,13741.617,25,0,4835.473,25,0,89.771,9.191,1.038,672252112,0.806,0.814,0.039,0.903
I00699,109,7094.389,7314.949,7042.389,9322.252,9330.735,9320.252,2277.863,25,0,2820.819,25,0,1279.735,25,0,87.741,11.243,1.016,35650012,0.765,0.773,0.043,0.882
I00699,110,18357.822,18614.054,18305.822,22025.566,22035.421,22023.566,3717.744,25,0,4007.802,25,0,1791.937,25,0,83.665,14.207,2.129,294400656,0.695,0.71,0.021,0.847
I00699,111,23827.119,24101.172,23775.119,30807.987,30818.527,30805.987,7030.867,25,0,9301.678,25,0,3690.934,25,0,88.584,9.139,2.277,758382621,0.794,0.813,0.015,0.897
I00699,112,8735.061,8939.598,8683.061,9758.503,9766.37,9756.503,1073.443,25,0,957.395,25,0,747.008,25,0,74.459,23.95,1.591,24122575,0.505,0.513,0.066,0.753
I00699,113,46577.575,46859.948,46525.575,54061.255,54072.116,54059.255,7533.68,25,0,8032.427,25,0,4410.991,25,0,81.309,16.084,2.607,1928997920,0.652,0.67,0.017,0.826
I00699,114,17411.706,17703.215,17359.706,21317.058,21328.27,21315.058,3955.352,25,0,7647.514,25,0,3983.511,25,0,78.754,7.432,13.814,846827605,0.713,0.828,0.004,0.857
I00699,115,4429.858,4643.492,4377.858,4939.017,4947.234,4937.017,559.159,25,0,550.347,25,0,373.609,25,0,74.556,18.053,7.391,13243459,0.565,0.61,0.02,0.783
I00699,116,8340.682,8592.765,8288.682,9262.253,9271.948,9260.253,971.571,25,0,943.724,25,0,545.715,25,0,65.335,12.706,21.96,91240020,0.526,0.674,0.007,0.763
I00699,117,29678.253,29787.142,29656.253,29805.986,29815.885,29803.986,147.734,10,0,216.403,10,0,177.971,10,0,44.621,34.615,20.763,441678762,0.1,0.126,0.004,0.55
I00699,118,9036.929,9201.187,9004.929,9171.644,9181.91,9169.644,164.714,15,0,1639.386,15,0,366.13,15,0,3.426,0.035,96.539,143948520,0.034,0.98,0,0.517
I00699,119,19603.158,19802.751,19565.158,19701.528,19712.033,19699.528,134.37,18,0,334.808,18,0,211.165,18,0,29.509,21.76,48.731,431529910,0.077,0.151,0.001,0.539
I00699,120,109166.383,109430.596,109114.383,121666.201,121676.363,121664.201,12549.818,25,0,11836.111,25,0,9778.051,25,0,72.885,25.006,2.108,3200478152,0.479,0.489,0.084,0.739
I00699,121,20345.17,20619.346,20293.17,28132.301,28142.847,28130.301,7837.132,25,0,13562.88,25,0,3601.449,25,0,91.388,6.65,1.962,682396504,0.847,0.864,0.015,0.924
I00699,122,19149.486,19413.497,19097.486,27213.886,27224.04,27211.886,8114.4,25,0,14274.733,25,0,4192.876,25,0,91.557,6.844,1.599,481261046,0.847,0.861,0.023,0.924
I00699,123,39828.687,40103.352,39776.687,53186.525,53197.089,53184.525,13407.838,25,0,17716.184,25,0,5813.214,25,0,89.016,9.655,1.329,1502196932,0.794,0.804,0.029,0.897
I00699,124,36872.684,37104.968,36820.684,41154.467,41163.401,41152.467,4331.784,25,0,4550.575,25,0,3667.622,25,0,73.17,25.639,1.19,331972920,0.475,0.481,0.1,0.738
I00699,125,15195.181,15450.39,15143.181,18585.769,18595.585,18583.769,3440.588,25,0,5114.099,25,0,2593.43,25,0,84.129,12.465,3.406,232115310,0.717,0.742,0.018,0.858
I00699,126,23848.417,24111.099,23796.417,29176.943,29187.046,29174.943,5378.527,25,0,6315.698,25,0,2454.473,25,0,84.62,13.036,2.344,503527185,0.716,0.733,0.022,0.858
I00699,127,10490.775,10746.676,10438.775,14522.741,14532.584,14520.741,4081.967,25,0,6801.737,25,0,1710.436,25,0,90.375,6.446,3.179,175896534,0.839,0.867,0.015,0.92
I00699,128,39686.78,39958.414,39634.78,45948.108,45958.556,45946.108,6311.329,25,0,6376.627,25,0,4528.771,25,0,80.44,17.174,2.386,1147077996,0.633,0.648,0.022,0.816
I00699,129,24709.998,24979.065,24657.998,30245.018,30255.367,30243.018,5585.02,25,0,7630.756,25,0,3954.834,25,0,85.229,12.207,2.564,637346796,0.73,0.749,0.017,0.865
I00699,130,44343.888,44618.922,44291.888,54030.356,54040.934,54028.356,9736.469,25,0,10444.273,25,0,3832.442,25,0,84.042,14.109,1.849,1548437872,0.699,0.712,0.026,0.85
I00699,131,3278.614,3492.374,3226.614,4272.647,4280.869,4270.647,1044.033,25,0,1756.309,25,0,606.751,25,0,88.341,9.643,2.016,11129058,0.787,0.803,0.023,0.893
I00699,132,19178.058,19459.447,19126.058,23057.952,23068.774,23055.952,3929.894,25,0,8703.66,25,0,3982.211,25,0,79.418,11.458,9.124,673616727,0.68,0.748,0.007,0.84
I00699,133,11578.566,11809.868,11526.566,14781.209,14790.105,14779.209,3252.643,25,0,4793.884,25,0,2356.75,25,0,85.324,13.186,1.49,86484960,0.721,0.732,0.043,0.861
I00699,134,27975.419,28242.576,27923.419,31010.121,31020.396,31008.121,3084.702,25,0,3293.95,25,0,2125.265,25,0,76.117,20.275,3.609,620235864,0.558,0.579,0.015,0.779
I00699,135,3034.82,3271.406,2982.82,3751.583,3760.683,3749.583,766.764,25,0,1519.213,25,0,503.002,25,0,85.938,8.539,5.523,19226740,0.774,0.819,0.007,0.887
I00699,136,2834.853,3054.364,2782.853,4622.475,4630.917,4620.475,1837.621,25,0,4022.36,25,0,745.843,25,0,94.658,3.982,1.36,14561520,0.907,0.919,0.022,0.953
I00699,137,13624.149,13869.892,13572.149,16607.183,16616.634,16605.183,3033.034,25,0,3317.723,25,0,1357.556,25,0,84.497,13.808,1.695,152382441,0.707,0.719,0.024,0.853
I00699,138,24365.667,24661.024,24313.667,32936.527,32947.887,32934.527,8620.86,25,0,19086.715,25,0,5066.944,25,0,89.922,5.642,4.436,1593943860,0.843,0.882,0.007,0.921
I00699,139,7971.921,8187.982,7919.921,9140.302,9148.612,9138.302,1218.38,25,0,1190.339,25,0,668.901,25,0,78.295,19.839,1.866,30570735,0.585,0.596,0.04,0.792
I00699,140,54811.513,55103.923,54759.513,70364.693,70375.94,70362.693,15603.181,25,0,19798.999,25,0,9325.529,25,0,86.74,9.93,3.33,3598259868,0.768,0.795,0.017,0.884
