INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,R1F,ISLE OF WIGHT NHS TRUST,831,14991,5.5433
I00732,R1H,BARTS HEALTH NHS TRUST,3752,131521,2.8528
I00732,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,2586,81269,3.182
I00732,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1207,33730,3.5784
I00732,RA3,WESTON AREA HEALTH NHS TRUST,999,15892,6.2862
I00732,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,959,21158,4.5326
I00732,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1582,60274,2.6247
I00732,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1838,38819,4.7348
I00732,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1725,63260,2.7268
I00732,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2189,44011,4.9738
I00732,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2676,83009,3.2237
I00732,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1464,43884,3.3361
I00732,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1027,36678,2.8
I00732,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1261,44729,2.8192
I00732,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1591,42629,3.7322
I00732,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1138,25696,4.4287
I00732,RBK,WALSALL HEALTHCARE NHS TRUST,1659,40332,4.1134
I00732,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2160,57855,3.7335
I00732,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,2218,60809,3.6475
I00732,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1448,42533,3.4044
I00732,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1243,25060,4.9601
I00732,RC1,BEDFORD HOSPITAL NHS TRUST,1123,27148,4.1366
I00732,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1648,58177,2.8327
I00732,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3132,70040,4.4717
I00732,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,946,21872,4.3252
I00732,RCF,AIREDALE NHS FOUNDATION TRUST,1022,31335,3.2615
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1461,36770,3.9733
I00732,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1971,47577,4.1428
I00732,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,1559,43657,3.571
I00732,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1205,34667,3.4759
I00732,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2041,47942,4.2572
I00732,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2204,45789,4.8134
I00732,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3349,101070,3.3135
I00732,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,2100,33035,6.3569
I00732,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,983,20521,4.7902
I00732,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2292,55174,4.1541
I00732,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1908,39219,4.865
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2936,67439,4.3536
I00732,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1424,38182,3.7295
I00732,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1564,35363,4.4227
I00732,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1782,44172,4.0342
I00732,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,1905,45671,4.1711
I00732,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1458,24638,5.9177
I00732,RGQ,IPSWICH HOSPITAL NHS TRUST,1932,44583,4.3335
I00732,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1438,30052,4.785
I00732,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2274,57596,3.9482
I00732,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1841,49326,3.7323
I00732,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2688,71550,3.7568
I00732,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3460,86791,3.9866
I00732,RHU,PORTSMOUTH HOSPITALS NHS TRUST,2978,69830,4.2646
