INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,ENG,"ENGLAND",281548,7371545,3.8194
I00732,R1F,"ISLE OF WIGHT NHS TRUST",817,14723,5.5491
I00732,R1H,"BARTS HEALTH NHS TRUST",3826,132096,2.8964
I00732,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2527,78551,3.2170
I00732,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1212,33104,3.6612
I00732,RA3,"WESTON AREA HEALTH NHS TRUST",990,15687,6.3110
I00732,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",961,21493,4.4712
I00732,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1565,59746,2.6194
I00732,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1782,40063,4.4480
I00732,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1724,63275,2.7246
I00732,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2236,43662,5.1212
I00732,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2697,83863,3.2160
I00732,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1434,44631,3.2130
I00732,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1015,37135,2.7333
I00732,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1285,46132,2.7855
I00732,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1616,43243,3.7370
I00732,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1134,26162,4.3345
I00732,RBK,"WALSALL HEALTHCARE NHS TRUST",1596,40588,3.9322
I00732,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2209,57916,3.8141
I00732,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",2220,61179,3.6287
I00732,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1465,43298,3.3835
I00732,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1243,25048,4.9625
I00732,RC1,"BEDFORD HOSPITAL NHS TRUST",1147,27657,4.1472
I00732,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1660,59299,2.7994
I00732,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3142,71531,4.3925
I00732,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",971,22019,4.4098
I00732,RCF,"AIREDALE NHS FOUNDATION TRUST",985,31427,3.1342
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1491,37191,4.0090
I00732,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1976,47917,4.1238
I00732,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1549,43818,3.5351
I00732,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1227,35690,3.4379
I00732,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2049,48044,4.2648
I00732,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",2202,46485,4.7370
I00732,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3412,101491,3.3619
I00732,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",2115,33111,6.3876
I00732,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",974,20877,4.6654
I00732,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2350,55914,4.2029
I00732,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1906,40091,4.7542
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2239,48834,4.5849
I00732,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1394,38169,3.6522
I00732,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1533,36159,4.2396
