INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,17,5142.1959,5357.1293,5090.1959,9066.7556,9075.0222,9064.7556,3974.5597,25,0,5856.5956,25,0,1996.0128,25,0,93.9222,5.9311,0.1467,29306600,0.8799,0.8812,0.0624,0.94
I00699,18,16987.1267,17210.2727,16941.1267,34277.2081,34286.9101,34275.2081,17334.0814,22,0,26842.3785,22,0,6170.331,22,0,95.9165,3.8737,0.2098,453021686,0.9204,0.9224,0.0571,0.9602
I00699,19,5245.8301,5439.9555,5197.8301,9507.9976,9516.0862,9505.9976,4308.1675,23,0,6340.2861,23,0,2149.1444,23,0,94.2516,5.4709,0.2775,27330845,0.8878,0.8903,0.0838,0.9439
I00699,20,4354.1876,4557.1117,4302.1876,6892.7824,6900.5872,6890.7824,2588.5948,25,0,3125.8947,25,0,1388.0703,25,0,92.3539,7.4235,0.2226,14761575,0.8493,0.8512,0.0764,0.9247
I00699,21,11593.2412,11796.3399,11543.2412,16429.8973,16438.0213,16427.8973,4884.6561,24,0,4792.882,24,0,2722.8496,24,0,87.402,11.9647,0.6334,56937770,0.7544,0.7592,0.1382,0.8772
I00699,22,19144.0733,19382.5489,19092.0733,32378.366,32387.5381,32376.366,13284.2926,25,0,14917.756,25,0,4591.3952,25,0,92.7475,6.6935,0.5591,286329708,0.8605,0.8654,0.0974,0.9303
I00699,23,16192.273,16438.0255,16140.273,27366.5123,27375.9643,27364.5123,11224.2393,25,0,19320.6537,25,0,6888.8709,25,0,92.8581,6.9135,0.2283,283478100,0.8594,0.8614,0.055,0.9297
I00699,24,10241.2841,10459.6551,10189.2841,16415.4449,16423.8438,16413.4449,6224.1608,25,0,7045.7576,25,0,3053.1011,25,0,91.3916,8.3479,0.2606,68845892,0.8304,0.8326,0.1061,0.9152
I00699,25,16004.8675,16217.8821,15952.8675,18783.1041,18791.2969,18781.1041,2828.2365,25,0,2599.3351,25,0,1860.845,25,0,77.7541,21.9274,0.3184,71198127,0.5583,0.5601,0.1114,0.7791
I00699,26,25457.526,25692.3024,25405.526,31896.1941,31905.2239,31894.1941,6488.668,25,0,6857.6821,25,0,4636.7053,25,0,82.9528,16.794,0.2532,253921490,0.6616,0.6633,0.0883,0.8308
I00699,27,29674.2734,29910.8592,29622.2734,35085.1084,35094.2078,35083.1084,5460.835,25,0,5290.528,25,0,3912.2341,25,0,79.4757,20.2755,0.2487,301740650,0.592,0.5935,0.0817,0.796
I00699,28,13218.9409,13422.5273,13170.9409,16464.4029,16472.8857,16462.4029,3291.462,23,0,3516.6611,23,0,2364.7301,23,0,83.1431,16.5354,0.3215,73344634,0.6661,0.6682,0.0767,0.833
I00699,29,4924.9651,5112.3272,4872.9651,7553.5618,7560.768,7551.5618,2678.5967,25,0,2346.9248,25,0,1193.3831,25,0,89.2556,10.5359,0.2084,10938414,0.7872,0.7888,0.1737,0.8936
I00699,30,98121.9662,98375.5916,98069.9662,115567.0457,115576.8005,115565.0457,17495.0794,25,0,14783.6024,25,0,10410.0219,25,0,75.6222,23.6489,0.7289,2274009225,0.5197,0.5235,0.1457,0.7599
I00699,31,22190.8797,22419.0463,22138.8797,38194.789,38203.5647,38192.789,16053.9094,25,0,15130.369,25,0,6449.1153,25,0,91.6058,8.1353,0.259,270317070,0.8347,0.8369,0.1972,0.9174
I00699,32,9515.6845,9750.0894,9463.6845,12975.3438,12984.3594,12973.3438,3509.6593,25,0,4220.359,25,0,2206.7859,25,0,89.6657,10.1818,0.1525,80450733,0.7948,0.7961,0.0346,0.8974
I00699,33,5199.4284,5458.6304,5147.4284,7041.4543,7051.4236,7039.4543,1892.0259,25,0,3985.6069,25,0,1588.7523,25,0,92.2002,7.6697,0.1301,82587750,0.8453,0.8464,0.0056,0.9227
I00699,34,7075.8654,7308.8144,7023.8654,8727.4949,8736.4545,8725.4949,1701.6295,25,0,2071.9344,25,0,771.7645,25,0,86.6747,12.8762,0.4491,47316945,0.738,0.7413,0.0211,0.869
I00699,35,17124.3926,17367.109,17072.3926,21357.9252,21367.2604,21355.9252,4283.5325,25,0,5624.6721,25,0,2751.6233,25,0,85.3451,14.2833,0.3715,190431540,0.7106,0.7133,0.0386,0.8553
I00699,36,17779.1212,18026.203,17727.1212,22116.7717,22126.2749,22114.7717,4387.6505,25,0,4459.7731,25,0,1626.1721,25,0,85.3409,14.176,0.4831,225775820,0.7116,0.7151,0.0328,0.8558
I00699,37,64254.9818,64508.5205,64202.9818,70025.4375,70035.189,70023.4375,5820.4557,25,0,5485.2801,25,0,4350.6296,25,0,71.2748,27.7143,1.0109,1169633880,0.4356,0.4401,0.0632,0.7178
I00699,38,24423.7481,24671.4734,24371.7481,31779.3691,31788.897,31777.3691,7405.621,25,0,8147.2024,25,0,3784.9166,25,0,86.9101,12.7873,0.3026,361983707,0.7412,0.7435,0.0521,0.8706
I00699,39,43545.1881,43804.6444,43493.1881,47968.9751,47978.9542,47966.9751,4473.787,25,0,4008.3153,25,0,2966.6051,25,0,74.4711,24.8575,0.6713,849197492,0.4961,0.4995,0.0332,0.7481
I00699,40,3294.2956,3498.0764,3242.2956,3885.6888,3893.5265,3883.6888,641.3932,25,0,843.1382,25,0,388.7888,25,0,82.7654,16.6474,0.5871,7366650,0.6612,0.6651,0.0278,0.8306
I00699,41,6096.8746,6338.9779,6044.8746,8644.6729,8653.9846,8642.6729,2597.7983,25,0,5123.3575,25,0,1700.5208,25,0,92.4633,7.4142,0.1225,61728096,0.8505,0.8515,0.0157,0.9252
I00699,42,61795.8551,62040.014,61743.8551,63514.6793,63524.0701,63512.6793,1768.8242,25,0,1515.5417,25,0,1210.3729,25,0,60.5412,37.7947,1.6641,802983512,0.2275,0.2313,0.0466,0.6137
I00699,43,12389.1159,12652.2581,12337.1159,13597.4812,13607.602,13595.4812,1258.3653,25,0,1748.622,25,0,1115.5689,25,0,77.1398,22.3306,0.5296,203358472,0.5481,0.551,0.0066,0.774
I00699,44,14323.709,14555.351,14271.709,15273.3576,15282.2669,15271.3576,999.6487,25,0,869.5366,25,0,587.9909,25,0,70.1831,28.8409,0.976,90993870,0.4134,0.4175,0.0252,0.7067
I00699,45,1290.9827,1501.2722,1238.9827,1545.2345,1553.3226,1543.2345,304.2518,25,0,508.0125,25,0,188.9649,25,0,89.3593,10.4175,0.2232,2943513,0.7894,0.7912,0.008,0.8947
I00699,46,8518.8951,8737.3175,8466.8951,11216.4523,11224.8532,11214.4523,2747.5572,25,0,4386.8156,25,0,2166.275,25,0,86.5917,13.1652,0.2431,42334732,0.7343,0.7361,0.0575,0.8671
I00699,47,7667.3554,7859.9569,7617.3554,8457.9806,8465.6847,8455.9806,838.6252,24,0,688.0583,24,0,447.9222,24,0,72.6894,26.2914,1.0192,17870575,0.464,0.4688,0.0618,0.732
I00699,48,13532.123,13756.834,13480.123,15735.3945,15744.0372,15733.3945,2253.2715,25,0,2068.7438,25,0,1439.9042,25,0,79.5774,20.1269,0.2958,77649192,0.5945,0.5963,0.0526,0.7973
I00699,49,3189.4003,3392.9426,3137.4003,3961.7522,3969.5808,3959.7522,822.3519,25,0,1051.8647,25,0,448.7717,25,0,86.4624,13.1542,0.3834,7493059,0.7331,0.7359,0.0319,0.8665
I00699,50,27198.0159,27467.6702,27146.0159,34428.4666,34438.8379,34426.4666,7280.4507,25,0,10799.2316,25,0,4493.4289,25,0,87.7969,11.8706,0.3325,759444672,0.7593,0.7618,0.0207,0.8796
I00699,51,15662.6524,15865.5118,15610.6524,16783.9171,16791.7194,16781.9171,1171.2647,25,0,999.7191,25,0,836.3006,25,0,67.9386,31.5731,0.4883,47237114,0.3637,0.3654,0.1052,0.6818
I00699,52,11465.9791,11756.6986,11413.9791,13854.6463,13865.8279,13852.6463,2438.6673,25,0,4112.5182,25,0,1827.5763,25,0,89.2387,10.5637,0.1976,500401125,0.7867,0.7883,0.0028,0.8934
I00699,53,26835.7042,27103.6473,26783.7042,32405.3318,32415.6373,32403.3318,5619.6276,25,0,6456.1738,25,0,3342.7549,25,0,85.4304,14.2923,0.2773,670051232,0.7114,0.7134,0.0195,0.8557
I00699,54,17160.1721,17393.2144,17108.1721,19319.8799,19328.843,19317.8799,2209.7078,25,0,2192.1051,25,0,1664.5128,25,0,77.0196,22.4418,0.5385,127334478,0.5458,0.5487,0.0417,0.7729
I00699,55,11906.0032,12131.4565,11854.0032,13849.9756,13858.6469,13847.9756,1993.9724,25,0,2149.9428,25,0,1593.4993,25,0,80.3213,19.3083,0.3704,67436724,0.6101,0.6124,0.0443,0.8051
I00699,56,4668.0439,4892.5774,4616.0439,5758.1769,5766.8128,5756.1769,1140.133,25,0,1322.5238,25,0,784.143,25,0,86.9101,12.6866,0.4034,22132957,0.7422,0.7452,0.019,0.8711
I00699,57,119476.8756,119726.2322,119428.8756,135365.2242,135375.614,135363.2242,15934.3486,23,0,17041.0551,23,0,13297.9081,23,0,75.6935,23.5694,0.7371,4308023415,0.5212,0.5251,0.0777,0.7606
I00699,58,41207.6207,41484.9711,41155.6207,46548.7037,46559.3711,46546.7037,5391.0831,25,0,6647.6452,25,0,4677.8617,25,0,79.3077,20.18,0.5124,1382227848,0.5913,0.5943,0.0162,0.7956
I00699,59,18570.921,18867.2597,18518.921,21081.4148,21092.8125,21079.4148,2560.4938,25,0,3915.4459,25,0,2197.1974,25,0,83.6919,15.9347,0.3734,976247018,0.6776,0.6801,0.0031,0.8388
I00699,60,37500.5654,37744.964,37448.5654,41795.9371,41805.337,41793.9371,4345.3717,25,0,4423.5344,25,0,3492.0981,25,0,74.8424,24.5439,0.6137,467877652,0.503,0.5061,0.059,0.7515
I00699,61,2015.227,2190.3841,1963.227,2231.036,2237.7728,2229.036,265.809,25,0,241.0967,25,0,150.6636,25,0,76.7213,22.7243,0.5544,1614347,0.54,0.543,0.045,0.77
I00699,62,10249.7401,10477.4035,10197.7401,11811.3025,11820.0588,11809.3025,1611.5624,25,0,1610.0428,25,0,1113.942,25,0,80.0532,19.153,0.7937,58823515,0.609,0.6139,0.0325,0.8045
I00699,63,47976.4548,48257.8287,47924.4548,56729.5729,56740.395,56727.5729,8803.1182,25,0,10522.9558,25,0,6268.6589,25,0,83.4613,15.9665,0.5722,1985208701,0.6749,0.6788,0.0195,0.8375
I00699,64,20203.4626,20402.505,20151.4626,21545.3845,21553.04,21543.3845,1391.9219,25,0,1318.0309,25,0,1170.3742,25,0,66.0984,33.2939,0.6077,60534012,0.328,0.3301,0.1631,0.664
I00699,65,176822.0697,177090.0399,176770.0697,185213.9509,185224.2574,185211.9509,8441.8812,25,0,7928.9197,25,0,7315.181,25,0,64.7943,34.0155,1.1902,6157438028,0.3078,0.3115,0.0775,0.6539
I00699,66,253290.8143,253566.7882,253238.8143,273262.7241,273273.3385,273260.7241,20021.9098,25,0,20607.7672,25,0,18333.0698,25,0,68.9737,30.1816,0.8448,12705731785,0.3879,0.3912,0.1089,0.694
I00699,67,12381.1421,12626.5924,12329.1421,13541.5296,13550.97,13539.5296,1210.3875,25,0,1360.638,25,0,1046.5417,25,0,76.1627,23.0083,0.829,117678043,0.5315,0.536,0.0145,0.7658
I00699,68,37958.6664,38194.6814,37906.6664,49079.7735,49088.851,49077.7735,11171.1071,25,0,10053.2543,25,0,6366.0067,25,0,83.0807,16.4636,0.4556,461890288,0.6662,0.6692,0.147,0.8331
I00699,69,23943.5668,24169.4686,23891.5668,31195.9828,31204.6713,31193.9828,7302.416,25,0,7021.1036,25,0,4542.4745,25,0,83.768,15.8519,0.3801,194858976,0.6792,0.6818,0.1377,0.8396
I00699,70,9874.1975,10083.455,9822.1975,12041.0578,12049.1062,12039.0578,2216.8603,25,0,2040.1867,25,0,1401.5028,25,0,81.6994,17.7693,0.5312,35996081,0.6393,0.6427,0.0861,0.8197
I00699,71,25896.4949,26146.0057,25844.4949,27921.3015,27930.8981,27919.3015,2074.8065,25,0,1894.1557,25,0,1510.7888,25,0,72.4427,26.6959,0.8613,323844835,0.4575,0.4614,0.0251,0.7287
I00699,72,19342.8826,19597.2491,19290.8826,23543.0242,23552.8075,23541.0242,4250.1416,25,0,4794.5539,25,0,2535.5827,25,0,85.2536,14.3512,0.3952,302189948,0.709,0.7118,0.025,0.8545
I00699,73,657855.9979,658155.7649,657803.9979,734465.5294,734477.0589,734463.5294,76659.5315,25,0,67742.6577,25,0,50595.848,25,0,71.3067,27.6945,0.9988,87487042812,0.4361,0.4405,0.1352,0.7181
I00699,74,116479.4572,116766.9171,116427.4572,149089.6326,149100.6887,149087.6326,32660.1754,25,0,35583.9788,25,0,13465.1749,25,0,85.6146,13.8536,0.5318,7865401713,0.7176,0.7214,0.0515,0.8588
I00699,75,193077.4889,193362.1262,193025.4889,202852.4195,202863.3671,202850.4195,9824.9306,25,0,9674.7371,25,0,8375.6677,25,0,66.7793,32.4323,0.7884,10773895617,0.3435,0.3462,0.042,0.6717
I00699,76,7959.8997,8225.0113,7907.8997,10296.6158,10306.8124,10294.6158,2386.7161,25,0,5985.1145,25,0,1916.4407,25,0,90.4386,9.3356,0.2259,155689425,0.811,0.8129,0.0064,0.9055
I00699,77,78549.4608,78784.9391,78497.4608,85279.8053,85288.8621,85277.8053,6780.3444,25,0,6107.1499,25,0,5082.4755,25,0,66.921,31.9056,1.1734,963539530,0.3502,0.3543,0.168,0.6751
I00699,78,47008.1456,47256.1196,46956.1456,55036.8708,55046.4083,55034.8708,8078.7252,25,0,7771.6451,25,0,5212.3469,25,0,78.4319,21.0561,0.5121,736188603,0.5738,0.5767,0.0804,0.7869
I00699,79,30386.746,30601.7219,30334.746,33094.4188,33102.6872,33092.4188,2757.6729,25,0,2632.8755,25,0,2282.4982,25,0,69.233,30.0644,0.7026,160159506,0.3917,0.3945,0.1512,0.6958
I00699,80,3010.2521,3172.2679,2958.2521,3460.025,3466.2563,3458.025,499.7729,25,0,476.8417,25,0,337.9954,25,0,75.8852,23.4428,0.6721,2017092,0.5244,0.528,0.1499,0.7622
I00699,81,35240.376,35489.6752,35188.376,43475.2034,43484.7918,43473.2034,8284.8274,25,0,7602.5867,25,0,3679.2756,25,0,82.9623,16.727,0.3107,563273856,0.6624,0.6644,0.0642,0.8312
I00699,82,40394.1257,40696.0166,40342.1257,53600.8698,53612.481,53598.8698,13256.7441,25,0,23887.6422,25,0,7398.9363,25,0,91.9197,7.9057,0.1745,3480417136,0.8401,0.8416,0.0088,0.9201
I00699,83,60805.4235,61084.8731,60753.4235,79414.7068,79425.4548,79412.7068,18659.2833,25,0,22294.556,25,0,7137.5043,25,0,87.9383,11.6845,0.3772,2838340964,0.7625,0.7654,0.0366,0.8813
I00699,84,15800.3779,16050.3678,15748.3779,18697.3071,18706.9221,18695.3071,2946.9292,25,0,3461.6427,25,0,1933.6933,25,0,83.9091,15.8177,0.2732,199958760,0.6809,0.6828,0.0222,0.8405
I00699,85,6298.6745,6499.794,6246.6745,7546.9769,7554.7122,7544.9769,1298.3024,25,0,1291.7889,25,0,732.4653,25,0,81.3543,18.2325,0.4132,15770774,0.6312,0.6338,0.0697,0.8156
I00699,86,9620.3862,9864.9956,9568.3862,11570.8531,11580.2611,11568.8531,2000.4668,25,0,2564.5365,25,0,1247.1674,25,0,85.6998,14.0327,0.2675,94762635,0.7167,0.7186,0.0168,0.8583
I00699,87,17635.9517,17898.1256,17583.9517,24167.6428,24177.7264,24165.6428,6581.6911,25,0,8693.7638,25,0,3648.1948,25,0,91.2292,8.5783,0.1924,394105152,0.8265,0.8281,0.0208,0.9133
I00699,88,4247.8488,4486.7015,4195.8488,5731.0577,5740.2444,5729.0577,1533.2089,25,0,3442.363,25,0,1037.9186,25,0,91.743,8.1097,0.1473,34121584,0.8363,0.8376,0.011,0.9182
I00699,89,45335.0679,45579.8287,45283.0679,54044.4512,54053.8651,54042.4512,8759.3833,25,0,9121.4752,25,0,6258.5703,25,0,79.7351,19.7237,0.5413,659665016,0.6001,0.6034,0.0965,0.8001
I00699,90,21859.9786,22123.2004,21807.9786,28577.4275,28587.5515,28575.4275,6767.4489,25,0,8768.3484,25,0,3776.4668,25,0,89.486,10.2242,0.2897,498877524,0.7926,0.7949,0.0233,0.8963
I00699,91,14000.4425,14258.2109,13948.4425,24063.3246,24073.2388,24061.3246,10112.8822,25,0,26776.7301,25,0,5087.717,25,0,95.8673,4.0343,0.0984,343466752,0.9183,0.9192,0.0283,0.9592
I00699,92,58331.1326,58611.1315,58279.1326,76998.2784,77009.0476,76996.2784,18717.1457,25,0,24700.4664,25,0,11534.7011,25,0,88.9266,10.7959,0.2775,2775635193,0.7813,0.7835,0.0352,0.8907
I00699,93,38845.6163,39038.6523,38801.6163,41114.0299,41122.8043,41112.0299,2310.4136,21,0,2098.1404,21,0,1858.5048,21,0,66.2712,32.9737,0.755,298019904,0.333,0.3355,0.0869,0.6665
I00699,94,35879.7157,36119.4016,35827.7157,40073.1259,40082.3445,40071.1259,4243.4101,25,0,3967.6362,25,0,3181.3479,25,0,74.4679,25.0425,0.4896,389880561,0.4943,0.4967,0.0694,0.7471
I00699,95,22186.9185,22435.2047,22134.9185,26912.503,26922.0525,26910.503,4775.5845,25,0,6632.5698,25,0,3923.7843,25,0,83.3147,16.3787,0.3066,298548917,0.6694,0.6714,0.0372,0.8347
I00699,96,80436.4659,80700.9893,80384.4659,92903.4512,92913.6252,92901.4512,12516.9853,25,0,12165.6316,25,0,8054.361,25,0,77.785,21.5793,0.6358,2271533220,0.5621,0.5657,0.0681,0.781
I00699,97,5946.0598,6154.6464,5894.0598,6748.0571,6756.0796,6746.0571,851.9972,25,0,792.0884,25,0,435.9691,25,0,78.2023,21.1495,0.6482,16859350,0.5705,0.5743,0.0379,0.7853
I00699,98,61259.5407,61530.8678,61207.5407,74123.5673,74134.0029,74121.5673,12914.0265,25,0,12993.7806,25,0,6267.1637,25,0,82.973,16.593,0.4341,2060142166,0.6638,0.6667,0.0432,0.8319
I00699,99,123547.4027,123804.7837,123495.4027,132981.4022,132991.3014,132979.4022,9483.9995,25,0,8546.2169,25,0,7222.6269,25,0,67.8376,30.7849,1.3775,3019063914,0.3705,0.3757,0.1033,0.6853
I00699,100,20254.4786,20511.032,20202.4786,27484.5958,27494.4632,27482.5958,7280.1172,25,0,11021.7695,25,0,4624.1066,25,0,89.8135,10.0121,0.1744,390064578,0.798,0.7994,0.0306,0.899
I00699,101,225304.4017,225596.9061,225252.4017,256303.1151,256314.3652,256301.1151,31048.7134,25,0,26749.5421,25,0,14832.2955,25,0,75.6593,23.265,1.0757,18060569664,0.5239,0.5296,0.0586,0.762
I00699,102,15249.7248,15526.0219,15197.7248,21229.8816,21240.5084,21227.8816,6030.1568,25,0,9280.2887,25,0,4170.9557,25,0,92.4169,7.4317,0.1514,520681662,0.8499,0.8511,0.0095,0.9249
I00699,103,17728.4256,17989.9742,17676.4256,20657.4534,20667.5129,20655.4534,2979.0277,25,0,3162.5476,25,0,1832.3047,25,0,83.1852,15.9951,0.8197,319701512,0.6719,0.6775,0.0144,0.836
I00699,104,5982.8319,6244.0409,5930.8319,7650.4661,7660.5126,7648.4661,1717.6341,25,0,2715.2311,25,0,1141.9863,25,0,91.0281,8.6729,0.2989,97030030,0.8236,0.826,0.0055,0.9118
I00699,105,4742.6261,5019.0101,4690.6261,7352.5408,7363.171,7350.5408,2659.9147,25,0,8036.4439,25,0,1860.3356,25,0,95.717,4.1618,0.1212,151045785,0.9156,0.9167,0.003,0.9578
I00699,106,6913.3652,7262.7892,6861.3652,7428.1524,7441.5918,7426.1524,564.7873,25,0,2485.6298,25,0,781.2393,25,0,77.9937,18.2016,3.8047,1780397658,0.5979,0.6216,0.0001,0.799
I00699,107,52591.0697,52873.996,52539.0697,67477.4953,67488.3771,67475.4953,14936.4256,25,0,19889.7945,25,0,8264.9152,25,0,88.2047,11.413,0.3823,2571311874,0.7679,0.7709,0.0256,0.884
I00699,108,30239.6685,30502.1761,30187.6685,41639.0482,41649.1447,41637.0482,11449.3798,25,0,14708.6485,25,0,5019.4376,25,0,90.2262,9.4511,0.3227,776766760,0.8078,0.8104,0.0391,0.9039
I00699,109,8891.118,9116.7623,8839.118,11580.2848,11588.9634,11578.2848,2739.1669,25,0,3281.28,25,0,1571.0128,25,0,87.4907,12.1387,0.3707,54140905,0.7535,0.7563,0.0433,0.8768
I00699,110,20864.73,21123.8443,20812.73,24499.7736,24509.7396,24497.7736,3685.0437,25,0,3867.5945,25,0,1954.5954,25,0,82.9844,16.3324,0.6831,365515255,0.6665,0.6711,0.0197,0.8333
I00699,111,22978.4117,23254.1262,22926.4117,29244.8272,29255.4316,29242.8272,6316.4155,25,0,8397.6643,25,0,3656.1581,25,0,89.5115,10.252,0.2365,749545002,0.7926,0.7945,0.0134,0.8963
I00699,112,10686.3676,10896.4335,10634.3676,11894.9338,11903.0133,11892.9338,1258.5662,25,0,1087.0114,25,0,836.0848,25,0,74.11,24.9963,0.8937,36215340,0.4911,0.4956,0.0626,0.7456
I00699,113,61631.4937,61919.1815,61579.4937,69950.6682,69961.7331,69948.6682,8369.1745,25,0,8407.7598,25,0,4962.911,25,0,80.0051,19.2946,0.7004,3097895424,0.6071,0.6114,0.0169,0.8036
I00699,114,15815.1856,16106.7808,15763.1856,19529.0773,19540.2925,19527.0773,3763.8917,25,0,6771.6097,25,0,3498.1209,25,0,89.2131,10.5702,0.2167,766681839,0.7864,0.7881,0.004,0.8932
I00699,115,4014.7926,4227.884,3962.7926,4449.7119,4457.9077,4447.7119,484.9193,25,0,454.6249,25,0,319.7852,25,0,76.9591,19.6663,3.3746,11464860,0.5729,0.5929,0.0183,0.7865
I00699,116,7583.8291,7833.8361,7531.8291,8508.1987,8517.8143,8506.1987,974.3696,25,0,854.3527,25,0,497.2519,25,0,75.8076,18.3728,5.8196,77302134,0.5743,0.6098,0.0072,0.7872
I00699,117,27878.7425,28008.3595,27852.7425,27928.7786,27938.7492,27926.7786,74.0361,12,0,116.3149,12,0,95.0274,12,0,44.6595,38.8838,16.4568,430680144,0.0578,0.0691,0.002,0.5289
I00699,118,7754.8025,7952.4546,7716.8025,7875.8827,7886.2855,7873.8827,157.0802,18,0,1629.9766,18,0,367.2299,18,0,46.2178,37.8751,15.9071,135059072,0.0834,0.0992,0.0004,0.5417
I00699,119,17458.1221,17650.1983,17422.1221,17610.0734,17620.7443,17608.0734,185.9513,17,0,866.6607,17,0,379.0409,17,0,45.5379,38.3383,16.1238,432681795,0.072,0.0858,0.0006,0.536
I00699,120,106619.3065,106884.4507,106567.3065,118452.4022,118462.6001,118450.4022,11883.0957,25,0,11035.1755,25,0,9058.5739,25,0,72.8592,25.4387,1.7021,3167389386,0.4742,0.4824,0.0763,0.7371
I00699,121,19672.5652,19945.6673,19620.5652,26844.5628,26855.0667,26842.5628,7221.9976,25,0,11628.3818,25,0,3114.7299,25,0,92.2006,7.4198,0.3796,624109872,0.8478,0.851,0.0146,0.9239
I00699,122,18980.9346,19244.8446,18928.9346,26142.1829,26152.3333,26140.1829,7211.2483,25,0,12273.4713,25,0,4022.5014,25,0,91.549,8.0706,0.3804,456903840,0.8348,0.838,0.0213,0.9174
