INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,ENG,"ENGLAND",284326,59332,58873,58292,55763,49126,2940,20.8676,20.7062,20.5018,19.6123,17.2781,1.0340
I00743,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2056,1208,284,257,172,121,14,58.7549,13.8132,12.5000,8.3658,5.8852,0.6809
I00743,RCF,"AIREDALE NHS FOUNDATION TRUST",995,150,120,210,307,208,0,15.0754,12.0603,21.1055,30.8543,20.9045,0.0000
I00743,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",1637,8,149,260,314,897,9,0.4887,9.1020,15.8827,19.1814,54.7954,0.5498
I00743,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3184,522,963,755,629,269,46,16.3945,30.2450,23.7123,19.7550,8.4485,1.4447
I00743,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1482,504,458,311,148,61,0,34.0081,30.9042,20.9852,9.9865,4.1161,0.0000
I00743,R1H,"BARTS HEALTH NHS TRUST",3753,1952,864,382,298,178,79,52.0117,23.0216,10.1785,7.9403,4.7429,2.1050
I00743,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2036,320,523,414,374,389,16,15.7171,25.6876,20.3340,18.3694,19.1061,0.7859
I00743,RC1,"BEDFORD HOSPITAL NHS TRUST",1218,*,256,202,286,385,*,*,21.0181,16.5846,23.4811,31.6092,*
I00743,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",2360,637,489,534,411,279,10,26.9915,20.7203,22.6271,17.4153,11.8220,0.4237
I00743,RMC,"BOLTON NHS FOUNDATION TRUST",1692,753,386,211,191,*,*,44.5035,22.8132,12.4704,11.2884,*,*
I00743,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1832,864,410,296,148,99,15,47.1616,22.3799,16.1572,8.0786,5.4039,0.8188
I00743,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",2351,290,500,543,470,530,18,12.3352,21.2675,23.0966,19.9915,22.5436,0.7656
I00743,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1507,*,201,211,282,804,*,*,13.3378,14.0013,18.7127,53.3510,*
I00743,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",1354,*,258,333,389,247,*,*,19.0547,24.5938,28.7297,18.2422,*
I00743,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",2346,564,615,399,446,315,7,24.0409,26.2148,17.0077,19.0111,13.4271,0.2984
I00743,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2150,57,227,362,666,788,50,2.6512,10.5581,16.8372,30.9767,36.6512,2.3256
I00743,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1715,849,386,207,151,100,22,49.5044,22.5073,12.0700,8.8047,5.8309,1.2828
I00743,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",1548,158,539,366,321,132,32,10.2067,34.8191,23.6434,20.7364,8.5271,2.0672
I00743,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1727,297,470,344,365,*,*,17.1975,27.2148,19.9189,21.1349,*,*
I00743,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",2004,920,530,269,216,43,26,45.9082,26.4471,13.4232,10.7784,2.1457,1.2974
I00743,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",2247,*,538,616,567,267,*,*,23.9430,27.4143,25.2336,11.8825,*
I00743,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1497,235,184,171,237,397,273,15.6981,12.2912,11.4228,15.8317,26.5197,18.2365
I00743,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3063,877,933,532,343,370,8,28.6321,30.4603,17.3686,11.1982,12.0797,0.2612
I00743,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1248,198,381,311,207,113,38,15.8654,30.5288,24.9199,16.5865,9.0545,3.0449
I00743,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1474,*,334,293,413,314,*,*,22.6594,19.8779,28.0190,21.3026,*
I00743,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3192,523,569,698,697,661,44,16.3847,17.8258,21.8672,21.8358,20.7080,1.3784
I00743,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",2777,980,660,573,489,68,7,35.2899,23.7667,20.6338,17.6089,2.4487,0.2521
I00743,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1169,115,236,443,297,*,*,9.8375,20.1882,37.8956,25.4063,*,*
I00743,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2337,70,368,605,530,757,7,2.9953,15.7467,25.8879,22.6786,32.3920,0.2995
I00743,RJN,"EAST CHESHIRE NHS TRUST",937,*,127,174,183,400,*,*,13.5539,18.5699,19.5304,42.6894,*
I00743,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3991,683,837,1085,1099,274,13,17.1135,20.9722,27.1862,27.5370,6.8654,0.3257
I00743,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2578,1038,624,354,411,*,*,40.2638,24.2048,13.7316,15.9426,*,*
I00743,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2570,389,732,682,556,205,6,15.1362,28.4825,26.5370,21.6342,7.9767,0.2335
I00743,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1925,33,257,372,426,799,38,1.7143,13.3506,19.3247,22.1299,41.5065,1.9740
I00743,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3536,96,357,622,725,1706,30,2.7149,10.0962,17.5905,20.5034,48.2466,0.8484
I00743,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1440,557,413,137,247,*,*,38.6806,28.6806,9.5139,17.1528,*,*
I00743,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1056,156,295,278,197,124,6,14.7727,27.9356,26.3258,18.6553,11.7424,0.5682
I00743,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2977,261,348,744,724,886,14,8.7672,11.6896,24.9916,24.3198,29.7615,0.4703
I00743,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1835,168,229,296,513,613,16,9.1553,12.4796,16.1308,27.9564,33.4060,0.8719
I00743,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1532,437,612,197,119,118,49,28.5248,39.9478,12.8590,7.7676,7.7023,3.1984
I00743,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1934,8,220,300,425,973,8,0.4137,11.3754,15.5119,21.9752,50.3102,0.4137
I00743,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",935,*,*,194,283,382,*,*,*,20.7487,30.2674,40.8556,*
I00743,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",4514,1659,785,678,698,624,70,36.7523,17.3903,15.0199,15.4630,13.8237,1.5507
I00743,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",814,*,61,249,164,332,*,*,7.4939,30.5897,20.1474,40.7862,*
I00743,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",555,446,90,8,*,*,6,80.3604,16.2162,1.4414,*,*,1.0811
I00743,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3391,1081,*,622,614,584,*,31.8785,*,18.3427,18.1068,17.2221,*
I00743,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2310,676,754,464,272,101,43,29.2641,32.6407,20.0866,11.7749,4.3723,1.8615
I00743,RGQ,"IPSWICH HOSPITAL NHS TRUST",1899,*,218,333,636,499,*,*,11.4797,17.5355,33.4913,26.2770,*
I00743,R1F,"ISLE OF WIGHT NHS TRUST",830,45,290,330,129,*,*,5.4217,34.9398,39.7590,15.5422,*,*
I00743,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1500,279,350,484,321,*,*,18.6000,23.3333,32.2667,21.4000,*,*
I00743,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1565,234,405,327,274,318,7,14.9521,25.8786,20.8946,17.5080,20.3195,0.4473
I00743,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3061,633,708,398,623,616,83,20.6795,23.1297,13.0023,20.3528,20.1241,2.7115
I00743,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1202,*,127,182,388,473,*,*,10.5657,15.1414,32.2795,39.3511,*
I00743,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2272,446,390,398,569,459,10,19.6303,17.1655,17.5176,25.0440,20.2025,0.4401
I00743,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4149,1378,838,628,820,468,17,33.2128,20.1976,15.1362,19.7638,11.2798,0.4097
I00743,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2302,679,780,346,286,185,26,29.4961,33.8836,15.0304,12.4240,8.0365,1.1295
I00743,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2492,358,821,808,302,190,13,14.3660,32.9454,32.4238,12.1188,7.6244,0.5217
I00743,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1646,*,396,366,309,359,*,*,24.0583,22.2357,18.7728,21.8104,*
I00743,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2326,61,187,496,677,899,6,2.6225,8.0396,21.3242,29.1058,38.6500,0.2580
I00743,RPA,"MEDWAY NHS FOUNDATION TRUST",1924,328,590,361,344,293,8,17.0478,30.6653,18.7630,17.8794,15.2287,0.4158
I00743,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1502,231,274,280,270,434,13,15.3795,18.2423,18.6418,17.9760,28.8948,0.8655
I00743,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1810,*,216,426,602,538,*,*,11.9337,23.5359,33.2597,29.7238,*
I00743,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2927,877,783,544,552,157,14,29.9624,26.7509,18.5856,18.8589,5.3639,0.4783
I00743,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1187,130,161,157,278,449,12,10.9520,13.5636,13.2266,23.4204,37.8265,1.0110
I00743,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3518,250,606,1026,1012,596,28,7.1063,17.2257,29.1643,28.7663,16.9414,0.7959
I00743,RVJ,"NORTH BRISTOL NHS TRUST",2067,225,415,392,370,584,81,10.8853,20.0774,18.9647,17.9003,28.2535,3.9187
I00743,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1763,350,446,440,340,162,25,19.8525,25.2978,24.9575,19.2853,9.1889,1.4180
I00743,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1294,530,355,180,144,72,13,40.9583,27.4343,13.9104,11.1283,5.5641,1.0046
I00743,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2043,848,405,332,*,230,*,41.5076,19.8238,16.2506,*,11.2580,*
I00743,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1756,240,323,297,390,481,25,13.6674,18.3941,16.9134,22.2096,27.3918,1.4237
I00743,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1186,76,321,457,277,*,*,6.4081,27.0658,38.5329,23.3558,*,*
I00743,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2416,589,504,586,502,*,*,24.3791,20.8609,24.2550,20.7781,*,*
I00743,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",2973,677,745,620,512,*,*,22.7716,25.0589,20.8544,17.2217,*,*
I00743,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4361,1085,919,748,770,824,15,24.8796,21.0731,17.1520,17.6565,18.8947,0.3440
I00743,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3126,189,272,560,790,1264,51,6.0461,8.7012,17.9143,25.2719,40.4351,1.6315
I00743,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3985,1783,888,620,446,204,44,44.7428,22.2836,15.5583,11.1920,5.1192,1.1041
I00743,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",1922,307,331,423,545,303,13,15.9729,17.2216,22.0083,28.3559,15.7648,0.6764
I00743,RK9,"PLYMOUTH HOSPITALS NHS TRUST",2367,329,663,632,520,216,7,13.8995,28.0101,26.7005,21.9687,9.1255,0.2957
I00743,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1563,*,246,434,433,369,*,*,15.7390,27.7671,27.7031,23.6084,*
I00743,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3054,488,491,605,692,772,6,15.9790,16.0773,19.8101,22.6588,25.2783,0.1965
I00743,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1462,67,188,249,267,682,9,4.5828,12.8591,17.0315,18.2627,46.6484,0.6156
I00743,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2423,342,941,892,199,39,10,14.1147,38.8362,36.8139,8.2130,1.6096,0.4127
I00743,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1967,*,376,639,626,221,*,*,19.1154,32.4860,31.8251,11.2354,*
I00743,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2791,309,540,784,765,346,47,11.0713,19.3479,28.0903,27.4095,12.3970,1.6840
