INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,ENG,"ENGLAND",8933241,2091325,1831278,1670779,1538493,1416896,384470,23.4106,20.4996,18.7029,17.2221,15.8609,4.3038
I00742,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",48372,27503,6412,6201,4395,2623,1238,56.8573,13.2556,12.8194,9.0858,5.4226,2.5593
I00742,RCF,"AIREDALE NHS FOUNDATION TRUST",33711,7035,4548,6415,10016,5056,641,20.8686,13.4911,19.0294,29.7114,14.9981,1.9015
I00742,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",42672,457,4586,7276,10016,19683,654,1.0710,10.7471,17.0510,23.4721,46.1263,1.5326
I00742,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",85937,18157,26572,18240,14420,6106,2442,21.1283,30.9203,21.2249,16.7797,7.1052,2.8416
I00742,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",42236,14182,11824,7678,4031,1944,2577,33.5780,27.9951,18.1788,9.5440,4.6027,6.1014
I00742,R1H,"BARTS HEALTH NHS TRUST",155774,86793,32675,15074,8422,5421,7389,55.7173,20.9759,9.6768,5.4066,3.4800,4.7434
I00742,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",61556,11047,16689,12313,9387,11334,786,17.9463,27.1119,20.0029,15.2495,18.4125,1.2769
I00742,RC1,"BEDFORD HOSPITAL NHS TRUST",35903,3389,6602,6018,8403,11073,418,9.4393,18.3884,16.7618,23.4047,30.8414,1.1642
I00742,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",56369,18941,11069,10267,8734,6449,909,33.6018,19.6367,18.2139,15.4943,11.4407,1.6126
I00742,RMC,"BOLTON NHS FOUNDATION TRUST",62235,29127,12823,7623,7038,4603,1021,46.8016,20.6042,12.2487,11.3087,7.3962,1.6406
I00742,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",76754,42511,14610,10289,4718,2779,1847,55.3860,19.0348,13.4052,6.1469,3.6207,2.4064
I00742,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",71788,9813,15421,15814,13478,15468,1794,13.6694,21.4813,22.0288,18.7747,21.5468,2.4990
I00742,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",56411,337,9939,9134,9509,26623,869,0.5974,17.6189,16.1919,16.8566,47.1947,1.5405
I00742,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",43742,6587,8257,10384,10889,7192,433,15.0588,18.8766,23.7392,24.8937,16.4419,0.9899
I00742,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",68130,19085,17598,10261,12576,7442,1168,28.0126,25.8300,15.0609,18.4588,10.9232,1.7144
I00742,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",74285,2051,9088,12153,20826,27077,3090,2.7610,12.2340,16.3600,28.0353,36.4502,4.1597
I00742,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",90302,10228,26389,20145,14575,6151,12814,11.3264,29.2231,22.3085,16.1403,6.8116,14.1902
I00742,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",50001,11037,14267,8707,9469,5967,554,22.0736,28.5334,17.4137,18.9376,11.9338,1.1080
I00742,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",56366,24496,15672,7340,6135,2158,565,43.4588,27.8040,13.0220,10.8842,3.8285,1.0024
I00742,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",54776,6003,13341,13414,13386,7668,964,10.9592,24.3556,24.4888,24.4377,13.9988,1.7599
I00742,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",47365,9264,4868,5116,7100,11039,9978,19.5587,10.2776,10.8012,14.9900,23.3062,21.0662
I00742,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",81713,25321,23829,13104,9561,9048,850,30.9877,29.1618,16.0366,11.7007,11.0729,1.0402
I00742,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",43699,8854,15076,10227,5106,2520,1916,20.2613,34.4996,23.4033,11.6845,5.7667,4.3845
I00742,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",54601,6895,13784,10985,12494,9833,610,12.6280,25.2450,20.1187,22.8824,18.0088,1.1172
I00742,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",87509,17834,16266,18926,15235,16768,2480,20.3796,18.5878,21.6275,17.4096,19.1615,2.8340
I00742,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",75114,28989,17348,13896,11275,2051,1555,38.5933,23.0956,18.4999,15.0105,2.7305,2.0702
I00742,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",31025,3598,5481,11328,8025,2338,255,11.5971,17.6664,36.5125,25.8662,7.5359,0.8219
I00742,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",67353,1541,8526,16834,14701,22224,3527,2.2879,12.6587,24.9937,21.8268,32.9963,5.2366
I00742,RJN,"EAST CHESHIRE NHS TRUST",20171,1386,2876,4029,3890,7729,261,6.8713,14.2581,19.9742,19.2851,38.3174,1.2939
I00742,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",105937,20019,23481,27847,26017,7475,1098,18.8971,22.1651,26.2864,24.5589,7.0561,1.0365
I00742,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",78792,36170,16978,8314,11575,4589,1166,45.9057,21.5479,10.5518,14.6906,5.8242,1.4798
I00742,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",54186,11668,15266,12511,9796,3853,1092,21.5332,28.1733,23.0890,18.0785,7.1107,2.0153
I00742,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",63580,2303,11642,12414,14287,21634,1300,3.6222,18.3108,19.5250,22.4709,34.0264,2.0447
I00742,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",126536,4901,18890,25169,23521,51366,2689,3.8732,14.9286,19.8908,18.5884,40.5940,2.1251
I00742,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",33428,13288,9413,3349,4953,1808,617,39.7511,28.1590,10.0185,14.8169,5.4086,1.8458
I00742,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",21625,3841,6153,4608,3941,2819,263,17.7618,28.4532,21.3087,18.2243,13.0358,1.2162
I00742,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",88294,8990,10758,21821,21216,24170,1339,10.1819,12.1843,24.7140,24.0288,27.3745,1.5165
I00742,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",58236,6244,6024,9463,15055,20622,828,10.7219,10.3441,16.2494,25.8517,35.4111,1.4218
I00742,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",87253,24806,31279,11741,7951,6278,5198,28.4300,35.8486,13.4563,9.1126,7.1952,5.9574
I00742,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",61875,418,8111,11045,12343,28917,1041,0.6756,13.1087,17.8505,19.9483,46.7345,1.6824
I00742,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26609,686,1546,5728,8433,9975,241,2.5781,5.8101,21.5266,31.6923,37.4873,0.9057
I00742,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",185466,76840,25312,23800,23943,23618,11953,41.4308,13.6478,12.8325,12.9096,12.7344,6.4448
I00742,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",43878,31630,8523,1177,689,333,1526,72.0862,19.4243,2.6824,1.5703,0.7589,3.4778
I00742,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",84725,29527,12767,14322,14227,12655,1227,34.8504,15.0688,16.9041,16.7920,14.9366,1.4482
I00742,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",108504,29694,34024,20720,12507,5717,5842,27.3667,31.3574,19.0961,11.5268,5.2689,5.3841
I00742,RGQ,"IPSWICH HOSPITAL NHS TRUST",52277,6666,6791,9173,14461,11160,4026,12.7513,12.9904,17.5469,27.6623,21.3478,7.7013
I00742,R1F,"ISLE OF WIGHT NHS TRUST",17198,1253,5798,6577,2576,666,328,7.2857,33.7132,38.2428,14.9785,3.8725,1.9072
I00742,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",31239,7596,7211,8732,5893,1367,440,24.3158,23.0833,27.9522,18.8642,4.3759,1.4085
I00742,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",51661,9530,12347,9444,8915,10554,871,18.4472,23.9000,18.2807,17.2567,20.4293,1.6860
I00742,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",110502,23394,26768,13878,15495,15440,15527,21.1707,24.2240,12.5590,14.0224,13.9726,14.0513
I00742,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",56127,1609,5576,9143,17289,19911,2599,2.8667,9.9346,16.2898,30.8034,35.4749,4.6306
I00742,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",73913,18548,13070,13190,14991,12474,1640,25.0944,17.6830,17.8453,20.2820,16.8766,2.2188
I00742,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",128491,46406,24623,18651,21516,14632,2663,36.1161,19.1632,14.5154,16.7451,11.3876,2.0725
I00742,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",91818,31416,30562,12612,7060,4235,5933,34.2155,33.2854,13.7359,7.6891,4.6124,6.4617
I00742,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",89391,13073,30133,26443,11223,5914,2605,14.6245,33.7092,29.5813,12.5550,6.6159,2.9142
I00742,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",76940,14975,19512,15136,12078,13415,1824,19.4632,25.3600,19.6725,15.6979,17.4357,2.3707
I00742,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",67409,2801,6577,14175,20309,22284,1263,4.1552,9.7569,21.0283,30.1280,33.0579,1.8736
I00742,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",171920,73280,30819,22459,19705,18471,7186,42.6245,17.9264,13.0636,11.4617,10.7440,4.1799
I00742,RPA,"MEDWAY NHS FOUNDATION TRUST",55389,9783,15398,9000,8147,7054,6007,17.6624,27.7997,16.2487,14.7087,12.7354,10.8451
I00742,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",48681,7715,8914,7908,7869,12542,3733,15.8481,18.3110,16.2445,16.1644,25.7636,7.6683
I00742,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",57707,2175,7607,11966,17303,17493,1163,3.7690,13.1821,20.7358,29.9842,30.3135,2.0154
I00742,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",99470,31154,26207,15845,13828,5161,7275,31.3200,26.3466,15.9294,13.9017,5.1885,7.3138
I00742,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",43436,5280,5274,5012,9157,13527,5186,12.1558,12.1420,11.5388,21.0816,31.1424,11.9394
I00742,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",87044,7434,14084,22982,22072,13613,6859,8.5405,16.1803,26.4027,25.3573,15.6392,7.8799
I00742,RVJ,"NORTH BRISTOL NHS TRUST",81553,9768,16754,15636,15229,22576,1590,11.9775,20.5437,19.1728,18.6737,27.6826,1.9497
I00742,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46798,9881,11449,11432,8282,4357,1397,21.1142,24.4647,24.4284,17.6973,9.3102,2.9852
I00742,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",45762,21685,12421,4436,2555,1190,3475,47.3865,27.1426,9.6936,5.5832,2.6004,7.5936
I00742,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",58858,25043,11298,8471,5506,7470,1070,42.5482,19.1954,14.3923,9.3547,12.6916,1.8179
I00742,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",75962,9705,10381,15947,16755,17200,5974,12.7761,13.6660,20.9934,22.0571,22.6429,7.8645
I00742,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",70820,12262,13753,11943,12725,18809,1328,17.3143,19.4197,16.8639,17.9681,26.5589,1.8752
I00742,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",28627,2495,8454,10826,6016,457,379,8.7155,29.5316,37.8174,21.0151,1.5964,1.3239
