INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,17,5141.4235,5443.7588,5067.4235,8936.6203,8944.7915,8934.6203,3867.1968,36,0,5488.1982,36,0,1994.9545,36,0,93.8929,6.093,0.0141,26824900,0.878,0.8781,0.0689,0.939
I00699,18,15695.6076,16011.1988,15629.6076,32232.0076,32241.571,32230.0076,16600.4,32,0,25648.2788,32,0,5254.3379,32,0,96.1109,3.8714,0.0177,378288405,0.9224,0.9226,0.0631,0.9612
I00699,19,5324.9259,5608.4848,5254.9259,9910.3929,9918.4946,9908.3929,4653.4671,34,0,6776.6015,34,0,2106.0731,34,0,94.671,5.3052,0.0238,29092508,0.8937,0.8939,0.0875,0.9468
I00699,20,4267.3321,4547.628,4195.3321,6895.6736,6903.4596,6893.6736,2698.3415,35,0,3212.0647,35,0,1336.3543,35,0,93.0692,6.9104,0.0204,14569842,0.8616,0.8618,0.0794,0.9308
I00699,21,10845.9654,11136.2828,10773.9654,15493.1608,15501.2252,15491.1608,4717.1955,35,0,4523.3927,35,0,2517.0619,35,0,88.0144,11.9314,0.0541,50599708,0.7608,0.7612,0.1395,0.8804
I00699,22,18314.8539,18655.0574,18240.8539,31408.1406,31417.3353,31406.1406,13165.2867,36,0,15056.239,36,0,4218.1571,36,0,93.4067,6.5478,0.0455,279822100,0.8686,0.869,0.0919,0.9343
I00699,23,15889.3057,16237.5255,15815.3057,26915.1352,26924.5465,26913.1352,11097.8295,36,0,18876.7631,36,0,6573.9053,36,0,93.2142,6.7672,0.0187,269353098,0.8645,0.8646,0.0571,0.9322
I00699,24,9870.8217,10181.8623,9796.8217,15976.1232,15984.5297,15974.1232,6177.3015,36,0,7105.9208,36,0,2937.2895,36,0,91.7933,8.1861,0.0206,66831744,0.8361,0.8362,0.1022,0.918
I00699,25,16042.6125,16346.1139,15968.6125,19085.7003,19093.903,19083.7003,3115.0878,36,0,2824.388,36,0,1976.2432,36,0,78.9086,21.0674,0.024,73206876,0.5784,0.5786,0.1164,0.7892
I00699,26,1387.3994,1632.7207,1315.3994,1802.4623,1809.2767,1800.4623,485.0628,35,0,723.4251,35,0,357.245,35,0,88.3235,11.6646,0.0119,1306200,0.7666,0.7667,0.0442,0.8833
I00699,27,29553.1812,29889.0139,29479.1812,34605.4392,34614.5157,34603.4392,5124.258,36,0,4914.743,36,0,3724.9293,36,0,78.9828,20.9958,0.0214,291673917,0.5799,0.58,0.081,0.7899
I00699,28,13354.0295,13633.3043,13288.0295,16471.8029,16480.2658,16469.8029,3181.7734,32,0,3373.365,32,0,2284.0136,32,0,82.7457,17.2284,0.0259,72356495,0.6552,0.6553,0.0774,0.8276
I00699,29,4599.9974,4863.6023,4525.9974,6978.7721,6985.8966,6976.7721,2450.7747,36,0,2165.7611,36,0,1135.8985,36,0,89.3865,10.5949,0.0186,9320282,0.7879,0.7881,0.1744,0.894
I00699,30,98643.1834,99004.6951,98569.1834,114942.0371,114951.8077,114940.0371,16370.8537,36,0,13664.7749,36,0,9615.2561,36,0,75.1421,24.7938,0.0641,2280993425,0.5035,0.5038,0.1372,0.7517
I00699,31,22454.7511,22780.0838,22380.7511,38290.4401,38299.2329,38288.4401,15907.689,36,0,15007.5184,36,0,6250.6792,36,0,91.5347,8.4423,0.023,274341627,0.8309,0.8311,0.1925,0.9155
I00699,32,9169.3746,9503.1087,9095.3746,12337.5908,12346.6106,12335.5908,3240.2162,36,0,3944.0086,36,0,2023.047,36,0,89.4833,10.5031,0.0136,75834008,0.7898,0.7899,0.0321,0.8949
I00699,33,4897.8996,5265.382,4823.8996,6603.2209,6613.1528,6601.2209,1777.3213,36,0,3808.9824,36,0,1567.9806,36,0,91.5705,8.4173,0.0122,74263910,0.8315,0.8316,0.0053,0.9158
I00699,34,6089.8469,6421.5277,6015.8469,7448.5412,7457.5056,7446.5412,1430.6943,36,0,1661.2737,36,0,649.2559,36,0,87.1803,12.7795,0.0402,39164426,0.744,0.7443,0.0175,0.872
I00699,35,19519.8367,19869.7324,19445.8367,24468.1055,24477.5621,24466.1055,5020.2688,36,0,6447.562,36,0,3130.2198,36,0,85.8553,14.1111,0.0336,247219820,0.7174,0.7177,0.0397,0.8587
I00699,36,17834.4628,18186.9565,17760.4628,22198.8192,22208.346,22196.8192,4436.3564,36,0,4645.0927,36,0,1853.3808,36,0,85.868,14.0923,0.0396,230936832,0.7178,0.718,0.0322,0.8589
I00699,37,68620.2607,68986.2915,68546.2607,75165.5841,75175.4768,75163.5841,6617.3234,36,0,6169.7228,36,0,4812.7533,36,0,72.6122,27.3027,0.0851,1415819988,0.4531,0.4535,0.06,0.7265
I00699,38,26521.5344,26877.6982,26447.5344,34037.4525,34047.0785,34035.4525,7587.918,36,0,8354.0758,36,0,4056.2533,36,0,86.5614,13.4115,0.027,424416472,0.7315,0.7317,0.0495,0.8657
I00699,39,45128.4475,45500.7507,45054.4475,49664.8528,49674.915,49662.8528,4608.4052,36,0,4097.752,36,0,2981.8589,36,0,74.8226,25.1179,0.0595,943626087,0.497,0.4973,0.0313,0.7485
I00699,40,2453.314,2742.0047,2379.314,2841.5749,2849.3774,2839.5749,460.2609,36,0,620.943,36,0,292.0849,36,0,83.4795,16.4727,0.0478,4878296,0.6701,0.6704,0.02,0.835
I00699,41,6199.7063,6544.7974,6125.7063,8470.6099,8479.9367,8468.6099,2342.9036,36,0,4413.8001,36,0,1641.4211,36,0,91.1692,8.8187,0.0122,60965775,0.8235,0.8236,0.0146,0.9118
I00699,42,70129.3946,70481.4929,70055.3946,72085.3231,72094.8393,72083.3231,2027.9285,36,0,1772.0316,36,0,1448.0443,36,0,61.5482,38.3033,0.1485,1033525864,0.2324,0.2328,0.0477,0.6162
I00699,43,12227.5238,12602.6077,12153.5238,13450.0076,13460.145,13448.0076,1294.4838,36,0,1683.5736,36,0,1060.816,36,0,78.0506,21.904,0.0455,203451576,0.5615,0.5617,0.0066,0.7807
I00699,44,12731.4998,13060.3537,12657.4998,13505.9843,13514.8722,13503.9843,846.4844,36,0,734.8799,36,0,513.7608,36,0,70.5284,29.3904,0.0812,76776700,0.4114,0.4117,0.022,0.7057
I00699,45,1129.8549,1431.2279,1055.8549,1309.6163,1317.7615,1307.6163,251.7614,36,0,348.3101,36,0,121.9859,36,0,89.4356,10.5435,0.0209,2536900,0.7889,0.7891,0.0062,0.8945
I00699,46,8908.6673,9221.0341,8834.6673,11559.5193,11567.9616,11557.5193,2722.852,36,0,4289.7387,36,0,2188.6175,36,0,86.2732,13.7067,0.0201,45340334,0.7257,0.7258,0.056,0.8628
I00699,47,7831.6052,8101.9934,7761.6052,8694.782,8702.5074,8692.782,931.1768,34,0,787.3301,34,0,514.2306,34,0,74.3555,25.5552,0.0893,18801986,0.488,0.4884,0.0655,0.744
I00699,48,13743.3345,14063.8138,13669.3345,16040.9649,16049.6265,16038.9649,2369.6304,36,0,2132.0244,36,0,1459.6612,36,0,80.0263,19.9483,0.0254,80673346,0.6008,0.6009,0.0532,0.8004
I00699,49,3136.6181,3426.1825,3062.6181,3822.7829,3830.6089,3820.7829,758.1648,36,0,902.8276,36,0,408.9917,36,0,86.2278,13.7359,0.0363,7155425,0.7249,0.7252,0.0303,0.8625
I00699,50,26497.2721,26880.5558,26423.2721,33596.4467,33606.8057,33594.4467,7171.1747,36,0,10711.2194,36,0,4456.1509,36,0,88.1522,11.8202,0.0276,730089352,0.7633,0.7635,0.0205,0.8817
I00699,51,16777.0372,17066.8448,16703.0372,18102.9675,18110.8002,18100.9675,1397.9303,36,0,1201.1467,36,0,1000.2403,36,0,68.9259,31.0354,0.0387,53356332,0.3789,0.3791,0.1165,0.6895
I00699,52,11691.9285,12107.2061,11617.9285,14049.0636,14060.2873,14047.0636,2429.1351,36,0,4396.3971,36,0,1923.4977,36,0,89.1648,10.8175,0.0178,526971474,0.7835,0.7836,0.0027,0.8917
I00699,53,26580.0886,26962.5206,26506.0886,32259.0503,32269.3863,32257.0503,5750.9616,36,0,6380.026,36,0,3177.5353,36,0,86.0171,13.9586,0.0243,682450344,0.7206,0.7208,0.019,0.8603
I00699,54,17610.0381,17943.5023,17536.0381,19770.7405,19779.7531,19768.7405,2232.7024,36,0,2164.0073,36,0,1614.0145,36,0,77.1757,22.7759,0.0485,135950936,0.544,0.5443,0.0402,0.772
I00699,55,11922.4499,12245.4771,11848.4499,13834.1867,13842.9172,13832.1867,1983.7368,36,0,2169.1547,36,0,1565.9678,36,0,80.3926,19.5749,0.0326,70349596,0.6082,0.6084,0.0409,0.8041
I00699,56,5605.5738,5934.267,5531.5738,6828.5391,6837.4227,6826.5391,1294.9653,36,0,1473.0302,36,0,850.8715,36,0,87.0993,12.8643,0.0365,33074876,0.7423,0.7426,0.0173,0.8712
I00699,57,116989.2472,117353.3184,116919.2472,132407.0129,132417.415,132405.0129,15485.7658,34,0,16670.6332,34,0,13007.6822,34,0,76.0638,23.8727,0.0635,4221553255,0.5219,0.5222,0.0744,0.761
I00699,58,39285.8613,39678.5404,39211.8613,43691.7674,43702.3804,43689.7674,4477.9061,36,0,5544.8381,36,0,4043.3747,36,0,77.852,22.1016,0.0464,1226319476,0.5575,0.5578,0.0152,0.7788
I00699,59,17163.3801,17586.1868,17089.3801,19727.5433,19738.9705,19725.5433,2636.1631,36,0,4091.4366,36,0,2184.074,36,0,85.1767,14.7913,0.0319,926591222,0.7039,0.7041,0.0028,0.8519
I00699,60,37256.061,37605.8559,37182.061,41539.9161,41549.37,41537.9161,4355.8551,36,0,4431.6921,36,0,3457.0813,36,0,75.4194,24.5275,0.0532,482401200,0.5089,0.5092,0.0553,0.7545
I00699,61,2062.7275,2315.3004,1988.7275,2248.6421,2255.4684,2246.6421,257.9145,36,0,230.7209,36,0,166.4429,36,0,77.4203,22.5319,0.0478,1740970,0.5489,0.5491,0.0412,0.7744
I00699,62,10523.5045,10848.3289,10449.5045,11949.6646,11958.4437,11947.6646,1498.1602,36,0,1477.2632,36,0,1057.8742,36,0,79.3887,20.5381,0.0732,60715200,0.5885,0.5889,0.031,0.7943
I00699,63,47286.8861,47688.2997,47212.8861,55520.545,55531.394,55518.545,8305.6589,36,0,9821.0633,36,0,5916.8654,36,0,83.3728,16.5773,0.05,1974789600,0.668,0.6683,0.0182,0.834
I00699,64,20545.1604,20828.5998,20471.1604,21704.1079,21711.7685,21702.1079,1230.9476,36,0,1170.6808,36,0,1053.1365,36,0,65.3263,34.6213,0.0523,61342905,0.307,0.3072,0.1531,0.6535
I00699,65,181164.1567,181547.6596,181090.1567,189369.2174,189379.5823,189367.2174,8277.0607,36,0,7817.4673,36,0,7245.504,36,0,65.1426,34.7536,0.1038,6593587836,0.3039,0.3042,0.0729,0.6519
I00699,66,251764.2899,252157.3555,251690.2899,271511.5257,271522.1491,271509.5257,19819.2358,36,0,20491.2954,36,0,18207.2152,36,0,69.3603,30.567,0.0727,12671162592,0.3879,0.3882,0.1067,0.694
I00699,67,11220.8028,11568.2496,11146.8028,12197.7295,12207.1199,12195.7295,1048.9266,36,0,1160.0863,36,0,898.8454,36,0,76.2929,23.6365,0.0706,99645812,0.5266,0.5269,0.0134,0.7633
I00699,68,38712.8833,39049.2942,38638.8833,48983.8535,48992.9457,48981.8535,10342.9701,36,0,9334.639,36,0,6097.4549,36,0,82.333,17.6251,0.0418,465263575,0.6471,0.6473,0.1397,0.8235
I00699,69,23382.4023,23703.7435,23308.4023,30381.3826,30390.0675,30379.3826,7070.9803,36,0,6959.2092,36,0,4434.8948,36,0,83.8487,16.1194,0.0319,187698630,0.6773,0.6775,0.1332,0.8386
I00699,70,8943.2922,9237.364,8869.2922,10805.9539,10813.9018,10803.9539,1934.6618,36,0,1831.8916,36,0,1279.2414,36,0,81.5065,18.4467,0.0468,29147812,0.6306,0.6309,0.0841,0.8153
I00699,71,25988.7757,26344.5769,25914.7757,27772.5843,27782.2005,27770.5843,1855.8086,36,0,1680.1376,36,0,1370.3685,36,0,71.7245,28.1968,0.0786,326486166,0.4353,0.4356,0.0231,0.7176
I00699,72,18813.6176,19177.2252,18739.6176,22575.8612,22585.6884,22573.8612,3834.2435,36,0,4322.403,36,0,2396.939,36,0,84.8969,15.0688,0.0342,296938308,0.6983,0.6985,0.0221,0.8491
I00699,73,656073.2555,656502.0886,655999.2555,729618.3776,729629.9677,729616.3776,73617.1221,36,0,65225.4443,36,0,48849.5946,36,0,71.6739,28.2335,0.0926,90201999366,0.4344,0.4348,0.123,0.7172
I00699,74,107774.2293,108185.9575,107700.2293,138429.2661,138440.3939,138427.2661,30727.0367,36,0,34753.2741,36,0,12953.3317,36,0,86.6303,13.3198,0.0499,7555683696,0.7331,0.7335,0.0438,0.8666
I00699,75,190034.0787,190440.437,189960.0787,199114.1004,199125.0831,199112.1004,9152.0217,36,0,9017.2004,36,0,7901.8422,36,0,66.843,33.0846,0.0723,10783828405,0.3376,0.3378,0.0385,0.6688
I00699,76,7709.9775,8087.6578,7635.9775,9824.5721,9834.7797,9822.5721,2186.5946,36,0,5305.7638,36,0,1758.0645,36,0,90.1209,9.858,0.021,148669220,0.8026,0.8028,0.0059,0.9013
I00699,77,89419.5355,89759.8822,89345.5355,96934.0467,96943.2453,96932.0467,7586.5112,36,0,6783.1121,36,0,5610.0985,36,0,67.474,32.4228,0.1032,1255396714,0.3505,0.3509,0.165,0.6753
I00699,78,45079.6568,45433.3966,45005.6568,52448.3688,52457.9294,52446.3688,7440.712,36,0,7092.19,36,0,4741.6198,36,0,78.4971,21.4585,0.0444,702905280,0.5704,0.5706,0.0729,0.7852
I00699,79,31355.9489,31663.8678,31281.9489,33902.2333,33910.5554,33900.2333,2618.2844,36,0,2467.6804,36,0,2127.3761,36,0,68.8656,31.0718,0.0625,171272160,0.3779,0.3782,0.1401,0.689
I00699,80,3079.3276,3310.6006,3005.3276,3426.3439,3432.5945,3424.3439,419.0162,36,0,401.9266,36,0,281.3913,36,0,73.4232,26.524,0.0529,2016000,0.469,0.4692,0.1289,0.7345
I00699,81,34598.1614,34954.9006,34524.1614,42404.3358,42413.9774,42402.3358,7878.1744,36,0,7398.8813,36,0,3733.0874,36,0,83.1666,16.8064,0.027,567052356,0.6636,0.6638,0.0582,0.8318
I00699,82,47815.0901,48247.3579,47741.0901,64831.266,64842.9489,64829.266,17088.1759,36,0,29645.8193,36,0,9162.2673,36,0,92.4724,7.5073,0.0203,4624133184,0.8497,0.8498,0.0102,0.9248
I00699,83,56949.4001,57347.5644,56875.4001,73680.9354,73691.6966,73678.9354,16803.5353,36,0,20515.702,36,0,7122.0261,36,0,88.0363,11.9315,0.0322,2612312156,0.761,0.7613,0.0328,0.8805
I00699,84,15435.8159,15791.5079,15361.8159,18083.9238,18093.5371,18081.9238,2720.1079,36,0,3170.8202,36,0,1891.3807,36,0,83.7364,16.2399,0.0238,191698552,0.675,0.6751,0.0212,0.8375
I00699,85,6004.7581,6289.4703,5930.7581,7193.8498,7201.5447,7191.8498,1261.0917,36,0,1290.5243,36,0,782.9095,36,0,81.9436,18.0212,0.0352,14406006,0.6392,0.6394,0.0699,0.8196
I00699,86,9999.3125,10348.0355,9925.3125,12206.9262,12216.3512,12204.9262,2279.6137,36,0,2986.1527,36,0,1454.9768,36,0,86.7938,13.1831,0.0232,102474185,0.7361,0.7363,0.018,0.8681
I00699,87,18370.2546,18743.2676,18296.2546,24366.1608,24376.2422,24364.1608,6067.9062,36,0,7908.0251,36,0,3668.6211,36,0,90.1072,9.8752,0.0176,397365240,0.8023,0.8025,0.0205,0.9012
I00699,88,4127.6974,4468.9993,4053.6974,5574.3266,5583.551,5572.3266,1518.6292,36,0,3575.9106,36,0,1083.8212,36,0,91.7391,8.2475,0.0134,34036446,0.8349,0.835,0.0101,0.9175
I00699,89,48562.5827,48913.9137,48488.5827,57580.124,57589.6195,57578.124,9089.5413,36,0,9526.9507,36,0,6623.3798,36,0,79.6163,20.3369,0.0468,758294208,0.5928,0.5931,0.0931,0.7964
I00699,90,21148.2413,21524.731,21074.2413,27770.4385,27780.6139,27768.4385,6694.1972,36,0,8894.7714,36,0,3586.1266,36,0,90.0319,9.9437,0.0244,501494277,0.8009,0.8011,0.0214,0.9004
I00699,91,13182.5751,13550.4742,13108.5751,21716.5263,21726.4695,21714.5263,8605.9512,36,0,22122.8449,36,0,4531.1847,36,0,95.6617,4.3293,0.009,309980304,0.9133,0.9134,0.0239,0.9567
I00699,92,49613.5825,50011.2289,49539.5825,63983.193,63993.9402,63981.193,14441.6105,36,0,19343.3169,36,0,9443.8974,36,0,88.4434,11.5324,0.0242,2171233120,0.7691,0.7693,0.0283,0.8846
I00699,93,40300.5617,40591.1779,40234.5617,42362.5652,42371.3717,42360.5652,2126.0035,32,0,1972.4671,32,0,1806.9273,32,0,65.9388,33.9944,0.0668,316871106,0.3194,0.3197,0.0832,0.6597
I00699,94,36097.4095,36439.3109,36023.4095,39997.1799,40006.4204,39995.1799,3971.7704,36,0,3669.2952,36,0,2952.2886,36,0,73.9418,26.0103,0.048,394935514,0.4793,0.4795,0.0653,0.7397
I00699,95,21909.278,22263.4722,21835.278,26159.7043,26169.2771,26157.7043,4322.4263,36,0,5820.0642,36,0,3569.1516,36,0,82.8097,17.1641,0.0262,293261892,0.6565,0.6566,0.0342,0.8282
I00699,96,76543.2207,76919.0498,76469.2207,88340.3253,88350.4829,88338.3253,11869.1046,36,0,11402.4661,36,0,7459.6979,36,0,78.0636,21.8792,0.0572,2103958120,0.5618,0.5622,0.0651,0.7809
I00699,97,6200.2529,6500.647,6126.2529,6872.175,6880.2938,6870.175,743.9221,36,0,658.6766,36,0,372.6153,36,0,76.414,23.5251,0.0609,18529443,0.5289,0.5292,0.0319,0.7644
I00699,98,61212.6828,61599.7599,61138.6828,73565.5165,73575.9781,73563.5165,12424.8338,36,0,12114.7199,36,0,5680.9272,36,0,82.7126,17.2483,0.039,2080325925,0.6546,0.6549,0.0409,0.8273
I00699,99,121529.3457,121897.6224,121455.3457,131564.0778,131574.0312,131562.0778,10106.7321,36,0,9096.4573,36,0,7607.4173,36,0,69.4794,30.4058,0.1148,3084108640,0.3907,0.3912,0.0999,0.6954
I00699,100,20014.3211,20381.0801,19940.3211,27078.2309,27088.1433,27076.2309,7135.9098,36,0,11072.6839,36,0,4622.1924,36,0,90.0045,9.9801,0.0154,396443076,0.8002,0.8004,0.0285,0.9001
I00699,101,185622.7597,186036.5991,185548.7597,212052.8958,212064.0806,212050.8958,26502.1361,36,0,22906.4667,36,0,12596.9109,36,0,77.0464,22.8597,0.0939,13515606974,0.5419,0.5424,0.0517,0.7709
I00699,102,14837.0153,15231.0745,14763.0153,20244.6529,20255.3031,20242.6529,5479.6375,36,0,8201.9573,36,0,3688.2471,36,0,92.3616,7.6245,0.0139,501632208,0.8474,0.8475,0.0087,0.9237
I00699,103,17181.3499,17553.1964,17107.3499,19805.8316,19815.8815,19803.8316,2696.4816,36,0,2813.6194,36,0,1658.1868,36,0,82.7813,17.1413,0.0774,301526862,0.6564,0.6569,0.0135,0.8282
I00699,104,5568.73,5941.3601,5494.73,7125.2638,7135.3349,7123.2638,1628.5338,36,0,2674.3472,36,0,1064.607,36,0,91.5025,8.4709,0.0266,91118106,0.8303,0.8305,0.005,0.9152
I00699,105,4711.0668,5103.2853,4637.0668,7297.5717,7308.1722,7295.5717,2658.505,36,0,8054.5253,36,0,1778.1096,36,0,96.2844,3.7057,0.01,146033502,0.9258,0.9259,0.0031,0.9629
I00699,106,2267.7367,2727.7586,2197.7367,2414.7966,2427.94,2412.7966,215.0599,34,0,2370.1497,34,0,470.9116,34,0,73.9739,25.6402,0.3859,396193875,0.4833,0.4852,0,0.7417
I00699,107,52455.019,52861.2342,52381.019,67368.4082,67379.387,67366.4082,14985.3892,36,0,19965.7969,36,0,8165.8491,36,0,88.7103,11.2568,0.033,2766779855,0.7745,0.7748,0.0228,0.8873
I00699,108,29518.3253,29893.8744,29444.3253,40197.0644,40207.2144,40195.0644,10750.7391,36,0,14217.1783,36,0,5212.6293,36,0,90.2429,9.7291,0.0279,774365388,0.8051,0.8054,0.0349,0.9026
I00699,109,9303.9827,9627.8815,9229.9827,12011.4646,12020.2186,12009.4646,2779.4819,36,0,3360.2754,36,0,1618.3515,36,0,87.5345,12.4312,0.0343,59969000,0.751,0.7513,0.0411,0.8755
I00699,110,21280.6161,21650.9962,21206.6161,24963.9003,24973.9105,24961.9003,3755.2841,36,0,3928.3461,36,0,2007.0497,36,0,83.3716,16.5653,0.0631,387127894,0.6681,0.6685,0.0191,0.834
I00699,111,23445.9445,23839.7949,23371.9445,29286.5308,29297.1754,29284.5308,5912.5863,36,0,7523.7049,36,0,3443.6045,36,0,88.8455,11.1328,0.0217,775371365,0.7771,0.7773,0.0125,0.8886
I00699,112,11170.8978,11471.4942,11096.8978,12425.7258,12433.8501,12423.7258,1326.828,36,0,1119.2568,36,0,857.9709,36,0,74.5799,25.3424,0.0776,39551076,0.4924,0.4928,0.0626,0.7462
I00699,113,64700.8807,65112.863,64626.8807,73069.3592,73080.4938,73067.3592,8440.4785,36,0,8434.3618,36,0,5110.3662,36,0,79.9465,19.9902,0.0633,3449983340,0.5996,0.5999,0.0161,0.7998
I00699,114,15331.362,15745.2336,15257.362,18802.9378,18814.1235,18800.9378,3543.5758,36,0,6351.6883,36,0,3250.4277,36,0,88.6164,11.3652,0.0184,715736532,0.7725,0.7727,0.0039,0.8863
I00699,115,3910.8915,4255.5775,3826.8915,4500.444,4508.6508,4498.444,671.5525,41,0,779.7167,41,0,451.3059,41,0,82.8572,17.036,0.1068,11724680,0.6582,0.6589,0.021,0.8291
I00699,116,6309.0508,6711.25,6225.0508,8281.6384,8291.2146,8279.6384,2054.5876,41,0,5676.8049,41,0,1668.45,41,0,89.3256,10.5386,0.1358,72503140,0.7879,0.7889,0.0101,0.8939
I00699,117,21159.6674,21439.5858,21103.6674,28924.2212,28934.2183,28922.2212,7818.5538,27,0,18286.4659,27,0,6737.7996,27,0,87.5483,12.2499,0.2018,458918358,0.753,0.7545,0.0262,0.8765
I00699,118,7278.8495,7622.3981,7212.8495,7945.4216,7955.8322,7943.4216,730.5721,32,0,4643.1738,32,0,1182.5222,32,0,71.637,27.8958,0.4672,137343459,0.4374,0.4395,0.002,0.7187
I00699,119,14817.8379,15181.5943,14749.8379,18112.1671,18122.8658,18110.1671,3360.3292,33,0,16734.8089,33,0,4492.7769,33,0,80.4928,19.1868,0.3204,457597296,0.6131,0.615,0.0052,0.8065
I00699,120,102518.2609,102895.4291,102444.2609,114351.4366,114361.6304,114349.4366,11905.1758,36,0,10952.4379,36,0,8894.5509,36,0,74.1855,25.6674,0.1471,3016221472,0.4852,0.4859,0.075,0.7426
I00699,121,19851.7182,20239.0371,19777.7182,26948.6466,26959.1147,26946.6466,7168.9284,36,0,11336.8464,36,0,3203.1326,36,0,92.1152,7.8518,0.033,609342006,0.8426,0.8429,0.0152,0.9213
I00699,122,17556.6512,17932.4074,17482.6512,23792.7974,23802.953,23790.7974,6308.1462,36,0,10787.1147,36,0,3698.9692,36,0,91.4468,8.5218,0.0314,409219398,0.8293,0.8295,0.0188,0.9146
