INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",30,6750,0
I00731,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",20,6405,0
I00731,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",175,20460,1
I00731,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",85,19715,0
I00731,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",60,10970,1
I00731,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",20,3370,1
I00731,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",65,10830,1
I00731,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",10,6985,0
I00731,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",70,9880,1
I00731,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",160,12190,1
I00731,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",115,12865,1
I00731,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",50,7650,1
I00731,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",60,7580,1
I00731,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",15,5460,0
I00731,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",55,8310,1
I00731,RNZ,"SALISBURY NHS FOUNDATION TRUST",20,5415,0
I00731,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",35,6375,1
I00731,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",165,23390,1
I00731,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",25,5835,0
I00731,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",55,5390,1
I00731,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",125,17240,1
I00731,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",100,12260,1
I00731,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",30,4105,1
I00731,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",60,7325,1
