INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,ENG,"ENGLAND",276386,7528549,3.6712
I00732,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1979,39623,4.9946
I00732,RCF,"AIREDALE NHS FOUNDATION TRUST",951,31514,3.0177
I00732,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",1597,34406,4.6416
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3135,76260,4.1109
I00732,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1459,38651,3.7748
I00732,R1H,"BARTS HEALTH NHS TRUST",3618,135143,2.6772
I00732,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2012,48371,4.1595
I00732,RC1,"BEDFORD HOSPITAL NHS TRUST",1192,29683,4.0158
I00732,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",2313,48988,4.7216
I00732,RMC,"BOLTON NHS FOUNDATION TRUST",1657,58936,2.8115
I00732,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1778,65024,2.7344
I00732,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",2295,59457,3.8599
I00732,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1487,51985,2.8604
I00732,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",1327,38159,3.4776
I00732,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",2317,60685,3.8181
I00732,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2083,58340,3.5704
I00732,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1602,84110,1.9046
I00732,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",1483,79604,1.8630
I00732,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1712,44460,3.8507
I00732,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",1928,44182,4.3638
I00732,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",2192,50098,4.3754
I00732,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1443,42682,3.3808
I00732,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3026,73865,4.0967
I00732,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1241,41923,2.9602
I00732,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1417,41245,3.4356
I00732,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3116,73502,4.2393
I00732,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",2711,65126,4.1627
I00732,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1144,27361,4.1811
I00732,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2279,56970,4.0004
I00732,RJN,"EAST CHESHIRE NHS TRUST",928,18779,4.9417
I00732,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3905,94763,4.1208
I00732,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2510,70360,3.5674
I00732,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2513,46504,5.4038
I00732,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1878,51305,3.6605
I00732,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3454,106867,3.2321
I00732,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1378,30408,4.5317
I00732,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1045,19997,5.2258
I00732,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2892,74521,3.8808
I00732,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1809,50351,3.5928
I00732,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1353,58501,2.3128
I00732,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1870,48319,3.8701
I00732,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",914,22275,4.1033
I00732,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",4404,148721,2.9612
I00732,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",797,19661,4.0537
I00732,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",540,40894,1.3205
I00732,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3235,66100,4.8941
I00732,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2197,91952,2.3893
I00732,RGQ,"IPSWICH HOSPITAL NHS TRUST",1849,47093,3.9263
I00732,R1F,"ISLE OF WIGHT NHS TRUST",823,14541,5.6599
I00732,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1476,24964,5.9125
I00732,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1539,44337,3.4711
I00732,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",2951,89725,3.2889
I00732,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1193,48914,2.4390
I00732,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2190,67344,3.2520
I00732,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3978,102590,3.8776
I00732,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2291,82606,2.7734
I00732,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2432,82145,2.9606
I00732,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1621,63290,2.5612
I00732,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2288,53643,4.2652
I00732,RPA,"MEDWAY NHS FOUNDATION TRUST",1899,48940,3.8803
I00732,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1481,46504,3.1847
I00732,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1773,44275,4.0045
I00732,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2887,88993,3.2441
I00732,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1167,37460,3.1153
I00732,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3433,77094,4.4530
I00732,RVJ,"NORTH BRISTOL NHS TRUST",2034,66203,3.0724
I00732,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1728,39169,4.4117
I00732,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1277,45788,2.7889
I00732,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2022,49747,4.0646
I00732,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1719,63456,2.7090
I00732,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1169,25228,4.6337
I00732,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2367,50584,4.6793
I00732,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",2935,57007,5.1485
I00732,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4221,104687,4.0320
I00732,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3008,92571,3.2494
I00732,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3913,100360,3.8990
I00732,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",1894,46591,4.0652
I00732,RK9,"PLYMOUTH HOSPITALS NHS TRUST",2254,58149,3.8762
I00732,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1539,46972,3.2764
I00732,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",2981,67551,4.4130
I00732,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1439,40143,3.5847
I00732,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2363,58975,4.0068
I00732,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1868,49809,3.7503
I00732,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2697,70209,3.8414
I00732,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1881,39156,4.8039
I00732,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1208,32836,3.6789
I00732,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1944,49157,3.9547
I00732,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1641,40309,4.0711
I00732,RNZ,"SALISBURY NHS FOUNDATION TRUST",1025,29701,3.4511
I00732,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2145,65026,3.2987
I00732,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3375,86932,3.8823
I00732,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1862,48669,3.8258
I00732,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2609,62051,4.2046
I00732,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2610,68938,3.7860
I00732,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",980,22747,4.3083
I00732,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1147,27363,4.1918
I00732,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2145,44703,4.7983
I00732,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1204,29873,4.0304
I00732,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1989,65467,3.0382
I00732,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",2179,62532,3.4846
I00732,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1797,49975,3.5958
I00732,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1759,44493,3.9534
I00732,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1314,31873,4.1226
I00732,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1697,46605,3.6412
I00732,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2231,71476,3.1213
I00732,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",945,37508,2.5195
I00732,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2564,75033,3.4172
I00732,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1482,42688,3.4717
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1599,39201,4.0790
I00732,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1442,35676,4.0419
I00732,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1962,35771,5.4849
I00732,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2518,63034,3.9947
I00732,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",518,27685,1.8710
I00732,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1719,42867,4.0101
I00732,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3391,73123,4.6374
I00732,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",945,45478,2.0779
I00732,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",1739,50810,3.4226
I00732,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2624,73118,3.5887
I00732,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2569,47780,5.3767
I00732,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1610,61465,2.6194
I00732,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2827,81761,3.4576
I00732,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4402,129993,3.3863
I00732,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1805,45982,3.9254
I00732,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4068,113531,3.5832
I00732,RBK,"WALSALL HEALTHCARE NHS TRUST",1512,42430,3.5635
I00732,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1472,41860,3.5165
I00732,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",1833,53625,3.4182
I00732,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1324,31685,4.1786
I00732,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3060,66330,4.6133
I00732,RA3,"WESTON AREA HEALTH NHS TRUST",997,15962,6.2461
I00732,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2197,58354,3.7650
I00732,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2802,63994,4.3785
I00732,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1696,32637,5.1966
I00732,RLQ,"WYE VALLEY NHS TRUST",1134,23399,4.8464
I00732,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",952,22133,4.3013
I00732,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3121,75466,4.1356
