INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,ENG,"ENGLAND",7790,1367675,0.5696
I00731,R1F,"ISLE OF WIGHT NHS TRUST",8,2670,0.2996
I00731,R1H,"BARTS HEALTH NHS TRUST",136,20394,0.6669
I00731,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",63,11921,0.5285
I00731,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",72,14390,0.5003
I00731,RA3,"WESTON AREA HEALTH NHS TRUST",8,1584,0.5051
I00731,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",19,3394,0.5598
I00731,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",162,15121,1.0714
I00731,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",87,5248,1.6578
I00731,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",56,10886,0.5144
I00731,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",111,9904,1.1208
I00731,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",100,16034,0.6237
I00731,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",24,2311,1.0385
I00731,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",12,3128,0.3836
I00731,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",9,3965,0.2270
I00731,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",48,8477,0.5662
I00731,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",27,4373,0.6174
I00731,RBK,"WALSALL HEALTHCARE NHS TRUST",19,3751,0.5065
I00731,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",31,8430,0.3677
I00731,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",36,7457,0.4828
I00731,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",10,3897,0.2566
I00731,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",17,3570,0.4762
I00731,RC1,"BEDFORD HOSPITAL NHS TRUST",24,3722,0.6448
I00731,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",24,8045,0.2983
I00731,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",50,9959,0.5021
I00731,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",18,3932,0.4578
I00731,RCF,"AIREDALE NHS FOUNDATION TRUST",51,3219,1.5843
I00731,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",24,5190,0.4624
I00731,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",16,6245,0.2562
I00731,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",21,3601,0.5832
I00731,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",18,3790,0.4749
I00731,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",24,5984,0.4011
