INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,RMC,"BOLTON NHS FOUNDATION TRUST",64950,30709,13465,8089,7350,4887,450,47.2810,20.7313,12.4542,11.3164,7.5242,0.6928
I00742,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",75923,42829,14221,9987,4838,2694,1354,56.4111,18.7308,13.1541,6.3722,3.5483,1.7834
I00742,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",70983,9682,15524,15761,13525,15378,1113,13.6399,21.8700,22.2039,19.0539,21.6643,1.5680
I00742,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",56533,379,10072,9485,9673,26689,235,0.6704,17.8161,16.7778,17.1104,47.2096,0.4157
I00742,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",43079,6512,8260,10066,11000,7047,194,15.1164,19.1741,23.3664,25.5345,16.3583,0.4503
I00742,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",66121,18624,17208,10126,12316,7512,335,28.1665,26.0250,15.3143,18.6265,11.3610,0.5066
I00742,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",74619,2026,9294,12131,20836,27452,2880,2.7151,12.4553,16.2573,27.9232,36.7896,3.8596
I00742,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",106097,53230,21776,13019,8659,6352,3061,50.1711,20.5246,12.2708,8.1614,5.9870,2.8851
I00742,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",89719,10290,26130,19528,14496,6023,13252,11.4691,29.1243,21.7657,16.1571,6.7132,14.7706
I00742,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",50057,10979,14272,8884,9624,6024,274,21.9330,28.5115,17.7478,19.2261,12.0343,0.5474
I00742,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",56627,24874,15581,7343,6148,2140,541,43.9260,27.5151,12.9673,10.8570,3.7791,0.9554
I00742,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",56603,6404,13917,13964,13806,8167,345,11.3139,24.5870,24.6701,24.3909,14.4286,0.6095
I00742,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",48686,9648,5171,5371,7161,11380,9955,19.8168,10.6211,11.0319,14.7085,23.3743,20.4474
I00742,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",82604,25774,24260,13232,9699,9148,491,31.2019,29.3690,16.0186,11.7416,11.0745,0.5944
I00742,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",43548,8873,14890,10153,5225,2469,1938,20.3752,34.1922,23.3145,11.9983,5.6696,4.4503
I00742,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",54270,6890,13773,11082,12105,10039,381,12.6958,25.3787,20.4201,22.3051,18.4982,0.7020
I00742,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",88088,17813,16800,19113,15333,16765,2264,20.2218,19.0718,21.6976,17.4065,19.0321,2.5702
I00742,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",75992,29861,17804,14098,11573,2198,458,39.2949,23.4288,18.5520,15.2292,2.8924,0.6027
I00742,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",31234,3601,5390,11513,8081,2519,130,11.5291,17.2568,36.8605,25.8724,8.0649,0.4162
I00742,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",68374,1635,8987,17866,15655,23506,725,2.3913,13.1439,26.1298,22.8961,34.3786,1.0603
I00742,RJN,"EAST CHESHIRE NHS TRUST",20228,1428,2813,4192,3899,7800,96,7.0595,13.9065,20.7237,19.2753,38.5604,0.4746
I00742,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",106314,20039,23686,27829,26500,7559,701,18.8489,22.2793,26.1762,24.9262,7.1101,0.6594
I00742,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",79129,36818,17383,8195,11735,4667,331,46.5291,21.9679,10.3565,14.8302,5.8980,0.4183
I00742,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",53027,11571,15447,12281,9428,3846,454,21.8210,29.1304,23.1599,17.7796,7.2529,0.8562
I00742,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",62464,2329,11708,12310,14329,21124,664,3.7285,18.7436,19.7074,22.9396,33.8179,1.0630
I00742,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",127183,4930,18818,25414,23945,52261,1815,3.8763,14.7960,19.9822,18.8272,41.0912,1.4271
I00742,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",34649,14052,9760,3507,5129,1900,301,40.5553,28.1682,10.1215,14.8027,5.4836,0.8687
I00742,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",21670,3719,6271,4610,4079,2852,139,17.1620,28.9386,21.2737,18.8233,13.1611,0.6414
I00742,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",87856,9172,11002,22072,20855,23952,803,10.4398,12.5228,25.1229,23.7377,27.2628,0.9140
I00742,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",57317,6146,5940,9521,14756,20488,466,10.7228,10.3634,16.6111,25.7445,35.7451,0.8130
I00742,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",85307,24479,31163,11381,7903,6260,4121,28.6952,36.5304,13.3412,9.2642,7.3382,4.8308
I00742,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",62439,486,8306,10975,12830,29321,521,0.7784,13.3026,17.5772,20.5481,46.9594,0.8344
I00742,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26261,598,1510,5590,8600,9829,134,2.2771,5.7500,21.2863,32.7482,37.4281,0.5103
I00742,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",186823,78981,25140,23843,24080,23419,11360,42.2758,13.4566,12.7623,12.8892,12.5354,6.0806
I00742,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",43763,32052,8660,1143,608,325,975,73.2400,19.7884,2.6118,1.3893,0.7426,2.2279
I00742,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",83586,29500,12653,14468,14123,12428,414,35.2930,15.1377,17.3091,16.8964,14.8685,0.4953
I00742,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",109071,30787,34761,21162,12837,5938,3586,28.2266,31.8701,19.4020,11.7694,5.4442,3.2878
I00742,RGQ,"IPSWICH HOSPITAL NHS TRUST",53587,6850,6928,9518,14798,11598,3895,12.7830,12.9285,17.7618,27.6149,21.6433,7.2686
I00742,R1F,"ISLE OF WIGHT NHS TRUST",17273,1326,5829,6704,2510,683,221,7.6767,33.7463,38.8120,14.5313,3.9541,1.2795
I00742,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",31019,7505,7282,8702,5963,1373,194,24.1948,23.4759,28.0538,19.2237,4.4263,0.6254
I00742,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",52059,9841,12657,9503,9051,10685,322,18.9036,24.3128,18.2543,17.3860,20.5248,0.6185
I00742,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",109694,23977,27331,14097,15150,15446,13693,21.8581,24.9157,12.8512,13.8111,14.0810,12.4829
I00742,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",54374,1478,5280,9076,17039,19757,1744,2.7182,9.7105,16.6918,31.3367,36.3354,3.2074
I00742,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",76369,19603,13220,13874,15492,13191,989,25.6688,17.3107,18.1671,20.2857,17.2727,1.2950
I00742,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",131817,48457,25409,19234,22347,14799,1571,36.7608,19.2760,14.5914,16.9530,11.2269,1.1918
I00742,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",88557,30061,29756,12101,6797,4015,5827,33.9454,33.6010,13.6646,7.6753,4.5338,6.5799
I00742,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",93118,13870,31644,28041,11813,6133,1617,14.8951,33.9827,30.1134,12.6861,6.5863,1.7365
I00742,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",75474,15101,19517,15003,12131,12762,960,20.0082,25.8592,19.8784,16.0731,16.9091,1.2720
I00742,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",65303,2774,6419,13869,19634,22030,577,4.2479,9.8296,21.2379,30.0660,33.7351,0.8836
I00742,RPA,"MEDWAY NHS FOUNDATION TRUST",54275,9762,15317,8891,8291,6886,5128,17.9862,28.2211,16.3814,15.2759,12.6872,9.4482
I00742,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",48857,7984,9136,8107,8312,12739,2579,16.3416,18.6995,16.5933,17.0129,26.0741,5.2787
I00742,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",55814,2129,7391,11623,16988,17165,518,3.8145,13.2422,20.8245,30.4368,30.7539,0.9281
I00742,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",99556,31189,26324,15958,13861,5342,6882,31.3281,26.4414,16.0292,13.9228,5.3658,6.9127
I00742,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",42210,5265,5084,4995,8827,13486,4553,12.4733,12.0445,11.8337,20.9121,31.9498,10.7865
I00742,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",89341,8000,14770,23839,22436,14159,6137,8.9545,16.5322,26.6832,25.1128,15.8483,6.8692
I00742,RVJ,"NORTH BRISTOL NHS TRUST",81268,10205,16729,15515,15168,22579,1072,12.5572,20.5850,19.0912,18.6642,27.7834,1.3191
I00742,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46533,10008,11642,11289,8286,4372,936,21.5073,25.0188,24.2602,17.8067,9.3955,2.0115
I00742,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",45508,23067,13082,4667,2641,1120,931,50.6878,28.7466,10.2553,5.8034,2.4611,2.0458
I00742,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",59266,25305,11734,8619,5514,7697,397,42.6973,19.7989,14.5429,9.3038,12.9872,0.6699
I00742,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",75034,9765,10517,15477,16931,16997,5347,13.0141,14.0163,20.6266,22.5644,22.6524,7.1261
I00742,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",70717,12537,13779,12070,12715,18669,947,17.7284,19.4847,17.0680,17.9801,26.3996,1.3391
I00742,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",28114,2454,8354,10588,5946,523,249,8.7287,29.7147,37.6610,21.1496,1.8603,0.8857
I00742,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",55301,16746,10567,11759,11189,4881,159,30.2816,19.1082,21.2636,20.2329,8.8262,0.2875
I00742,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",66964,16412,16374,12892,11023,9899,364,24.5087,24.4519,19.2521,16.4611,14.7826,0.5436
I00742,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",132559,25689,18303,15111,14701,16242,42513,19.3793,13.8074,11.3995,11.0902,12.2527,32.0710
I00742,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",118570,8332,13209,21214,27045,45924,2846,7.0271,11.1403,17.8915,22.8093,38.7316,2.4003
I00742,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",114699,52966,21944,13487,10619,5227,10456,46.1783,19.1318,11.7586,9.2581,4.5571,9.1160
I00742,RK9,"PLYMOUTH HOSPITALS NHS TRUST",72166,13889,19288,18152,14981,5346,510,19.2459,26.7273,25.1531,20.7591,7.4079,0.7067
I00742,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",51064,4455,10772,13707,11190,10308,632,8.7243,21.0951,26.8428,21.9137,20.1864,1.2377
I00742,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",81581,15202,15489,15314,17149,17377,1050,18.6342,18.9860,18.7715,21.0208,21.3003,1.2871
I00742,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",66728,4146,11444,11311,11397,27256,1174,6.2133,17.1502,16.9509,17.0798,40.8464,1.7594
I00742,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",69635,10219,26381,23917,6245,1296,1577,14.6751,37.8847,34.3462,8.9682,1.8611,2.2647
I00742,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",61575,4271,12557,20066,17852,6452,377,6.9363,20.3930,32.5879,28.9923,10.4783,0.6123
I00742,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",98735,12425,20489,22122,18483,8657,16559,12.5842,20.7515,22.4054,18.7198,8.7679,16.7712
I00742,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",45593,27707,6831,4885,3585,1373,1212,60.7703,14.9826,10.7144,7.8630,3.0114,2.6583
I00742,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",45971,278,2786,6332,11849,24332,394,0.6047,6.0603,13.7739,25.7749,52.9290,0.8571
I00742,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",56032,2400,7064,12582,15298,18169,519,4.2833,12.6071,22.4550,27.3023,32.4261,0.9263
I00742,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",48011,20591,10993,7282,4911,3294,940,42.8881,22.8968,15.1674,10.2289,6.8609,1.9579
I00742,RNZ,"SALISBURY NHS FOUNDATION TRUST",35048,1360,2324,10628,10392,9766,578,3.8804,6.6309,30.3241,29.6508,27.8646,1.6492
I00742,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",68071,44027,13167,7182,1760,636,1299,64.6781,19.3430,10.5507,2.5855,0.9343,1.9083
I00742,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",114317,44116,20931,19739,15900,12429,1202,38.5909,18.3096,17.2669,13.9087,10.8724,1.0515
I00742,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",56588,18278,16412,10438,7485,3565,410,32.3001,29.0026,18.4456,13.2272,6.2999,0.7245
I00742,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",68114,8233,14743,17807,12686,8039,6606,12.0871,21.6446,26.1429,18.6247,11.8023,9.6984
I00742,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",89029,33371,13676,11910,17127,12531,414,37.4833,15.3613,13.3777,19.2376,14.0752,0.4650
I00742,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",24017,11561,5382,3722,1517,1712,123,48.1367,22.4091,15.4974,6.3164,7.1283,0.5121
I00742,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",33830,562,3246,6100,9890,13527,505,1.6612,9.5950,18.0313,29.2344,39.9852,1.4928
I00742,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",54495,8803,10562,11378,10945,12319,488,16.1538,19.3816,20.8790,20.0844,22.6057,0.8955
I00742,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",32311,5522,6610,7596,7613,4630,340,17.0902,20.4574,23.5090,23.5616,14.3295,1.0523
I00742,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",87335,8308,26771,22357,13737,13709,2453,9.5128,30.6532,25.5991,15.7291,15.6970,2.8087
I00742,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",73135,36342,12825,10682,7098,5265,923,49.6917,17.5361,14.6059,9.7053,7.1990,1.2620
I00742,RWJ,"STOCKPORT NHS FOUNDATION TRUST",57165,10235,11048,10714,9825,11532,3811,17.9043,19.3265,18.7422,17.1871,20.1732,6.6667
I00742,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",49238,655,4881,11392,10890,15721,5699,1.3303,9.9131,23.1366,22.1171,31.9286,11.5744
I00742,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",33940,14229,9184,5086,3538,1666,237,41.9240,27.0595,14.9853,10.4243,4.9087,0.6983
I00742,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",54622,3455,13898,18237,11073,7480,479,6.3253,25.4440,33.3876,20.2721,13.6941,0.8769
I00742,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",78805,27920,19466,10540,11345,9028,506,35.4292,24.7015,13.3748,14.3963,11.4561,0.6421
I00742,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",38995,4654,16147,8997,4825,3681,691,11.9349,41.4079,23.0722,12.3734,9.4397,1.7720
I00742,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",103163,36321,22411,14207,14930,13135,2159,35.2074,21.7239,13.7714,14.4722,12.7323,2.0928
I00742,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",45974,1655,13061,7647,8899,10004,4708,3.5999,28.4095,16.6333,19.3566,21.7601,10.2406
I00742,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",46557,7184,15093,15670,6366,2066,178,15.4305,32.4183,33.6577,13.6736,4.4376,0.3823
I00742,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",41047,17035,10824,6170,5368,1469,181,41.5012,26.3698,15.0315,13.0777,3.5788,0.4410
I00742,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",48988,4716,9667,11023,10215,12379,988,9.6268,19.7334,22.5014,20.8520,25.2695,2.0168
I00742,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",69524,27921,13112,9191,8803,4910,5587,40.1602,18.8597,13.2199,12.6618,7.0623,8.0361
I00742,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",27718,12480,9178,3524,1638,368,530,45.0249,33.1121,12.7138,5.9095,1.3277,1.9121
I00742,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",49983,7300,14983,15035,9526,2737,402,14.6050,29.9762,30.0802,19.0585,5.4759,0.8043
I00742,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",83270,14691,19077,20186,17831,11030,455,17.6426,22.9098,24.2416,21.4135,13.2461,0.5464
I00742,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",72191,19160,19000,10617,7704,5362,10348,26.5407,26.3191,14.7068,10.6717,7.4275,14.3342
I00742,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",65778,21671,9461,9828,11338,12380,1100,32.9457,14.3832,14.9412,17.2368,18.8209,1.6723
I00742,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",95440,13371,17268,21752,18576,22656,1817,14.0098,18.0930,22.7913,19.4635,23.7385,1.9038
I00742,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",65756,27373,13692,13485,5938,4093,1175,41.6281,20.8224,20.5076,9.0304,6.2245,1.7869
I00742,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",76248,16941,15222,13137,14678,12918,3352,22.2183,19.9638,17.2293,19.2503,16.9421,4.3962
I00742,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",96262,25107,21855,19348,16509,12282,1161,26.0819,22.7037,20.0993,17.1501,12.7589,1.2061
I00742,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",150993,28173,30020,22817,28670,33018,8295,18.6585,19.8817,15.1113,18.9876,21.8672,5.4936
I00742,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",50749,10473,8711,12023,12671,6291,580,20.6369,17.1649,23.6911,24.9680,12.3963,1.1429
I00742,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",128499,40337,26149,23165,23313,13991,1544,31.3909,20.3496,18.0274,18.1426,10.8880,1.2016
I00742,RBK,"WALSALL HEALTHCARE NHS TRUST",44498,22614,10105,4991,3678,2618,492,50.8203,22.7089,11.2162,8.2655,5.8834,1.1057
I00742,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",50401,16569,8896,5774,9748,8995,419,32.8743,17.6504,11.4561,19.3409,17.8469,0.8313
I00742,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",62488,606,8365,13856,12144,22085,5432,0.9698,13.3866,22.1739,19.4341,35.3428,8.6929
I00742,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",37188,462,5023,9550,14829,6989,335,1.2423,13.5070,25.6803,39.8758,18.7937,0.9008
I00742,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",76236,5975,13256,25489,18600,12195,721,7.8375,17.3881,33.4343,24.3979,15.9964,0.9457
I00742,RA3,"WESTON AREA HEALTH NHS TRUST",16649,2962,2727,3428,5115,2182,235,17.7909,16.3794,20.5898,30.7226,13.1059,1.4115
I00742,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",66706,24107,11767,9125,9462,10985,1260,36.1392,17.6401,13.6794,14.1846,16.4678,1.8889
I00742,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",70634,9423,10548,17660,19276,13047,680,13.3406,14.9333,25.0021,27.2900,18.4713,0.9627
I00742,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40087,13313,9221,5506,6489,4217,1341,33.2103,23.0025,13.7351,16.1873,10.5196,3.3452
I00742,RLQ,"WYE VALLEY NHS TRUST",28281,1970,3324,12742,5572,1093,3580,6.9658,11.7535,45.0550,19.7023,3.8648,12.6587
I00742,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",26979,1167,2947,7973,11104,3628,160,4.3256,10.9233,29.5526,41.1579,13.4475,0.5931
I00742,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",86848,11043,14144,19172,20741,21026,722,12.7153,16.2859,22.0754,23.8820,24.2101,0.8313
