INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,ENG,"ENGLAND",6954,1207746,1
I00731,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",60,6710,1
I00731,RCF,"AIREDALE NHS FOUNDATION TRUST",10,2760,0
I00731,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",35,6620,1
I00731,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",50,7040,1
I00731,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",15,3305,0
I00731,R1H,"BARTS HEALTH NHS TRUST",130,22625,1
I00731,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",45,6565,1
I00731,RC1,"BEDFORD HOSPITAL NHS TRUST",10,3065,0
I00731,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",45,6780,1
I00731,RMC,"BOLTON NHS FOUNDATION TRUST",35,4630,1
I00731,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",30,6180,0
I00731,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",60,10720,1
I00731,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",25,5605,0
I00731,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",15,5800,0
I00731,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",60,15820,0
I00731,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",35,7790,0
I00731,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",20,4190,0
I00731,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",55,4470,1
I00731,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",35,6440,1
I00731,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",*,3115,*
I00731,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",25,11325,0
I00731,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",40,9325,0
I00731,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",25,3440,1
I00731,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",50,8305,1
I00731,RJN,"EAST CHESHIRE NHS TRUST",15,1450,1
I00731,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",110,16115,1
I00731,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",50,9725,1
