INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,ENG,"ENGLAND",24699,8865155,0.2786
I01963,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",54,48110,0.1122
I01963,RCF,"AIREDALE NHS FOUNDATION TRUST",3,34704,0.0086
I01963,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",20,41008,0.0488
I01963,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",24,84025,0.0286
I01963,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",693,42754,1.6209
I01963,R1H,"BARTS HEALTH NHS TRUST",480,155810,0.3081
I01963,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",148,54390,0.2721
I01963,RC1,"BEDFORD HOSPITAL NHS TRUST",14,32967,0.0425
I01963,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",31,56960,0.0544
I01963,RMC,"BOLTON NHS FOUNDATION TRUST",167,64883,0.2574
I01963,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1361,75180,1.8103
I01963,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",22,70469,0.0312
I01963,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",330,58084,0.5681
I01963,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",1347,41941,3.2117
I01963,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",10,68899,0.0145
I01963,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",861,81197,1.0604
I01963,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",98,103941,0.0943
I01963,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",1571,88535,1.7744
I01963,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",4,48882,0.0082
I01963,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",16,57057,0.0280
I01963,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",39,57572,0.0677
I01963,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",35,47961,0.0730
I01963,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3,82292,0.0036
I01963,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",12,45040,0.0266
I01963,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",106,57956,0.1829
I01963,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",33,87715,0.0376
I01963,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",395,77052,0.5126
I01963,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3,31678,0.0095
I01963,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",127,68652,0.1850
I01963,RJN,"EAST CHESHIRE NHS TRUST",4,20517,0.0195
I01963,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",85,110263,0.0771
I01963,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",88,80556,0.1092
I01963,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",302,53716,0.5622
I01963,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",17,60646,0.0280
I01963,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",276,124036,0.2225
I01963,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",16,36036,0.0444
I01963,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",123,22267,0.5524
I01963,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",93,86610,0.1074
I01963,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",26,56713,0.0458
I01963,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",23,87031,0.0264
I01963,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",4,58609,0.0068
I01963,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",30,26173,0.1146
I01963,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",102,186851,0.0546
I01963,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",26,23902,0.1088
I01963,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",45,43594,0.1032
I01963,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",21,83523,0.0251
I01963,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",129,110276,0.1170
I01963,RGQ,"IPSWICH HOSPITAL NHS TRUST",45,54430,0.0827
I01963,R1F,"ISLE OF WIGHT NHS TRUST",471,17553,2.6833
I01963,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",296,30253,0.9784
I01963,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",49,49299,0.0994
I01963,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",560,111085,0.5041
I01963,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",67,52811,0.1269
I01963,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",107,79702,0.1343
I01963,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",2,130899,0.0015
I01963,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",0,87540,0.0000
I01963,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",146,93548,0.1561
I01963,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3,71693,0.0042
I01963,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",43,61558,0.0699
I01963,RPA,"MEDWAY NHS FOUNDATION TRUST",22,56279,0.0391
I01963,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",39,50362,0.0774
I01963,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4,54174,0.0074
I01963,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",810,97705,0.8290
I01963,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0,41145,0.0000
I01963,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",83,91702,0.0905
I01963,RVJ,"NORTH BRISTOL NHS TRUST",662,80394,0.8234
I01963,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",7,46308,0.0151
I01963,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",122,47905,0.2547
I01963,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",518,55871,0.9271
I01963,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",95,69275,0.1371
I01963,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3,28581,0.0105
I01963,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",0,57655,0.0000
I01963,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",93,64227,0.1448
I01963,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",10,128280,0.0078
I01963,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",6,116128,0.0052
I01963,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",37,113971,0.0325
I01963,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",9,53221,0.0169
I01963,RK9,"PLYMOUTH HOSPITALS NHS TRUST",34,70848,0.0480
I01963,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",27,50579,0.0534
I01963,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1789,81989,2.1820
I01963,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",40,51652,0.0774
I01963,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",255,68563,0.3719
I01963,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",630,62376,1.0100
I01963,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1783,85500,2.0854
I01963,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",59,48393,0.1219
I01963,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",26,44073,0.0590
I01963,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",132,55696,0.2370
I01963,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",268,49355,0.5430
I01963,RNZ,"SALISBURY NHS FOUNDATION TRUST",29,35529,0.0816
I01963,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",5,71733,0.0070
I01963,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",115,111935,0.1027
I01963,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",37,54796,0.0675
I01963,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",0,68733,0.0000
I01963,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",0,87611,0.0000
I01963,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",0,24459,0.0000
I01963,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",0,31803,0.0000
I01963,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",9,53734,0.0167
I01963,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",8,33247,0.0241
I01963,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",499,84217,0.5925
I01963,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",99,69416,0.1426
I01963,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0,57469,0.0000
I01963,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",119,49454,0.2406
I01963,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",3,35091,0.0085
I01963,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",20,54976,0.0364
I01963,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",24,77894,0.0308
I01963,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",164,40535,0.4046
I01963,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",29,106071,0.0273
I01963,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",495,47964,1.0320
I01963,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0,44340,0.0000
I01963,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",474,42166,1.1241
I01963,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",175,46269,0.3782
I01963,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",23,70626,0.0326
I01963,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",22,30041,0.0732
I01963,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",784,47927,1.6358
I01963,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",913,84291,1.0832
I01963,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",645,70826,0.9107
I01963,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",118,63719,0.1852
I01963,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",218,94415,0.2309
I01963,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2,66001,0.0030
I01963,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",61,76425,0.0798
