INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",32,9886,0.3237
I00731,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",44,7937,0.5544
I00731,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",23,3722,0.6179
I00731,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",89,14201,0.6267
I00731,RVJ,"NORTH BRISTOL NHS TRUST",45,13823,0.3255
I00731,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",26,6863,0.3788
I00731,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",11,1966,0.5595
I00731,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",26,6923,0.3756
I00731,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",50,11225,0.4454
I00731,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",28,5656,0.4950
I00731,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",19,3359,0.5656
I00731,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",48,7396,0.6490
I00731,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",31,7248,0.4277
I00731,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",140,23503,0.5957
I00731,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",104,23297,0.4464
I00731,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",68,12940,0.5255
I00731,RK9,"PLYMOUTH HOSPITALS NHS TRUST",98,12459,0.7866
I00731,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",26,3618,0.7186
I00731,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",68,13998,0.4858
I00731,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",16,6991,0.2289
I00731,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",59,9540,0.6184
I00731,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",111,12051,0.9211
I00731,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",112,14613,0.7664
I00731,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",96,9491,1.0115
I00731,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",50,9766,0.5120
I00731,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",20,6903,0.2897
I00731,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",55,8825,0.6232
I00731,RNZ,"SALISBURY NHS FOUNDATION TRUST",24,5639,0.4256
I00731,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",44,6577,0.6690
I00731,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",206,25218,0.8169
I00731,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",25,6014,0.4157
I00731,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",45,6283,0.7162
I00731,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",142,18888,0.7518
I00731,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",160,1553,10.3026
I00731,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",27,4288,0.6297
I00731,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",104,8652,1.2020
I00731,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",12,3298,0.3639
I00731,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",88,18297,0.4810
I00731,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",24,7075,0.3392
I00731,RWJ,"STOCKPORT NHS FOUNDATION TRUST",14,7407,0.1890
I00731,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",12,4864,0.2467
I00731,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",29,3101,0.9352
I00731,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",44,8045,0.5469
I00731,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",31,6202,0.4998
I00731,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",12,3025,0.3967
I00731,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",139,30244,0.4596
I00731,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",17,5582,0.3046
I00731,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",25,5459,0.4580
I00731,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",28,6002,0.4665
I00731,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",67,11255,0.5953
I00731,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",46,7624,0.6034
I00731,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",12,2399,0.5002
I00731,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",67,5000,1.3400
I00731,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",64,11103,0.5764
I00731,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",168,24468,0.6866
I00731,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",93,12988,0.7160
I00731,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",94,20214,0.4650
I00731,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",108,17533,0.6160
I00731,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",170,14883,1.1422
I00731,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",96,14858,0.6461
I00731,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",105,21191,0.4955
I00731,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",35,6815,0.5136
I00731,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",324,15538,2.0852
I00731,RBK,"WALSALL HEALTHCARE NHS TRUST",10,3558,0.2811
I00731,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",29,5291,0.5481
I00731,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",30,7926,0.3785
I00731,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",11,4046,0.2719
I00731,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",33,8152,0.4048
I00731,RA3,"WESTON AREA HEALTH NHS TRUST",15,1516,0.9894
I00731,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",49,8525,0.5748
I00731,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",63,8713,0.7231
I00731,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",22,7507,0.2931
I00731,RLQ,"WYE VALLEY NHS TRUST",29,4975,0.5829
I00731,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",31,3862,0.8027
I00731,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",60,9033,0.6642
