INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,1,1523.7122,1770.5054,1449.7122,1907.4899,1914.16,1905.4899,455.7777,36,0,662.2158,36,0,320.9007,36,0,86.3966,13.5787,0.0248,1260225,0.7282,0.7284,0.0541,0.8641
I00699,2,374972.5266,375377.8834,374898.5266,419944.7295,419955.6851,419942.7295,45044.2029,36,0,40088.6018,36,0,29848.9576,36,0,72.2184,27.6909,0.0907,28326593736,0.4453,0.4457,0.1409,0.7226
I00699,3,5629.959,5913.7178,5555.959,6864.9708,6872.64,6862.9708,1307.0118,36,0,1320.6467,36,0,646.2292,36,0,82.6888,17.2675,0.0438,13317560,0.6542,0.6545,0.0696,0.8271
I00699,4,3233.3337,3502.9467,3159.3337,3786.5839,3793.8707,3784.5839,625.2501,36,0,626.1586,36,0,363.6495,36,0,81.9468,18.0226,0.0306,4724466,0.6392,0.6394,0.0518,0.8196
I00699,5,1759.5544,1879.4203,1723.5544,1792.2178,1798.877,1790.2178,66.6634,17,0,69.7092,17,0,65.9333,17,0,65.7663,33.8275,0.4062,1155440,0.3194,0.3207,0.0222,0.6597
I00699,6,9711.4861,10114.5829,9637.4861,14936.0324,14946.927,14934.0324,5296.5463,36,0,18908.0301,36,0,2937.3612,36,0,96.364,3.6222,0.0138,429199159,0.9274,0.9275,0.005,0.9637
I00699,7,13009.8935,13328.1066,12935.8935,17717.3075,17725.9079,17715.3075,4779.414,36,0,5437.7531,36,0,3107.7905,36,0,87.1951,12.7829,0.022,87656744,0.7441,0.7443,0.0809,0.8721
I00699,8,20827.4883,21096.9271,20761.4883,25288.6897,25296.8545,25286.6897,4525.2014,32,0,3962.014,32,0,3035.9,32,0,78.79,21.1665,0.0435,103983460,0.5762,0.5765,0.1777,0.7881
I00699,9,13683.8877,13939.1157,13617.8877,17147.1443,17154.8785,17145.1443,3527.2566,32,0,3033.6643,32,0,2156.7705,32,0,80.1337,19.8214,0.0448,46520206,0.6031,0.6034,0.1968,0.8016
I00699,10,31797.7117,32118.2259,31727.7117,44392.0647,44401.2223,44390.0647,12662.3531,34,0,12305.7989,34,0,7079.1733,34,0,87.0089,12.9637,0.0274,427155564,0.7405,0.7407,0.1288,0.8702
I00699,11,17115.9077,17404.1391,17049.9077,25279.6801,25288.4144,25277.6801,8227.7724,32,0,8829.7914,32,0,4613.189,32,0,89.2023,10.7758,0.0219,152600360,0.7843,0.7844,0.1136,0.8921
I00699,12,15057.3659,15352.151,14983.3659,20445.9409,20453.9081,20443.9409,5460.5751,36,0,4856.1161,36,0,3015.3424,36,0,84.0082,15.9516,0.0402,68631986,0.6806,0.6808,0.2056,0.8403
I00699,13,24625.8754,24910.5781,24555.8754,30019.7009,30027.8352,30017.7009,5461.8254,34,0,4631.2584,34,0,3593.2133,34,0,77.8633,22.086,0.0506,128785385,0.5578,0.5581,0.2263,0.7789
I00699,14,10050.384,10330.7482,9976.384,12779.1758,12786.7533,12777.1758,2800.7918,36,0,2441.4808,36,0,1710.8935,36,0,82.0802,17.8841,0.0357,28253500,0.642,0.6422,0.1741,0.821
