INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",111388,43026,20493,19358,15524,11856,1131,38.6271,18.3979,17.3789,13.9369,10.6439,1.0154
I00742,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",83671,16101,16162,15454,17334,17325,1295,19.2432,19.3161,18.4700,20.7169,20.7061,1.5477
I00742,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",77341,4168,12193,12992,13865,33257,866,5.3891,15.7652,16.7983,17.9271,43.0005,1.1197
I00742,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",87416,24752,31989,11915,8176,6721,3863,28.3152,36.5940,13.6302,9.3530,7.6885,4.4191
I00742,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",90545,32513,32872,12474,6486,3901,2299,35.9081,36.3046,13.7766,7.1633,4.3084,2.5391
I00742,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",44880,9014,15026,10162,5244,2604,2830,20.0847,33.4804,22.6426,11.6845,5.8021,6.3057
I00742,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",81721,7758,25071,21398,12780,12964,1750,9.4933,30.6788,26.1842,15.6386,15.8637,2.1414
I00742,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",30656,468,2679,5178,8123,11297,2911,1.5266,8.7389,16.8907,26.4973,36.8509,9.4957
I00742,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",122510,38532,24936,22272,21898,13422,1450,31.4521,20.3543,18.1797,17.8745,10.9558,1.1836
I00742,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",41136,5355,7348,9011,9530,6268,3624,13.0178,17.8627,21.9054,23.1671,15.2373,8.8098
I00742,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",57529,17447,10781,11656,10803,5008,1834,30.3273,18.7401,20.2611,18.7784,8.7052,3.1880
I00742,RJN,"EAST CHESHIRE NHS TRUST",20816,1420,2756,3989,3788,7492,1371,6.8217,13.2398,19.1631,18.1975,35.9915,6.5863
I00742,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",47600,9600,5047,5019,7305,10634,9995,20.1681,10.6029,10.5441,15.3466,22.3403,20.9979
I00742,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",110926,24903,28225,14648,15563,15804,11783,22.4501,25.4449,13.2052,14.0301,14.2473,10.6224
I00742,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",52902,17273,15609,9894,6481,3332,313,32.6509,29.5055,18.7025,12.2510,6.2984,0.5917
I00742,RK9,"PLYMOUTH HOSPITALS NHS TRUST",69963,13474,18554,17226,14622,5462,625,19.2588,26.5197,24.6216,20.8996,7.8070,0.8933
I00742,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",92170,24246,20741,18208,15709,12189,1077,26.3057,22.5030,19.7548,17.0435,13.2245,1.1685
I00742,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",33363,14763,11008,4422,1973,545,652,44.2496,32.9946,13.2542,5.9137,1.6335,1.9543
I00742,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",68217,27572,12999,9141,8585,4953,4967,40.4181,19.0554,13.3999,12.5848,7.2607,7.2812
I00742,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",57776,24938,15891,7539,6287,2297,824,43.1633,27.5045,13.0487,10.8817,3.9757,1.4262
I00742,RLQ,"WYE VALLEY NHS TRUST",28183,1960,3395,12823,5605,1099,3301,6.9545,12.0463,45.4991,19.8879,3.8995,11.7127
I00742,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",23220,4148,6864,4930,4146,2928,204,17.8639,29.5607,21.2317,17.8553,12.6098,0.8786
I00742,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",91139,8240,15304,23752,23364,14264,6215,9.0411,16.7919,26.0613,25.6356,15.6508,6.8193
I00742,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",64261,20947,9476,9840,10930,12067,1001,32.5968,14.7461,15.3126,17.0088,18.7781,1.5577
I00742,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",48426,20890,11116,7288,5032,3322,778,43.1380,22.9546,15.0498,10.3911,6.8600,1.6066
I00742,RMC,"BOLTON NHS FOUNDATION TRUST",63377,29973,13218,7917,6882,4848,539,47.2932,20.8561,12.4919,10.8588,7.6495,0.8505
I00742,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",33875,12886,8767,4834,3197,1506,2685,38.0399,25.8804,14.2701,9.4376,4.4458,7.9262
I00742,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",54673,6119,5798,9044,13696,19424,592,11.1920,10.6049,16.5420,25.0508,35.5276,1.0828
I00742,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",56400,419,7663,9647,11737,26488,446,0.7429,13.5869,17.1046,20.8103,46.9645,0.7908
I00742,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",58180,6937,14621,11627,13636,11002,357,11.9233,25.1306,19.9845,23.4376,18.9103,0.6136
I00742,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",75855,27212,18686,9839,10713,8782,623,35.8737,24.6338,12.9708,14.1230,11.5774,0.8213
I00742,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46717,10119,11799,11323,8324,4067,1085,21.6602,25.2563,24.2374,17.8179,8.7056,2.3225
I00742,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",47287,8495,11607,8783,8421,9680,301,17.9648,24.5459,18.5738,17.8083,20.4707,0.6365
I00742,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",66729,12005,13102,11560,11752,17313,997,17.9907,19.6346,17.3238,17.6115,25.9452,1.4941
I00742,RNZ,"SALISBURY NHS FOUNDATION TRUST",34996,1316,2373,10665,10633,9729,280,3.7604,6.7808,30.4749,30.3835,27.8003,0.8001
I00742,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",73308,28612,17265,13679,11211,2077,464,39.0298,23.5513,18.6596,15.2930,2.8333,0.6329
I00742,RPA,"MEDWAY NHS FOUNDATION TRUST",54456,10708,17380,9901,8615,7220,632,19.6636,31.9157,18.1817,15.8201,13.2584,1.1606
I00742,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",48921,30191,7339,5031,3648,1477,1235,61.7138,15.0017,10.2839,7.4569,3.0192,2.5245
I00742,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",53553,2064,7094,10726,15386,15471,2812,3.8541,13.2467,20.0288,28.7304,28.8891,5.2509
I00742,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",80337,9708,26702,19736,14597,6163,3431,12.0841,33.2375,24.5665,18.1697,7.6714,4.2708
I00742,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",23191,229,2729,6434,4913,8683,203,0.9875,11.7675,27.7435,21.1849,37.4412,0.8753
I00742,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",49632,1797,14434,8137,9810,10850,4604,3.6206,29.0820,16.3947,19.7655,21.8609,9.2763
I00742,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",42085,31027,8271,1091,571,321,804,73.7246,19.6531,2.5924,1.3568,0.7627,1.9104
I00742,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",179553,75884,24203,23774,22944,22010,10738,42.2627,13.4796,13.2407,12.7784,12.2582,5.9804
I00742,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",36924,14961,10448,3971,5280,2013,251,40.5184,28.2960,10.7545,14.2996,5.4517,0.6798
I00742,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",123430,45420,24421,17659,20800,13848,1282,36.7982,19.7853,14.3069,16.8517,11.2193,1.0386
I00742,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",39778,13196,9169,5470,6202,4083,1658,33.1741,23.0504,13.7513,15.5915,10.2645,4.1681
I00742,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",65285,26920,13494,13292,6035,4277,1267,41.2346,20.6694,20.3600,9.2441,6.5513,1.9407
I00742,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",71340,18681,18562,10676,7912,5599,9910,26.1859,26.0191,14.9650,11.0906,7.8483,13.8912
I00742,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",107280,37064,24028,15174,15511,13784,1719,34.5488,22.3975,14.1443,14.4584,12.8486,1.6023
I00742,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",84199,9132,10526,20470,20418,22783,870,10.8457,12.5013,24.3115,24.2497,27.0585,1.0333
I00742,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",67061,16953,16446,12657,10838,9675,492,25.2800,24.5239,18.8739,16.1614,14.4272,0.7337
I00742,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",87604,16298,15735,18084,14375,15412,7700,18.6042,17.9615,20.6429,16.4091,17.5928,8.7896
I00742,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",113548,8165,12553,19944,26369,44000,2517,7.1908,11.0552,17.5644,23.2228,38.7501,2.2167
I00742,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",40806,453,4680,7048,9552,18642,431,1.1101,11.4689,17.2720,23.4083,45.6845,1.0562
I00742,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",48484,698,5138,11391,10991,15225,5041,1.4397,10.5973,23.4943,22.6693,31.4021,10.3972
I00742,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",86022,31844,13554,11625,16219,12305,475,37.0184,15.7564,13.5140,18.8545,14.3045,0.5522
I00742,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",52532,11658,8801,12398,12892,6130,653,22.1922,16.7536,23.6009,24.5412,11.6691,1.2431
I00742,RVJ,"NORTH BRISTOL NHS TRUST",72544,9137,14686,13406,13526,19941,1848,12.5951,20.2443,18.4798,18.6452,27.4881,2.5474
I00742,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",59735,2135,10701,11613,13485,20105,1696,3.5741,17.9141,19.4409,22.5747,33.6570,2.8392
I00742,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",108575,21016,23524,28669,26757,7695,914,19.3562,21.6661,26.4048,24.6438,7.0873,0.8418
I00742,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",49256,21397,9843,7036,4725,6046,209,43.4404,19.9834,14.2846,9.5927,12.2746,0.4243
I00742,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",33598,5807,7037,7583,7908,4883,380,17.2838,20.9447,22.5698,23.5371,14.5336,1.1310
I00742,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",103986,51798,21335,12873,8507,6009,3464,49.8125,20.5172,12.3796,8.1809,5.7787,3.3312
I00742,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",119192,56349,22006,14358,10738,5281,10460,47.2758,18.4626,12.0461,9.0090,4.4307,8.7758
I00742,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",81354,28524,12148,13987,13902,12311,482,35.0616,14.9323,17.1928,17.0883,15.1326,0.5925
I00742,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",82545,14457,18718,19808,17575,10821,1166,17.5141,22.6761,23.9966,21.2914,13.1092,1.4126
I00742,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",149190,28243,30080,22612,28007,32930,7318,18.9309,20.1622,15.1565,18.7727,22.0725,4.9052
I00742,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",61064,2476,6013,12894,18345,20887,449,4.0548,9.8470,21.1156,30.0423,34.2051,0.7353
I00742,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",63165,577,8271,14175,12300,21954,5888,0.9135,13.0943,22.4412,19.4728,34.7566,9.3216
I00742,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",69496,1699,9646,18389,15624,23638,500,2.4447,13.8799,26.4605,22.4819,34.0135,0.7195
I00742,RWJ,"STOCKPORT NHS FOUNDATION TRUST",59845,10783,12195,10871,10244,11916,3836,18.0182,20.3776,18.1653,17.1176,19.9114,6.4099
I00742,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",71533,9835,10716,17827,19226,13193,736,13.7489,14.9805,24.9214,26.8771,18.4432,1.0289
I00742,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",45801,14635,8243,5261,8850,7904,908,31.9535,17.9974,11.4866,19.3227,17.2573,1.9825
I00742,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",74199,20870,19573,11559,13587,8191,419,28.1271,26.3791,15.5784,18.3116,11.0392,0.5647
I00742,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",129376,35629,26219,21878,20975,22657,2018,27.5391,20.2657,16.9104,16.2124,17.5125,1.5598
I00742,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",54867,11605,15626,12951,10026,4179,480,21.1511,28.4798,23.6044,18.2733,7.6166,0.8748
I00742,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",101857,31732,27068,16092,14701,5533,6731,31.1535,26.5745,15.7986,14.4330,5.4321,6.6083
I00742,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",67927,9224,14981,15061,12839,14673,1149,13.5793,22.0546,22.1723,18.9012,21.6011,1.6915
I00742,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",71846,46553,13880,7665,1920,724,1104,64.7955,19.3191,10.6687,2.6724,1.0077,1.5366
I00742,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",56984,19891,11228,10236,8764,6199,666,34.9063,19.7038,17.9629,15.3798,10.8785,1.1687
I00742,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",79553,20347,14281,14384,15957,13348,1236,25.5767,17.9516,18.0810,20.0583,16.7788,1.5537
I00742,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",82737,25607,24714,13370,9597,8929,520,30.9499,29.8706,16.1596,11.5994,10.7920,0.6285
I00742,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",56937,340,10083,9002,9954,27229,329,0.5972,17.7090,15.8105,17.4825,47.8230,0.5778
I00742,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",81129,38716,17590,8340,11565,4561,357,47.7215,21.6815,10.2799,14.2551,5.6219,0.4400
I00742,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",67257,8898,14505,17298,12271,7798,6487,13.2298,21.5665,25.7193,18.2449,11.5943,9.6451
I00742,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",108626,31152,34462,21070,12451,5705,3786,28.6782,31.7254,19.3968,11.4623,5.2520,3.4854
I00742,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",72774,5654,12807,24504,17503,11610,696,7.7693,17.5983,33.6714,24.0512,15.9535,0.9564
