INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,ENG,"ENGLAND",29057,8903159,0.3264
I01963,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",127,48478,0.2620
I01963,RCF,"AIREDALE NHS FOUNDATION TRUST",6,34898,0.0172
I01963,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",20,41381,0.0483
I01963,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",22,83005,0.0265
I01963,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",23,42669,0.0539
I01963,R1H,"BARTS HEALTH NHS TRUST",540,155685,0.3469
I01963,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",139,54208,0.2564
I01963,RC1,"BEDFORD HOSPITAL NHS TRUST",14,33423,0.0419
I01963,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",30,57348,0.0523
I01963,RMC,"BOLTON NHS FOUNDATION TRUST",165,65685,0.2512
I01963,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",3562,75105,4.7427
I01963,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",28,70761,0.0396
I01963,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",351,57812,0.6071
I01963,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",1350,42047,3.2107
I01963,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",9,66567,0.0135
I01963,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",496,79897,0.6208
I01963,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",115,104575,0.1100
I01963,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",2888,89808,3.2157
I01963,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",4,49519,0.0081
I01963,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",13,56964,0.0228
I01963,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",36,57589,0.0625
I01963,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",74,48421,0.1528
I01963,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",2,82750,0.0024
I01963,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",12,44400,0.0270
I01963,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",105,57138,0.1838
I01963,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",28,87960,0.0318
I01963,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",575,78053,0.7367
I01963,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3,31529,0.0095
I01963,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",110,68489,0.1606
I01963,RJN,"EAST CHESHIRE NHS TRUST",4,20486,0.0195
I01963,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",100,109028,0.0917
I01963,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",80,80175,0.0998
I01963,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",231,53087,0.4351
I01963,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",19,61732,0.0308
I01963,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",281,126256,0.2226
I01963,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",17,35339,0.0481
I01963,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",96,21874,0.4389
I01963,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",99,86177,0.1149
I01963,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",21,57385,0.0366
I01963,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",40,87668,0.0456
I01963,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",4,60348,0.0066
I01963,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",31,26273,0.1180
I01963,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",174,188263,0.0924
I01963,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",74,23817,0.3107
I01963,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",46,43901,0.1048
I01963,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",19,84220,0.0226
I01963,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",211,109571,0.1926
I01963,RGQ,"IPSWICH HOSPITAL NHS TRUST",48,54633,0.0879
I01963,R1F,"ISLE OF WIGHT NHS TRUST",469,17885,2.6223
I01963,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",368,30858,1.1926
I01963,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",41,50593,0.0810
I01963,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",497,110388,0.4502
I01963,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",71,53125,0.1336
I01963,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",142,79423,0.1788
I01963,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3,134133,0.0022
I01963,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",0,87135,0.0000
I01963,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",148,96723,0.1530
I01963,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2,73298,0.0027
I01963,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",43,62451,0.0689
I01963,RPA,"MEDWAY NHS FOUNDATION TRUST",21,56739,0.0370
I01963,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",114,50665,0.2250
I01963,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",11,54254,0.0203
I01963,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",832,97885,0.8500
I01963,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1,41153,0.0024
I01963,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",88,91292,0.0964
I01963,RVJ,"NORTH BRISTOL NHS TRUST",687,81065,0.8475
I01963,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",8,46316,0.0173
I01963,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",163,47188,0.3454
I01963,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",89,57507,0.1548
I01963,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",93,69729,0.1334
I01963,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",81,28504,0.2842
I01963,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",0,57369,0.0000
I01963,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",112,65252,0.1716
I01963,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",7,128352,0.0055
I01963,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",6,117530,0.0051
I01963,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",39,113059,0.0345
I01963,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",10,52712,0.0190
I01963,RK9,"PLYMOUTH HOSPITALS NHS TRUST",37,71189,0.0520
I01963,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",33,51216,0.0644
I01963,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1763,81929,2.1519
I01963,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",55,67214,0.0818
I01963,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",271,69719,0.3887
I01963,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",639,61951,1.0315
I01963,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1734,79321,2.1861
I01963,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",58,47722,0.1215
I01963,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",30,43633,0.0688
I01963,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",209,55922,0.3737
