INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,"ENGLAND",1096552,8903159,12.3164
I01964,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8017,48478,16.5374
I01964,RCF,"AIREDALE NHS FOUNDATION TRUST",3818,34898,10.9405
I01964,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",3795,41381,9.1709
I01964,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11603,83005,13.9787
I01964,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",5119,42669,11.9970
I01964,R1H,"BARTS HEALTH NHS TRUST",17634,155685,11.3267
I01964,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4390,54208,8.0984
I01964,RC1,"BEDFORD HOSPITAL NHS TRUST",4180,33423,12.5064
I01964,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",7104,57348,12.3875
I01964,RMC,"BOLTON NHS FOUNDATION TRUST",6958,65685,10.5930
I01964,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",12816,75105,17.0641
I01964,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",8510,70761,12.0264
I01964,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",5977,57812,10.3387
I01964,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",6245,42047,14.8524
I01964,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",8008,66567,12.0300
I01964,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",8090,79897,10.1255
I01964,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",10148,104575,9.7040
I01964,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",16163,89808,17.9973
I01964,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",6042,49519,12.2014
I01964,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",4152,56964,7.2888
I01964,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",7168,57589,12.4468
I01964,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",5167,48421,10.6710
I01964,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",9726,82750,11.7535
I01964,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",5949,44400,13.3986
I01964,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",7439,57138,13.0194
I01964,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",8216,87960,9.3406
I01964,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",10906,78053,13.9726
I01964,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",4845,31529,15.3668
I01964,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",9924,68489,14.4899
I01964,RJN,"EAST CHESHIRE NHS TRUST",1878,20486,9.1672
I01964,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",15068,109028,13.8203
