INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,91,13891.7666,14149.5023,13839.7666,23991.1113,24001.0242,23989.1113,10149.3447,25,0,26821.521,25,0,4922.2869,25,0,95.991,3.9121,0.0969,341871456,0.9208,0.9217,0.0283,0.9604
I00699,92,57640.6814,57920.6976,57588.6814,76356.0588,76366.8286,76354.0588,18765.3774,25,0,24886.5084,25,0,11439.8689,25,0,89.1063,10.6189,0.2748,2748358918,0.7849,0.787,0.0349,0.8924
I00699,93,38411.7473,38604.6641,38367.7473,40710.7216,40719.4905,40708.7216,2340.9743,21,0,2129.4794,21,0,1878.1855,21,0,66.5479,32.7072,0.7449,293060637,0.3384,0.3409,0.0878,0.6692
I00699,94,35759.1851,35998.8133,35707.1851,39882.0966,39891.3131,39880.0966,4172.9115,25,0,3904.3915,25,0,3132.1748,25,0,74.3798,25.1352,0.485,386865450,0.4924,0.4948,0.0689,0.7462
I00699,95,22303.9681,22552.1584,22251.9681,27045.1511,27054.6969,27043.1511,4791.183,25,0,6560.6669,25,0,3880.8153,25,0,83.3515,16.3416,0.3069,299559675,0.6701,0.6722,0.0376,0.835
I00699,96,81024.5851,81289.2251,80972.5851,93601.8239,93612.0024,93599.8239,12627.2388,25,0,12253.3726,25,0,8089.5488,25,0,77.799,21.5714,0.6296,2300903696,0.5623,0.5658,0.0684,0.7811
I00699,97,5775.2296,5983.6761,5723.2296,6592.4286,6600.4458,6590.4286,867.199,25,0,807.3567,25,0,428.6548,25,0,78.8694,20.498,0.6326,16306215,0.5837,0.5874,0.0379,0.7919
I00699,98,61411.1203,61682.5263,61359.1203,74350.5282,74360.9669,74348.5282,12989.4079,25,0,13103.9752,25,0,6360.5608,25,0,83.029,16.5412,0.4298,2072744619,0.6649,0.6677,0.0433,0.8324
I00699,99,122350.4879,122607.4411,122298.4879,131715.7077,131725.5905,131713.7077,9415.2198,25,0,8490.7597,25,0,7193.5462,25,0,67.8477,30.7767,1.3756,2948522905,0.3707,0.3759,0.1043,0.6854
I00699,100,19929.0077,20185.498,19877.0077,27126.0136,27135.8786,27124.0136,7247.0058,25,0,10809.896,25,0,4434.3813,25,0,90.0255,9.7994,0.1751,383085632,0.8023,0.8037,0.0304,0.9011
I00699,101,222887.6423,223180.0283,222835.6423,253621.0038,253632.2495,253619.0038,30783.3615,25,0,26576.4083,25,0,14774.0441,25,0,75.7329,23.2007,1.0664,17760014550,0.5253,0.531,0.0583,0.7627
I00699,102,15377.9811,15654.2764,15325.9811,21250.3392,21260.966,21248.3392,5922.3582,25,0,8990.8159,25,0,4122.121,25,0,92.1687,7.6799,0.1514,521249596,0.8449,0.8462,0.0095,0.9224
I00699,103,17771.524,18033.2639,17719.524,20739.3856,20749.4525,20737.3856,3017.8616,25,0,3214.2858,25,0,1858.3124,25,0,83.3698,15.8247,0.8055,323110534,0.6755,0.6809,0.0144,0.8377
I00699,104,5916.1924,6177.3917,5864.1924,7558.8042,7568.8503,7556.8042,1692.6118,25,0,2659.1907,25,0,1145.0174,25,0,90.9122,8.7885,0.2993,95639625,0.8212,0.8237,0.0054,0.9106
I00699,105,4919.1811,5195.7672,4867.1811,7616.7108,7627.3488,7614.7108,2747.5297,25,0,8079.1325,25,0,1957.9212,25,0,95.5885,4.2832,0.1284,158366105,0.9131,0.9142,0.003,0.9565
I00699,106,7084.2454,7433.7581,7032.2454,7602.7951,7616.2379,7600.7951,568.5497,25,0,2513.3001,25,0,786.3104,25,0,77.7335,18.4318,3.8347,1832290200,0.593,0.6167,0.0001,0.7965
I00699,107,52040.9222,52323.5348,51988.9222,66942.6793,66953.549,66940.6793,14951.7571,25,0,19868.107,25,0,8093.5961,25,0,88.3272,11.293,0.3799,2522689904,0.7703,0.7733,0.0258,0.8852
I00699,108,30230.506,30492.9439,30178.506,41622.2512,41632.3449,41620.2512,11441.7451,25,0,14665.2754,25,0,4979.6139,25,0,90.2148,9.4652,0.32,774803505,0.8075,0.8101,0.0392,0.9037
I00699,109,8680.1748,8905.5235,8628.1748,11299.1216,11307.7889,11297.1216,2668.9468,25,0,3230.1173,25,0,1551.2088,25,0,87.5233,12.1112,0.3656,52055822,0.7541,0.7569,0.0426,0.8771
I00699,110,20675.749,20934.9032,20623.749,24263.8772,24273.8447,24261.8772,3638.1282,25,0,3777.4093,25,0,1881.2342,25,0,82.9719,16.3567,0.6713,361650950,0.6662,0.6707,0.0194,0.8331
I00699,111,22974.8822,23250.6394,22922.8822,29281.7529,29292.3589,29279.7529,6356.8707,25,0,8459.8704,25,0,3600.1455,25,0,89.56,10.2054,0.2346,751668456,0.7935,0.7954,0.0134,0.8968
I00699,112,10621.808,10831.7657,10569.808,11781.5484,11789.6237,11779.5484,1209.7404,25,0,1046.2879,25,0,810.4432,25,0,73.8673,25.2473,0.8854,35664318,0.4862,0.4905,0.0615,0.7431
I00699,113,61012.409,61299.8978,60960.409,69321.7298,69332.787,69319.7298,8359.3207,25,0,8412.4679,25,0,4954.893,25,0,80.1367,19.1716,0.6917,3045709254,0.6097,0.6139,0.0169,0.8048
I00699,114,16107.9357,16399.6643,16055.9357,19853.5937,19864.8141,19851.5937,3795.6581,25,0,6858.4615,25,0,3571.706,25,0,89.0896,10.6946,0.2158,784904226,0.7839,0.7856,0.004,0.892
I00699,115,4018.0439,4230.9355,3966.0439,4434.7792,4442.9674,4432.7792,466.7354,25,0,439.0374,25,0,313.0507,25,0,76.2422,20.3729,3.3849,11349968,0.5587,0.5783,0.0179,0.7793
I00699,116,7567.5233,7817.595,7515.5233,8481.342,8490.9602,8479.342,963.8187,25,0,838.3572,25,0,469.128,25,0,75.5229,18.5592,5.9179,77166804,0.5696,0.6055,0.0071,0.7848
I00699,117,27509.3966,27648.7915,27481.3966,27578.6179,27588.5747,27576.6179,95.2213,13,0,127.5167,13,0,111.0242,13,0,45.7176,37.8177,16.4647,419578940,0.079,0.0946,0.0027,0.5395
I00699,118,7739.9012,7937.3633,7701.9012,7852.6067,7862.9995,7850.6067,148.7055,18,0,1453.1022,18,0,343.6577,18,0,46.493,37.6215,15.8855,133471950,0.0887,0.1055,0.0004,0.5444
I00699,119,17786.4316,17978.2417,17750.4316,17916.5876,17927.2437,17914.5876,164.156,17,0,716.2892,17,0,329.9177,17,0,45.3433,38.4637,16.193,436255160,0.0688,0.0821,0.0006,0.5344
I00699,120,106314.1988,106579.309,106262.1988,118110.0674,118120.2639,118108.0674,11845.8685,25,0,11020.825,25,0,9052.4206,25,0,72.8651,25.4438,1.6911,3152558052,0.4742,0.4824,0.0762,0.7371
I00699,121,19768.1919,20041.406,19716.1919,26883.7552,26894.2634,26881.7552,7165.5633,25,0,11433.2311,25,0,3077.7405,25,0,92.1068,7.5191,0.3741,627359563,0.8459,0.8491,0.0145,0.9229
I00699,122,19186.8195,19450.7275,19134.8195,26280.3959,26290.5462,26278.3959,7143.5764,25,0,12104.7266,25,0,4044.4438,25,0,91.3407,8.278,0.3814,459815007,0.8306,0.8338,0.0214,0.9153
I00699,123,45714.0852,45989.4095,45662.0852,59383.1003,59393.6897,59381.1003,13719.015,25,0,16946.4354,25,0,6235.3062,25,0,88.1424,11.3882,0.4693,1754681561,0.7675,0.7712,0.0313,0.8838
I00699,124,46824.1022,47062.0236,46772.1022,51658.3847,51667.5356,51656.3847,4884.2825,25,0,4897.8333,25,0,3984.1461,25,0,72.2465,27.1352,0.6183,519370628,0.4511,0.4539,0.0967,0.7256
I00699,125,14035.5772,14289.0015,13983.5772,17146.0829,17155.83,17144.0829,3160.5057,25,0,4605.0722,25,0,2271.4736,25,0,86.0413,13.5805,0.3782,199409626,0.7246,0.7274,0.0181,0.8623
