INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,IN_HOSPITAL_NUMERATOR,OUT_HOSPITAL_NUMERATOR,IN_HOSPITAL_RATE,OUT_HOSPITAL_RATE
I00733,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1938,1304,634,67.2859,32.7141
I00733,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",2133,1564,569,73.3240,26.6760
I00733,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",2330,1661,669,71.2876,28.7124
I00733,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1549,1144,405,73.8541,26.1459
I00733,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3049,2004,1045,65.7265,34.2735
I00733,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1278,961,317,75.1956,24.8044
I00733,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1497,1071,426,71.5431,28.4569
I00733,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3323,2365,958,71.1706,28.8294
I00733,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",2878,1925,953,66.8867,33.1133
I00733,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1143,754,389,65.9668,34.0332
I00733,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2437,1700,737,69.7579,30.2421
I00733,RJN,"EAST CHESHIRE NHS TRUST",939,619,320,65.9212,34.0788
I00733,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",4203,2778,1425,66.0956,33.9044
I00733,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2716,1930,786,71.0604,28.9396
I00733,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2639,1811,828,68.6245,31.3755
I00733,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1976,1422,554,71.9636,28.0364
I00733,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3552,2639,913,74.2962,25.7038
I00733,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1517,1081,436,71.2591,28.7409
I00733,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",987,704,283,71.3273,28.6727
I00733,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3188,2000,1188,62.7353,37.2647
I00733,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1748,1300,448,74.3707,25.6293
I00733,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1491,1038,453,69.6177,30.3823
I00733,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1995,1517,478,76.0401,23.9599
I00733,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",940,665,275,70.7447,29.2553
I00733,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",4574,3233,1341,70.6821,29.3179
I00733,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",569,432,137,75.9227,24.0773
I00733,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3505,2377,1128,67.8174,32.1826
I00733,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2273,1668,605,73.3832,26.6168
I00733,RGQ,"IPSWICH HOSPITAL NHS TRUST",1973,1384,589,70.1470,29.8530
I00733,R1F,"ISLE OF WIGHT NHS TRUST",946,622,324,65.7505,34.2495
I00733,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1649,1269,380,76.9557,23.0443
I00733,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1672,1170,502,69.9761,30.0239
I00733,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3209,2392,817,74.5404,25.4596
I00733,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1179,808,371,68.5327,31.4673
I00733,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2347,1647,700,70.1747,29.8253
I00733,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4153,2931,1222,70.5755,29.4245
I00733,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2377,1830,547,76.9878,23.0122
I00733,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2528,1873,655,74.0902,25.9098
I00733,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1793,1286,507,71.7234,28.2766
I00733,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2420,1750,670,72.3140,27.6860
I00733,RPA,"MEDWAY NHS FOUNDATION TRUST",1885,1365,520,72.4138,27.5862
I00733,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1564,1069,495,68.3504,31.6496
I00733,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1935,1391,544,71.8863,28.1137
I00733,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3109,2232,877,71.7916,28.2084
I00733,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1237,856,381,69.1997,30.8003
I00733,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3546,2484,1062,70.0508,29.9492
I00733,RVJ,"NORTH BRISTOL NHS TRUST",2291,1708,583,74.5526,25.4474
I00733,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1815,1175,640,64.7383,35.2617
I00733,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1214,949,265,78.1713,21.8287
I00733,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2095,1458,637,69.5943,30.4057
I00733,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2822,1852,970,65.6272,34.3728
I00733,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1924,1430,494,74.3243,25.6757
I00733,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1084,725,359,66.8819,33.1181
I00733,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2513,1646,867,65.4994,34.5006
I00733,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3105,2410,695,77.6167,22.3833
I00733,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4156,3590,566,86.3811,13.6189
I00733,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3257,2447,810,75.1305,24.8695
I00733,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3931,2649,1282,67.3874,32.6126
I00733,RK9,"PLYMOUTH HOSPITALS NHS TRUST",2426,1674,752,69.0025,30.9975
I00733,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1625,1197,428,73.6615,26.3385
I00733,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3160,2226,934,70.4430,29.5570
I00733,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2159,1563,596,72.3946,27.6054
I00733,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2349,1585,764,67.4755,32.5245
I00733,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2098,1515,583,72.2116,27.7884
I00733,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2758,2049,709,74.2930,25.7070
I00733,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",2037,1575,462,77.3196,22.6804
I00733,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1257,834,423,66.3484,33.6516
I00733,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",2048,1497,551,73.0957,26.9043
I00733,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1889,1416,473,74.9603,25.0397
I00733,RNZ,"SALISBURY NHS FOUNDATION TRUST",1104,860,244,77.8986,22.1014
I00733,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2065,1461,604,70.7506,29.2494
I00733,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3725,2834,891,76.0805,23.9195
I00733,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",2052,1401,651,68.2749,31.7251
I00733,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2723,1713,1010,62.9086,37.0914
I00733,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2911,2036,875,69.9416,30.0584
I00733,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1141,851,290,74.5837,25.4163
I00733,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1226,814,412,66.3948,33.6052
I00733,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2468,1670,798,67.6661,32.3339
I00733,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1392,933,459,67.0259,32.9741
I00733,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2003,1585,418,79.1313,20.8687
I00733,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",2326,1647,679,70.8083,29.1917
I00733,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1785,1398,387,78.3193,21.6807
I00733,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1929,1362,567,70.6065,29.3935
I00733,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1402,902,500,64.3367,35.6633
I00733,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1760,1149,611,65.2841,34.7159
I00733,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2416,1717,699,71.0679,28.9321
I00733,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",992,746,246,75.2016,24.7984
I00733,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2674,1965,709,73.4854,26.5146
I00733,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1545,1136,409,73.5275,26.4725
I00733,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1676,1155,521,68.9141,31.0859
I00733,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1537,1057,480,68.7703,31.2297
I00733,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",2047,1590,457,77.6746,22.3254
I00733,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2572,1903,669,73.9891,26.0109
I00733,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",548,367,181,66.9708,33.0292
I00733,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1850,1293,557,69.8919,30.1081
I00733,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3760,2570,1190,68.3511,31.6489
I00733,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1185,871,314,73.5021,26.4979
I00733,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",1968,1507,461,76.5752,23.4248
I00733,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2964,2343,621,79.0486,20.9514
I00733,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2718,1947,771,71.6336,28.3664
I00733,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1690,1283,407,75.9172,24.0828
I00733,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2871,1992,879,69.3835,30.6165
I00733,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4587,3050,1537,66.4923,33.5077
I00733,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1910,1272,638,66.5969,33.4031
I00733,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4404,3092,1312,70.2089,29.7911
I00733,RBK,"WALSALL HEALTHCARE NHS TRUST",1626,1104,522,67.8967,32.1033
I00733,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1464,1072,392,73.2240,26.7760
I00733,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2041,1436,605,70.3577,29.6423
I00733,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1447,1023,424,70.6980,29.3020
I00733,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3204,2201,1003,68.6954,31.3046
I00733,RA3,"WESTON AREA HEALTH NHS TRUST",967,672,295,69.4933,30.5067
I00733,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2254,1583,671,70.2307,29.7693
I00733,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2901,1967,934,67.8042,32.1958
I00733,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1838,1338,500,72.7965,27.2035
I00733,RLQ,"WYE VALLEY NHS TRUST",1284,895,389,69.7040,30.2960
I00733,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1075,740,335,68.8372,31.1628
I00733,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3211,2161,1050,67.2999,32.7001
