INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,11,16883.6843,17172.3932,16817.6843,25035.1002,25043.8489,25033.1002,8215.4159,32,0,8840.519,32,0,4534.7779,32,0,89.3112,10.6667,0.0221,152214795,0.7864,0.7866,0.1104,0.8932
I00699,12,15533.1227,15828.6571,15459.1227,20944.2268,20952.2142,20942.2268,5483.104,36,0,4851.3008,36,0,2988.9455,36,0,83.6011,16.3578,0.0411,71839090,0.6724,0.6727,0.2042,0.8362
I00699,13,24725.2199,25010.519,24655.2199,30274.2994,30282.4508,30272.2994,5617.0795,34,0,4734.4784,34,0,3644.1851,34,0,78.1985,21.75,0.0515,131690082,0.5645,0.5648,0.2264,0.7822
I00699,14,10239.3283,10520.113,10165.3283,13004.9165,13012.5053,13002.9165,2837.5882,36,0,2481.9128,36,0,1728.4666,36,0,81.9393,18.0247,0.036,29142604,0.6391,0.6394,0.1748,0.8196
I00699,15,68137.7466,68481.3197,68063.7466,89248.5717,89257.8574,89246.5717,21182.8251,36,0,17215.0352,36,0,10552.4174,36,0,80.7609,19.1871,0.0521,1183758450,0.6157,0.6161,0.2296,0.8079
I00699,16,3968.15,4204.7646,3896.15,4944.0667,4950.6393,4942.0667,1045.9168,35,0,901.4565,35,0,593.2854,35,0,80.8754,19.0723,0.0522,4077486,0.618,0.6184,0.1805,0.809
I00699,17,5177.7596,5479.4767,5103.7596,8856.1563,8864.3108,8854.1563,3750.3967,36,0,5098.1932,36,0,1896.3864,36,0,93.6947,6.2907,0.0146,26196572,0.874,0.8742,0.0693,0.937
I00699,18,15787.6777,16102.6501,15721.6777,32010.7255,32020.2701,32008.7255,16287.0478,32,0,24864.5651,32,0,5145.9442,32,0,96.0111,3.9704,0.0185,369852651,0.9204,0.9206,0.0639,0.9602
I00699,19,5215.7756,5483.6814,5149.7756,9806.4802,9814.5986,9804.4802,4654.7046,32,0,6841.5105,32,0,2052.3329,32,0,94.7917,5.1844,0.0238,29050713,0.8961,0.8963,0.0847,0.948
I00699,20,4412.5245,4702.1928,4338.5245,7025.6294,7033.4583,7023.6294,2685.1049,36,0,3210.1709,36,0,1339.5958,36,0,92.7467,7.233,0.0203,15392040,0.8551,0.8553,0.0764,0.9276
I00699,21,10241.0141,10538.5467,10167.0141,14686.2302,14694.2716,14684.2302,4517.2161,36,0,4330.2571,36,0,2362.6669,36,0,88.1979,11.7479,0.0542,46426797,0.7645,0.7649,0.1347,0.8822
I00699,22,18032.1273,18372.9066,17958.1273,31099.5992,31108.8094,31097.5992,13139.4718,36,0,15058.1539,36,0,3976.5224,36,0,93.4657,6.488,0.0462,279404228,0.8698,0.8702,0.089,0.9349
I00699,23,15790.5934,16128.0759,15718.5934,26670.4606,26679.8351,26668.4606,10949.8672,35,0,18246.491,35,0,6387.4269,35,0,93.0193,6.9614,0.0193,259106065,0.8606,0.8607,0.0588,0.9303
I00699,24,9707.1301,10018.3326,9633.1301,15846.0661,15854.4769,15844.0661,6210.9359,36,0,7104.4945,36,0,2803.2723,36,0,92.1367,7.8424,0.0209,66335390,0.8429,0.8431,0.1013,0.9215
I00699,25,15624.3374,15927.425,15550.3374,18704.4395,18712.6311,18702.4395,3152.1021,36,0,2820.8467,36,0,1927.8393,36,0,79.3288,20.6479,0.0233,70741326,0.5868,0.5869,0.1167,0.7934
I00699,26,1326.922,1578.38,1254.922,1827.4756,1834.4606,1825.4756,570.5536,35,0,916.9261,35,0,395.4186,35,0,90.6874,9.3029,0.0097,1510872,0.8138,0.8139,0.0386,0.9069
I00699,27,29989.1907,30328.1996,29915.1907,35610.2493,35619.4117,35608.2493,5693.0587,36,0,5530.9051,36,0,4153.294,36,0,80.0888,19.8901,0.0211,321531175,0.602,0.6021,0.078,0.801
I00699,28,13643.8173,13926.5079,13577.8173,16965.403,16973.9694,16963.403,3385.5857,32,0,3636.0057,32,0,2413.487,32,0,83.4785,16.4963,0.0251,80915967,0.6698,0.67,0.072,0.8349
I00699,29,4425.0075,4688.0313,4351.0075,6639.2478,6646.3566,6637.2478,2286.2403,36,0,2054.6892,36,0,1065.5839,36,0,89.3299,10.6517,0.0183,8631528,0.7868,0.7869,0.1664,0.8934
I00699,30,98862.5689,99224.8646,98788.5689,115321.0105,115330.8023,115319.0105,16530.4416,36,0,13796.1562,36,0,9681.5837,36,0,75.3208,24.6148,0.0644,2323276068,0.5071,0.5074,0.1349,0.7535
I00699,31,21918.2943,22244.7229,21844.2943,37756.8061,37765.6285,37754.8061,15910.5119,36,0,15317.3285,36,0,6151.6051,36,0,91.8919,8.0855,0.0226,274670070,0.8381,0.8383,0.1832,0.919
I00699,32,9087.657,9422.6133,9013.657,12258.5967,12267.6495,12256.5967,3242.9397,36,0,4038.7674,36,0,2044.8012,36,0,89.7459,10.2405,0.0136,77161866,0.7951,0.7952,0.0308,0.8975
I00699,33,4442.5107,4810.0029,4368.5107,6118.0545,6127.9867,6116.0545,1747.5437,36,0,3632.9997,36,0,1431.8696,36,0,92.8158,7.1746,0.0095,67935168,0.8564,0.8565,0.005,0.9282
I00699,34,5528.1404,5859.9791,5454.1404,6581.2396,6590.2082,6579.2396,1125.0992,36,0,1255.2327,36,0,478.9291,36,0,85.8381,14.1218,0.04,33829215,0.7172,0.7175,0.0144,0.8586
I00699,35,21246.8342,21598.9888,21172.8342,26721.4149,26730.9326,26719.4149,5546.5807,36,0,7152.5807,36,0,3468.2885,36,0,85.9065,14.0583,0.0352,288936945,0.7185,0.7187,0.0411,0.8592
I00699,36,17561.3462,17914.5142,17487.3462,21952.3097,21961.8548,21950.3097,4462.9635,36,0,4798.249,36,0,1915.414,36,0,86.2538,13.7069,0.0394,230943547,0.7255,0.7258,0.0314,0.8627
I00699,37,71896.4367,72265.5135,71822.4367,78606.6127,78616.5877,78604.6127,6782.1759,36,0,6324.6171,36,0,4940.1256,36,0,72.5518,27.3615,0.0867,1589974743,0.4519,0.4523,0.057,0.726
I00699,38,27442.4352,27801.1001,27368.4352,35050.2466,35059.9403,35048.2466,7679.8115,36,0,8304.3022,36,0,4005.2743,36,0,86.4267,13.5447,0.0287,463008380,0.7288,0.729,0.047,0.8644
I00699,39,45720.6989,46096.0147,45646.6989,50450.3246,50460.4682,50448.3246,4801.6257,36,0,4218.6386,36,0,2983.2629,36,0,75.2437,24.6953,0.061,1022652510,0.5055,0.5058,0.0293,0.7527
I00699,40,2408.4112,2698.1332,2334.4112,2781.0197,2788.8501,2779.0197,444.6086,36,0,594.2756,36,0,267.0302,36,0,83.646,16.3069,0.0471,4855860,0.6734,0.6737,0.0189,0.8367
I00699,41,5981.0827,6327.4469,5907.0827,8159.2411,8168.6023,8157.2411,2250.1584,36,0,4144.8059,36,0,1551.1687,36,0,91.6879,8.3002,0.0119,59908957,0.8339,0.834,0.0135,0.9169
I00699,42,75950.0666,76305.7448,75876.0666,78137.0396,78146.6525,78135.0396,2258.973,36,0,1968.3371,36,0,1613.579,36,0,61.6934,38.1514,0.1552,1227691652,0.2354,0.2358,0.0473,0.6177
I00699,43,12281.9233,12659.3054,12207.9233,13451.3344,13461.534,13449.3344,1241.4112,36,0,1541.8977,36,0,976.3542,36,0,77.8,22.1533,0.0468,214011630,0.5565,0.5567,0.006,0.7782
I00699,44,12574.3402,12903.4928,12500.3402,13415.6601,13424.5561,13413.6601,913.3199,36,0,785.3021,36,0,510.6698,36,0,71.1765,28.7402,0.0833,76600418,0.4244,0.4247,0.0223,0.7122
I00699,45,1216.3078,1519.4605,1142.3078,1374.8519,1383.0452,1372.8519,230.5441,36,0,291.6501,36,0,103.6302,36,0,87.3457,12.632,0.0223,2794995,0.7471,0.7473,0.0058,0.8736
I00699,46,9113.4088,9425.8597,9039.4088,11730.5197,11738.9643,11728.5197,2689.1109,36,0,4119.8507,36,0,2175.0564,36,0,86.1624,13.818,0.0196,46268820,0.7234,0.7236,0.0567,0.8617
I00699,47,8022.826,8309.7004,7948.826,8847.4734,8855.2267,8845.4734,896.6474,36,0,745.808,36,0,498.6582,36,0,73.7449,26.1615,0.0936,19613595,0.4758,0.4763,0.063,0.7379
I00699,48,13819.032,14140.4654,13745.032,16182.1701,16190.8575,16180.1701,2435.1381,36,0,2173.8092,36,0,1458.9865,36,0,80.3492,19.6257,0.0251,83122256,0.6072,0.6074,0.0526,0.8036
I00699,49,3212.3514,3504.647,3138.3514,3866.0903,3873.9902,3864.0903,725.7389,36,0,843.0904,36,0,386.08,36,0,85.7077,14.2578,0.0345,7677255,0.7145,0.7147,0.0276,0.8572
I00699,50,26084.96,26468.5549,26010.96,33022.1072,33032.4746,33020.1072,7009.1472,36,0,10553.8684,36,0,4403.4313,36,0,88.1433,11.8287,0.028,719641554,0.7631,0.7634,0.0199,0.8816
I00699,51,16939.5858,17229.5598,16865.5858,18303.2595,18311.0966,18301.2595,1435.6736,36,0,1247.6312,36,0,1051.6053,36,0,69.2015,30.7602,0.0383,54313875,0.3844,0.3846,0.1192,0.6922
I00699,52,12456.8961,12874.1521,12382.8961,14980.7702,14992.0474,14978.7702,2595.8741,36,0,4680.1121,36,0,1980.4756,36,0,89.3166,10.6647,0.0188,593780471,0.7865,0.7867,0.0027,0.8933
I00699,53,27206.2719,27590.0325,27132.2719,32937.7504,32948.1223,32935.7504,5803.4785,36,0,6378.8386,36,0,3184.0784,36,0,85.856,14.118,0.026,719926740,0.7174,0.7176,0.0185,0.8587
I00699,54,17720.1089,18054.7455,17646.1089,19738.9531,19747.9974,19736.9531,2090.8442,36,0,2030.4103,36,0,1564.979,36,0,76.4809,23.4682,0.0509,138880512,0.5301,0.5304,0.0376,0.7651
I00699,55,12337.6663,12661.6071,12263.6663,14207.5304,14216.2855,14205.5304,1941.8641,36,0,2153.8352,36,0,1537.8647,36,0,79.8912,20.0752,0.0335,74091654,0.5982,0.5984,0.0403,0.7991
I00699,56,6334.7872,6669.3984,6260.7872,7719.4135,7728.4571,7717.4135,1456.6263,36,0,1670.7629,36,0,977.8301,36,0,87.0321,12.9309,0.037,43531840,0.741,0.7413,0.0165,0.8705
I00699,57,115327.3204,115681.3846,115259.3204,130223.6873,130234.101,130221.6873,14962.3669,33,0,16242.0881,33,0,12699.3137,33,0,75.9216,24.0137,0.0647,4165052940,0.5191,0.5194,0.0714,0.7595
I00699,58,38364.472,38756.4746,38290.472,42240.9411,42251.5358,42238.9411,3948.4691,36,0,4807.8382,36,0,3594.4462,36,0,76.7724,23.1787,0.0489,1160193078,0.5359,0.5362,0.0143,0.768
I00699,59,16602.8368,17027.1728,16528.8368,19151.654,19163.1225,19149.654,2620.8171,36,0,4094.1232,36,0,2110.0927,36,0,85.7476,14.2215,0.0309,927042768,0.7153,0.7155,0.0027,0.8576
I00699,60,38117.249,38467.9787,38043.249,42446.4231,42455.9023,42444.4231,4401.1741,36,0,4393.1292,36,0,3413.1273,36,0,75.2686,24.677,0.0543,505012281,0.5059,0.5062,0.0547,0.753
I00699,61,2141.6763,2395.5673,2067.6763,2338.78,2345.642,2336.78,269.1037,36,0,239.9523,36,0,169.7582,36,0,77.2719,22.6791,0.049,1878337,0.5459,0.5462,0.0412,0.773
I00699,62,10577.7828,10903.3421,10503.7828,12016.4158,12025.2147,12014.4158,1510.6331,36,0,1506.5855,36,0,1102.8411,36,0,79.583,20.3379,0.0791,62059830,0.5925,0.5929,0.0307,0.7962
I00699,63,48409.5975,48812.1628,48335.5975,56605.4839,56616.3641,56603.4839,8267.8865,36,0,9662.2257,36,0,5905.5093,36,0,83.1314,16.8166,0.052,2071705680,0.6631,0.6635,0.0178,0.8316
I00699,64,20738.1368,21021.7785,20664.1368,21846.889,21854.555,21844.889,1180.7522,36,0,1124.2202,36,0,1018.4865,36,0,65.0811,34.8655,0.0534,62111155,0.3022,0.3023,0.1509,0.6511
I00699,65,186246.6718,186631.9902,186172.6718,194327.4573,194337.8713,194325.4573,8152.7855,36,0,7759.0409,36,0,7226.1669,36,0,64.8785,35.0139,0.1076,7051803070,0.2986,0.299,0.0695,0.6493
I00699,66,251742.4964,252136.0885,251668.4964,271297.4923,271308.1299,271295.4923,19626.9959,36,0,20387.6,36,0,18080.3082,36,0,69.2681,30.6574,0.0744,12776769278,0.3861,0.3864,0.1041,0.6931
I00699,67,10884.2186,11231.4699,10810.2186,11706.299,11715.6842,11704.299,894.0805,36,0,978.4939,36,0,773.0191,36,0,75.0597,24.8692,0.071,94396206,0.5019,0.5023,0.0122,0.751
I00699,68,39150.3782,39487.3366,39076.3782,48653.6842,48662.7912,48651.6842,9575.3061,36,0,8720.2158,36,0,5898.7039,36,0,81.5162,18.4393,0.0445,465733734,0.6308,0.631,0.1323,0.8154
I00699,69,23316.6479,23629.1017,23244.6479,29876.2553,29884.9346,29874.2553,6629.6075,35,0,6605.0951,35,0,4288.1145,35,0,83.159,16.8084,0.0326,182888729,0.6635,0.6637,0.1286,0.8318
I00699,70,8436.2528,8728.7705,8362.2528,10066.2582,10074.1641,10064.2582,1702.0054,36,0,1605.7843,36,0,1144.3631,36,0,80.8945,19.0552,0.0503,25813695,0.6184,0.6187,0.0794,0.8092
I00699,71,26515.435,26872.7446,26441.435,28297.0185,28306.6755,28295.0185,1853.5836,36,0,1663.0463,36,0,1351.8382,36,0,71.4676,28.4478,0.0846,344610210,0.4302,0.4306,0.0222,0.7151
I00699,72,18615.3254,18980.4454,18541.3254,22324.1489,22334.0171,22322.1489,3780.8235,36,0,4256.46,36,0,2320.8813,36,0,84.876,15.0877,0.0362,302338784,0.6979,0.6981,0.0207,0.8489
I00699,73,650712.3643,651141.9813,650638.3643,720150.5347,720162.1459,720148.5347,69510.1703,36,0,61536.8758,36,0,46352.3576,36,0,71.3005,28.6027,0.0968,89874355840,0.427,0.4274,0.1155,0.7135
I00699,74,107213.7739,107627.0547,107139.7739,137179.6955,137190.8653,137177.6955,30037.9216,36,0,33889.2389,36,0,12353.5184,36,0,86.5916,13.3573,0.0511,7708631343,0.7323,0.7327,0.0411,0.8662
I00699,75,191148.8377,191556.2736,191074.8377,200495.14,200506.1518,200493.14,9418.3023,36,0,9269.7924,36,0,8054.2524,36,0,67.0317,32.8925,0.0758,11108521984,0.3414,0.3417,0.0378,0.6707
I00699,76,7735.5956,8113.7355,7661.5956,9787.0473,9797.2673,9785.0473,2123.4517,36,0,4724.3877,36,0,1568.3927,36,0,90.3961,9.5831,0.0208,149527360,0.8081,0.8083,0.0059,0.9041
I00699,77,96088.0697,96431.3417,96014.0697,103928.8952,103938.1729,103926.8952,7912.8255,36,0,7049.1694,36,0,5836.8838,36,0,67.2325,32.6602,0.1073,1451524162,0.3457,0.3461,0.1607,0.6729
I00699,78,44579.5757,44933.7204,44505.5757,51811.5757,51821.1471,51809.5757,7303.9999,36,0,6925.6343,36,0,4608.7758,36,0,78.4444,21.5095,0.0461,697257384,0.5693,0.5696,0.0706,0.7847
I00699,79,31463.8177,31772.796,31389.8177,34011.8674,34020.2181,34009.8674,2620.0497,36,0,2447.2266,36,0,2088.1667,36,0,68.9021,31.0327,0.0652,175194684,0.3787,0.3789,0.1356,0.6893
I00699,80,3117.191,3349.6054,3043.191,3458.7626,3465.044,3456.7626,413.5716,36,0,393.767,36,0,274.2873,36,0,73.3563,26.5861,0.0576,2083521,0.4677,0.468,0.1249,0.7339
I00699,81,35106.8457,35465.13,35032.8457,42832.4737,42842.1571,42830.4737,7797.628,36,0,7391.8499,36,0,3817.0085,36,0,82.9635,17.008,0.0285,592074057,0.6596,0.6597,0.0555,0.8298
I00699,82,55206.6369,55641.3947,55132.6369,75323.6995,75335.4497,75321.6995,20189.0626,36,0,34076.1881,36,0,10380.0563,36,0,92.5297,7.4488,0.0215,5838038562,0.8508,0.851,0.0113,0.9254
I00699,83,56572.2915,56971.6138,56498.2915,72576.1528,72586.9453,72574.1528,16075.8613,36,0,19506.3973,36,0,6865.7097,36,0,87.7526,12.2138,0.0335,2625940950,0.7554,0.7556,0.0307,0.8777
I00699,84,14942.2451,15298.9908,14868.2451,17458.2087,17467.8505,17456.2087,2587.9636,36,0,3107.8204,36,0,1846.2759,36,0,83.8112,16.1658,0.023,187728975,0.6765,0.6766,0.0196,0.8382
I00699,85,5561.052,5845.3609,5487.052,6755.5732,6763.2572,6753.5732,1266.5212,36,0,1326.2104,36,0,766.1044,36,0,83.0838,16.8808,0.0354,13185788,0.662,0.6623,0.0677,0.831
I00699,86,10052.0489,10403.0003,9978.0489,12486.107,12495.5921,12484.107,2506.0581,36,0,3267.5068,36,0,1460.8476,36,0,87.9343,12.0423,0.0234,110434986,0.7589,0.7591,0.0177,0.8795
I00699,87,18730.3267,19103.8754,18656.3267,24554.3565,24564.4524,24552.3565,5896.0298,36,0,7704.232,36,0,3595.5681,36,0,89.6777,10.3036,0.0187,405680136,0.7937,0.7939,0.0201,0.8969
I00699,88,4302.8042,4644.8917,4228.8042,5878.5357,5887.7813,5876.5357,1647.7315,36,0,3906.7564,36,0,1116.3771,36,0,92.0741,7.9132,0.0127,36888130,0.8416,0.8417,0.0106,0.9208
I00699,89,50565.7332,50918.8607,50491.7332,59894.4703,59904.0143,59892.4703,9400.7371,36,0,9841.7899,36,0,6869.1168,36,0,79.6,20.3522,0.0479,825701114,0.5925,0.5928,0.0919,0.7962
I00699,90,21042.3565,21420.7511,20968.3565,27720.2164,27730.4433,27718.2164,6749.8599,36,0,9125.0621,36,0,3584.7901,36,0,90.3276,9.6477,0.0247,520988664,0.8068,0.807,0.0202,0.9034
I00699,91,12131.7704,12500.3084,12057.7704,19610.459,19620.4195,19608.459,7550.6886,36,0,19967.8281,36,0,4168.3865,36,0,95.5019,4.4888,0.0093,277603930,0.9101,0.9102,0.0206,0.9551
I00699,92,45819.4068,46217.0741,45745.4068,58205.0147,58215.7625,58203.0147,12457.6079,36,0,17119.6511,36,0,8364.5001,36,0,88.0024,11.9727,0.0248,1933720360,0.7603,0.7605,0.0249,0.8801
I00699,93,40880.7746,41171.8741,40814.7746,42946.7152,42955.5364,42944.7152,2129.9406,32,0,1976.3783,32,0,1817.3456,32,0,65.8277,34.1032,0.069,325875198,0.3172,0.3175,0.0825,0.6586
I00699,94,36542.1332,36885.2734,36468.1332,40617.1362,40626.4103,40615.1362,4147.003,36,0,3784.5775,36,0,3005.4676,36,0,74.2884,25.661,0.0506,412486620,0.4863,0.4865,0.0647,0.7431
I00699,95,21997.0247,22352.0432,21923.0247,26005.1265,26014.7216,26003.1265,4080.1018,36,0,5420.0524,36,0,3355.5454,36,0,82.1612,17.8114,0.0274,296036235,0.6435,0.6437,0.0323,0.8217
I00699,96,75989.4611,76365.5017,75915.4611,87571.459,87581.6223,87569.459,11653.998,36,0,11145.4267,36,0,7341.9732,36,0,77.9645,21.9764,0.0591,2088882456,0.5599,0.5602,0.0637,0.7799
I00699,97,6463.6613,6767.9027,6389.6613,7176.264,7184.4867,7174.264,784.6027,36,0,682.4013,36,0,382.7171,36,0,76.6457,23.2911,0.0632,21144221,0.5335,0.5339,0.0298,0.7668
I00699,98,62250.4621,62638.7118,62176.4621,74890.0177,74900.5109,74888.0177,12711.5556,36,0,12346.0015,36,0,5661.68,36,0,82.7857,17.1735,0.0409,2178262720,0.6561,0.6564,0.0402,0.8281
I00699,99,119983.366,120352.4643,119909.366,130015.9307,130025.9063,130013.9307,10104.5647,36,0,9055.3758,36,0,7481.4064,36,0,69.6622,30.2225,0.1154,3080751520,0.3944,0.3949,0.0963,0.6972
I00699,100,20298.1485,20665.5142,20224.1485,27679.1889,27689.1177,27677.1889,7453.0403,36,0,11650.855,36,0,4599.7575,36,0,90.3779,9.6054,0.0167,412468056,0.8077,0.8079,0.029,0.9039
I00699,101,162018.8188,162431.2972,161944.8188,185506.6759,185517.824,185504.6759,23559.8571,36,0,20644.6072,36,0,11046.5524,36,0,77.6033,22.3029,0.0938,11097457810,0.553,0.5535,0.0466,0.7765
I00699,102,15588.4801,15983.159,15514.4801,21023.7913,21034.4583,21021.7913,5507.3112,36,0,8341.3104,36,0,3729.2891,36,0,91.8699,8.1149,0.0152,531801492,0.8376,0.8377,0.0089,0.9188
I00699,103,17416.9904,17789.4589,17342.9904,20148.9271,20158.9938,20146.9271,2803.9367,36,0,2972.5442,36,0,1703.2088,36,0,82.9142,17.0032,0.0826,311975664,0.6591,0.6597,0.0136,0.8296
I00699,104,5662.4364,6036.4783,5588.4364,7153.5416,7163.6509,7151.5416,1563.1052,36,0,2506.1019,36,0,1019.5796,36,0,91.1721,8.7999,0.0281,94492440,0.8237,0.824,0.0047,0.9119
I00699,105,4637.9399,5030.041,4563.9399,7217.6252,7228.2225,7215.6252,2651.6853,36,0,7945.8007,36,0,1673.1631,36,0,96.9311,3.0603,0.0086,143801360,0.9387,0.9388,0.0031,0.9694
I00699,106,1965.2848,2424.6344,1895.2848,2136.8546,2149.9789,2134.8546,239.5698,34,0,2830.2118,34,0,509.6384,34,0,76.869,22.7998,0.3312,340537356,0.5407,0.5425,0,0.7703
I00699,107,53334.8805,53743.2311,53260.8805,68580.4941,68591.5306,68578.4941,15317.6136,36,0,20301.7863,36,0,7987.2138,36,0,88.8918,11.0737,0.0346,2957740097,0.7782,0.7784,0.0219,0.8891
I00699,108,29269.4153,29646.5626,29195.4153,39361.3423,39371.5355,39359.3423,10163.927,36,0,13424.3495,36,0,4944.8028,36,0,89.9692,10.0018,0.029,779804928,0.7997,0.7999,0.032,0.8998
I00699,109,9520.3575,9845.3703,9446.3575,12170.451,12179.2352,12168.451,2722.0936,36,0,3200.7366,36,0,1496.9612,36,0,87.166,12.7966,0.0374,62356680,0.7437,0.744,0.0398,0.8718
I00699,110,20949.5381,21321.1385,20875.5381,24456.9462,24466.9895,24454.9462,3579.4081,36,0,3714.115,36,0,1907.9487,36,0,83.1224,16.8118,0.0658,387411418,0.6631,0.6635,0.0178,0.8316
I00699,111,23751.7619,24147.2664,23677.7619,29512.8511,29523.5404,29510.8511,5833.0892,36,0,7399.6187,36,0,3397.2102,36,0,88.6532,11.3238,0.023,811114103,0.7733,0.7735,0.0119,0.8866
I00699,112,11424.1831,11725.9133,11350.1831,12644.5868,12652.7416,12642.5868,1292.4036,36,0,1082.8178,36,0,832.1598,36,0,73.9852,25.9341,0.0807,41339939,0.4805,0.4809,0.0601,0.7403
I00699,113,66842.7878,67256.5628,66768.7878,75297.3154,75308.4985,75295.3154,8526.5276,36,0,8481.25,36,0,5201.1741,36,0,79.7403,20.1934,0.0663,3716748160,0.5955,0.5959,0.0157,0.7977
I00699,114,15065.7749,15479.4738,14991.7749,18395.3188,18406.4998,18393.3188,3401.5438,36,0,6089.3176,36,0,3118.1118,36,0,88.3367,11.6435,0.0198,694985112,0.7669,0.7671,0.0038,0.8835
I00699,115,3856.3221,4200.8201,3772.3221,4471.8562,4480.0586,4469.8562,697.5341,41,0,801.7516,41,0,453.2841,41,0,83.4035,16.4918,0.1047,11593173,0.6691,0.6698,0.0213,0.8346
I00699,116,5895.6905,6296.6425,5811.6905,7807.1502,7816.6967,7805.1502,1993.4598,41,0,6034.2045,41,0,1650.3215,41,0,89.419,10.4556,0.1254,65978340,0.7896,0.7906,0.0097,0.8948
I00699,117,20330.2052,20588.9508,20278.2052,27791.5697,27801.5215,27789.5697,7511.3645,25,0,17784.9318,25,0,6633.7863,25,0,87.4273,12.3756,0.1971,421923630,0.7505,0.752,0.0263,0.8753
I00699,118,7064.1751,7386.7344,7002.1751,7683.4616,7693.8667,7681.4616,679.2865,30,0,3750.5834,30,0,1082.4737,30,0,71.5214,27.9971,0.4816,131497020,0.4352,0.4373,0.0019,0.7176
I00699,119,14094.4776,14457.519,14026.4776,17223.9917,17234.6694,17221.9917,3195.5141,33,0,16172.8094,33,0,4258.0701,33,0,81.0972,18.5898,0.313,423881664,0.6251,0.627,0.0052,0.8125
I00699,120,101332.0291,101709.538,101258.0291,112935.1839,112945.3868,112933.1839,11675.1548,36,0,10714.3725,36,0,8698.9814,36,0,74.1622,25.6868,0.151,2986623900,0.4848,0.4855,0.0728,0.7424
I00699,121,19799.7778,20186.685,19725.7778,26802.1326,26812.5896,26800.1326,7074.3549,36,0,11116.1256,36,0,3279.8667,36,0,91.9808,7.9839,0.0353,600014300,0.84,0.8403,0.0153,0.92
I00699,122,17326.1109,17702.0446,17252.1109,23455.9913,23466.1517,23453.9913,6201.8804,36,0,10644.0822,36,0,3562.434,36,0,91.4464,8.5209,0.0327,403739136,0.8293,0.8295,0.0183,0.9146
