INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,ENG,"ENGLAND",284808,7622786,3.7363
I00732,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2004,39651,5.0541
I00732,RCF,"AIREDALE NHS FOUNDATION TRUST",1036,31394,3.3000
I00732,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",1826,36094,5.0590
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3247,76314,4.2548
I00732,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1449,37876,3.8256
I00732,R1H,"BARTS HEALTH NHS TRUST",3591,134603,2.6678
I00732,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2176,52204,4.1683
I00732,RC1,"BEDFORD HOSPITAL NHS TRUST",1154,32399,3.5618
I00732,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",2385,49707,4.7981
I00732,RMC,"BOLTON NHS FOUNDATION TRUST",1721,57186,3.0095
I00732,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1758,66647,2.6378
I00732,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",2444,60367,4.0486
I00732,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1549,50800,3.0492
I00732,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",1290,39100,3.2992
I00732,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",2322,58700,3.9557
I00732,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2209,57403,3.8482
I00732,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",1541,80691,1.9098
I00732,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1909,45610,4.1855
I00732,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",2042,44613,4.5771
I00732,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",2283,48999,4.6593
I00732,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1520,43280,3.5120
I00732,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",2974,73825,4.0284
I00732,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1276,40336,3.1634
I00732,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1504,42506,3.5383
I00732,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3196,73788,4.3313
I00732,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",2782,64755,4.2962
I00732,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1105,26920,4.1048
I00732,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2347,58102,4.0394
I00732,RJN,"EAST CHESHIRE NHS TRUST",917,18620,4.9248
I00732,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",4137,90689,4.5617
I00732,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2669,68790,3.8799
I00732,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2581,45884,5.6251
I00732,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1943,53920,3.6035
I00732,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3437,110110,3.1214
I00732,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1433,28620,5.0070
I00732,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",955,19220,4.9688
I00732,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3086,72850,4.2361
I00732,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1695,50510,3.3558
I00732,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1287,60361,2.1322
I00732,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1981,53866,3.6776
I00732,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",884,22763,3.8835
I00732,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",4465,148572,3.0053
I00732,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",582,41043,1.4180
I00732,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3338,67018,4.9808
I00732,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2103,88528,2.3755
I00732,RGQ,"IPSWICH HOSPITAL NHS TRUST",1934,45771,4.2254
I00732,R1F,"ISLE OF WIGHT NHS TRUST",958,14613,6.5558
I00732,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1586,26391,6.0096
I00732,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1703,47605,3.5774
I00732,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3054,87259,3.4999
I00732,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1166,51125,2.2807
I00732,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2270,63977,3.5482
I00732,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3953,103371,3.8241
I00732,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2416,85250,2.8340
I00732,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2425,79613,3.0460
I00732,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1764,66892,2.6371
I00732,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2360,58963,4.0025
I00732,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",3386,139357,2.4297
I00732,RPA,"MEDWAY NHS FOUNDATION TRUST",1887,48014,3.9301
I00732,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1538,45126,3.4082
I00732,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1926,46591,4.1338
I00732,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3016,91405,3.2996
I00732,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1228,38705,3.1727
I00732,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3348,73931,4.5285
I00732,RVJ,"NORTH BRISTOL NHS TRUST",2287,68433,3.3420
I00732,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1841,40283,4.5702
I00732,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1155,43625,2.6476
I00732,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2033,52259,3.8902
I00732,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2802,63979,4.3796
I00732,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1878,65079,2.8857
I00732,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1030,24491,4.2056
I00732,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2499,47015,5.3153
I00732,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3075,60702,5.0657
I00732,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4116,110334,3.7305
I00732,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3093,94889,3.2596
I00732,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3747,102782,3.6456
I00732,RK9,"PLYMOUTH HOSPITALS NHS TRUST",2361,60488,3.9033
I00732,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1580,47332,3.3381
I00732,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3107,68022,4.5676
