INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,12,14077.829,14281.447,14025.829,18873.807,18881.639,18871.807,4845.9781,25,0,4346.213,25,0,2896.0517,25,0,82.951,16.436,0.613,56409976,0.665,0.669,0.217,0.832575456
I00699,13,23527.482,23729.211,23477.482,28629.58,28637.649,28627.58,5150.0981,24,0,4414.7072,24,0,3452.1073,24,0,77.487,21.775,0.738,115832555,0.557,0.561,0.232,0.778557768
I00699,14,9982.531,10179.659,9930.531,12745.443,12753.025,12743.443,2812.9119,25,0,2540.087,25,0,1766.4232,25,0,81.962,17.425,0.614,28235558,0.645,0.649,0.173,0.822685601
I00699,15,80350.278,80593.918,80298.278,102306.917,102316.288,102304.917,22006.639,25,0,18122.7343,25,0,12073.4461,25,0,79.023,20.224,0.754,1505588410,0.588,0.592,0.235,0.793994596
I00699,16,4329.148,4483.906,4283.148,5485.389,5492.117,5483.389,1200.2405,22,0,1102.0344,22,0,742.3212,22,0,81.477,17.605,0.918,5193692,0.639,0.645,0.174,0.819361641
I00699,17,5083.533,5299.732,5031.533,9011.903,9020.218,9009.903,3978.3698,25,0,6187.8271,25,0,2178.1241,25,0,91.67,5.382,2.948,30149372,0.863,0.889,0.057,0.931442287
I00699,18,18518.489,18752.368,18470.489,36236.891,36246.636,36234.891,17764.4025,23,0,28304.636,23,0,6908.6325,23,0,94.873,3.842,1.285,501566666,0.91,0.922,0.057,0.955154414
I00699,19,5245.673,5439.201,5197.673,9294.298,9302.362,9292.298,4094.6257,23,0,6061.2516,23,0,2123.6754,23,0,93.355,5.33,1.315,26075714,0.88,0.892,0.083,0.940122023
I00699,20,4666.776,4870.553,4614.776,7552.161,7559.998,7550.161,2935.3843,25,0,3615.5249,25,0,1527.6921,25,0,92.271,6.698,1.031,16986208,0.856,0.865,0.083,0.927865713
I00699,21,12467.744,12678.539,12415.744,16911.863,16919.97,16909.863,4494.1189,25,0,4372.3423,25,0,2657.0181,25,0,85.289,13.621,1.09,58489773,0.717,0.725,0.139,0.858340115
I00699,22,20816.999,21054.208,20764.999,34433.254,34442.377,34431.254,13666.2551,25,0,14608.4796,25,0,5171.4322,25,0,91.666,7.206,1.128,299493675,0.845,0.854,0.11,0.922300529
I00699,23,17784.948,18021.355,17734.948,29496.376,29505.832,29494.376,11759.4278,24,0,19855.4884,24,0,7470.2874,24,0,90.841,6.427,2.732,312511056,0.844,0.868,0.059,0.922072362
I00699,24,10851.139,11067.609,10799.139,16683.882,16692.207,16681.882,5882.7422,25,0,6380.4768,25,0,3118.1327,25,0,89.966,9.185,0.849,66790116,0.808,0.815,0.116,0.903904696
I00699,25,16651.846,16864.418,16599.846,19232.472,19240.648,19230.472,2630.6258,25,0,2497.3717,25,0,1840.5321,25,0,75.858,23.403,0.738,72619920,0.525,0.528,0.11,0.76227438
I00699,26,25782.366,26017.272,25730.366,32059.968,32069.003,32057.968,6327.6025,25,0,6673.5339,25,0,4597.2546,25,0,82.101,16.902,0.996,256513320,0.652,0.659,0.087,0.825994126
I00699,27,31269.132,31504.475,31217.132,36472.008,36481.059,36470.008,5252.8754,25,0,5061.5792,25,0,3843.8859,25,0,78.027,21.117,0.855,306950410,0.569,0.574,0.088,0.784550192
I00699,28,13436.307,13635.39,13388.307,15734.899,15743.194,15732.899,2344.592,23,0,2460.2035,23,0,1888.9898,23,0,78.432,20.595,0.973,60580875,0.578,0.584,0.08,0.789181767
I00699,29,5548.757,5739.049,5496.757,8215.48,8222.799,8213.48,2716.723,25,0,2468.9174,25,0,1379.3263,25,0,88.024,11.376,0.6,13192146,0.766,0.771,0.163,0.883238481
I00699,30,94570.758,94822.891,94518.758,112417.415,112427.113,112415.415,17896.6571,25,0,15280.614,25,0,10834.4829,25,0,76.163,22.816,1.021,2110211837,0.533,0.539,0.156,0.766737727
I00699,31,20939.746,21165.736,20887.746,36318.28,36326.972,36316.28,15428.5345,25,0,14521.9128,25,0,6309.9007,25,0,91.66,7.947,0.393,239046199,0.837,0.84,0.207,0.918566634
I00699,32,10344.051,10578.84,10292.051,13924.15,13933.18,13922.15,3630.0988,25,0,4367.9934,25,0,2306.9945,25,0,88.256,10.219,1.525,88801130,0.78,0.792,0.036,0.890188548
I00699,33,5661.085,5920.838,5609.085,7732.735,7742.725,7730.735,2121.6499,25,0,4453.3281,25,0,1768.3906,25,0,85.98,5.486,8.534,93808504,0.805,0.88,0.006,0.902473879
I00699,34,6818.944,7051.094,6766.944,8347.387,8356.316,8345.387,1578.4428,25,0,1902.1162,25,0,733.7105,25,0,84.962,12.587,2.45,43752936,0.724,0.742,0.02,0.861873727
I00699,35,14462.573,14702.633,14410.573,18592.504,18601.737,18590.504,4179.9305,25,0,5700.3474,25,0,2489.3494,25,0,86.492,12.187,1.321,148323168,0.743,0.753,0.039,0.871520898
I00699,36,17808.484,18054.435,17756.484,22204.772,22214.232,22202.772,4446.2886,25,0,4606.4204,25,0,1746.9586,25,0,84.92,13.726,1.353,219537875,0.712,0.722,0.035,0.855969825
I00699,37,59858.67,60108.012,59806.67,65405.021,65414.612,65403.021,5596.3511,25,0,5241.7976,25,0,4137.2826,25,0,71.112,27.41,1.478,956459990,0.437,0.444,0.072,0.718511849
I00699,38,21953.909,22198.622,21901.909,28947.479,28956.891,28945.479,7043.5699,25,0,7886.9311,25,0,3672.4627,25,0,86.972,11.938,1.09,295392160,0.75,0.759,0.054,0.875170548
I00699,39,40896.632,41153.174,40844.632,44947.071,44956.938,44945.071,4100.439,25,0,3708.2937,25,0,2793.0132,25,0,73.533,24.401,2.067,720082539,0.491,0.502,0.035,0.745662217
I00699,40,7226.585,7437.863,7174.585,8359.897,8368.023,8357.897,1183.3116,25,0,1282.2375,25,0,705.9757,25,0,78.758,19.532,1.71,23848048,0.592,0.603,0.045,0.796128555
I00699,41,5641.547,5882.155,5589.547,7932.944,7942.198,7930.944,2341.397,25,0,4646.5606,25,0,1586.6011,25,0,90.935,5.935,3.13,53170280,0.85,0.877,0.015,0.924998975
I00699,42,60158.159,60404.241,60106.159,61983.097,61992.562,61981.097,1874.9384,25,0,1578.1421,25,0,1221.6869,25,0,60.873,36.784,2.343,817692995,0.241,0.247,0.043,0.620443308
I00699,43,11615.766,11877.599,11563.766,12906.514,12916.585,12904.514,1340.7486,25,0,1964.1495,25,0,1215.6707,25,0,73.53,16.938,9.532,183486744,0.566,0.626,0.007,0.782956089
I00699,44,17225.667,17458.665,17173.667,18282.128,18291.09,18280.128,1106.4611,25,0,963.8065,25,0,695.4271,25,0,67.926,28.762,3.312,118601274,0.392,0.405,0.028,0.695815919
I00699,45,1310.252,1518.72,1258.252,1486.225,1494.243,1484.225,225.9733,25,0,351.1237,25,0,171.4848,25,0,79.18,12.112,8.707,2654652,0.671,0.735,0.007,0.835339058
I00699,46,7682.571,7899.175,7630.571,9842.557,9850.888,9840.557,2209.9853,25,0,3406.3066,25,0,1777.4554,25,0,84.734,12.836,2.431,34085205,0.719,0.737,0.052,0.859490929
I00699,47,7283.852,7466.951,7235.852,8004.429,8012.058,8002.429,766.5774,23,0,646.887,23,0,421.1044,23,0,71.902,26.475,1.623,15783680,0.454,0.462,0.062,0.727137588
I00699,48,13550.938,13773.721,13498.938,15551.586,15560.154,15549.586,2050.6481,25,0,1896.3401,25,0,1327.8909,25,0,77.724,20.973,1.303,72493590,0.568,0.575,0.054,0.783758605
I00699,49,4337.065,4543.992,4285.065,5373.927,5381.886,5371.927,1086.8621,25,0,1284.8246,25,0,558.7202,25,0,85.095,13.627,1.277,12082224,0.715,0.724,0.039,0.857338227
I00699,50,28655.77,28926.12,28603.77,35715.346,35725.744,35713.346,7109.5755,25,0,10560.0348,25,0,4804.0441,25,0,85.644,11.749,2.607,810941996,0.739,0.759,0.02,0.869475602
I00699,51,13363.34,13562.952,13311.34,14081.466,14089.144,14079.466,768.1269,25,0,663.5249,25,0,578.8299,25,0,65.425,33.448,1.127,34372680,0.32,0.323,0.086,0.659884638
I00699,52,11175.284,11464.853,11123.284,13405.529,13416.666,13403.529,2280.2443,25,0,3983.1983,25,0,1793.9779,25,0,76.45,6.805,16.745,464032776,0.696,0.837,0.003,0.848225907
I00699,53,25573.91,25840.376,25521.91,30963.534,30973.783,30961.534,5439.624,25,0,6517.4686,25,0,3431.6564,25,0,84.452,13.175,2.373,606380614,0.713,0.73,0.02,0.856384445
I00699,54,16663.548,16894.211,16611.548,18667.363,18676.235,18665.363,2053.8148,25,0,2036.9822,25,0,1564.3196,25,0,75.938,22.573,1.489,114004800,0.534,0.542,0.044,0.766826024
I00699,55,11146.509,11369.045,11094.509,13069.032,13077.591,13067.032,1972.5237,25,0,2185.3423,25,0,1566.4234,25,0,79.783,18.354,1.863,57702365,0.614,0.626,0.048,0.807141007
I00699,56,6176.813,6398.533,6124.813,7587.975,7596.503,7585.975,1461.1625,25,0,1575.7472,25,0,982.8936,25,0,85.137,13.358,1.504,28548674,0.718,0.729,0.029,0.858892956
I00699,57,118922.324,119180.976,118872.324,135546.845,135557.191,135544.845,16672.5205,24,0,17484.8289,24,0,13528.2339,24,0,75.76,22.797,1.443,4186269626,0.53,0.537,0.084,0.764812719
I00699,58,50180.095,50461.1,50128.095,56498.502,56509.31,56496.502,6368.4071,25,0,7677.6221,25,0,5558.253,25,0,77.516,19.146,3.338,1953624232,0.584,0.604,0.017,0.79184877
I00699,59,21453.085,21750.32,21401.085,24540.96,24552.392,24538.96,3137.8751,25,0,4606.9222,25,0,2602.4946,25,0,74.785,10.681,14.533,1199138976,0.641,0.75,0.003,0.820520607
I00699,60,37209.419,37452.057,37157.419,41449.412,41458.745,41447.412,4289.9935,25,0,4398.4112,25,0,3529.9433,25,0,74.358,24.134,1.508,441186787,0.502,0.51,0.064,0.751123494
I00699,61,1988.998,2161.055,1936.998,2194.428,2201.046,2192.428,255.4301,25,0,239.1743,25,0,168.2327,25,0,76.245,22.446,1.309,1449552,0.538,0.545,0.051,0.768994144
I00699,62,10367.801,10595.239,10315.801,12001.46,12010.207,11999.46,1683.6588,25,0,1660.9309,25,0,1111.6599,25,0,79.62,18.312,2.068,59620119,0.613,0.626,0.034,0.806541329
I00699,63,48692.895,48973.388,48640.895,57497.522,57508.31,57495.522,8854.6265,25,0,10493.212,25,0,6351.6102,25,0,82.174,15.21,2.617,1965620264,0.67,0.688,0.021,0.834819196
I00699,64,18391.535,18588.454,18339.535,19824.677,19832.251,19822.677,1483.1419,25,0,1404.5419,25,0,1249.9332,25,0,67.413,31.727,0.86,51299710,0.357,0.36,0.177,0.678429683
I00699,65,160743.728,161008.228,160691.728,168713.385,168723.558,168711.385,8019.657,25,0,7563.8079,25,0,6983.0469,25,0,64.824,33.635,1.54,4975290460,0.312,0.317,0.083,0.655944574
I00699,66,252070.163,252345.626,252018.163,271925.342,271935.937,271923.342,19905.1793,25,0,20460.8856,25,0,18224.535,25,0,68.723,30.034,1.244,12460783431,0.387,0.392,0.111,0.693445648
I00699,67,15106.151,15352.699,15054.151,16400.855,16410.338,16398.855,1344.7046,25,0,1516.9293,25,0,1190.0933,25,0,73.454,22.709,3.837,153694233,0.507,0.528,0.017,0.753727454
I00699,68,35562.64,35797.463,35510.64,47381.6,47390.632,47379.6,11868.9603,25,0,10674.0976,25,0,6489.219,25,0,84.309,14.978,0.713,427418775,0.693,0.698,0.155,0.846656369
I00699,69,25753.883,25979.994,25701.883,33554.2,33562.897,33552.2,7850.3176,25,0,7520.221,25,0,4986.9844,25,0,83.37,15.945,0.685,215791796,0.674,0.679,0.149,0.837121813
I00699,70,11529.386,11745.813,11477.386,14218.591,14226.915,14216.591,2739.2049,25,0,2584.5647,25,0,1726.0328,25,0,82.591,16.527,0.883,54233541,0.661,0.667,0.077,0.830318271
I00699,71,25407.418,25656.638,25355.418,27625.585,27635.17,27623.585,2268.1671,25,0,2081.4812,25,0,1659.0154,25,0,72.764,24.638,2.598,316893906,0.481,0.494,0.026,0.740633253
I00699,72,20028.457,20280.802,19976.457,24488.894,24498.599,24486.894,4510.4367,25,0,5132.0991,25,0,2782.6113,25,0,84.391,13.533,2.077,298840893,0.709,0.724,0.029,0.854288611
I00699,73,533973.243,534266.344,533921.243,603785.659,603796.932,603783.659,69862.4158,25,0,60851.5034,25,0,43422.5841,25,0,72.074,26.876,1.05,56860456535,0.452,0.457,0.152,0.725986037
I00699,74,111001.602,111284.407,110949.602,141829.612,141840.489,141827.612,30878.0095,25,0,32537.3589,25,0,12272.6675,25,0,84.724,14.224,1.052,6475196988,0.705,0.712,0.06,0.852499624
I00699,75,181044.853,181327.197,180992.853,190820.41,190831.269,190818.41,9825.5565,25,0,9734.2284,25,0,8426.7161,25,0,66.688,31.314,1.999,9352839984,0.354,0.361,0.045,0.676870981
I00699,76,7343.182,7605.945,7291.182,9750.079,9760.186,9748.079,2456.8971,25,0,6383.9416,25,0,1763.8197,25,0,86.143,6.276,7.581,135546496,0.799,0.864,0.007,0.899336088
I00699,77,57853.464,58080.906,57801.464,63391.366,63400.114,63389.366,5587.902,25,0,5029.7697,25,0,4079.2115,25,0,67.636,30.877,1.487,528314944,0.368,0.373,0.179,0.683791482
I00699,78,49997.565,50245.025,49945.565,58520.486,58530.004,58518.486,8572.9212,25,0,8055.913,25,0,5379.9647,25,0,77.925,21.198,0.877,786559440,0.567,0.572,0.088,0.783634951
I00699,79,28908.961,29122.271,28856.961,31688.938,31697.143,31686.938,2829.9776,25,0,2651.5836,25,0,2271.059,25,0,69.654,29.417,0.929,144940697,0.402,0.406,0.16,0.701189128
I00699,80,2970.029,3129.341,2918.029,3428.637,3434.765,3426.637,508.6084,25,0,462.6154,25,0,334.2511,25,0,75.297,23.497,1.206,1862245,0.518,0.524,0.168,0.758997339
I00699,81,34527.952,34776.34,34475.952,43009.966,43019.519,43007.966,8532.0143,25,0,7721.5654,25,0,3486.5337,25,0,82.734,16.003,1.263,541725388,0.667,0.676,0.067,0.833653434
I00699,82,38440.031,38740.762,38388.031,51809.304,51820.87,51807.304,13419.2724,25,0,24605.5061,25,0,7072.6053,25,0,89.807,6.223,3.97,3223570592,0.836,0.87,0.009,0.917918544
I00699,83,58769.615,59047.458,58717.615,78557.759,78568.445,78555.759,19838.1439,25,0,24318.9258,25,0,7370.7884,25,0,88.45,10.582,0.968,2672533140,0.779,0.786,0.04,0.889338079
I00699,84,14626.413,14874.618,14574.413,17209.84,17219.386,17207.84,2633.4267,25,0,3312.4311,25,0,1934.1136,25,0,82.667,14.98,2.353,171284692,0.677,0.693,0.022,0.838435796
I00699,85,6530.877,6732.866,6478.877,7827.424,7835.193,7825.424,1346.5471,25,0,1355.7637,25,0,792.364,25,0,81.217,17.804,0.979,16928079,0.634,0.64,0.07,0.817065746
I00699,86,8565.457,8808.074,8513.457,10411.445,10420.776,10409.445,1895.9881,25,0,2438.6549,25,0,1097.8246,25,0,85.17,12.08,2.75,78493352,0.731,0.752,0.016,0.86544779
I00699,87,16998.983,17261.746,16946.983,23329.542,23339.649,23327.542,6380.5594,25,0,8399.4861,25,0,3617.1982,25,0,89.799,7.553,2.648,384350799,0.822,0.845,0.019,0.911230417
I00699,88,4112.463,4349.244,4060.463,5723.928,5733.035,5721.928,1661.4649,25,0,3870.4753,25,0,1100.1618,25,0,89.736,6.116,4.148,31950933,0.836,0.872,0.012,0.918102219
I00699,89,41635.442,41877.015,41583.442,49873.955,49883.246,49871.955,8288.5125,25,0,8587.0568,25,0,5883,25,0,79.777,19.323,0.9,545611545,0.605,0.61,0.103,0.802273377
I00699,90,22285.052,22546.87,22233.052,29216.265,29226.335,29214.265,6981.2123,25,0,8847.3215,25,0,3874.9704,25,0,88.657,9.858,1.485,491511251,0.788,0.8,0.025,0.893997049
I00699,91,13250.488,13507.299,13198.488,23313.083,23322.96,23311.083,10112.5948,25,0,29012.2426,25,0,5276.2453,25,0,95.447,3.617,0.936,321096732,0.918,0.927,0.028,0.959147333
I00699,92,49869.859,50148.908,49817.859,66488.441,66499.174,66486.441,16668.5821,25,0,23436.3901,25,0,10414.2065,25,0,88.942,9.679,1.379,2251202560,0.793,0.804,0.031,0.896313134
I00699,93,36514.739,36705.954,36470.739,39027.088,39035.779,39025.088,2554.3489,21,0,2335.2444,21,0,2050.569,21,0,67.244,31.36,1.396,263155263,0.359,0.364,0.098,0.679422478
I00699,94,36572.355,36811.565,36520.355,41123.641,41132.841,41121.641,4601.2863,25,0,4315.6007,25,0,3449.5254,25,0,74.73,24.271,0.999,398116198,0.505,0.51,0.075,0.752291915
I00699,95,21541.99,21788.88,21489.99,26533.889,26543.385,26531.889,5041.8986,25,0,6975.4806,25,0,4060.8857,25,0,83.278,14.962,1.76,281738565,0.683,0.695,0.04,0.84157913
I00699,96,84616.494,84881.589,84564.494,98401.905,98412.101,98399.905,13835.4109,25,0,13681.2875,25,0,9065.8168,25,0,78.023,20.764,1.213,2485169232,0.573,0.58,0.073,0.78629869
I00699,97,14815.075,15049.301,14763.075,18235.86,18244.869,18233.86,3470.785,25,0,3487.0861,25,0,1400.6263,25,0,83.424,15.298,1.278,122421600,0.681,0.69,0.046,0.840626875
I00699,98,59420.002,59689.918,59368.002,72367.066,72377.448,72365.066,12997.0638,25,0,13259.1238,25,0,6493.6852,25,0,82.959,15.845,1.196,1920044577,0.671,0.679,0.045,0.835572816
I00699,99,106422.979,106674.461,106370.979,114863.421,114873.094,114861.421,8490.4421,25,0,7678.4448,25,0,6477.9927,25,0,67.629,30.408,1.963,2137329772,0.372,0.38,0.116,0.686105393
I00699,100,18388.971,18643.335,18336.971,25479.364,25489.147,25477.364,7140.393,25,0,10576.7713,25,0,4263.6454,25,0,89.718,8.734,1.548,333060478,0.81,0.823,0.031,0.904923595
I00699,101,205239.451,205529.646,205187.451,233346.219,233357.381,233344.219,28156.7687,25,0,24187.0102,25,0,13326.6566,25,0,75.362,23.063,1.574,15023970349,0.523,0.531,0.058,0.761494954
I00699,102,14712.559,14987.219,14660.559,20212.306,20222.87,20210.306,5549.7475,25,0,8780.7072,25,0,4016.0933,25,0,88.862,6.034,5.104,466685631,0.828,0.873,0.009,0.914139933
I00699,103,18720.932,18983.424,18668.932,22192.145,22202.241,22190.145,3521.2125,25,0,3996.0088,25,0,2236.742,25,0,83.202,13.787,3.011,358802574,0.694,0.716,0.016,0.847078823
I00699,104,6135.795,6396.005,6083.795,7832.133,7842.141,7830.133,1746.3384,25,0,2783.4259,25,0,1245.4185,25,0,85.178,6.955,7.867,96620817,0.782,0.849,0.006,0.891111048
I00699,105,5354.656,5632.438,5302.656,8619.402,8630.085,8617.402,3314.745,25,0,9747.8471,25,0,2170.609,25,0,89.237,1.761,9.003,189938700,0.875,0.961,0.003,0.937380028
I00699,106,8964.888,9315.627,8912.888,9700.269,9713.759,9698.269,785.3802,25,0,2598.3973,25,0,880.2088,25,0,6.393,0.087,93.52,2502277743,0.063,0.973,0,0.531530335
I00699,107,44507.826,44786.733,44455.826,57902.933,57913.66,57900.933,13445.107,25,0,18177.3861,25,0,6929.2007,25,0,88.127,10.263,1.61,1891111824,0.779,0.791,0.026,0.889321545
I00699,108,28732.915,28993.809,28680.915,39583.693,39593.728,39581.693,10900.7782,25,0,13924.3431,25,0,4821.5343,25,0,89.744,9.251,1.005,695926218,0.805,0.813,0.039,0.902467654
I00699,109,7366.189,7587.77,7314.189,9630.846,9639.368,9628.846,2314.6562,25,0,2847.7602,25,0,1302.9519,25,0,87.459,11.408,1.134,38240560,0.761,0.769,0.042,0.880255925
I00699,110,18716.141,18973.124,18664.141,22359.23,22369.113,22357.23,3693.0884,25,0,3956.6273,25,0,1808.6002,25,0,83.397,14.419,2.184,306674256,0.69,0.705,0.02,0.844888201
I00699,111,23601.199,23875.601,23549.199,30381.131,30391.685,30379.131,6829.9326,25,0,9108.4202,25,0,3700.1091,25,0,88.446,9.17,2.384,753749179,0.793,0.812,0.015,0.896379879
I00699,112,9345.831,9551.973,9293.831,10448.719,10456.648,10446.719,1152.8877,25,0,1018.6606,25,0,786.5203,25,0,74.205,24.072,1.723,27526972,0.501,0.51,0.066,0.750666328
I00699,113,51129.767,51413.698,51077.767,58923.65,58934.571,58921.65,7843.8836,25,0,8130.8827,25,0,4522.9655,25,0,80.485,16.765,2.75,2245124142,0.637,0.655,0.017,0.818597508
I00699,114,17130.077,17421.767,17078.077,21033.058,21044.277,21031.058,3952.981,25,0,7523.4286,25,0,3918.632,25,0,78.302,7.143,14.556,838503186,0.712,0.833,0.004,0.855795375
I00699,115,4376.695,4590.225,4324.695,4903.06,4911.272,4901.06,576.3651,25,0,550.6422,25,0,365.8053,25,0,73.951,16.158,9.891,13084662,0.578,0.641,0.02,0.788961648
I00699,116,7925.121,8176.581,7873.121,8821.319,8830.991,8819.319,946.1984,25,0,915.4495,25,0,490.3676,25,0,68.651,15.148,16.202,84437850,0.535,0.638,0.007,0.767513757
I00699,117,28157.734,28276.543,28133.734,28262.616,28272.517,28260.616,126.8826,11,0,175.1717,11,0,150.354,11,0,40.758,31.17,28.072,414182856,0.096,0.133,0.004,0.547936416
I00699,118,8688.716,8863.797,8654.716,8833.607,8843.906,8831.607,176.891,16,0,1737.0425,16,0,383.9999,16,0,3.602,0.035,96.363,141563600,0.036,0.981,0,0.517834733
I00699,119,18815.844,19016.127,18777.844,18928.127,18938.669,18926.127,148.2832,18,0,385.6454,18,0,234.9502,18,0,28.558,18.776,52.666,423816780,0.098,0.207,0.001,0.54891435
I00699,120,109075.364,109339.919,109023.364,121444.849,121455.024,121442.849,12419.4851,25,0,11699.0447,25,0,9669.3861,25,0,72.847,25.057,2.096,3221903421,0.478,0.488,0.082,0.738950264
I00699,121,20395.375,20669.374,20343.375,28108.162,28118.701,28106.162,7762.7868,25,0,13087.0337,25,0,3482.2042,25,0,91.434,6.747,1.818,677992029,0.847,0.863,0.015,0.923433995
I00699,122,19231.099,19495.272,19179.099,27211.72,27221.881,27209.72,8030.6215,25,0,13870.4881,25,0,4122.5742,25,0,91.413,6.915,1.673,483564060,0.845,0.859,0.022,0.922488835
I00699,123,40366.199,40640.918,40314.199,53399.313,53409.879,53397.313,13083.1147,25,0,16839.6388,25,0,5608.2121,25,0,88.605,10.011,1.384,1512041250,0.786,0.797,0.029,0.892972596
I00699,124,38138.245,38371.436,38086.245,42431.799,42440.768,42429.799,4343.5534,25,0,4511.2734,25,0,3650.5398,25,0,72.827,25.891,1.282,353927184,0.469,0.475,0.099,0.734681428
I00699,125,14656.884,14911.96,14604.884,18001.5,18011.31,17999.5,3394.6161,25,0,5032.1229,25,0,2503.1124,25,0,84.681,12.186,3.133,222384360,0.725,0.748,0.018,0.862472966
I00699,126,24148.315,24410.934,24096.315,29353.047,29363.148,29351.047,5254.732,25,0,6044.6953,25,0,2336.7965,25,0,84.349,13.613,2.038,506291842,0.707,0.722,0.022,0.853682826
I00699,127,10562.731,10818.789,10510.731,14669.278,14679.127,14667.278,4156.5472,25,0,6875.5578,25,0,1709.3036,25,0,90.443,6.437,3.119,178891288,0.84,0.867,0.015,0.920030418
I00699,128,40028.367,40300.244,39976.367,46242.794,46253.25,46240.794,6264.4268,25,0,6289.5113,25,0,4481.1488,25,0,80.233,17.327,2.44,1164476706,0.629,0.645,0.022,0.814530775
I00699,129,24470.349,24739.825,24418.349,29988.556,29998.921,29986.556,5568.2069,25,0,7639.7471,25,0,3936.9064,25,0,85.304,12.092,2.604,638656270,0.732,0.752,0.017,0.866056715
I00699,130,44242.872,44517.864,44190.872,53584.556,53595.132,53582.556,9391.684,25,0,9986.506,25,0,3787.2011,25,0,83.601,14.466,1.933,1530800416,0.691,0.705,0.025,0.845672718
I00699,131,3242.091,3456.06,3190.091,4220.413,4228.643,4218.413,1028.3218,25,0,1782.0771,25,0,639.0393,25,0,88.086,9.701,2.213,11031624,0.784,0.802,0.023,0.891923392
I00699,132,19610.309,19891.882,19558.309,23624.372,23635.201,23622.372,4064.0626,25,0,8876.0555,25,0,3990.2279,25,0,79.801,11.338,8.86,697237548,0.685,0.751,0.007,0.842316544
I00699,133,11681.727,11913.35,11629.727,14760.102,14769.011,14758.102,3128.3754,25,0,4558.5668,25,0,2296.4188,25,0,84.687,13.556,1.756,87128712,0.711,0.724,0.042,0.855655573
I00699,134,26190.997,26458.016,26138.997,29003.573,29013.843,29001.573,2862.5755,25,0,3003.0945,25,0,1857.5565,25,0,76.049,20.171,3.78,569375450,0.559,0.581,0.014,0.779391304
