INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,ENG,"ENGLAND",21813,8784782,0.2483
I01963,R1F,"ISLE OF WIGHT NHS TRUST",470,17225,2.7286
I01963,R1H,"BARTS HEALTH NHS TRUST",1874,152373,1.2299
I01963,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",408,90348,0.4516
I01963,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",39,47159,0.0827
I01963,RA3,"WESTON AREA HEALTH NHS TRUST",20,17152,0.1166
I01963,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1,24827,0.0040
I01963,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",145,75734,0.1915
I01963,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",49,46424,0.1055
I01963,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",157,74407,0.2110
I01963,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",6,53630,0.0112
I01963,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1885,96777,1.9478
I01963,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",67,48118,0.1392
I01963,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",204,40845,0.4994
I01963,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",63,51796,0.1216
I01963,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",5,52882,0.0095
I01963,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",0,30892,0.0000
I01963,RBK,"WALSALL HEALTHCARE NHS TRUST",59,45172,0.1306
I01963,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",51,66444,0.0768
I01963,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",212,68779,0.3082
I01963,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",78,48345,0.1613
I01963,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",24,28480,0.0843
I01963,RC1,"BEDFORD HOSPITAL NHS TRUST",0,32003,0.0000
I01963,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",5,68694,0.0073
I01963,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",131,82520,0.1587
I01963,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",24,26132,0.0918
I01963,RCF,"AIREDALE NHS FOUNDATION TRUST",0,34896,0.0000
I01963,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0,42908,0.0000
I01963,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",238,54347,0.4379
I01963,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",17,48334,0.0352
I01963,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1,40208,0.0025
I01963,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",131,53672,0.2441
I01963,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",54,55129,0.0980
I01963,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",179,119077,0.1503
I01963,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",37,43935,0.0842
I01963,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",0,22961,0.0000
I01963,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",173,65989,0.2622
I01963,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",187,47595,0.3929
I01963,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",40,85496,0.0468
I01963,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",46,42744,0.1076
I01963,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1436,42622,3.3692
I01963,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",29,48354,0.0600
I01963,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",7,53061,0.0132
I01963,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",313,29247,1.0702
I01963,RGQ,"IPSWICH HOSPITAL NHS TRUST",2,53458,0.0037
I01963,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",5,34797,0.0144
I01963,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1680,81072,2.0722
I01963,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",514,61999,0.8290
I01963,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",25,93602,0.0267
I01963,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",75,111388,0.0673
I01963,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",337,83671,0.4028
I01963,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",136,77341,0.1758
I01963,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",215,87416,0.2460
I01963,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",0,90545,0.0000
I01963,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",100,44880,0.2228
I01963,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",288,81721,0.3524
I01963,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",10,30656,0.0326
I01963,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",230,122510,0.1877
I01963,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",16,41136,0.0389
I01963,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",0,57529,0.0000
I01963,RJN,"EAST CHESHIRE NHS TRUST",0,20816,0.0000
I01963,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",102,47600,0.2143
I01963,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",614,110926,0.5535
I01963,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",35,52902,0.0662
I01963,RK9,"PLYMOUTH HOSPITALS NHS TRUST",62,69963,0.0886
I01963,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1,92170,0.0011
I01963,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",53,33363,0.1589
I01963,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",36,68217,0.0528
I01963,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",31,57776,0.0537
I01963,RLQ,"WYE VALLEY NHS TRUST",11,28183,0.0390
I01963,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",108,23220,0.4651
