INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,"ENGLAND",1068790,8784782,12.1664
I01964,R1F,"ISLE OF WIGHT NHS TRUST",1768,17225,10.2642
I01964,R1H,"BARTS HEALTH NHS TRUST",19001,152373,12.4701
I01964,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",12487,90348,13.8210
I01964,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",5155,47159,10.9311
I01964,RA3,"WESTON AREA HEALTH NHS TRUST",2641,17152,15.3976
I01964,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",4188,24827,16.8687
I01964,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",7795,75734,10.2926
I01964,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",6309,46424,13.5900
I01964,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",10038,74407,13.4907
I01964,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8741,53630,16.2987
I01964,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",12799,96777,13.2252
I01964,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",5923,48118,12.3093
I01964,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",5578,40845,13.6565
I01964,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3542,51796,6.8384
I01964,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",7487,52882,14.1579
I01964,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",4572,30892,14.7999
I01964,RBK,"WALSALL HEALTHCARE NHS TRUST",5396,45172,11.9455
I01964,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",9519,66444,14.3264
I01964,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",9987,68779,14.5204
I01964,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",6741,48345,13.9435
I01964,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3189,28480,11.1973
I01964,RC1,"BEDFORD HOSPITAL NHS TRUST",3083,32003,9.6335
I01964,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8859,68694,12.8963
I01964,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",9821,82520,11.9014
I01964,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3637,26132,13.9178
I01964,RCF,"AIREDALE NHS FOUNDATION TRUST",3658,34896,10.4826
I01964,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5802,42908,13.5220
I01964,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",6993,54347,12.8673
I01964,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",6049,48334,12.5150
I01964,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4949,40208,12.3085
I01964,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4326,53672,8.0601
I01964,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",7311,55129,13.2616
I01964,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",16801,119077,14.1094
I01964,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",6098,43935,13.8796
I01964,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",2293,22961,9.9865
I01964,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",7608,65989,11.5292
I01964,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",7703,47595,16.1845
I01964,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11938,85496,13.9632
I01964,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",5621,42744,13.1504
I01964,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",5459,42622,12.8079
I01964,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",6112,48354,12.6401
I01964,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",6722,53061,12.6684
I01964,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3048,29247,10.4216
I01964,RGQ,"IPSWICH HOSPITAL NHS TRUST",7363,53458,13.7734
I01964,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4434,34797,12.7425
I01964,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",9376,81072,11.5650
I01964,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",9838,61999,15.8680
I01964,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",13258,93602,14.1642
I01964,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",10076,111388,9.0459
I01964,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",9998,83671,11.9492
I01964,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",7547,77341,9.7581
I01964,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",6595,87416,7.5444
I01964,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",9465,90545,10.4534
I01964,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",6293,44880,14.0218
I01964,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",9322,81721,11.4071
I01964,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",3580,30656,11.6780
I01964,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",13812,122510,11.2742
I01964,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",4225,41136,10.2708
I01964,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",4725,57529,8.2132
I01964,RJN,"EAST CHESHIRE NHS TRUST",2142,20816,10.2902
I01964,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",5401,47600,11.3466
I01964,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",11813,110926,10.6494
I01964,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",6928,52902,13.0959
I01964,RK9,"PLYMOUTH HOSPITALS NHS TRUST",9237,69963,13.2027
I01964,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",11800,92170,12.8024
I01964,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",3604,33363,10.8024
I01964,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",8344,68217,12.2316
I01964,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",4302,57776,7.4460
I01964,RLQ,"WYE VALLEY NHS TRUST",3231,28183,11.4644
I01964,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",2972,23220,12.7993
I01964,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",9383,91139,10.2953
I01964,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",7009,64261,10.9071
I01964,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",6520,48426,13.4638
I01964,RMC,"BOLTON NHS FOUNDATION TRUST",7067,63377,11.1507
I01964,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",4045,33875,11.9410
I01964,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",7605,54673,13.9100
I01964,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",5895,56400,10.4521
I01964,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",7336,58180,12.6091
I01964,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",10663,75855,14.0571
I01964,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",4823,46717,10.3239
I01964,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",6217,47287,13.1474
I01964,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",8464,66729,12.6841
I01964,RNZ,"SALISBURY NHS FOUNDATION TRUST",4122,34996,11.7785
I01964,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",9526,73308,12.9945
I01964,RPA,"MEDWAY NHS FOUNDATION TRUST",6662,54456,12.2337
I01964,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",6912,48921,14.1289
I01964,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",5964,53553,11.1366
I01964,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",11991,80337,14.9259
I01964,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",2994,23191,12.9102
I01964,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",5798,49632,11.6820
I01964,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3573,42085,8.4900
I01964,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",25751,179553,14.3417
I01964,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4660,36924,12.6205
I01964,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",13003,123430,10.5347
I01964,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4141,39778,10.4103
I01964,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",9329,65285,14.2897
I01964,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",7438,71340,10.4261
I01964,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",9956,107280,9.2804
I01964,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",9955,84199,11.8232
I01964,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",9598,67061,14.3123
I01964,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",8953,87604,10.2199
I01964,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",13195,113548,11.6206
I01964,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",3740,40806,9.1653
I01964,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",6579,48484,13.5694
I01964,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",9933,86022,11.5470
I01964,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",5995,52532,11.4121
I01964,RVJ,"NORTH BRISTOL NHS TRUST",9337,72544,12.8708
I01964,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",7365,59735,12.3295
I01964,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",14841,108575,13.6689
I01964,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",6378,49256,12.9487
I01964,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",4402,33598,13.1020
I01964,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",10356,103986,9.9590
I01964,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",12194,119192,10.2306
I01964,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",7000,81354,8.6044
I01964,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",11484,82545,13.9124
I01964,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",17830,149190,11.9512
I01964,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",8893,61064,14.5634
I01964,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",8224,63165,13.0199
I01964,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",11185,69496,16.0945
I01964,RWJ,"STOCKPORT NHS FOUNDATION TRUST",6703,59845,11.2006
I01964,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",9283,71533,12.9772
I01964,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",6723,45801,14.6787
I01964,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",8881,74199,11.9692
I01964,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",13549,129376,10.4726
I01964,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",7698,54867,14.0303
I01964,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",13116,101857,12.8769
I01964,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",7843,67927,11.5462
I01964,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",11174,71846,15.5527
I01964,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",7063,56984,12.3947
I01964,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",8298,79553,10.4308
I01964,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",10001,82737,12.0877
I01964,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",6298,56937,11.0613
I01964,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",8524,81129,10.5067
I01964,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",9195,67257,13.6714
I01964,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",12795,108626,11.7789
I01964,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",10934,72774,15.0246
