INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,1,1762.7459,1938.0694,1710.7459,2222.1804,2228.9236,2220.1804,509.4344,25,0,741.4901,25,0,359.672,25,0,85.6705,14.0303,0.2992,1613731,0.7164,0.7186,0.0589,0.8582
I00699,2,304339.1525,304618.3823,304287.1525,342476.8785,342487.6181,342474.8785,38187.726,25,0,34176.5171,25,0,25168.7483,25,0,72.0992,26.6978,1.203,18693220508,0.454,0.4595,0.146,0.727
I00699,3,5179.6646,5376.0852,5127.6646,6486.0085,6493.5631,6484.0085,1356.344,25,0,1393.1341,25,0,607.0461,25,0,83.5952,15.9175,0.4873,11407389,0.6768,0.6801,0.0776,0.8384
I00699,4,3074.2395,3263.0412,3022.2395,3569.0259,3576.2875,3567.0259,544.7864,25,0,534.154,25,0,309.6828,25,0,80.8329,18.7887,0.3784,4302600,0.6204,0.6228,0.0482,0.8102
I00699,5,1868.5108,1915.6943,1854.5108,1952.9133,1959.6537,1950.9133,96.4025,6,0,101.6604,6,0,94.2249,6,0,66.3899,28.8328,4.7772,1367448,0.3756,0.3944,0.0263,0.6878
I00699,6,7917.7509,8199.718,7865.7509,12032.9037,12043.7486,12030.9037,4165.1528,25,0,15560.3631,25,0,2365.3486,25,0,96.1441,3.7085,0.1474,320166000,0.9244,0.9257,0.0041,0.9622
I00699,7,13118.2814,13342.4676,13066.2814,17653.8043,17662.4269,17651.8043,4585.5229,25,0,5310.3126,25,0,3122.4225,25,0,86.5941,13.1381,0.2678,88650981,0.7346,0.7365,0.0773,0.8673
I00699,8,21599.4699,21780.0992,21555.4699,26344.4595,26352.6699,26342.4595,4786.9896,21,0,4210.9085,21,0,3211.6226,21,0,78.771,20.7321,0.4969,113192916,0.5804,0.5833,0.1778,0.7902
I00699,9,14035.3276,14206.3982,13991.3276,17654.3893,17662.1653,17652.3893,3661.0617,21,0,3181.5949,21,0,2265.0539,21,0,80.0678,19.4349,0.4973,49716376,0.6063,0.6094,0.1945,0.8032
I00699,10,32537.3846,32757.7302,32489.3846,45437.3874,45446.5685,45435.3874,12946.0029,23,0,12687.8454,23,0,7344.5911,23,0,86.825,12.8509,0.3241,447585058,0.7397,0.7421,0.1286,0.8699
I00699,11,17315.2455,17507.9633,17271.2455,25307.4643,25316.2242,25305.4643,8034.2189,21,0,8767.6329,21,0,4706.7114,21,0,88.712,11.0226,0.2654,155580425,0.7769,0.779,0.109,0.8884
I00699,12,14916.715,15123.4222,14864.715,20245.4753,20253.4256,20243.4753,5378.7603,25,0,4823.5908,25,0,3065.9065,25,0,83.8061,15.7633,0.4306,66985505,0.6804,0.6834,0.2075,0.8402
I00699,13,24529.4495,24732.8472,24479.4495,30012.0082,30020.1441,30010.0082,5530.5587,24,0,4699.5643,24,0,3641.8948,24,0,77.7845,21.6376,0.5779,128865542,0.5615,0.5647,0.2273,0.7807
I00699,14,9960.6648,10158.1009,9908.6648,12791.9333,12799.527,12789.9333,2881.2685,25,0,2549.0775,25,0,1765.3066,25,0,82.3255,17.2612,0.4133,28596412,0.6506,0.6533,0.1729,0.8253
I00699,15,70953.917,71195.3474,70901.917,91990.1863,91999.4721,91988.1863,21086.2693,25,0,17160.2436,25,0,10970.0413,25,0,79.9106,19.4804,0.609,1233731434,0.6043,0.608,0.2349,0.8022
I00699,16,4101.9994,4267.0745,4051.9994,5133.3265,5139.9295,5131.3265,1079.327,24,0,933.4925,24,0,614.0915,24,0,80.3436,19.0621,0.5943,4375151,0.6128,0.6165,0.1807,0.8064
I00699,17,4985.0057,5198.5617,4933.0057,8726.5558,8734.7695,8724.5558,3791.5501,25,0,5525.1469,25,0,1904.5357,25,0,93.9351,5.911,0.1539,26854773,0.8802,0.8816,0.0636,0.9401
I00699,18,15970.5122,16181.6644,15926.5122,32453.4842,32463.082,32451.4842,16524.972,21,0,25822.9097,21,0,5560.3048,21,0,95.9794,3.8105,0.2101,391428774,0.9217,0.9236,0.0609,0.9608
I00699,19,5319.1757,5505.1876,5273.1757,9873.6833,9881.7707,9871.6833,4598.5076,22,0,6632.2504,22,0,2125.9025,22,0,94.5073,5.2108,0.2818,28659756,0.893,0.8955,0.0886,0.9465
I00699,20,4229.5356,4432.049,4177.5356,6775.1649,6782.9539,6773.1649,2595.6293,25,0,3105.8242,25,0,1336.0665,25,0,92.5971,7.1764,0.2266,14276640,0.8542,0.8561,0.0767,0.9271
I00699,21,11177.7921,11388.1517,11125.7921,15880.6102,15888.701,15878.6102,4752.8182,25,0,4575.6114,25,0,2593.0328,25,0,87.5129,11.8479,0.6393,53223534,0.7566,0.7615,0.1385,0.8783
I00699,22,18542.2113,18780.8073,18490.2113,31554.4422,31563.619,31552.4422,13062.2309,25,0,14761.9782,25,0,4328.8767,25,0,92.9311,6.5169,0.552,277909344,0.8641,0.8689,0.0941,0.9321
I00699,23,16121.969,16367.1662,16069.969,27278.0612,27287.4919,27276.0612,11206.0923,25,0,19226.5322,25,0,6755.4843,25,0,92.9775,6.7969,0.2256,277884540,0.8618,0.8638,0.0565,0.9309
I00699,24,10072.4206,10291.0329,10020.4206,16232.6849,16241.093,16230.6849,6210.2642,25,0,7080.3088,25,0,2979.6095,25,0,91.45,8.2938,0.2562,68302280,0.8316,0.8337,0.1035,0.9158
I00699,25,15911.6705,16125.0916,15859.6705,18882.6883,18890.8968,18880.6883,3021.0178,25,0,2796.03,25,0,1961.0584,25,0,78.5576,21.1444,0.298,72462390,0.5741,0.5758,0.113,0.7871
I00699,26,24616.1596,24849.7035,24564.1596,31026.4655,31035.448,31024.4655,6460.306,25,0,6765.1088,25,0,4495.7108,25,0,83.229,16.5133,0.2577,236950916,0.6672,0.6689,0.0913,0.8336
