INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,13,23561.415,23763.386,23511.415,28778.694,28786.773,28776.694,5265.2794,24,0,4509.2782,24,0,3513.4148,24,0,77.693,21.545,0.762,117373593,0.561,0.566,0.232,0.780739668
I00699,14,9953.062,10150.299,9901.062,12816.457,12824.043,12814.457,2913.3951,25,0,2632.0624,25,0,1792.6594,25,0,82.345,17.062,0.594,28525591,0.653,0.657,0.176,0.826414517
I00699,15,79441.612,79685.201,79389.612,101516.416,101525.784,101514.416,22124.804,25,0,18221.1445,25,0,12070.2994,25,0,79.225,19.957,0.818,1487838660,0.593,0.598,0.235,0.796339224
I00699,16,4262.604,4416.986,4216.604,5371.146,5377.858,5369.146,1152.5421,22,0,1061.7787,22,0,725.4814,22,0,81.279,17.865,0.857,4995060,0.634,0.64,0.172,0.817070666
I00699,17,5050.215,5266.347,4998.215,8999.785,9008.098,8997.785,3999.5699,25,0,6103.5573,25,0,2132.0992,25,0,92.214,4.955,2.831,30040673,0.873,0.898,0.058,0.936295269
I00699,18,18618.714,18852.778,18570.714,36307.795,36317.547,36305.795,17735.0803,23,0,27987.2072,23,0,6953.8563,23,0,94.755,3.854,1.391,505677312,0.909,0.922,0.057,0.954505828
I00699,19,5246.362,5439.99,5198.362,9245.036,9253.104,9243.036,4044.6735,23,0,6070.7694,23,0,2161.0065,23,0,93.288,5.416,1.296,25976667,0.879,0.89,0.082,0.939361851
I00699,20,4723.357,4927.064,4671.357,7587.733,7595.568,7585.733,2914.3756,25,0,3575.0973,25,0,1551.989,25,0,91.906,6.959,1.136,17055693,0.849,0.859,0.083,0.924735629
I00699,21,12302.111,12513.074,12250.111,16800.506,16808.62,16798.506,4548.3952,25,0,4437.7399,25,0,2670.1768,25,0,85.69,13.357,0.952,58237606,0.723,0.73,0.138,0.861665862
I00699,22,20529.467,20766.75,20477.467,34004.417,34013.543,34002.417,13524.95,25,0,14561.6066,25,0,5093.5382,25,0,91.646,7.11,1.244,295267089,0.845,0.856,0.108,0.922681911
I00699,23,17527.021,17772.851,17475.021,29106.551,29116.006,29104.551,11629.5302,25,0,19699.6775,25,0,7364.206,25,0,91.014,6.299,2.687,307030626,0.847,0.871,0.058,0.923572019
I00699,24,10758.392,10975.053,10706.392,16576.109,16584.442,16574.109,5867.7166,25,0,6409.1263,25,0,3121.7493,25,0,90.035,9.125,0.839,66572205,0.809,0.816,0.114,0.904550262
I00699,25,16589.436,16801.852,16537.436,19148.535,19156.705,19146.535,2609.0994,25,0,2472.4767,25,0,1824.3921,25,0,75.811,23.318,0.871,71908620,0.525,0.53,0.111,0.762466857
I00699,26,25662.636,25897.69,25610.636,31978.863,31987.903,31976.863,6366.2264,25,0,6733.6406,25,0,4623.0187,25,0,82.246,16.77,0.984,256692576,0.655,0.661,0.086,0.827377055
I00699,27,31082.398,31318.073,31030.398,36402.637,36411.702,36400.637,5370.2392,25,0,5178.874,25,0,3917.7216,25,0,78.397,20.854,0.749,308923978,0.575,0.58,0.087,0.787718016
I00699,28,13422.962,13631.293,13372.962,15853.73,15862.063,15851.73,2478.7674,24,0,2586.2738,24,0,1954.9521,24,0,79.156,19.833,1.01,62834070,0.593,0.599,0.079,0.796615912
I00699,29,5446.202,5636.238,5394.202,8175.426,8182.735,8173.426,2779.2245,25,0,2501.0675,25,0,1353.5992,25,0,88.404,10.95,0.646,13020385,0.775,0.78,0.166,0.887268963
I00699,30,94953.588,95205.846,94901.588,112937.364,112947.066,112935.364,18033.7764,25,0,15377.8777,25,0,10868.7973,25,0,76.239,22.822,0.939,2130108642,0.534,0.539,0.156,0.767086802
I00699,31,20806.959,21033.053,20754.959,36354.852,36363.548,36352.852,15597.8929,25,0,14692.2228,25,0,6247.7771,25,0,91.772,7.807,0.42,239999864,0.84,0.843,0.207,0.919826194
I00699,32,10354.524,10589.311,10302.524,13938.747,13947.777,13936.747,3634.2228,25,0,4315.4309,25,0,2320.7927,25,0,88.258,10.26,1.482,88911288,0.78,0.792,0.036,0.88999236
I00699,33,5655.62,5915.424,5603.62,7712.558,7722.55,7710.558,2106.9381,25,0,4580.6725,25,0,1787.6919,25,0,85.862,5.468,8.67,93673482,0.804,0.88,0.006,0.901973901
I00699,34,6814.766,7046.988,6762.766,8334.853,8343.785,8332.853,1570.087,25,0,1890.2017,25,0,739.6344,25,0,84.883,12.532,2.585,43766868,0.724,0.743,0.02,0.861755164
I00699,35,14501.609,14741.703,14449.609,18590.763,18599.997,18588.763,4139.1543,25,0,5662.0271,25,0,2521.8665,25,0,86.304,12.287,1.409,148455125,0.74,0.751,0.038,0.870082242
I00699,36,17822.554,18068.555,17770.554,22184.885,22194.346,22182.885,4412.3313,25,0,4557.0074,25,0,1745.9882,25,0,84.879,13.834,1.286,219618617,0.71,0.72,0.035,0.855225443
I00699,37,60271.784,60521.511,60219.784,65828.046,65837.651,65826.046,5606.2622,25,0,5279.6694,25,0,4182.8777,25,0,71.063,27.372,1.565,974490132,0.437,0.444,0.071,0.718455606
I00699,38,22010.131,22255.204,21958.131,28991.185,29000.611,28989.185,7031.054,25,0,7882.801,25,0,3645.3635,25,0,86.953,11.915,1.133,298994199,0.75,0.759,0.053,0.875189328
I00699,39,40986.695,41243.491,40934.695,45064.702,45074.579,45062.702,4128.0068,25,0,3729.7278,25,0,2804.7265,25,0,73.487,24.283,2.23,727695115,0.492,0.503,0.035,0.746017296
I00699,40,5998.702,6207.446,5946.702,6950.285,6958.314,6948.285,1001.5826,25,0,1093.6169,25,0,592.1093,25,0,79.375,18.867,1.759,17577048,0.605,0.616,0.041,0.802538856
I00699,41,5850.308,6091.175,5798.308,8172.205,8181.469,8170.205,2371.8974,25,0,4676.3932,25,0,1620.3451,25,0,90.557,6.089,3.355,55546345,0.845,0.874,0.015,0.922341506
I00699,42,57974.497,58218.454,57922.497,59643.275,59652.658,59641.275,1718.7777,25,0,1417.8945,25,0,1055.6121,25,0,59.962,37.136,2.902,735079982,0.228,0.235,0.044,0.614133969
I00699,43,11517.61,11779.418,11465.61,12781.869,12791.938,12779.869,1314.2585,25,0,1929.758,25,0,1198.7841,25,0,73.74,17.158,9.102,181235395,0.566,0.622,0.007,0.782909078
I00699,44,16855.488,17088.448,16803.488,17903.164,17912.124,17901.164,1097.6762,25,0,956.6721,25,0,692.0298,25,0,68.149,28.593,3.258,115383126,0.396,0.409,0.028,0.697782391
I00699,45,1386.47,1594.967,1334.47,1559.371,1567.39,1557.371,222.9007,25,0,333.4182,25,0,170.8502,25,0,77.823,13.722,8.456,2813076,0.641,0.7,0.007,0.82050556
I00699,46,7796.328,8013.307,7744.328,9986.984,9995.33,9984.984,2240.6566,25,0,3481.5877,25,0,1808.6093,25,0,84.891,13.053,2.056,35089680,0.718,0.733,0.052,0.859189824
I00699,47,7448.869,7632.113,7400.869,8189.897,8197.532,8187.897,787.0279,23,0,657.0161,23,0,421.576,23,0,71.545,26.187,2.268,16329390,0.454,0.464,0.063,0.726789947
I00699,48,13567.445,13790.302,13515.445,15604.166,15612.737,15602.166,2086.7213,25,0,1924.8096,25,0,1348.5218,25,0,77.942,20.836,1.222,72956980,0.571,0.578,0.055,0.785529041
I00699,49,4151.407,4357.635,4099.407,5128.668,5136.6,5126.668,1027.2612,25,0,1198.6009,25,0,530.4391,25,0,84.84,13.703,1.457,11169486,0.711,0.722,0.038,0.855686958
I00699,50,28686.989,28957.301,28634.989,35858.523,35868.92,35856.523,7221.5341,25,0,10674.745,25,0,4804.1033,25,0,85.863,11.621,2.516,813994016,0.742,0.762,0.021,0.871210888
I00699,51,13705.543,13905.732,13653.543,14497.293,14504.993,14495.293,841.75,25,0,723.1475,25,0,623.2335,25,0,65.905,32.864,1.231,36267680,0.33,0.335,0.09,0.66520231
I00699,52,11357.453,11647.206,11305.453,13620.561,13631.705,13618.561,2313.1079,25,0,4037.6557,25,0,1849.8387,25,0,76.754,6.913,16.333,475485896,0.698,0.835,0.003,0.849202292
I00699,53,26123.236,26389.954,26071.236,31615.381,31625.639,31613.381,5542.1449,25,0,6604.7318,25,0,3473.1937,25,0,84.449,13.276,2.275,626724427,0.712,0.728,0.02,0.855867214
I00699,54,16563.718,16794.514,16511.718,18579.018,18587.895,18577.018,2065.3007,25,0,2054.9569,25,0,1580.8941,25,0,76.071,22.364,1.565,113746116,0.537,0.546,0.044,0.768530853
I00699,55,11191.322,11414.012,11139.322,13144.857,13153.422,13142.857,2003.5344,25,0,2213.9857,25,0,1589.0873,25,0,80.004,18.142,1.854,58378880,0.619,0.63,0.048,0.809310833
I00699,56,5311.148,5531.574,5259.148,6507.209,6515.687,6505.209,1246.061,25,0,1394.4618,25,0,840.0539,25,0,85.219,13.015,1.766,22735892,0.722,0.735,0.026,0.861020408
I00699,57,119919.868,120168.527,119871.868,136585.644,136596.005,136583.644,16711.7755,23,0,17630.4719,23,0,13660.137,23,0,75.773,22.902,1.324,4271541388,0.529,0.536,0.083,0.764353755
I00699,58,48893.495,49174.023,48841.495,55058.244,55069.034,55056.244,6214.7495,25,0,7532.9214,25,0,5423.1998,25,0,77.417,19.102,3.481,1866155564,0.583,0.604,0.017,0.79157516
I00699,59,21190.329,21487.441,21138.329,24214.525,24225.952,24212.525,3074.1961,25,0,4578.98,25,0,2550.943,25,0,74.307,10.755,14.938,1175930800,0.636,0.747,0.003,0.817757483
I00699,60,37467.589,37710.497,37415.589,41750.216,41759.558,41748.216,4332.6268,25,0,4440.0962,25,0,3548.2271,25,0,74.491,24.263,1.245,448618380,0.502,0.509,0.063,0.751139457
I00699,61,1987.532,2159.73,1935.532,2203.392,2210.015,2201.392,265.8604,25,0,248.6328,25,0,171.7251,25,0,76.492,21.925,1.583,1462837,0.546,0.554,0.052,0.772837985
I00699,62,10273.339,10500.831,10221.339,11914.899,11923.648,11912.899,1691.5594,25,0,1655.6031,25,0,1101.8458,25,0,80,18.226,1.774,59174860,0.618,0.629,0.034,0.808869214
I00699,63,48916.901,49197.493,48864.901,57805.525,57816.317,57803.525,8938.6236,25,0,10616.8289,25,0,6427.972,25,0,82.227,15.187,2.586,1984341150,0.67,0.688,0.021,0.835202127
I00699,64,18685.698,18883.045,18633.698,20144.971,20152.562,20142.971,1509.2739,25,0,1429.9985,25,0,1273.7401,25,0,67.399,31.626,0.974,52985597,0.358,0.361,0.177,0.678866919
I00699,65,162876.605,163141.454,162824.605,171003.284,171013.47,171001.284,8176.6785,25,0,7695.7568,25,0,7101.2764,25,0,64.534,33.224,2.242,5111154270,0.313,0.32,0.083,0.656545971
I00699,66,252512.413,252787.941,252460.413,272408.398,272418.995,272406.398,19945.9848,25,0,20488.5787,25,0,18252.8742,25,0,68.689,29.999,1.312,12510960768,0.387,0.392,0.111,0.693445472
I00699,67,14825.257,15071.69,14773.257,16083.971,16093.449,16081.971,1308.7144,25,0,1468.3852,25,0,1152.7754,25,0,73.439,22.692,3.87,149550462,0.507,0.528,0.016,0.753734947
I00699,68,36007.026,36242.075,35955.026,47839.708,47848.748,47837.708,11882.6818,25,0,10696.5609,25,0,6547.0335,25,0,84.237,15.138,0.625,435445152,0.691,0.695,0.155,0.845495906
I00699,69,25553.861,25780.053,25501.861,33264.102,33272.801,33262.102,7760.2403,25,0,7442.0353,25,0,4931.1329,25,0,83.389,15.953,0.658,213758848,0.674,0.679,0.147,0.83718038
I00699,70,11520.612,11736.565,11468.612,14200.876,14209.182,14198.876,2730.2638,25,0,2569.2278,25,0,1713.9242,25,0,82.38,16.517,1.103,53450091,0.659,0.666,0.079,0.829313855
I00699,71,25888.166,26137.402,25836.166,28158.54,28168.126,28156.54,2320.3748,25,0,2126.0476,25,0,1691.2975,25,0,72.783,24.607,2.61,324705192,0.482,0.495,0.027,0.740881161
I00699,72,19907.784,20160.243,19855.784,24364.529,24374.239,24362.529,4506.7456,25,0,5110.0706,25,0,2742.4213,25,0,84.558,13.482,1.96,297968934,0.711,0.725,0.029,0.855377625
I00699,73,548712.987,549006.832,548660.987,619170.514,619181.816,619168.514,70507.5272,25,0,61490.8527,25,0,44158.0045,25,0,71.812,26.921,1.266,59928207334,0.449,0.455,0.15,0.724457189
I00699,74,112966.314,113250.155,112914.314,144725.346,144736.263,144723.346,31809.0322,25,0,33839.2137,25,0,12687.9489,25,0,84.924,13.986,1.09,6839550885,0.709,0.717,0.059,0.85469136
I00699,75,184127.179,184409.954,184075.179,194056.769,194067.645,194054.769,9979.5899,25,0,9873.8046,25,0,8536.9126,25,0,66.887,31.526,1.587,9671334505,0.354,0.359,0.045,0.676804688
I00699,76,7630.473,7894.027,7578.473,10201.862,10211.999,10199.862,2621.3885,25,0,6790.5801,25,0,1859.5266,25,0,86.711,6.085,7.204,146597778,0.806,0.869,0.007,0.903126049
I00699,77,60124.937,60353.415,60072.937,65911.462,65920.249,65909.462,5836.5244,25,0,5257.5517,25,0,4274.1181,25,0,67.833,30.866,1.301,571450140,0.37,0.375,0.18,0.684836632
I00699,78,49807.935,50055.383,49755.935,58231.226,58240.743,58229.226,8473.2906,25,0,7969.3607,25,0,5387.54,25,0,77.857,21.22,0.923,781221140,0.566,0.572,0.088,0.783184514
I00699,79,29257.85,29471.512,29205.85,32015.239,32023.456,32013.239,2807.3889,25,0,2625.0518,25,0,2257.0646,25,0,69.466,29.54,0.993,148248024,0.399,0.403,0.158,0.699629413
I00699,80,2973.068,3132.534,2921.068,3415.726,3421.859,3413.726,492.6579,25,0,447.5606,25,0,326.9348,25,0,75.171,23.991,0.838,1859809,0.512,0.516,0.164,0.755902891
I00699,81,34743.553,34992.161,34691.553,43359.703,43369.265,43357.703,8666.1496,25,0,7865.7686,25,0,3542.2568,25,0,82.986,15.985,1.029,550704672,0.67,0.677,0.067,0.835003527
I00699,82,38557.645,38858.42,38505.645,51844.444,51856.013,51842.444,13336.7994,25,0,24500.4868,25,0,7145.0663,25,0,89.591,6.297,4.112,3230648815,0.833,0.869,0.009,0.916472046
I00699,83,62910.603,63189.913,62858.603,83754.414,83765.157,83752.414,20893.8114,25,0,25370.494,25,0,7811.8124,25,0,88.259,10.776,0.965,3020443438,0.775,0.782,0.04,0.887417024
I00699,84,15075.38,15323.812,15023.38,17730.7,17740.255,17728.7,2705.3207,25,0,3374.5,25,0,1965.6377,25,0,82.604,14.969,2.427,178873360,0.676,0.693,0.022,0.838171646
I00699,85,6426.989,6628.844,6374.989,7705.406,7713.169,7703.406,1328.4162,25,0,1346.3316,25,0,774.9974,25,0,81.311,17.771,0.918,16528429,0.635,0.641,0.069,0.817697163
I00699,86,8802.011,9044.856,8750.011,10659.965,10669.305,10657.965,1907.9542,25,0,2477.7498,25,0,1160.3175,25,0,85.234,12.47,2.295,81329502,0.728,0.745,0.017,0.863820567
I00699,87,16991.639,17254.385,16939.639,23335.636,23345.741,23333.636,6393.9972,25,0,8385.9941,25,0,3609.5184,25,0,89.864,7.519,2.618,384280250,0.823,0.846,0.019,0.911724566
I00699,88,4156.106,4393.074,4104.106,5799.761,5808.876,5797.761,1693.6556,25,0,4045.4625,25,0,1133.7877,25,0,89.976,6.149,3.875,32645760,0.838,0.872,0.012,0.919133342
I00699,89,41783.007,42024.895,41731.007,49982.815,49992.119,49980.815,8249.808,25,0,8567.1779,25,0,5881.3522,25,0,79.719,19.376,0.905,551756709,0.603,0.609,0.101,0.801714784
I00699,90,22321.695,22583.651,22269.695,29181.303,29191.378,29179.303,6909.6083,25,0,8787.2305,25,0,3864.3639,25,0,88.547,9.941,1.512,492812970,0.786,0.798,0.025,0.893029083
I00699,91,13094.434,13351.337,13042.434,23072.26,23082.141,23070.26,10027.8263,25,0,29073.3265,25,0,5247.8793,25,0,95.472,3.581,0.947,317919810,0.919,0.928,0.028,0.959453074
I00699,92,50928.048,51207.168,50876.048,67999.863,68010.598,67997.863,17121.8147,25,0,23979.4438,25,0,10705.9113,25,0,88.904,9.601,1.495,2319398972,0.793,0.805,0.032,0.896518218
I00699,93,36744.512,36935.876,36700.512,39261.712,39270.41,39259.712,2559.2004,21,0,2342.4043,21,0,2046.2258,21,0,67.142,31.365,1.493,266473746,0.358,0.363,0.097,0.678884876
I00699,94,36482.682,36721.955,36430.682,41071.062,41080.265,41069.062,4638.3803,25,0,4331.5714,25,0,3460.5353,25,0,74.852,24.13,1.018,398130336,0.507,0.512,0.075,0.753612715
I00699,95,21688.104,21935.232,21636.104,26748.871,26758.376,26746.871,5110.7666,25,0,7075.4481,25,0,4081.6036,25,0,83.464,14.902,1.635,286555072,0.686,0.697,0.04,0.842808308
I00699,96,84233.87,84498.885,84181.87,98106.139,98116.332,98104.139,13922.2688,25,0,13734.0342,25,0,9050.2833,25,0,78.183,20.698,1.119,2470094028,0.575,0.581,0.073,0.787424377
I00699,97,10531.362,10757.484,10479.362,12873.254,12881.951,12871.254,2391.8923,25,0,2397.7695,25,0,969.6623,25,0,83.19,15.426,1.384,62680296,0.678,0.687,0.043,0.838820903
I00699,98,59544.078,59814.186,59492.078,72626.146,72636.535,72624.146,13132.0686,25,0,13519.6799,25,0,6626.7717,25,0,83.138,15.808,1.055,1939340001,0.673,0.68,0.045,0.836649589
I00699,99,108658.199,108910.414,108606.199,117214.568,117224.268,117212.568,8606.3685,25,0,7746.5951,25,0,6519.1617,25,0,67.17,30.09,2.74,2237198044,0.371,0.381,0.114,0.685399191
I00699,100,19278.609,19533.709,19226.609,26674.275,26684.087,26672.275,7445.6664,25,0,10987.9536,25,0,4483.7377,25,0,89.732,8.845,1.423,360163071,0.809,0.821,0.032,0.904435812
I00699,101,208994.057,209284.605,208942.057,237553.157,237564.332,237551.157,28609.0997,25,0,24564.1098,25,0,13562.9637,25,0,75.213,23.002,1.785,15522772122,0.522,0.532,0.058,0.761052963
I00699,102,14818.352,15093.176,14766.352,20274.338,20284.908,20272.338,5505.9861,25,0,8709.8819,25,0,4048.5534,25,0,88.769,6.17,5.062,470792420,0.826,0.87,0.009,0.912994332
I00699,103,18466.483,18728.878,18414.483,21872.682,21882.774,21870.682,3456.1994,25,0,3907.2723,25,0,2167.6287,25,0,83.304,13.991,2.705,351526248,0.693,0.712,0.015,0.846564631
I00699,104,6182.861,6443.158,6130.861,7869.815,7879.826,7867.815,1736.954,25,0,2764.9389,25,0,1239.6617,25,0,85.322,7.147,7.531,97434414,0.782,0.845,0.006,0.890875923
I00699,105,5200.603,5478.211,5148.603,8422.266,8432.943,8420.266,3271.6625,25,0,9757.9401,25,0,2059.1031,25,0,88.909,1.641,9.451,183883275,0.873,0.964,0.003,0.936338887
I00699,106,8691.175,9041.727,8639.175,9413.086,9426.569,9411.086,771.9113,25,0,3723.3577,25,0,861.4327,25,0,6.384,0.088,93.528,2404922898,0.063,0.973,0,0.531479183
I00699,107,45113.65,45392.843,45061.65,58476.456,58487.194,58474.456,13412.8055,25,0,18048.3403,25,0,6943.2412,25,0,87.944,10.466,1.59,1930405211,0.775,0.787,0.026,0.887386714
I00699,108,28785.353,29046.312,28733.353,39663.812,39673.849,39661.812,10928.4593,25,0,13856.9431,25,0,4726.3733,25,0,89.713,9.2,1.087,699006242,0.805,0.814,0.039,0.902565407
I00699,109,7484.284,7706.272,7432.284,9728.221,9736.759,9726.221,2293.9372,25,0,2771.0135,25,0,1289.4267,25,0,87.314,11.675,1.012,39182057,0.756,0.764,0.042,0.878194909
I00699,110,18719.843,18977.106,18667.843,22229.11,22239.005,22227.11,3559.2672,25,0,3798.5474,25,0,1780.5783,25,0,83.095,14.879,2.026,307072863,0.682,0.696,0.02,0.84107814
I00699,111,23451.193,23725.735,23399.193,30083.969,30094.528,30081.969,6682.7759,25,0,8935.8519,25,0,3696.0733,25,0,88.265,9.294,2.442,748076160,0.79,0.809,0.015,0.894854097
I00699,112,9546.942,9753.604,9494.942,10710.519,10718.468,10708.519,1213.5776,25,0,1061.062,25,0,813.6268,25,0,74.589,23.86,1.551,28828037,0.507,0.515,0.067,0.753648384
I00699,113,53982.456,54267.136,53930.456,61927.541,61938.49,61925.541,7995.0847,25,0,8207.8066,25,0,4663.9079,25,0,79.913,17.121,2.966,2439647616,0.628,0.647,0.017,0.813961896
I00699,114,16834.634,17126.406,16782.634,20712.549,20723.771,20710.549,3927.915,25,0,7267.176,25,0,3829.9011,25,0,78.318,6.98,14.703,825805096,0.713,0.836,0.004,0.856690884
I00699,115,4354.211,4567.674,4302.211,4860.473,4868.683,4858.473,556.262,25,0,528.6685,25,0,366.0505,25,0,75.089,17.731,7.18,12919412,0.574,0.618,0.02,0.786787123
I00699,116,7646.598,7897.783,7594.598,8520.958,8530.619,8518.958,924.3598,25,0,894.0287,25,0,466.7805,25,0,69.72,14.614,15.666,80334826,0.551,0.653,0.007,0.775533453
I00699,117,27699.393,27818.238,27675.393,27815.151,27825.055,27813.151,137.7579,11,0,202.3032,11,0,166.9991,11,0,44.355,34.425,21.22,407020614,0.099,0.126,0.004,0.549645634
I00699,118,8554,8729.225,8520,8692.654,8702.961,8690.654,170.6536,16,0,1547.2707,16,0,365.9298,16,0,4.306,0.507,95.187,139907316,0.038,0.789,0,0.518997048
I00699,119,18715.196,18905.169,18679.196,18831.781,18842.335,18829.781,150.5853,17,0,421.9683,17,0,246.3446,17,0,28.6,19.038,52.362,425713673,0.096,0.201,0.001,0.547805428
I00699,120,109401.915,109666.586,109349.915,121770.264,121780.443,121768.264,12418.349,25,0,11672.5618,25,0,9650.1294,25,0,72.889,25.181,1.931,3243150770,0.477,0.486,0.082,0.738539646
I00699,121,20187.11,20460.883,20135.11,27763.209,27773.739,27761.209,7626.0991,25,0,12800.6119,25,0,3418.8138,25,0,91.418,6.799,1.783,663397578,0.846,0.862,0.015,0.923094368
I00699,122,19628.869,19893,19576.869,27640.605,27650.764,27638.605,8061.7359,25,0,13817.3739,25,0,4200.372,25,0,91.196,7.032,1.771,492247488,0.842,0.857,0.023,0.920819997
I00699,123,40980.017,41254.724,40928.017,54183.568,54194.134,54181.568,13253.5514,25,0,16850.6669,25,0,5594.9384,25,0,88.494,10.085,1.422,1538858250,0.784,0.795,0.029,0.892046321
I00699,124,38823.077,39056.645,38771.077,43199.039,43208.022,43197.039,4425.9623,25,0,4593.7596,25,0,3720.8538,25,0,72.844,25.971,1.185,366002274,0.469,0.474,0.099,0.73436188
I00699,125,14550.656,14805.514,14498.656,17929.629,17939.431,17927.629,3428.9733,25,0,5082.8488,25,0,2495.8658,25,0,84.83,11.935,3.235,219855629,0.729,0.753,0.018,0.864472401
I00699,126,24592.794,24855.34,24540.794,29838.642,29848.74,29836.642,5295.8489,25,0,6007.5069,25,0,2333.6795,25,0,84.087,13.762,2.151,515442858,0.703,0.719,0.023,0.851622381
I00699,127,10524.928,10781.032,10472.928,14617.639,14627.489,14615.639,4142.711,25,0,6792.5445,25,0,1671.175,25,0,90.649,6.449,2.902,178381130,0.842,0.867,0.015,0.921002076
I00699,128,40065.823,40337.723,40013.823,46347.013,46357.47,46345.013,6331.1896,25,0,6333.3531,25,0,4490.8438,25,0,80.362,17.241,2.397,1168495218,0.631,0.647,0.022,0.815606625
I00699,129,24029.127,24298.655,23977.127,29466.458,29476.825,29464.458,5487.3309,25,0,7506.6229,25,0,3845.009,25,0,85.279,11.997,2.724,626192310,0.733,0.753,0.017,0.866412674
I00699,130,44560.573,44835.441,44508.573,53770.195,53780.766,53768.195,9259.6218,25,0,9750.7927,25,0,3721.8667,25,0,83.291,14.747,1.962,1531696396,0.685,0.699,0.025,0.842717001
I00699,131,3229.46,3443.401,3177.46,4211.134,4219.362,4209.134,1031.6731,25,0,1816.4665,25,0,652.6255,25,0,88,9.595,2.404,10993034,0.784,0.803,0.022,0.892024349
I00699,132,19848.43,20129.885,19796.43,23955.424,23966.249,23953.424,4156.9944,25,0,9104.1823,25,0,4073.9222,25,0,80.1,11.399,8.5,706215783,0.687,0.751,0.007,0.843505312
I00699,133,11749.756,11981.532,11697.756,14744.91,14753.824,14742.91,3045.1532,25,0,4414.0376,25,0,2270.3397,25,0,84.342,13.867,1.79,87399675,0.705,0.718,0.041,0.85237349
I00699,134,25537.456,25804.315,25485.456,28280.655,28290.919,28278.655,2793.199,25,0,2953.9812,25,0,1832.0398,25,0,75.873,19.974,4.153,549514134,0.559,0.583,0.014,0.779496322
