INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,13,24469.2035,24664.6887,24421.2035,30125.5676,30133.7128,30123.5676,5702.3641,23,0,4843.3202,23,0,3706.9742,23,0,78.2251,21.2356,0.5393,130295820,0.5699,0.573,0.229,0.7849
I00699,14,9901.385,10099.1189,9849.385,12792.0141,12799.6193,12790.0141,2940.6291,25,0,2681.8525,25,0,1826.8137,25,0,82.6428,16.9814,0.3758,28813568,0.6566,0.6591,0.1718,0.8283
I00699,15,74987.2423,75230.0056,74935.2423,96919.5431,96928.8801,96917.5431,21982.3008,25,0,18029.1732,25,0,11644.7716,25,0,79.885,19.547,0.5681,1368684087,0.6034,0.6068,0.2348,0.8017
I00699,16,3978.2575,4137.9994,3930.2575,5019.4994,5026.1553,5017.4994,1087.2419,23,0,968.3789,23,0,628.8739,23,0,81.4225,18.0528,0.5247,4395015,0.6337,0.637,0.1689,0.8168
I00699,17,5101.8979,5317.3079,5049.8979,9066.8226,9075.1076,9064.8226,4014.9247,25,0,6024.0326,25,0,2035.7847,25,0,93.9917,5.8663,0.1421,29706376,0.8813,0.8825,0.061,0.9406
I00699,18,17306.9411,17540.4617,17258.9411,34346.5469,34356.277,34344.5469,17085.6059,23,0,26790.8871,23,0,6382.0736,23,0,95.7518,4.0378,0.2104,463761540,0.9171,0.9191,0.0551,0.9586
I00699,19,5182.9725,5377.1088,5134.9725,9396.6146,9404.7036,9394.6146,4259.6421,23,0,6296.3983,23,0,2132.8777,23,0,94.2608,5.4672,0.272,26931576,0.8879,0.8904,0.0825,0.944
I00699,20,4441.4036,4644.5505,4389.4036,7027.8828,7035.6961,7025.8828,2636.4792,25,0,3200.1322,25,0,1454.8614,25,0,92.2578,7.5223,0.2198,15225875,0.8474,0.8492,0.0773,0.9237
I00699,21,11713.2795,11916.4733,11663.2795,16550.3224,16558.4501,16548.3224,4885.0428,24,0,4805.2774,24,0,2745.0859,24,0,87.2554,12.1135,0.6311,57637492,0.7514,0.7562,0.1383,0.8757
I00699,22,19325.9833,19555.2744,19275.9833,32724.5996,32733.7712,32722.5996,13446.6163,24,0,15029.6892,24,0,4679.143,24,0,92.7167,6.7239,0.5594,290176824,0.8599,0.8648,0.0988,0.93
I00699,23,16246.91,16492.8711,16194.91,27261.5964,27271.0564,27259.5964,11064.6864,25,0,19039.7154,25,0,6826.4188,25,0,92.6649,7.1097,0.2254,283801308,0.8556,0.8575,0.054,0.9278
I00699,24,10293.7886,10511.8696,10241.7886,16368.5928,16376.9805,16366.5928,6124.8042,25,0,6887.8365,25,0,3031.8931,25,0,91.1568,8.5796,0.2636,68054118,0.8258,0.828,0.1067,0.9129
I00699,25,16026.3782,16239.2992,15974.3782,18727.1437,18735.3329,18725.1437,2750.7655,25,0,2548.6073,25,0,1844.0207,25,0,77.4289,22.2425,0.3286,70744895,0.5519,0.5537,0.1102,0.7759
I00699,26,25465.5955,25700.6723,25413.5955,31884.174,31893.2154,31882.174,6468.5785,25,0,6838.6712,25,0,4641.6202,25,0,82.9493,16.7963,0.2544,255869528,0.6615,0.6632,0.0869,0.8308
I00699,27,29536.2162,29772.7744,29484.2162,35044.0359,35053.1343,35042.0359,5557.8197,25,0,5376.9883,25,0,3978.45,25,0,79.7102,20.0446,0.2452,301058284,0.5967,0.5981,0.0823,0.7983
I00699,28,13358.9283,13562.2388,13310.9283,16461.3035,16469.7748,16459.3035,3148.3752,23,0,3352.1609,23,0,2294.4036,23,0,82.4183,17.2603,0.3214,72729622,0.6516,0.6537,0.0761,0.8258
I00699,29,4958.8553,5146.9408,4906.8553,7608.5775,7615.8116,7606.5775,2699.7222,25,0,2366.8811,25,0,1159.6434,25,0,89.2307,10.5625,0.2068,11252976,0.7867,0.7883,0.1689,0.8933
I00699,30,96964.1891,97217.4355,96912.1891,114634.438,114644.1783,114632.438,17720.2489,25,0,14968.1031,25,0,10493.1422,25,0,75.885,23.3964,0.7187,2227984022,0.5249,0.5287,0.1484,0.7624
I00699,31,21895.3679,22123.0861,21843.3679,37743.5484,37752.3067,37741.5484,15898.1804,25,0,14982.9148,25,0,6357.4615,25,0,91.6226,8.1233,0.2541,263025126,0.835,0.8371,0.1987,0.9175
I00699,32,9777.2374,10011.8149,9725.2374,13272.9256,13281.9478,13270.9256,3545.6882,25,0,4225.7142,25,0,2214.0945,25,0,89.4846,10.3618,0.1536,83162310,0.7912,0.7924,0.0351,0.8956
I00699,33,5232.2766,5491.7212,5180.2766,7131.1444,7141.123,7129.1444,1948.8677,25,0,3972.0199,25,0,1563.9275,25,0,92.5778,7.3022,0.12,84472556,0.8528,0.8538,0.0057,0.9264
I00699,34,7159.0915,7391.9907,7107.0915,8791.6454,8800.603,8789.6454,1682.5538,25,0,2087.1092,25,0,795.4327,25,0,86.3685,13.1878,0.4437,47670807,0.7318,0.7351,0.0212,0.8659
I00699,35,15892.428,16134.1669,15840.428,19915.4635,19924.7611,19913.4635,4073.0355,25,0,5463.7657,25,0,2624.308,25,0,85.7361,13.9014,0.3626,169652140,0.7183,0.721,0.0375,0.8592
I00699,36,17977.608,18224.5466,17925.608,22439.2553,22448.7529,22437.2553,4511.6473,25,0,4636.4091,25,0,1667.9316,25,0,85.5531,13.9578,0.4891,228912582,0.716,0.7195,0.0338,0.858
I00699,37,62986.4796,63239.2913,62934.4796,68569.6328,68579.3563,68567.6328,5633.1531,25,0,5292.8297,25,0,4185.5329,25,0,71.0638,27.9276,1.0086,1116079437,0.4314,0.4358,0.0632,0.7157
I00699,38,23858.952,24105.991,23806.952,31124.3498,31133.8513,31122.3498,7315.3978,25,0,8023.5132,25,0,3710.5962,25,0,87.0083,12.6932,0.2985,345791023,0.7432,0.7454,0.0526,0.8716
I00699,39,42415.9668,42674.7374,42363.9668,46638.219,46648.1717,46636.219,4272.2522,25,0,3824.3535,25,0,2842.4821,25,0,74.2436,25.0975,0.6589,803779625,0.4915,0.4947,0.0328,0.7457
I00699,40,3664.5128,3868.8145,3612.5128,4317.0106,4324.8684,4315.0106,702.4978,25,0,830.2968,25,0,376.8851,25,0,82.5572,16.7952,0.6476,8522593,0.6576,0.6619,0.0307,0.8288
I00699,41,5922.5885,6164.5432,5870.5885,8523.8761,8533.182,8521.8761,2651.2876,25,0,5168.5901,25,0,1629.3316,25,0,93.1123,6.7749,0.1127,60415500,0.8634,0.8643,0.0158,0.9317
I00699,42,58691.0764,58934.3526,58639.0764,60353.8518,60363.2085,60351.8518,1712.7753,25,0,1459.1035,25,0,1145.6278,25,0,60.6808,37.6752,1.644,733493292,0.2301,0.2339,0.0461,0.615
I00699,43,12135.836,12399.1979,12083.836,13329.6333,13339.7626,13327.6333,1243.7973,25,0,1728.0148,25,0,1103.0671,25,0,77.3735,22.1025,0.524,199970610,0.5527,0.5556,0.0064,0.7764
I00699,44,14671.0096,14902.9335,14619.0096,15640.0345,15648.9547,15638.0345,1019.0249,25,0,886.9298,25,0,602.8831,25,0,70.0741,28.9392,0.9868,94503958,0.4113,0.4154,0.0254,0.7057
I00699,45,1337.7722,1547.7003,1285.7722,1583.7315,1591.8057,1581.7315,295.9594,25,0,462.5873,25,0,175.1372,25,0,88.3056,11.4658,0.2286,2996565,0.7684,0.7702,0.0082,0.8842
I00699,46,8113.7307,8331.8366,8061.7307,10777.3428,10785.7315,10775.3428,2713.6121,25,0,4379.2087,25,0,2095.7822,25,0,87.1442,12.625,0.2308,39888936,0.7452,0.7469,0.0563,0.8726
I00699,47,7585.242,7769.8698,7537.242,8353.9218,8361.6146,8351.9218,814.6798,23,0,677.62,23,0,453.8147,23,0,72.6616,26.3516,0.9869,17447560,0.4631,0.4677,0.0616,0.7315
I00699,48,13578.2778,13802.526,13526.2778,15754.5143,15763.1392,15752.5143,2226.2365,25,0,2041.7172,25,0,1417.2389,25,0,79.3081,20.3918,0.3001,76771251,0.5892,0.5909,0.0534,0.7946
I00699,49,3259.1914,3462.9193,3207.1914,3975.2952,3983.1309,3973.2952,766.1038,25,0,913.4715,25,0,399.9583,25,0,85.5571,14.069,0.3738,7565850,0.7149,0.7176,0.031,0.8574
I00699,50,27565.2202,27835.2076,27513.2202,34888.6883,34899.0724,34886.6883,7373.4681,25,0,10991.1966,25,0,4592.0527,25,0,87.8199,11.8498,0.3303,779599668,0.7597,0.7622,0.0207,0.8799
I00699,51,15260.6317,15463.1901,15208.6317,16300.9122,16308.7029,16298.9122,1090.2806,25,0,935.1032,25,0,790.347,25,0,67.5673,31.9403,0.4923,45074080,0.3563,0.358,0.1006,0.6781
I00699,52,11299.1482,11589.9109,11247.1482,13654.9527,13666.1359,13652.9527,2405.8045,25,0,4095.6375,25,0,1791.2523,25,0,89.3523,10.4517,0.196,492763896,0.789,0.7906,0.0028,0.8945
I00699,53,26780.7476,27048.5097,26728.7476,32191.9634,32202.262,32189.9634,5461.2158,25,0,6368.6316,25,0,3397.7109,25,0,85.1755,14.5478,0.2767,661073920,0.7063,0.7082,0.0194,0.8531
I00699,54,16975.9955,17208.5642,16923.9955,19063.2319,19072.1768,19061.2319,2137.2363,25,0,2119.5663,25,0,1624.3035,25,0,76.7712,22.7019,0.5269,123533316,0.5407,0.5436,0.0416,0.7703
I00699,55,11976.0494,12200.9854,11924.0494,13982.9335,13991.5849,13980.9335,2056.8841,25,0,2228.5859,25,0,1645.0823,25,0,80.3785,19.2484,0.3731,67264258,0.6113,0.6136,0.0461,0.8057
I00699,56,4396.5328,4619.5426,4344.5328,5462.3989,5470.9762,5460.3989,1115.8662,25,0,1303.0277,25,0,758.8397,25,0,87.3499,12.2542,0.3959,19825664,0.751,0.7539,0.0193,0.8755
I00699,57,118867.2245,119126.8486,118817.2245,134812.1572,134822.5422,134810.1572,15992.9327,24,0,17090.9764,24,0,13331.504,24,0,75.7829,23.4886,0.7285,4270504896,0.5229,0.5268,0.0781,0.7615
I00699,58,41713.0387,41991.136,41661.0387,47215.5274,47226.2235,47213.5274,5552.4887,25,0,6767.7643,25,0,4766.9105,25,0,79.6327,19.8578,0.5095,1438320396,0.5977,0.6008,0.0161,0.7989
I00699,59,19272.122,19568.793,19220.122,21825.3135,21836.7239,21823.3135,2603.1915,25,0,3830.0189,25,0,2169.9351,25,0,83.471,16.1492,0.3799,1027340544,0.6732,0.6758,0.0031,0.8366
I00699,60,37452.509,37696.7165,37400.509,41759.6793,41769.0719,41757.6793,4357.1704,25,0,4446.3227,25,0,3513.5275,25,0,74.9011,24.4933,0.6056,464920402,0.5041,0.5071,0.0596,0.752
I00699,61,2052.1196,2226.86,2000.1196,2277.1675,2283.8882,2275.1675,275.0479,25,0,244.7693,25,0,153.8786,25,0,76.6533,22.7823,0.5644,1637720,0.5387,0.5418,0.047,0.7694
I00699,62,10232.2534,10459.9323,10180.2534,11805.7263,11814.4831,11803.7263,1623.4728,25,0,1624.0379,25,0,1124.1638,25,0,80.1158,19.1159,0.7684,58815232,0.61,0.6147,0.0325,0.805
I00699,63,47930.0764,48211.4207,47878.0764,56599.3128,56610.1337,56597.3128,8719.2364,25,0,10404.7273,25,0,6223.6956,25,0,83.347,16.0898,0.5632,1977886431,0.6726,0.6764,0.0194,0.8363
I00699,64,19771.6572,19970.1762,19719.6572,21131.0046,21138.6399,21129.0046,1409.3474,25,0,1335.8527,25,0,1190.8341,25,0,66.3835,33.0198,0.5968,58202460,0.3336,0.3356,0.166,0.6668
I00699,65,173083.4867,173350.8811,173031.4867,181386.8652,181397.1496,181384.8652,8353.3785,25,0,7831.603,25,0,7208.5733,25,0,64.8546,33.965,1.1805,5900637754,0.3089,0.3126,0.0779,0.6544
I00699,66,252442.9878,252718.8735,252390.9878,272139.8633,272150.4743,272137.8633,19746.8755,25,0,20287.7684,25,0,18075.0507,25,0,68.8857,30.2764,0.8379,12607516574,0.3861,0.3894,0.1083,0.693
I00699,67,12725.13,12970.8529,12673.13,13884.2743,13893.7252,13882.2743,1209.1443,25,0,1363.6578,25,0,1050.91,25,0,76.011,23.1868,0.8023,122316480,0.5282,0.5325,0.0146,0.7641
I00699,68,37627.7912,37863.8383,37575.7912,48957.9374,48967.0161,48955.9374,11380.1462,25,0,10201.9783,25,0,6394.2779,25,0,83.4019,16.1563,0.4418,460750430,0.6725,0.6754,0.1477,0.8362
I00699,69,24047.3601,24273.3259,23995.3601,31385.7591,31394.4501,31383.7591,7388.399,25,0,7151.1951,25,0,4629.8792,25,0,83.8397,15.79,0.3703,196756200,0.6805,0.683,0.1386,0.8402
I00699,70,10253.601,10464.249,10201.601,12501.6131,12509.7149,12499.6131,2298.0121,25,0,2128.053,25,0,1455.8338,25,0,81.7536,17.7202,0.5262,39240192,0.6403,0.6437,0.0845,0.8202
I00699,71,26082.3978,26332.0695,26030.3978,28087.3513,28096.9541,28085.3513,2054.9536,25,0,1879.8215,25,0,1509.5337,25,0,72.3792,26.7868,0.834,327772228,0.4559,0.4598,0.025,0.728
I00699,72,19381.553,19635.6282,19329.553,23625.5539,23635.326,23623.5539,4294.0009,25,0,4840.118,25,0,2568.9263,25,0,85.2771,14.3292,0.3937,300884760,0.7095,0.7123,0.0254,0.8547
I00699,73,619337.0477,619634.9881,619285.0477,692048.5809,692060.0402,692046.5809,72761.5332,25,0,64082.1822,25,0,47546.3527,25,0,71.3136,27.7059,0.9806,77133650922,0.4361,0.4404,0.1372,0.718
I00699,74,112302.5064,112588.4601,112250.5064,143679.8282,143690.8264,143677.8282,31427.3218,25,0,34004.2212,25,0,12888.1974,25,0,85.4899,13.9854,0.5247,7192957593,0.715,0.7188,0.0527,0.8575
I00699,75,185463.0883,185746.9805,185411.0883,195066.5955,195077.5144,195064.5955,9653.5072,25,0,9480.2466,25,0,8230.4114,25,0,67.0432,32.1767,0.7801,10036999872,0.3487,0.3514,0.0421,0.6743
I00699,76,7587.0771,7851.4904,7535.0771,9867.9255,9878.0952,9865.9255,2330.8484,25,0,5970.1559,25,0,1827.6236,25,0,90.6838,9.0965,0.2197,144850940,0.8159,0.8177,0.0064,0.9079
I00699,77,73509.6694,73743.4172,73457.6694,79894.2773,79903.2676,79892.2773,6434.6079,25,0,5792.7042,25,0,4795.8496,25,0,67.0449,31.8122,1.1429,844991680,0.3523,0.3564,0.1693,0.6762
I00699,78,47254.9717,47502.7624,47202.9717,55226.4446,55235.975,55224.4446,8021.4729,25,0,7693.4388,25,0,5173.9875,25,0,78.2654,21.2243,0.5103,735847620,0.5704,0.5733,0.0811,0.7852
I00699,79,29733.2365,29947.6069,29681.2365,32364.3834,32372.6285,32362.3834,2681.147,25,0,2558.3595,25,0,2229.475,25,0,69.215,30.09,0.695,153076237,0.3913,0.394,0.1513,0.6956
I00699,80,2972.3949,3133.7164,2920.3949,3418.8507,3425.0554,3416.8507,496.4558,25,0,451.1924,25,0,307.3458,25,0,75.8282,23.4984,0.6734,1950480,0.5233,0.5268,0.1526,0.7616
I00699,81,35181.2148,35430.1208,35129.2148,43362.3762,43371.9495,43360.3762,8231.1613,25,0,7511.7496,25,0,3643.9796,25,0,82.8506,16.8441,0.3053,555314940,0.6601,0.6621,0.065,0.83
I00699,82,38926.6459,39228.3544,38874.6459,51574.5207,51586.1249,51572.5207,12697.8748,25,0,22809.1224,25,0,6960.2683,25,0,91.9517,7.877,0.1713,3306146475,0.8407,0.8422,0.0085,0.9204
I00699,83,62017.5963,62296.6325,61965.5963,80842.9172,80853.6494,80840.9172,18875.321,25,0,22311.659,25,0,7179.2902,25,0,87.7303,11.886,0.3837,2867306675,0.7584,0.7614,0.038,0.8792
I00699,84,15739.0248,15989.0906,15687.0248,18585.422,18595.0399,18583.422,2896.3972,25,0,3481.3358,25,0,1972.0789,25,0,83.8497,15.8788,0.2715,198942429,0.6797,0.6816,0.0219,0.8399
I00699,85,6387.4165,6588.8676,6335.4165,7650.9279,7658.676,7648.9279,1313.5114,25,0,1314.5866,25,0,750.1197,25,0,81.4283,18.1667,0.4051,16197585,0.6326,0.6352,0.0699,0.8163
I00699,86,9410.7252,9655.4118,9358.7252,11310.6517,11320.0627,11308.6517,1949.9265,25,0,2495.4128,25,0,1189.4939,25,0,85.8313,13.901,0.2678,92401695,0.7193,0.7212,0.0163,0.8597
I00699,87,17160.9121,17423.3324,17108.9121,23545.4841,23555.5772,23543.4841,6434.572,25,0,8465.9969,25,0,3523.8431,25,0,91.4195,8.3915,0.189,384667540,0.8303,0.8319,0.02,0.9151
I00699,88,4093.8669,4332.3699,4041.8669,5607.93,5617.1032,5605.93,1564.0631,25,0,3565.4841,25,0,1046.9315,25,0,92.2467,7.6148,0.1385,32889915,0.8463,0.8475,0.011,0.9232
I00699,89,44359.4307,44603.6332,44307.4307,52937.0057,52946.3981,52935.0057,8627.575,25,0,8992.3806,25,0,6197.0141,25,0,79.8446,19.6213,0.5341,632570313,0.6022,0.6055,0.097,0.8011
I00699,90,21697.1137,21960.119,21645.1137,28363.9141,28374.0297,28361.9141,6716.8004,25,0,8645.556,25,0,3732.5071,25,0,89.5032,10.207,0.2898,491135401,0.793,0.7953,0.0233,0.8965
I00699,91,13675.8346,13933.5406,13623.8346,23620.3038,23630.2156,23618.3038,9994.4693,25,0,26856.0018,25,0,4932.2344,25,0,95.944,3.9586,0.0973,335122184,0.9199,0.9208,0.0278,0.9599
I00699,92,56292.5181,56572.465,56240.5181,74653.7158,74664.483,74651.7158,18411.1977,25,0,24469.5602,25,0,11206.2205,25,0,89.2082,10.5209,0.2709,2667226026,0.7869,0.789,0.0342,0.8934
I00699,93,38208.8931,38401.6902,38164.8931,40515.4778,40524.2413,40513.4778,2348.5847,21,0,2145.2934,21,0,1896.74,21,0,66.6452,32.6151,0.7397,290134263,0.3403,0.3428,0.0884,0.6702
I00699,94,35683.3318,35922.9342,35631.3318,39915.4342,39924.6497,39913.4342,4282.1024,25,0,4012.0385,25,0,3204.9052,25,0,74.6584,24.8607,0.4809,387015848,0.498,0.5004,0.0699,0.749
I00699,95,22452.7357,22700.833,22400.7357,27345.8057,27355.348,27343.8057,4943.0701,25,0,6840.6276,25,0,3998.7918,25,0,83.5122,16.1827,0.3051,302918140,0.6733,0.6754,0.0385,0.8366
I00699,96,81220.9889,81485.7342,81168.9889,93963.9658,93974.1483,93961.9658,12792.9769,25,0,12458.4713,25,0,8226.2542,25,0,77.9462,21.4309,0.6229,2319056262,0.5652,0.5687,0.0687,0.7826
I00699,97,5671.2268,5879.55,5619.2268,6463.9711,6471.9836,6461.9711,842.7443,25,0,788.6838,25,0,417.3403,25,0,78.7281,20.6455,0.6264,15851745,0.5808,0.5845,0.037,0.7904
I00699,98,61059.4175,61330.7768,61007.4175,73950.0593,73960.4962,73948.0593,12940.6418,25,0,13118.7702,25,0,6442.575,25,0,83.0859,16.4868,0.4273,2055970452,0.666,0.6688,0.0431,0.833
I00699,99,121176.8603,121433.3946,121124.8603,130443.0613,130452.928,130441.0613,9316.201,25,0,8389.1525,25,0,7094.2753,25,0,67.7837,30.8398,1.3765,2879711700,0.3694,0.3746,0.1049,0.6847
I00699,100,19760.1598,20016.5851,19708.1598,26947.1454,26957.0079,26945.1454,7236.9856,25,0,10820.3465,25,0,4392.4534,25,0,90.117,9.7089,0.174,379246572,0.8041,0.8055,0.0303,0.902
I00699,101,220728.0175,221020.1876,220676.0175,251163.1771,251174.4144,251161.1771,30485.1596,25,0,26282.0573,25,0,14593.6372,25,0,75.7279,23.2118,1.0602,17435282462,0.5252,0.5308,0.0582,0.7626
I00699,102,15516.3105,15792.4755,15464.3105,21356.9219,21367.5436,21354.9219,5890.6114,25,0,8929.95,25,0,4170.5633,25,0,91.9926,7.8564,0.1511,522223953,0.8414,0.8426,0.0096,0.9207
I00699,103,17751.2972,18013.1684,17699.2972,20749.3976,20759.4696,20747.3976,3048.1004,25,0,3243.7894,25,0,1872.4612,25,0,83.47,15.7336,0.7964,324593024,0.6774,0.6828,0.0144,0.8387
I00699,104,5866.6682,6127.7902,5814.6682,7521.1954,7531.2386,7519.1954,1704.5272,25,0,2661.5516,25,0,1149.5219,25,0,90.9729,8.7297,0.2974,94848320,0.8224,0.8249,0.0054,0.9112
I00699,105,4992.0245,5268.7701,4940.0245,7686.9706,7697.6147,7684.9706,2744.9461,25,0,7952.9329,25,0,1992.2341,25,0,95.3974,4.4666,0.1361,160886960,0.9093,0.9105,0.003,0.9547
I00699,106,7085.9187,7435.5278,7033.9187,7643.6925,7657.139,7641.6925,607.7737,25,0,2912.3025,25,0,854.7242,25,0,78.335,17.8837,3.7813,1849307046,0.6045,0.6283,0.0001,0.8023
I00699,107,50937.4551,51219.6596,50885.4551,65590.9332,65601.7873,65588.9332,14703.4781,25,0,19448.1998,25,0,7811.9712,25,0,88.4119,11.2124,0.3757,2430660752,0.772,0.7749,0.0257,0.886
I00699,108,29843.3029,30105.6012,29791.3029,41148.173,41158.2614,41146.173,11354.8701,25,0,14577.0884,25,0,4946.4366,25,0,90.2743,9.4064,0.3192,760749670,0.8087,0.8113,0.0389,0.9043
I00699,109,8521.7721,8746.6532,8469.7721,11078.5566,11087.2059,11076.5566,2606.7845,25,0,3165.1494,25,0,1512.6382,25,0,87.5166,12.1248,0.3586,50108112,0.7539,0.7566,0.0425,0.877
I00699,110,20496.0853,20755.0813,20444.0853,24067.4456,24077.407,24065.4456,3621.3603,25,0,3791.9199,25,0,1900.2218,25,0,83.1063,16.2329,0.6608,356386800,0.6687,0.6732,0.0194,0.8344
I00699,111,23335.8884,23611.5556,23283.8884,29729.0001,29739.6027,29727.0001,6443.1118,25,0,8555.9555,25,0,3661.7834,25,0,89.5119,10.2531,0.235,763366240,0.7926,0.7945,0.0137,0.8963
I00699,112,10568.2659,10777.9407,10516.2659,11766.0981,11774.1625,11764.0981,1247.8322,25,0,1076.4342,25,0,825.0971,25,0,74.1844,24.9341,0.8815,35331355,0.4925,0.4969,0.0631,0.7463
I00699,113,60318.7099,60605.9609,60266.7099,68656.948,68667.9961,68654.948,8388.2381,25,0,8495.1927,25,0,5011.4558,25,0,80.3326,18.9867,0.6807,2988722230,0.6135,0.6177,0.017,0.8067
I00699,114,16387.4579,16679.2089,16335.4579,20224.6003,20235.8215,20222.6003,3887.1424,25,0,6972.9144,25,0,3647.1199,25,0,89.1803,10.6062,0.2135,802599840,0.7857,0.7874,0.0041,0.8929
I00699,115,4059.5292,4272.3739,4007.5292,4514.9012,4523.0876,4512.9012,505.372,25,0,473.8896,25,0,334.9739,25,0,77.107,19.546,3.347,11585736,0.5756,0.5955,0.0189,0.7878
I00699,116,7582.2277,7832.5158,7530.2277,8462.5841,8472.2106,8460.5841,930.3564,25,0,805.5264,25,0,455.0319,25,0,74.8404,19.1894,5.9702,77484288,0.5565,0.5918,0.0069,0.7783
I00699,117,27483.656,27622.9022,27455.656,27567.9862,27577.9324,27565.9862,110.3302,13,0,150.494,13,0,129.4987,13,0,46.1344,37.4232,16.4424,415955842,0.0871,0.1043,0.003,0.5436
I00699,118,7897.4386,8094.8161,7859.4386,7993.0127,8003.401,7991.0127,131.5741,18,0,1158.6628,18,0,299.5943,18,0,46.3248,37.7252,15.95,135744336,0.086,0.1023,0.0004,0.543
I00699,119,17633.6461,17825.2157,17597.6461,17760.3719,17771.0147,17758.3719,160.7258,17,0,705.2144,17,0,325.3011,17,0,44.6022,39.1971,16.2006,427065408,0.0541,0.0645,0.0005,0.527
I00699,120,106393.8619,106659.004,106341.8619,118178.4227,118188.6205,118176.4227,11834.5608,25,0,11027.863,25,0,9072.8183,25,0,72.8541,25.4587,1.6872,3157633296,0.474,0.4821,0.0761,0.737
I00699,121,19859.3697,20132.6851,19807.3697,27053.8192,27064.3314,27051.8192,7244.4495,25,0,11562.3436,25,0,3118.7644,25,0,92.1526,7.4771,0.3702,634100235,0.8468,0.8499,0.0146,0.9234
I00699,122,19307.4006,19571.3587,19255.4006,26488.9184,26499.0706,26486.9184,7231.5178,25,0,12159.0959,25,0,3964.4116,25,0,91.4384,8.1809,0.3807,464959066,0.8326,0.8358,0.0216,0.9163
