INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,ENG,ENGLAND,286331,7707214,3.7151
I00732,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2007,44134,4.5475
I00732,RCF,AIREDALE NHS FOUNDATION TRUST,1028,30193,3.4048
I00732,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1732,36322,4.7685
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3230,78327,4.1237
I00732,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1486,38643,3.8455
I00732,R1H,BARTS HEALTH NHS TRUST,3634,136601,2.6603
I00732,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2216,59061,3.7521
I00732,RC1,BEDFORD HOSPITAL NHS TRUST,1176,33378,3.5233
I00732,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,2398,49625,4.8322
I00732,RMC,BOLTON NHS FOUNDATION TRUST,1677,56481,2.9691
I00732,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1801,72798,2.474
I00732,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2365,60348,3.9189
I00732,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1631,51077,3.1932
I00732,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,1305,39503,3.3035
I00732,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2479,61707,4.0174
I00732,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2282,58896,3.8746
I00732,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,1566,82591,1.8961
I00732,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1928,46215,4.1718
I00732,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,1919,44783,4.2851
I00732,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2430,48498,5.0105
I00732,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1437,42496,3.3815
