INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,"ENGLAND",1075457,8825694,12.1855
I01964,R1F,"ISLE OF WIGHT NHS TRUST",1775,17398,10.2023
I01964,R1H,"BARTS HEALTH NHS TRUST",17946,155683,11.5273
I01964,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",13518,91789,14.7273
I01964,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",5026,45616,11.0181
I01964,RA3,"WESTON AREA HEALTH NHS TRUST",2723,17464,15.5921
I01964,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",4369,25540,17.1065
I01964,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",7813,76425,10.2231
I01964,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",6833,47578,14.3617
I01964,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",10091,74920,13.4690
I01964,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8713,53540,16.2738
I01964,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",12438,91508,13.5923
I01964,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",6082,48782,12.4677
I01964,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",5461,40935,13.3407
I01964,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3867,52859,7.3157
I01964,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",7647,54226,14.1021
I01964,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",4714,31280,15.0703
I01964,RBK,"WALSALL HEALTHCARE NHS TRUST",5458,45937,11.8815
I01964,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",8846,66813,13.2399
I01964,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",9694,68656,14.1197
I01964,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",6960,49946,13.9350
I01964,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3225,28398,11.3564
I01964,RC1,"BEDFORD HOSPITAL NHS TRUST",3322,32562,10.2021
I01964,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8969,70304,12.7575
I01964,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",10039,83581,12.0111
I01964,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3679,26211,14.0361
I01964,RCF,"AIREDALE NHS FOUNDATION TRUST",3786,35257,10.7383
I01964,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6047,43725,13.8296
I01964,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",7021,55337,12.6877
I01964,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",6372,49586,12.8504
I01964,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",5114,40769,12.5438
I01964,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4471,54202,8.2488
I01964,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",7717,57277,13.4731
I01964,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",17521,121485,14.4224
I01964,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",5934,44955,13.1999
I01964,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",2430,23833,10.1959
I01964,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",7540,66959,11.2606
I01964,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",7561,47985,15.7570
I01964,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12721,85941,14.8020
I01964,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",6109,43129,14.1645
I01964,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4620,42623,10.8392
I01964,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",5980,48577,12.3104
I01964,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",6775,53599,12.6402
I01964,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3206,29872,10.7325
I01964,RGQ,"IPSWICH HOSPITAL NHS TRUST",7505,53911,13.9211
I01964,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4676,35513,13.1670
I01964,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",8854,80920,10.9417
I01964,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",10153,62436,16.2615
I01964,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",13969,94487,14.7840
I01964,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",9831,111681,8.8028
I01964,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",11232,82792,13.5665
I01964,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",3934,41546,9.4690
I01964,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",6340,86977,7.2893
I01964,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",9018,89968,10.0236
I01964,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",6287,45515,13.8130
I01964,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",9868,82856,11.9098
I01964,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",3674,31077,11.8222
I01964,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",14562,125378,11.6145
I01964,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",5690,41645,13.6631
I01964,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",4990,57688,8.6500
I01964,RJN,"EAST CHESHIRE NHS TRUST",2057,20720,9.9276
I01964,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",5086,47755,10.6502
I01964,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",11367,111029,10.2379
I01964,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",7112,54043,13.1599
I01964,RK9,"PLYMOUTH HOSPITALS NHS TRUST",9503,70469,13.4854
I01964,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",12368,94939,13.0273
I01964,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",3216,31503,10.2086
I01964,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",8866,69540,12.7495
