INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,ENG,"ENGLAND",21028,8825694,0.2383
I01963,R1F,"ISLE OF WIGHT NHS TRUST",475,17398,2.7302
I01963,R1H,"BARTS HEALTH NHS TRUST",479,155683,0.3077
I01963,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",310,91789,0.3377
I01963,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",41,45616,0.0899
I01963,RA3,"WESTON AREA HEALTH NHS TRUST",34,17464,0.1947
I01963,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1,25540,0.0039
I01963,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",49,76425,0.0641
I01963,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",12,47578,0.0252
I01963,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",160,74920,0.2136
I01963,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",5,53540,0.0093
I01963,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1843,91508,2.0140
I01963,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",110,48782,0.2255
I01963,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",110,40935,0.2687
I01963,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",62,52859,0.1173
I01963,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4,54226,0.0074
I01963,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",0,31280,0.0000
I01963,RBK,"WALSALL HEALTHCARE NHS TRUST",37,45937,0.0805
I01963,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",49,66813,0.0733
I01963,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",112,68656,0.1631
I01963,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",24,49946,0.0481
I01963,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",10,28398,0.0352
I01963,RC1,"BEDFORD HOSPITAL NHS TRUST",0,32562,0.0000
I01963,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3,70304,0.0043
I01963,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",108,83581,0.1292
I01963,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",18,26211,0.0687
I01963,RCF,"AIREDALE NHS FOUNDATION TRUST",2,35257,0.0057
I01963,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0,43725,0.0000
I01963,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",95,55337,0.1717
I01963,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",37,49586,0.0746
I01963,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1,40769,0.0025
I01963,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",160,54202,0.2952
I01963,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",42,57277,0.0733
I01963,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",229,121485,0.1885
I01963,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",36,44955,0.0801
I01963,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",0,23833,0.0000
I01963,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",258,66959,0.3853
I01963,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",41,47985,0.0854
I01963,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",40,85941,0.0465
I01963,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",684,43129,1.5859
I01963,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",529,42623,1.2411
I01963,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",10,48577,0.0206
I01963,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",9,53599,0.0168
I01963,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",241,29872,0.8068
I01963,RGQ,"IPSWICH HOSPITAL NHS TRUST",4,53911,0.0074
I01963,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",5,35513,0.0141
I01963,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1316,80920,1.6263
