INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,ENG,"ENGLAND",6934,1219087,1
I00731,RCF,"AIREDALE NHS FOUNDATION TRUST",10,2505,0
I00731,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",35,7065,0
I00731,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",55,7630,1
I00731,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",20,3445,1
I00731,R1H,"BARTS HEALTH NHS TRUST",130,21770,1
I00731,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",35,6535,1
I00731,RC1,"BEDFORD HOSPITAL NHS TRUST",15,2965,1
I00731,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",45,6395,1
I00731,RMC,"BOLTON NHS FOUNDATION TRUST",40,4495,1
I00731,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",20,6845,0
I00731,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",55,10725,1
I00731,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",25,5590,0
I00731,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",10,5650,0
I00731,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",60,15410,0
I00731,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",40,7700,1
I00731,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",20,4105,0
I00731,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",40,4340,1
I00731,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",20,6090,0
I00731,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",10,3100,0
I00731,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",30,10420,0
I00731,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",45,9595,0
I00731,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",25,3315,1
I00731,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",50,7445,1
I00731,RJN,"EAST CHESHIRE NHS TRUST",*,1525,*
I00731,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",110,14405,1
I00731,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",50,9900,1
I00731,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",55,12715,0
I00731,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",40,6020,1
I00731,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",35,8525,0
I00731,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",75,15835,0
I00731,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",65,4125,2
I00731,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",10,2165,0
I00731,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",75,15100,0
I00731,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",45,7285,1
I00731,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",170,28345,1
I00731,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",20,7455,0
I00731,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",15,3595,0
I00731,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",35,3160,1
I00731,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",135,15810,1
