INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",30,88088,0.0341
I01963,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",41,75992,0.0540
I01963,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3,31234,0.0096
I01963,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",42,68374,0.0614
I01963,RJN,"EAST CHESHIRE NHS TRUST",0,20228,0.0000
I01963,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",72,106314,0.0677
I01963,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",76,79129,0.0960
I01963,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",211,53027,0.3979
I01963,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",19,62464,0.0304
I01963,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",307,127183,0.2414
I01963,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",17,34649,0.0491
I01963,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",58,21670,0.2677
I01963,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1229,87856,1.3989
I01963,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",56,57317,0.0977
I01963,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",7,85307,0.0082
I01963,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",0,62439,0.0000
I01963,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",27,26261,0.1028
I01963,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",199,186823,0.1065
I01963,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",56,43763,0.1280
I01963,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",20,83586,0.0239
I01963,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",66,109071,0.0605
I01963,RGQ,"IPSWICH HOSPITAL NHS TRUST",48,53587,0.0896
I01963,R1F,"ISLE OF WIGHT NHS TRUST",450,17273,2.6052
I01963,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",166,31019,0.5352
I01963,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",18,52059,0.0346
I01963,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",364,109694,0.3318
I01963,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",54,54374,0.0993
I01963,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",135,76369,0.1768
I01963,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",2,131817,0.0015
I01963,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",1,88557,0.0011
I01963,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",153,93118,0.1643
I01963,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3,75474,0.0040
I01963,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",83,65303,0.1271
I01963,RPA,"MEDWAY NHS FOUNDATION TRUST",15,54275,0.0276
I01963,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",35,48857,0.0716
I01963,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",23,55814,0.0412
I01963,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",971,99556,0.9753
I01963,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1,42210,0.0024
I01963,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",85,89341,0.0951
I01963,RVJ,"NORTH BRISTOL NHS TRUST",233,81268,0.2867
I01963,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",6,46533,0.0129
I01963,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",30,45508,0.0659
I01963,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",13,59266,0.0219
I01963,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",231,75034,0.3079
I01963,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",81,70717,0.1145
I01963,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3,28114,0.0107
I01963,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1,55301,0.0018
I01963,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",191,66964,0.2852
I01963,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",12,132559,0.0091
I01963,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4,118570,0.0034
I01963,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",35,114699,0.0305
I01963,RK9,"PLYMOUTH HOSPITALS NHS TRUST",35,72166,0.0485
I01963,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",9,51064,0.0176
I01963,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",221,81581,0.2709
I01963,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",71,66728,0.1064
I01963,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",232,69635,0.3332
I01963,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",560,61575,0.9095
I01963,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",423,98735,0.4284
I01963,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",50,45593,0.1097
I01963,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",18,45971,0.0392
I01963,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",62,56032,0.1107
I01963,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",39,48011,0.0812
I01963,RNZ,"SALISBURY NHS FOUNDATION TRUST",104,35048,0.2967
I01963,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2,68071,0.0029
I01963,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",73,114317,0.0639
I01963,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",33,56588,0.0583
I01963,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",0,68114,0.0000
I01963,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",7,89029,0.0079
I01963,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1,24017,0.0042
I01963,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",0,33830,0.0000
I01963,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",20,54495,0.0367
I01963,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",11,32311,0.0340
I01963,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",347,87335,0.3973
I01963,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",75,73135,0.1026
I01963,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0,57165,0.0000
I01963,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",173,49238,0.3514
I01963,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",3,33940,0.0088
I01963,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",22,54622,0.0403
I01963,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",27,78805,0.0343
I01963,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",233,38995,0.5975
I01963,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",15,103163,0.0145
I01963,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",429,45974,0.9331
I01963,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0,46557,0.0000
I01963,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",252,41047,0.6139
I01963,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",232,48988,0.4736
I01963,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1,69524,0.0014
I01963,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",18,27718,0.0649
I01963,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",3777,49983,7.5566
I01963,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",22,83270,0.0264
I01963,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",554,72191,0.7674
I01963,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",68,65778,0.1034
I01963,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",51,95440,0.0534
I01963,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2,65756,0.0030
I01963,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",67,76248,0.0879
I01963,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",0,96262,0.0000
I01963,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",147,150993,0.0974
I01963,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",87,50749,0.1714
I01963,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",262,128499,0.2039
I01963,RBK,"WALSALL HEALTHCARE NHS TRUST",25,44498,0.0562
I01963,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",40,50401,0.0794
I01963,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",141,62488,0.2256
I01963,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",16,37188,0.0430
I01963,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",9,76236,0.0118
I01963,RA3,"WESTON AREA HEALTH NHS TRUST",42,16649,0.2523
I01963,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",202,66706,0.3028
I01963,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",208,70634,0.2945
I01963,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",39,40087,0.0973
I01963,RLQ,"WYE VALLEY NHS TRUST",13,28281,0.0460
I01963,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",12,26979,0.0445
I01963,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",233,86848,0.2683
