INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,ENG,"ENGLAND",1065475,8748400,12.1791
I01964,R1F,"ISLE OF WIGHT NHS TRUST",1803,17384,10.3716
I01964,R1H,"BARTS HEALTH NHS TRUST",20086,152031,13.2118
I01964,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",12193,90706,13.4423
I01964,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",5330,49075,10.8609
I01964,RA3,"WESTON AREA HEALTH NHS TRUST",2715,17355,15.6439
I01964,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",4095,24719,16.5662
I01964,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",7632,74893,10.1905
I01964,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",5853,45336,12.9103
I01964,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",9986,74490,13.4058
I01964,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8674,53613,16.1789
I01964,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",13012,100447,12.9541
I01964,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",5746,47003,12.2248
I01964,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",5532,40331,13.7165
I01964,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3138,50089,6.2648
I01964,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",7385,51181,14.4292
I01964,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",4493,30651,14.6586
I01964,RBK,"WALSALL HEALTHCARE NHS TRUST",5155,44445,11.5986
I01964,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",10361,66626,15.5510
I01964,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",9983,68978,14.4727
I01964,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",6435,47177,13.6401
I01964,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3199,28736,11.1324
I01964,RC1,"BEDFORD HOSPITAL NHS TRUST",2928,31406,9.3231
I01964,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8851,67309,13.1498
I01964,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",9499,81946,11.5918
I01964,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3602,25879,13.9186
