INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",62045,2360,11616,12125,14058,20959,927,3.8037,18.7219,19.5423,22.6577,33.7803,1.4941
I00742,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",127793,5021,18894,25133,24015,52468,2262,3.9290,14.7848,19.6670,18.7921,41.0570,1.7701
I00742,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",35118,14361,9902,3608,5072,1876,299,40.8936,28.1964,10.2739,14.4427,5.3420,0.8514
I00742,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",21658,3701,6318,4637,4038,2826,138,17.0884,29.1717,21.4101,18.6444,13.0483,0.6372
I00742,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",87051,9298,10937,21750,20653,23557,856,10.6811,12.5639,24.9854,23.7252,27.0611,0.9833
I00742,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",57248,6102,6056,9507,14715,20371,497,10.6589,10.5785,16.6067,25.7040,35.5838,0.8682
I00742,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",88426,25370,32279,11775,8252,6667,4083,28.6907,36.5040,13.3162,9.3321,7.5396,4.6174
I00742,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",61681,501,8409,10712,12794,28804,461,0.8122,13.6330,17.3668,20.7422,46.6983,0.7474
I00742,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26225,636,1534,5566,8530,9829,130,2.4252,5.8494,21.2240,32.5262,37.4795,0.4957
I00742,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",188050,80068,25050,24266,23962,23363,11341,42.5780,13.3209,12.9040,12.7424,12.4238,6.0308
I00742,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",43863,32040,8745,1162,622,321,973,73.0456,19.9371,2.6492,1.4181,0.7318,2.2183
I00742,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",84013,29834,12658,14353,14177,12601,390,35.5112,15.0667,17.0843,16.8748,14.9989,0.4642
I00742,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",109163,30981,34523,21393,12918,5857,3491,28.3805,31.6252,19.5973,11.8337,5.3654,3.1980
I00742,RGQ,"IPSWICH HOSPITAL NHS TRUST",54425,7547,7505,10381,15805,12412,775,13.8668,13.7896,19.0740,29.0400,22.8057,1.4240
I00742,R1F,"ISLE OF WIGHT NHS TRUST",17697,1349,5996,6798,2571,712,271,7.6228,33.8814,38.4133,14.5279,4.0233,1.5313
I00742,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",31206,7629,7384,8653,5971,1395,174,24.4472,23.6621,27.7286,19.1341,4.4703,0.5576
I00742,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",51495,9556,12526,9452,8954,10721,286,18.5571,24.3247,18.3552,17.3881,20.8195,0.5554
I00742,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",109603,24412,27527,13972,15067,15256,13369,22.2731,25.1152,12.7478,13.7469,13.9193,12.1977
I00742,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",53610,1512,5219,8902,16896,19420,1661,2.8204,9.7351,16.6051,31.5165,36.2246,3.0983
I00742,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",78064,20065,13606,14301,15718,13373,1001,25.7033,17.4293,18.3196,20.1348,17.1308,1.2823
I00742,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",133672,49292,25841,19531,22509,14986,1513,36.8753,19.3316,14.6111,16.8390,11.2110,1.1319
I00742,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",87970,29728,29784,11930,6588,4048,5892,33.7933,33.8570,13.5614,7.4889,4.6016,6.6977
I00742,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",96547,14580,33005,28837,12236,6284,1605,15.1015,34.1854,29.8684,12.6736,6.5087,1.6624
I00742,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",74527,14976,19468,14829,11941,12462,851,20.0947,26.1221,19.8975,16.0224,16.7215,1.1419
I00742,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",64239,2675,6395,13561,19284,21821,503,4.1641,9.9550,21.1102,30.0191,33.9685,0.7830
I00742,RPA,"MEDWAY NHS FOUNDATION TRUST",55866,11102,17620,9878,9421,7538,307,19.8726,31.5398,17.6816,16.8636,13.4930,0.5495
I00742,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",49949,8039,9460,8279,8532,13062,2577,16.0944,18.9393,16.5749,17.0814,26.1507,5.1593
I00742,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",55127,2033,7368,11422,16744,17068,492,3.6878,13.3655,20.7194,30.3735,30.9612,0.8925
I00742,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",98143,30794,25896,15752,13689,5237,6775,31.3767,26.3860,16.0500,13.9480,5.3361,6.9032
I00742,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",41458,5289,4995,4925,8570,13245,4434,12.7575,12.0483,11.8795,20.6715,31.9480,10.6952
I00742,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",89909,8073,15087,23842,22493,14184,6230,8.9791,16.7803,26.5179,25.0175,15.7760,6.9292
I00742,RVJ,"NORTH BRISTOL NHS TRUST",81136,10002,16380,15078,14799,22099,2778,12.3275,20.1883,18.5836,18.2397,27.2370,3.4239
I00742,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46427,9920,11554,11340,8320,4356,937,21.3669,24.8864,24.4254,17.9206,9.3825,2.0182
I00742,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",46241,22806,12718,4531,2503,1135,2548,49.3199,27.5037,9.7987,5.4129,2.4545,5.5103
I00742,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",58767,25032,11558,8617,5558,7681,321,42.5953,19.6675,14.6630,9.4577,13.0703,0.5462
I00742,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",75192,9961,10516,15492,16983,16905,5335,13.2474,13.9855,20.6033,22.5862,22.4824,7.0952
I00742,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",70738,12706,13979,11885,12680,18497,991,17.9621,19.7617,16.8014,17.9253,26.1486,1.4009
I00742,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",28380,2465,8506,10660,5899,590,260,8.6857,29.9718,37.5617,20.7858,2.0789,0.9161
I00742,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",56134,17115,10772,11834,11302,4933,178,30.4895,19.1898,21.0817,20.1340,8.7879,0.3171
I00742,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",65867,16066,16112,12706,10867,9746,370,24.3916,24.4614,19.2904,16.4984,14.7965,0.5617
I00742,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",128780,35856,25733,21807,20637,22997,1750,27.8428,19.9821,16.9335,16.0250,17.8576,1.3589
I00742,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",118428,8402,13310,21021,27112,45608,2975,7.0946,11.2389,17.7500,22.8932,38.5112,2.5121
I00742,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",114177,52509,21857,13528,10543,5210,10530,45.9891,19.1431,11.8483,9.2339,4.5631,9.2225
I00742,RK9,"PLYMOUTH HOSPITALS NHS TRUST",71442,13885,19079,17975,14740,5258,505,19.4353,26.7056,25.1603,20.6321,7.3598,0.7069
I00742,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",51091,4534,10818,13665,11048,10412,614,8.8744,21.1740,26.7464,21.6242,20.3793,1.2018
I00742,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",81739,15221,15592,15397,17225,17267,1037,18.6215,19.0753,18.8368,21.0732,21.1246,1.2687
I00742,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",66543,4097,11434,11295,11466,27183,1068,6.1569,17.1829,16.9740,17.2310,40.8503,1.6050
I00742,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",70386,10409,26421,24006,6372,1294,1884,14.7885,37.5373,34.1062,9.0529,1.8384,2.6767
I00742,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",61701,4221,12668,20105,17794,6526,387,6.8411,20.5313,32.5846,28.8391,10.5768,0.6272
I00742,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",82391,11782,19379,22191,18301,8404,2334,14.3001,23.5208,26.9338,22.2124,10.2001,2.8328
I00742,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",46602,28373,6923,4975,3655,1446,1230,60.8837,14.8556,10.6755,7.8430,3.1029,2.6394
I00742,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",44835,251,2701,6243,11526,23711,403,0.5598,6.0243,13.9244,25.7076,52.8850,0.8989
I00742,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",56441,2389,7113,12521,15542,18334,542,4.2327,12.6025,22.1842,27.5367,32.4835,0.9603
I00742,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",49435,21313,11371,7471,4982,3323,975,43.1132,23.0019,15.1128,10.0779,6.7220,1.9723
I00742,RNZ,"SALISBURY NHS FOUNDATION TRUST",35203,1358,2286,10682,10477,10015,385,3.8576,6.4938,30.3440,29.7617,28.4493,1.0937
I00742,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",69614,45076,13456,7280,1791,663,1348,64.7513,19.3294,10.4577,2.5728,0.9524,1.9364
I00742,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",112196,43194,20613,19577,15576,12072,1164,38.4987,18.3723,17.4489,13.8828,10.7597,1.0375
I00742,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",56288,18304,16323,10440,7345,3526,350,32.5185,28.9991,18.5475,13.0490,6.2642,0.6218
I00742,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",68392,8422,14798,17878,12674,8026,6594,12.3143,21.6370,26.1405,18.5314,11.7353,9.6415
I00742,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",89212,33678,13623,11794,17081,12622,414,37.7505,15.2704,13.2202,19.1465,14.1483,0.4641
I00742,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",24612,11882,5554,3769,1513,1710,184,48.2773,22.5662,15.3137,6.1474,6.9478,0.7476
I00742,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",33135,524,3189,5886,9686,13354,496,1.5814,9.6243,17.7637,29.2319,40.3018,1.4969
I00742,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",54198,8873,10529,11293,10832,12168,503,16.3715,19.4269,20.8366,19.9860,22.4510,0.9281
I00742,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",32712,5661,6666,7629,7707,4680,369,17.3056,20.3778,23.3217,23.5602,14.3067,1.1280
I00742,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",86400,8110,26599,22286,13702,13391,2312,9.3866,30.7859,25.7940,15.8588,15.4988,2.6759
I00742,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",71668,35291,12451,10374,7031,5202,1319,49.2423,17.3732,14.4751,9.8105,7.2585,1.8404
I00742,RWJ,"STOCKPORT NHS FOUNDATION TRUST",56910,10211,10938,10641,9857,11411,3852,17.9424,19.2198,18.6979,17.3203,20.0510,6.7686
I00742,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",49350,645,4981,11392,10918,15717,5697,1.3070,10.0932,23.0841,22.1236,31.8480,11.5441
I00742,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",34243,14359,9228,5097,3627,1667,265,41.9327,26.9486,14.8848,10.5919,4.8681,0.7739
I00742,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",55079,3572,14013,18259,11283,7488,464,6.4852,25.4416,33.1506,20.4851,13.5950,0.8424
I00742,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",79094,28064,19507,10548,11340,9111,524,35.4818,24.6631,13.3360,14.3374,11.5192,0.6625
I00742,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",38809,4649,16240,8924,4676,3661,659,11.9792,41.8460,22.9947,12.0488,9.4334,1.6981
I00742,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",104058,36612,22661,14393,14983,13331,2078,35.1842,21.7773,13.8317,14.3987,12.8111,1.9970
I00742,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",46710,1682,13207,7954,9123,9997,4747,3.6009,28.2745,17.0285,19.5311,21.4023,10.1627
I00742,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",45876,7056,14797,15460,6314,2070,179,15.3806,32.2543,33.6995,13.7632,4.5122,0.3902
I00742,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",40876,17061,10830,6051,5304,1438,192,41.7384,26.4948,14.8033,12.9758,3.5180,0.4697
I00742,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",48255,4643,9508,10927,10026,12065,1086,9.6218,19.7037,22.6443,20.7771,25.0026,2.2505
I00742,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",70350,28411,13210,9260,8906,5141,5422,40.3852,18.7775,13.1628,12.6596,7.3077,7.7072
I00742,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",27741,12494,9210,3525,1649,370,493,45.0380,33.2000,12.7068,5.9443,1.3338,1.7772
I00742,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",49207,7236,14518,14899,9426,2733,395,14.7052,29.5039,30.2782,19.1558,5.5541,0.8027
I00742,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",83823,14799,19091,20279,17970,11108,576,17.6551,22.7754,24.1926,21.4380,13.2517,0.6872
I00742,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",72194,19325,18891,10785,7485,5364,10344,26.7682,26.1670,14.9389,10.3679,7.4300,14.3281
I00742,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",64905,21488,9392,9726,11079,12209,1011,33.1068,14.4704,14.9850,17.0696,18.8106,1.5577
I00742,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",94698,13330,17119,21710,18356,22327,1856,14.0763,18.0775,22.9255,19.3837,23.5771,1.9599
I00742,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",65597,27322,13534,13436,5948,4203,1154,41.6513,20.6320,20.4826,9.0675,6.4073,1.7592
I00742,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",76358,17038,15237,13296,14553,12847,3387,22.3133,19.9547,17.4127,19.0589,16.8247,4.4357
I00742,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",96436,25120,21860,19342,16489,12483,1142,26.0484,22.6679,20.0568,17.0984,12.9443,1.1842
I00742,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",151264,28257,29978,22766,28458,33218,8587,18.6806,19.8183,15.0505,18.8135,21.9603,5.6768
I00742,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",51795,10932,9016,12199,12797,6271,580,21.1063,17.4071,23.5525,24.7070,12.1073,1.1198
I00742,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",129649,40770,26520,23482,23230,14186,1461,31.4464,20.4552,18.1120,17.9176,10.9419,1.1269
I00742,RBK,"WALSALL HEALTHCARE NHS TRUST",45319,23020,10377,5097,3795,2531,499,50.7955,22.8977,11.2469,8.3740,5.5849,1.1011
I00742,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",49727,16239,8901,5751,9619,8814,403,32.6563,17.8997,11.5651,19.3436,17.7248,0.8104
I00742,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",62232,644,8276,13724,12080,21985,5523,1.0348,13.2986,22.0530,19.4112,35.3275,8.8749
I00742,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",36653,431,5026,9213,14740,6857,386,1.1759,13.7124,25.1357,40.2150,18.7079,1.0531
I00742,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",76683,6030,13422,25483,18765,12293,690,7.8635,17.5032,33.2316,24.4709,16.0309,0.8998
I00742,RA3,"WESTON AREA HEALTH NHS TRUST",17080,3021,2791,3542,5263,2248,215,17.6874,16.3407,20.7377,30.8138,13.1616,1.2588
I00742,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",66585,23988,11959,9092,9339,10975,1232,36.0261,17.9605,13.6547,14.0257,16.4827,1.8503
I00742,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",71404,9693,10645,17869,19357,13184,656,13.5749,14.9081,25.0252,27.1091,18.4640,0.9187
I00742,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40338,13459,9382,5481,6463,4216,1337,33.3656,23.2585,13.5877,16.0221,10.4517,3.3145
I00742,RLQ,"WYE VALLEY NHS TRUST",28244,1936,3317,12827,5510,1109,3545,6.8546,11.7441,45.4150,19.5086,3.9265,12.5513
I00742,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",26735,1150,2992,8067,10733,3629,164,4.3015,11.1913,30.1739,40.1459,13.5740,0.6134
I00742,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",86547,10945,14260,19078,20696,20894,674,12.6463,16.4766,22.0435,23.9130,24.1418,0.7788
