INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",66678,18940,17252,10130,12416,7520,420,28.4052,25.8736,15.1924,18.6208,11.2781,0.6299
I00742,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",74366,2066,9172,12062,20799,27275,2992,2.7782,12.3336,16.2198,27.9684,36.6767,4.0233
I00742,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",89580,10395,25939,19635,14488,5996,13127,11.6042,28.9562,21.9190,16.1733,6.6935,14.6539
I00742,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",49924,11041,14206,8769,9502,6121,285,22.1156,28.4553,17.5647,19.0329,12.2606,0.5709
I00742,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",56487,24790,15564,7350,6187,2169,427,43.8862,27.5532,13.0118,10.9530,3.8398,0.7559
I00742,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",55379,6221,13684,13687,13547,7894,346,11.2335,24.7097,24.7151,24.4623,14.2545,0.6248
I00742,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",48135,9475,5053,5264,7156,11268,9919,19.6842,10.4976,10.9359,14.8665,23.4092,20.6066
I00742,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",82126,25754,23969,13243,9600,9104,456,31.3591,29.1856,16.1252,11.6894,11.0854,0.5552
I00742,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",43287,8893,15020,10092,5126,2464,1692,20.5443,34.6986,23.3142,11.8419,5.6922,3.9088
I00742,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",54402,7043,13797,11041,12249,9898,374,12.9462,25.3612,20.2952,22.5157,18.1942,0.6875
I00742,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",87727,17896,16604,19133,15389,16879,1826,20.3996,18.9269,21.8097,17.5419,19.2404,2.0815
I00742,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",75141,29612,17560,14018,11419,2075,457,39.4086,23.3694,18.6556,15.1968,2.7615,0.6082
I00742,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",31152,3538,5457,11489,8078,2457,133,11.3572,17.5173,36.8805,25.9309,7.8871,0.4269
I00742,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",67789,1592,8981,17678,15491,23330,717,2.3485,13.2485,26.0780,22.8518,34.4156,1.0577
I00742,RJN,"EAST CHESHIRE NHS TRUST",20398,1450,2899,4167,3964,7808,110,7.1085,14.2122,20.4285,19.4333,38.2783,0.5393
I00742,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",106218,20087,23758,27851,26226,7576,720,18.9111,22.3672,26.2206,24.6907,7.1325,0.6779
I00742,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",79176,36840,17162,8401,11795,4646,332,46.5293,21.6758,10.6105,14.8972,5.8679,0.4193
I00742,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",53192,11649,15311,12349,9554,3862,467,21.8999,28.7844,23.2159,17.9613,7.2605,0.8780
I00742,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",63575,2367,11887,12581,14408,21622,710,3.7232,18.6976,19.7892,22.6630,34.0102,1.1168
I00742,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",126839,4873,19029,25606,23672,51700,1959,3.8419,15.0025,20.1878,18.6630,40.7603,1.5445
I00742,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",33860,13638,9579,3442,4983,1816,402,40.2776,28.2900,10.1654,14.7165,5.3633,1.1872
I00742,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",21711,3782,6298,4639,4021,2828,143,17.4197,29.0083,21.3670,18.5206,13.0257,0.6587
I00742,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",87579,8973,10900,21843,21051,24043,769,10.2456,12.4459,24.9409,24.0366,27.4529,0.8781
I00742,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",57255,6236,5937,9408,14748,20453,473,10.8916,10.3694,16.4318,25.7584,35.7226,0.8261
I00742,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",87212,25150,31581,11763,8112,6352,4254,28.8378,36.2118,13.4878,9.3015,7.2834,4.8778
I00742,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",62011,455,8238,11049,12555,29146,568,0.7337,13.2847,17.8178,20.2464,47.0013,0.9160
I00742,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26482,668,1512,5648,8601,9924,129,2.5225,5.7095,21.3277,32.4787,37.4745,0.4871
I00742,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",186158,77989,25296,23809,24170,23628,11266,41.8940,13.5885,12.7897,12.9836,12.6924,6.0518
I00742,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",44029,32202,8650,1222,655,318,982,73.1382,19.6461,2.7754,1.4877,0.7223,2.2303
I00742,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",84326,29893,12767,14416,14264,12534,452,35.4493,15.1401,17.0956,16.9153,14.8637,0.5360
I00742,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",108346,30422,34610,20884,12835,5801,3794,28.0786,31.9440,19.2753,11.8463,5.3541,3.5017
I00742,RGQ,"IPSWICH HOSPITAL NHS TRUST",52870,6743,6941,9359,14537,11392,3898,12.7539,13.1284,17.7019,27.4957,21.5472,7.3728
I00742,R1F,"ISLE OF WIGHT NHS TRUST",17067,1301,5760,6603,2536,660,207,7.6229,33.7493,38.6887,14.8591,3.8671,1.2129
I00742,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",31359,7635,7356,8834,5953,1379,202,24.3471,23.4574,28.1705,18.9834,4.3975,0.6442
I00742,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",52249,9889,12680,9610,8979,10738,353,18.9267,24.2684,18.3927,17.1850,20.5516,0.6756
I00742,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",110120,23925,27211,14146,15512,15615,13711,21.7263,24.7103,12.8460,14.0865,14.1800,12.4510
I00742,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",55579,1593,5499,9187,17319,20103,1878,2.8662,9.8940,16.5296,31.1611,36.1701,3.3790
I00742,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",74874,18993,13255,13576,15180,12821,1049,25.3666,17.7031,18.1318,20.2741,17.1234,1.4010
I00742,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",130209,47779,25200,18972,21946,14764,1548,36.6941,19.3535,14.5704,16.8544,11.3387,1.1889
I00742,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",90666,30758,30513,12457,7024,4122,5792,33.9245,33.6543,13.7394,7.7471,4.5464,6.3883
I00742,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",90990,13481,31012,27284,11562,6013,1638,14.8159,34.0829,29.9857,12.7069,6.6084,1.8002
I00742,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",76492,15139,19703,15264,12173,13204,1009,19.7916,25.7582,19.9550,15.9141,17.2619,1.3191
I00742,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",66106,2823,6559,14044,19888,22189,603,4.2704,9.9219,21.2447,30.0850,33.5658,0.9122
I00742,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",171853,74871,31284,22965,20088,18495,4150,43.5669,18.2039,13.3632,11.6891,10.7621,2.4149
I00742,RPA,"MEDWAY NHS FOUNDATION TRUST",54650,9851,15410,8902,8328,7031,5128,18.0256,28.1976,16.2891,15.2388,12.8655,9.3833
I00742,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",48663,7810,9003,7938,8119,12596,3197,16.0492,18.5007,16.3122,16.6841,25.8841,6.5697
I00742,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",56654,2158,7444,11817,17228,17438,569,3.8091,13.1394,20.8582,30.4092,30.7798,1.0043
I00742,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",99475,31202,26253,16012,13888,5289,6831,31.3667,26.3916,16.0965,13.9613,5.3169,6.8671
I00742,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",42620,5306,5162,5099,9102,13430,4521,12.4496,12.1117,11.9639,21.3562,31.5110,10.6077
I00742,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",88006,7783,14490,23430,22400,13842,6061,8.8437,16.4648,26.6232,25.4528,15.7285,6.8870
I00742,RVJ,"NORTH BRISTOL NHS TRUST",81385,10070,16766,15658,15281,22594,1016,12.3733,20.6008,19.2394,18.7762,27.7619,1.2484
I00742,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46698,10000,11621,11383,8282,4403,1009,21.4142,24.8854,24.3758,17.7352,9.4287,2.1607
I00742,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",45450,22470,12924,4582,2607,1147,1720,49.4389,28.4356,10.0814,5.7360,2.5237,3.7844
I00742,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",59040,25458,11422,8593,5525,7702,340,43.1199,19.3462,14.5545,9.3581,13.0454,0.5759
I00742,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",75587,9810,10615,15654,16931,17236,5341,12.9784,14.0434,20.7099,22.3994,22.8029,7.0660
I00742,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",70576,12414,13793,12008,12785,18682,894,17.5895,19.5435,17.0143,18.1152,26.4708,1.2667
I00742,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",28280,2459,8399,10760,5918,483,261,8.6952,29.6994,38.0481,20.9264,1.7079,0.9229
I00742,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",54352,16297,10426,11535,11168,4774,152,29.9842,19.1824,21.2228,20.5475,8.7835,0.2797
I00742,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",67726,16547,16526,13015,11254,10044,340,24.4323,24.4013,19.2171,16.6170,14.8303,0.5020
I00742,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",133666,28235,20528,16912,16590,18461,32940,21.1235,15.3577,12.6524,12.4115,13.8113,24.6435
I00742,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",118037,8119,13161,21295,26880,45861,2721,6.8784,11.1499,18.0410,22.7725,38.8531,2.3052
I00742,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",115371,53621,21858,13672,10789,5150,10281,46.4770,18.9458,11.8505,9.3516,4.4639,8.9113
I00742,RK9,"PLYMOUTH HOSPITALS NHS TRUST",72549,14017,19289,18147,15172,5399,525,19.3207,26.5875,25.0134,20.9128,7.4419,0.7236
I00742,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",50862,4426,10581,13542,11184,10417,712,8.7020,20.8034,26.6250,21.9889,20.4809,1.3999
I00742,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",81301,14990,15469,15238,17342,17201,1061,18.4377,19.0268,18.7427,21.3306,21.1572,1.3050
I00742,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",66865,4261,11434,11271,11414,27153,1332,6.3725,17.1001,16.8564,17.0702,40.6087,1.9921
I00742,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",69144,10440,26311,23572,6134,1278,1409,15.0989,38.0525,34.0912,8.8713,1.8483,2.0378
I00742,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",61354,4355,12591,19892,17769,6312,435,7.0982,20.5219,32.4217,28.9614,10.2878,0.7090
I00742,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",99481,12423,20574,22242,18560,8787,16895,12.4878,20.6813,22.3580,18.6568,8.8328,16.9831
I00742,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",45359,27541,6720,4842,3657,1370,1229,60.7178,14.8151,10.6748,8.0623,3.0203,2.7095
I00742,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",47093,278,2934,6513,12191,24767,410,0.5903,6.2302,13.8301,25.8871,52.5917,0.8706
I00742,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",56026,2409,7221,12534,15147,18205,510,4.2998,12.8887,22.3718,27.0357,32.4938,0.9103
I00742,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",47621,20407,10868,7208,4972,3299,867,42.8529,22.8219,15.1362,10.4408,6.9276,1.8206
I00742,RNZ,"SALISBURY NHS FOUNDATION TRUST",34721,1346,2265,10511,10183,9654,762,3.8766,6.5234,30.2727,29.3281,27.8045,2.1946
I00742,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",67263,43534,13074,7111,1785,615,1144,64.7221,19.4371,10.5719,2.6538,0.9143,1.7008
I00742,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",114667,44292,21030,19728,15895,12479,1243,38.6266,18.3401,17.2046,13.8619,10.8828,1.0840
I00742,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",56657,18336,16459,10438,7466,3569,389,32.3632,29.0502,18.4231,13.1775,6.2993,0.6866
I00742,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",67833,8204,14755,17487,12603,8056,6728,12.0944,21.7519,25.7795,18.5795,11.8762,9.9185
I00742,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",88624,32772,13707,11948,17229,12531,437,36.9787,15.4665,13.4817,19.4406,14.1395,0.4931
I00742,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",23374,11203,5286,3619,1474,1684,108,47.9293,22.6149,15.4830,6.3062,7.2046,0.4621
I00742,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",34326,615,3267,6211,10142,13562,529,1.7916,9.5176,18.0942,29.5461,39.5094,1.5411
I00742,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",54013,8858,10477,11211,10761,12223,483,16.3998,19.3972,20.7561,19.9230,22.6297,0.8942
I00742,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",31744,5389,6570,7452,7424,4503,406,16.9764,20.6968,23.4753,23.3871,14.1854,1.2790
I00742,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",88056,8397,27036,22643,13799,13971,2210,9.5360,30.7032,25.7143,15.6707,15.8660,2.5098
I00742,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",74132,36912,12907,10834,7141,5424,914,49.7923,17.4108,14.6145,9.6328,7.3167,1.2329
I00742,RWJ,"STOCKPORT NHS FOUNDATION TRUST",57875,10449,11313,10779,9938,11613,3783,18.0544,19.5473,18.6246,17.1715,20.0657,6.5365
I00742,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",49622,681,4890,11558,10959,15781,5753,1.3724,9.8545,23.2921,22.0850,31.8024,11.5936
I00742,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",33777,14261,9103,5059,3511,1624,219,42.2210,26.9503,14.9776,10.3946,4.8080,0.6484
I00742,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",55338,3431,14095,18595,11147,7560,510,6.2001,25.4707,33.6026,20.1435,13.6615,0.9216
I00742,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",79461,28239,19616,10627,11320,9109,550,35.5382,24.6863,13.3739,14.2460,11.4635,0.6922
I00742,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",39675,4850,16330,9135,4940,3668,752,12.2243,41.1594,23.0246,12.4512,9.2451,1.8954
I00742,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",102639,36320,22259,14187,14832,12876,2165,35.3862,21.6867,13.8222,14.4506,12.5449,2.1093
I00742,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",46981,1698,13451,7778,9072,10293,4689,3.6142,28.6307,16.5556,19.3099,21.9089,9.9806
I00742,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",47118,7281,15441,15879,6363,1987,167,15.4527,32.7709,33.7005,13.5044,4.2171,0.3544
I00742,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",41680,17403,10852,6154,5595,1500,176,41.7538,26.0365,14.7649,13.4237,3.5988,0.4223
I00742,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",48877,4818,9747,10958,10176,12288,890,9.8574,19.9419,22.4195,20.8196,25.1407,1.8209
I00742,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",68784,27595,13001,9117,8590,4873,5608,40.1183,18.9012,13.2545,12.4884,7.0845,8.1531
I00742,RKE,"THE WHITTINGTON HEALTH NHS TRUST",27732,12370,9189,3664,1613,375,521,44.6055,33.1350,13.2122,5.8164,1.3522,1.8787
I00742,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",49473,7312,14814,14848,9378,2681,440,14.7798,29.9436,30.0123,18.9558,5.4191,0.8894
I00742,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",81899,14437,18847,19705,17578,10878,454,17.6278,23.0125,24.0601,21.4630,13.2822,0.5543
I00742,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",71922,19337,18886,10564,7540,5292,10303,26.8861,26.2590,14.6881,10.4836,7.3580,14.3252
I00742,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",96398,13596,17451,22063,18673,22804,1811,14.1040,18.1031,22.8874,19.3707,23.6561,1.8787
I00742,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",66310,27595,13795,13579,6042,4150,1149,41.6151,20.8038,20.4781,9.1117,6.2585,1.7328
I00742,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",76205,16991,15200,12945,14691,12811,3567,22.2964,19.9462,16.9871,19.2783,16.8112,4.6808
I00742,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",96879,25141,22188,19319,16479,12494,1258,25.9509,22.9028,19.9414,17.0099,12.8965,1.2985
I00742,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",151899,28383,30176,22712,28934,33398,8296,18.6854,19.8658,14.9520,19.0482,21.9870,5.4615
I00742,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",49857,10228,8487,11891,12548,6133,570,20.5147,17.0227,23.8502,25.1680,12.3012,1.1433
I00742,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",127908,40094,25687,23239,23258,14018,1612,31.3460,20.0824,18.1685,18.1834,10.9594,1.2603
I00742,RBK,"WALSALL HEALTHCARE NHS TRUST",44675,22709,10185,4948,3653,2710,470,50.8316,22.7980,11.0755,8.1768,6.0660,1.0520
I00742,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",49963,16319,8943,5701,9634,8969,397,32.6622,17.8992,11.4104,19.2823,17.9513,0.7946
I00742,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",62428,602,8420,13896,12102,21932,5476,0.9643,13.4875,22.2592,19.3855,35.1317,8.7717
I00742,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",37061,464,4977,9506,14878,6935,301,1.2520,13.4292,25.6496,40.1446,18.7124,0.8122
I00742,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",76378,5986,13147,25625,18625,12198,797,7.8373,17.2131,33.5502,24.3853,15.9706,1.0435
I00742,RA3,"WESTON AREA HEALTH NHS TRUST",16553,2905,2720,3385,5101,2156,286,17.5497,16.4321,20.4495,30.8162,13.0248,1.7278
I00742,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",67270,24572,11823,9026,9466,11060,1323,36.5274,17.5754,13.4176,14.0717,16.4412,1.9667
I00742,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",70951,9485,10706,17765,19254,13019,722,13.3684,15.0893,25.0384,27.1370,18.3493,1.0176
I00742,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40626,13691,9390,5562,6632,4272,1079,33.7001,23.1133,13.6907,16.3245,10.5154,2.6559
I00742,RLQ,"WYE VALLEY NHS TRUST",28722,1981,3468,12807,5707,1150,3609,6.8972,12.0744,44.5895,19.8698,4.0039,12.5653
I00742,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",27742,1199,3119,8138,11412,3705,169,4.3220,11.2429,29.3346,41.1362,13.3552,0.6092
I00742,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",87006,11011,14134,19167,20553,21345,796,12.6554,16.2449,22.0295,23.6225,24.5328,0.9149
