INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00742,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",79897,2133,10268,13350,22782,28858,2506,2.6697,12.8515,16.7090,28.5142,36.1190,3.1365
I00742,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",104575,52254,21494,12908,8646,6158,3115,49.9680,20.5537,12.3433,8.2678,5.8886,2.9787
I00742,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",89808,10542,28166,20653,15174,6418,8855,11.7384,31.3625,22.9968,16.8960,7.1464,9.8599
I00742,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",49519,10980,13952,8707,9651,5952,277,22.1733,28.1750,17.5831,19.4895,12.0196,0.5594
I00742,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",56964,24815,15770,7265,6341,2138,635,43.5626,27.6842,12.7537,11.1316,3.7532,1.1147
I00742,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",57589,6507,14225,13946,14182,8332,397,11.2990,24.7009,24.2164,24.6262,14.4680,0.6894
I00742,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",48421,9806,5271,5225,7340,11006,9773,20.2515,10.8858,10.7908,15.1587,22.7298,20.1834
I00742,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",82750,26021,24348,13236,9623,9010,512,31.4453,29.4236,15.9952,11.6290,10.8882,0.6187
I00742,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",44400,8964,15200,10261,5334,2546,2095,20.1892,34.2342,23.1104,12.0135,5.7342,4.7185
I00742,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",57138,7042,14335,11352,13035,11007,367,12.3245,25.0884,19.8677,22.8132,19.2639,0.6423
I00742,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",87960,17203,16565,18685,14898,16225,4384,19.5578,18.8324,21.2426,16.9372,18.4459,4.9841
I00742,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",78053,30377,18249,14616,12053,2262,496,38.9184,23.3803,18.7257,15.4421,2.8980,0.6355
I00742,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",31529,3711,5488,11779,7908,2482,161,11.7701,17.4062,37.3593,25.0817,7.8721,0.5106
I00742,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",68489,1686,9205,18107,15500,23433,558,2.4617,13.4401,26.4378,22.6314,34.2143,0.8147
I00742,RJN,"EAST CHESHIRE NHS TRUST",20486,1517,2843,4304,3866,7871,85,7.4051,13.8778,21.0095,18.8714,38.4214,0.4149
I00742,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",109028,20697,23776,28780,27319,7691,765,18.9832,21.8072,26.3969,25.0569,7.0542,0.7017
I00742,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",80175,37879,17613,8164,11552,4637,330,47.2454,21.9682,10.1827,14.4085,5.7836,0.4116
I00742,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",53087,11469,15379,12462,9510,3831,436,21.6042,28.9694,23.4747,17.9140,7.2165,0.8213
I00742,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",61732,2298,11465,12045,14014,20688,1222,3.7225,18.5722,19.5118,22.7014,33.5126,1.9795
I00742,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",126256,4906,18680,24744,23622,52051,2253,3.8858,14.7953,19.5983,18.7096,41.2266,1.7845
I00742,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",35339,14389,10002,3669,5102,1902,275,40.7171,28.3030,10.3823,14.4373,5.3822,0.7782
I00742,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",21874,3736,6391,4740,3983,2865,159,17.0796,29.2173,21.6696,18.2088,13.0977,0.7269
I00742,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",86177,9399,10820,21381,20500,23295,782,10.9066,12.5556,24.8106,23.7882,27.0316,0.9074
I00742,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",57385,6148,6082,9433,14742,20456,524,10.7136,10.5986,16.4381,25.6896,35.6469,0.9131
I00742,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",87668,25042,32090,11742,8202,6695,3897,28.5646,36.6040,13.3937,9.3558,7.6368,4.4452
I00742,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",60348,512,8245,10415,12567,28172,437,0.8484,13.6624,17.2582,20.8242,46.6826,0.7241
I00742,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26273,623,1583,5548,8497,9888,134,2.3713,6.0252,21.1167,32.3412,37.6356,0.5100
I00742,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",188263,80239,24884,24476,24052,23362,11250,42.6207,13.2177,13.0010,12.7757,12.4092,5.9757
I00742,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",23817,224,2796,6546,4851,9247,153,0.9405,11.7395,27.4846,20.3678,38.8252,0.6424
I00742,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",43901,32168,8735,1140,635,319,904,73.2740,19.8970,2.5968,1.4464,0.7266,2.0592
I00742,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",84220,29886,12659,14466,14178,12615,416,35.4856,15.0309,17.1764,16.8345,14.9786,0.4939
I00742,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",109571,31344,34595,21600,12666,5935,3431,28.6061,31.5731,19.7132,11.5596,5.4166,3.1313
I00742,RGQ,"IPSWICH HOSPITAL NHS TRUST",54633,7625,7601,10467,15966,12461,513,13.9568,13.9128,19.1588,29.2241,22.8086,0.9390
I00742,R1F,"ISLE OF WIGHT NHS TRUST",17885,1369,6096,6822,2627,683,288,7.6545,34.0844,38.1437,14.6883,3.8188,1.6103
I00742,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",30858,7591,7256,8522,5891,1398,200,24.5998,23.5142,27.6168,19.0907,4.5304,0.6481
I00742,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",50593,9261,12356,9331,8755,10565,325,18.3049,24.4224,18.4433,17.3048,20.8823,0.6424
I00742,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",110388,24692,27744,14286,15263,15451,12952,22.3684,25.1332,12.9416,13.8267,13.9970,11.7332
I00742,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",53125,1525,5160,8847,16797,19229,1567,2.8706,9.7129,16.6532,31.6179,36.1958,2.9496
I00742,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",79423,20370,13865,14578,15994,13497,1119,25.6475,17.4572,18.3549,20.1377,16.9938,1.4089
I00742,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",134133,49774,25950,19545,22437,14962,1465,37.1079,19.3465,14.5714,16.7274,11.1546,1.0922
I00742,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",87135,29402,29705,11688,6366,3954,6020,33.7430,34.0908,13.4137,7.3059,4.5378,6.9088
I00742,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",96723,14802,33003,28967,12181,6209,1561,15.3035,34.1212,29.9484,12.5937,6.4194,1.6139
I00742,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",73298,14710,19108,14664,11891,12094,831,20.0688,26.0689,20.0060,16.2228,16.4998,1.1337
I00742,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",62451,2584,6220,13238,18666,21324,419,4.1376,9.9598,21.1974,29.8890,34.1452,0.6709
I00742,RPA,"MEDWAY NHS FOUNDATION TRUST",56739,11221,17950,10280,9384,7568,336,19.7765,31.6361,18.1180,16.5389,13.3383,0.5922
I00742,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",50665,8221,9642,8276,8609,13326,2591,16.2262,19.0309,16.3347,16.9920,26.3022,5.1140
I00742,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",54254,2035,7274,11227,16574,16661,483,3.7509,13.4073,20.6934,30.5489,30.7093,0.8903
I00742,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",97885,30822,25806,15516,13746,5264,6731,31.4880,26.3636,15.8513,14.0430,5.3777,6.8764
I00742,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",41153,5303,4926,4887,8498,13173,4366,12.8861,11.9700,11.8752,20.6498,32.0098,10.6092
I00742,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",91292,8349,15263,23911,23062,14410,6297,9.1454,16.7189,26.1918,25.2618,15.7845,6.8976
I00742,RVJ,"NORTH BRISTOL NHS TRUST",81065,9843,16205,14610,14554,21661,4192,12.1421,19.9901,18.0226,17.9535,26.7205,5.1712
I00742,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46316,9923,11571,11279,8394,4215,934,21.4246,24.9827,24.3523,18.1233,9.1005,2.0166
I00742,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",47188,23365,13055,4606,2573,1116,2473,49.5147,27.6659,9.7610,5.4527,2.3650,5.2407
I00742,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",57507,24580,11429,8271,5421,7481,325,42.7426,19.8741,14.3826,9.4267,13.0089,0.5651
I00742,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",69729,12724,13729,11970,12253,18093,960,18.2478,19.6891,17.1665,17.5723,25.9476,1.3768
I00742,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",28504,2445,8520,10716,5912,649,262,8.5777,29.8905,37.5947,20.7409,2.2769,0.9192
I00742,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",57369,17691,11091,12010,11385,5014,178,30.8372,19.3327,20.9347,19.8452,8.7399,0.3103
I00742,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",65252,15786,16097,12612,10716,9653,388,24.1924,24.6690,19.3281,16.4225,14.7934,0.5946
I00742,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",128352,35602,25721,21861,20649,22760,1759,27.7378,20.0394,17.0321,16.0878,17.7325,1.3705
I00742,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",117530,8469,13248,20702,27022,45043,3046,7.2058,11.2720,17.6142,22.9916,38.3247,2.5917
I00742,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",113059,52126,21401,13503,10418,5165,10446,46.1051,18.9291,11.9433,9.2147,4.5684,9.2394
I00742,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",52712,10073,8000,9204,12368,7801,5266,19.1095,15.1768,17.4609,23.4633,14.7993,9.9901
I00742,RK9,"PLYMOUTH HOSPITALS NHS TRUST",71189,13677,19110,17787,14748,5356,511,19.2122,26.8440,24.9856,20.7167,7.5236,0.7178
I00742,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",51216,4500,10925,13782,11127,10296,586,8.7863,21.3312,26.9096,21.7256,20.1031,1.1442
I00742,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",81929,15443,15615,15381,17170,17227,1093,18.8492,19.0592,18.7736,20.9572,21.0267,1.3341
I00742,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",67214,4115,11414,11369,11716,27616,984,6.1222,16.9816,16.9146,17.4309,41.0867,1.4640
I00742,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",69719,10223,26458,23835,6360,1268,1575,14.6631,37.9495,34.1872,9.1223,1.8187,2.2591
I00742,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",61951,4243,12757,20213,17759,6563,416,6.8490,20.5921,32.6274,28.6662,10.5939,0.6715
I00742,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",79321,11499,18618,21208,17445,8163,2388,14.4968,23.4717,26.7369,21.9929,10.2911,3.0106
I00742,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",47722,29126,7167,5066,3713,1475,1175,61.0326,15.0182,10.6156,7.7805,3.0908,2.4622
I00742,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",43633,255,2614,6011,11258,23102,393,0.5844,5.9909,13.7763,25.8016,52.9462,0.9007
I00742,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",55922,2372,7100,12516,15210,18184,540,4.2416,12.6963,22.3812,27.1986,32.5167,0.9656
I00742,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",49448,21342,11315,7475,5027,3323,966,43.1605,22.8826,15.1169,10.1662,6.7202,1.9536
I00742,RNZ,"SALISBURY NHS FOUNDATION TRUST",35697,1405,2300,10768,10621,10339,264,3.9359,6.4431,30.1650,29.7532,28.9632,0.7396
I00742,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",70831,45924,13623,7381,1864,704,1335,64.8360,19.2331,10.4206,2.6316,0.9939,1.8848
I00742,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",112532,43315,20684,19657,15667,12075,1134,38.4913,18.3805,17.4679,13.9223,10.7303,1.0077
I00742,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",55639,18166,16238,10366,7064,3477,328,32.6498,29.1846,18.6308,12.6961,6.2492,0.5895
I00742,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",68844,8661,15141,17979,12564,8011,6488,12.5806,21.9932,26.1156,18.2500,11.6365,9.4242
I00742,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",88491,33340,13623,11675,16935,12494,424,37.6761,15.3948,13.1934,19.1375,14.1189,0.4791
I00742,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",24707,11895,5632,3784,1506,1716,174,48.1443,22.7952,15.3155,6.0954,6.9454,0.7043
I00742,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",32436,477,3140,5855,9424,13062,478,1.4706,9.6806,18.0509,29.0541,40.2701,1.4737
I00742,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",54329,8990,10623,11248,10830,12123,515,16.5473,19.5531,20.7035,19.9341,22.3140,0.9479
I00742,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",32903,5776,6797,7649,7624,4716,341,17.5546,20.6577,23.2471,23.1711,14.3330,1.0364
I00742,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",85679,8041,26416,22389,13551,13050,2232,9.3850,30.8314,26.1313,15.8160,15.2313,2.6051
I00742,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",70365,34643,12105,10146,6918,5127,1426,49.2333,17.2032,14.4191,9.8316,7.2863,2.0266
I00742,RWJ,"STOCKPORT NHS FOUNDATION TRUST",57045,10150,11096,10667,9848,11427,3857,17.7930,19.4513,18.6993,17.2636,20.0316,6.7613
I00742,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",49278,640,5046,11400,10994,15566,5632,1.2988,10.2399,23.1341,22.3102,31.5881,11.4290
I00742,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",34727,14432,9497,5118,3713,1696,271,41.5584,27.3476,14.7378,10.6920,4.8838,0.7804
I00742,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",55509,3677,14344,18212,11433,7410,433,6.6242,25.8409,32.8091,20.5967,13.3492,0.7801
I00742,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",78903,28068,19441,10517,11278,9098,501,35.5728,24.6391,13.3290,14.2935,11.5306,0.6350
I00742,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",39731,4679,16693,9085,4814,3742,718,11.7767,42.0151,22.8663,12.1165,9.4183,1.8072
I00742,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",105176,36771,23009,14596,15287,13535,1978,34.9614,21.8767,13.8777,14.5347,12.8689,1.8807
I00742,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",46832,1651,13258,8075,9277,9900,4671,3.5254,28.3097,17.2425,19.8091,21.1394,9.9739
I00742,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",45254,6947,14502,15365,6201,2045,194,15.3511,32.0458,33.9528,13.7027,4.5189,0.4287
I00742,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",41305,17256,10928,6194,5280,1447,200,41.7770,26.4568,14.9958,12.7830,3.5032,0.4842
I00742,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",47435,4580,9363,10679,9835,11832,1146,9.6553,19.7386,22.5129,20.7336,24.9436,2.4159
I00742,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",70930,28814,13248,9446,8959,5160,5303,40.6231,18.6776,13.3174,12.6308,7.2748,7.4764
I00742,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",28774,13067,9439,3672,1685,423,488,45.4125,32.8039,12.7615,5.8560,1.4701,1.6960
I00742,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",48464,7115,14276,14673,9307,2700,393,14.6810,29.4569,30.2761,19.2039,5.5711,0.8109
I00742,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",83998,14835,19247,20137,18050,11019,710,17.6611,22.9136,23.9732,21.4886,13.1182,0.8453
I00742,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",71262,18941,18702,10649,7457,5300,10213,26.5794,26.2440,14.9434,10.4642,7.4373,14.3316
I00742,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",64268,21136,9394,9779,10949,12096,914,32.8873,14.6169,15.2160,17.0365,18.8212,1.4222
I00742,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",94386,13303,17043,21652,18337,22181,1870,14.0943,18.0567,22.9398,19.4277,23.5003,1.9812
I00742,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",65693,27357,13515,13415,5997,4222,1187,41.6437,20.5730,20.4207,9.1288,6.4269,1.8069
I00742,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",76660,16961,15338,13358,14632,12935,3436,22.1250,20.0078,17.4250,19.0869,16.8732,4.4821
I00742,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",96720,25226,21957,19339,16517,12568,1113,26.0815,22.7016,19.9948,17.0771,12.9942,1.1507
I00742,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",151126,28240,30178,22764,28347,32856,8741,18.6864,19.9688,15.0629,18.7572,21.7408,5.7839
I00742,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",52312,11256,8990,12291,12865,6298,612,21.5171,17.1853,23.4956,24.5928,12.0393,1.1699
I00742,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",130441,41386,26650,23562,23153,14149,1541,31.7278,20.4307,18.0633,17.7498,10.8470,1.1814
I00742,RBK,"WALSALL HEALTHCARE NHS TRUST",46085,23353,10401,5310,3910,2600,511,50.6738,22.5692,11.5222,8.4843,5.6417,1.1088
I00742,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",48610,15803,8741,5594,9536,8467,469,32.5098,17.9819,11.5079,19.6174,17.4182,0.9648
I00742,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",61636,653,8116,13510,11920,21841,5596,1.0594,13.1676,21.9190,19.3393,35.4355,9.0791
I00742,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",36423,393,4998,9116,14645,6822,449,1.0790,13.7221,25.0281,40.2081,18.7299,1.2327
I00742,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",76128,5891,13368,25321,18647,12252,649,7.7383,17.5599,33.2611,24.4943,16.0939,0.8525
I00742,RA3,"WESTON AREA HEALTH NHS TRUST",17295,3134,2869,3546,5307,2254,185,18.1208,16.5886,20.5030,30.6852,13.0327,1.0697
I00742,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",66775,24188,11954,9046,9279,11074,1234,36.2231,17.9019,13.5470,13.8959,16.5841,1.8480
I00742,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",72586,9939,10873,18069,19585,13426,694,13.6927,14.9795,24.8932,26.9818,18.4967,0.9561
I00742,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40546,13584,9386,5536,6313,4277,1450,33.5027,23.1490,13.6536,15.5700,10.5485,3.5762
I00742,RLQ,"WYE VALLEY NHS TRUST",28143,1991,3271,12849,5562,1081,3389,7.0746,11.6228,45.6561,19.7634,3.8411,12.0421
I00742,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",26195,1078,3006,7810,10528,3577,196,4.1153,11.4755,29.8149,40.1909,13.6553,0.7482
I00742,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",85811,10656,14305,18978,20467,20749,656,12.4180,16.6704,22.1160,23.8513,24.1799,0.7645
