INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,13,24577.8086,24871.0421,24505.8086,29964.7621,29972.9075,29962.7621,5456.9535,35,0,4599.6787,35,0,3541.632,35,0,77.9687,21.9792,0.0522,129356876,0.5599,0.5602,0.2232,0.7799
I00699,14,10152.0443,10432.2003,10078.0443,12812.5807,12820.1525,12810.5807,2732.5364,36,0,2392.895,36,0,1687.566,36,0,81.6075,18.3552,0.0374,28248000,0.6325,0.6328,0.1735,0.8163
I00699,15,66126.2639,66468.9688,66052.2639,86350.6144,86359.8767,86348.6144,20296.3505,36,0,16503.7525,36,0,10101.4577,36,0,80.6432,19.3035,0.0533,1114876008,0.6134,0.6137,0.2258,0.8067
I00699,16,3781.9979,4017.2803,3709.9979,4715.3465,4721.8821,4713.3465,1003.3486,35,0,869.2579,35,0,576.6076,35,0,81.1854,18.7608,0.0538,3734040,0.6242,0.6246,0.1798,0.8121
I00699,17,5170.7442,5470.9889,5096.7442,8707.5726,8715.6873,8705.5726,3608.8283,36,0,4869.7896,36,0,1853.7277,36,0,93.5699,6.4146,0.0155,24904503,0.8716,0.8717,0.0711,0.9358
I00699,18,15218.2066,15532.2027,15152.2066,30644.8,30654.315,30642.8,15490.5934,32,0,23799.1527,32,0,4989.8067,32,0,95.9382,4.0427,0.019,342494724,0.919,0.9191,0.0627,0.9595
I00699,19,5127.9994,5395.3197,5061.9994,9649.8888,9657.9894,9647.8888,4585.8894,32,0,6659.1825,32,0,1979.9404,32,0,94.6475,5.3283,0.0242,28096816,0.8932,0.8934,0.0846,0.9466
I00699,20,4257.8254,4539.3746,4185.8254,6756.7745,6764.5954,6754.7745,2568.9492,35,0,3097.4379,35,0,1247.6204,35,0,92.8195,7.16,0.0206,14560380,0.8566,0.8568,0.0736,0.9283
I00699,21,10091.0212,10387.6846,10017.0212,14363.224,14371.242,14361.224,4344.2029,36,0,4153.8274,36,0,2284.6451,36,0,87.9386,12.0059,0.0555,44368776,0.7593,0.7597,0.134,0.8797
I00699,22,17447.6498,17787.1493,17373.6498,30127.6691,30136.8448,30125.6691,12752.0193,36,0,14431.8033,36,0,3725.8157,36,0,93.4726,6.4798,0.0476,261678115,0.8699,0.8703,0.0894,0.935
I00699,23,15101.6249,15437.0775,15029.6249,25334.6702,25343.9883,25332.6702,10303.0452,35,0,16817.9035,35,0,5936.034,35,0,92.8718,7.1081,0.0202,232936275,0.8576,0.8578,0.059,0.9288
I00699,24,9535.4739,9845.7265,9461.4739,15391.3265,15399.7117,15389.3265,5927.8526,36,0,6761.3566,36,0,2724.5283,36,0,91.9392,8.0393,0.0215,62735490,0.839,0.8392,0.1004,0.9195
I00699,25,15137.8152,15440.173,15063.8152,18195.0472,18203.219,18193.0472,3129.232,36,0,2819.4602,36,0,1906.0999,36,0,79.6449,20.3312,0.0239,67299859,0.5931,0.5933,0.1167,0.7966
I00699,26,1318.8981,1571.5624,1246.8981,1833.1761,1840.1945,1831.1761,584.278,35,0,893.186,35,0,385.8972,35,0,90.9127,9.0769,0.0103,1555773,0.8184,0.8184,0.0374,0.9092
I00699,27,29678.0677,30018.1193,29604.0677,35465.2755,35474.4661,35463.2755,5859.2078,36,0,5729.027,36,0,4276.2285,36,0,80.5513,19.428,0.0207,326266500,0.6112,0.6114,0.076,0.8056
I00699,28,13400.1542,13683.1074,13334.1542,16769.9865,16778.5609,16767.9865,3433.8323,32,0,3677.8076,32,0,2390.431,32,0,83.869,16.1058,0.0252,80177160,0.6776,0.6778,0.071,0.8388
I00699,29,4167.1748,4429.1602,4093.1748,6221.2234,6228.3041,6219.2234,2126.0487,36,0,1915.741,36,0,952.5177,36,0,89.2455,10.7359,0.0185,7770428,0.7851,0.7852,0.1581,0.8925
I00699,30,97764.3993,98126.5005,97690.3993,113958.5877,113968.3743,113956.5877,16266.1885,36,0,13568.1655,36,0,9445.0265,36,0,75.1968,24.738,0.0652,2278641892,0.5046,0.5049,0.133,0.7523
I00699,31,21467.0226,21793.2907,21393.0226,37186.833,37195.651,37184.833,15791.8104,36,0,15225.485,36,0,5938.7605,36,0,91.9837,7.9935,0.0228,268395920,0.8399,0.8401,0.181,0.92
I00699,32,8941.808,9275.9278,8867.808,12014.8667,12023.897,12012.8667,3145.0587,36,0,3903.7872,36,0,1948.1835,36,0,89.6487,10.3375,0.0138,73980493,0.7931,0.7932,0.0308,0.8966
I00699,33,4244.9412,4610.0897,4170.9412,5945.7682,5955.6371,5943.7682,1772.827,36,0,3640.663,36,0,1375.9379,36,0,93.4688,6.5222,0.009,62334408,0.8695,0.8695,0.0053,0.9347
I00699,34,5632.6539,5963.8713,5558.6539,6743.2031,6752.155,6741.2031,1182.5493,36,0,1336.4896,36,0,515.7193,36,0,86.1114,13.8481,0.0405,34377441,0.7226,0.7229,0.0153,0.8613
I00699,35,21710.3917,22062.8377,21636.3917,27215.5889,27225.1144,27213.5889,5577.1971,36,0,7147.3733,36,0,3467.0672,36,0,85.6884,14.2755,0.0361,297387615,0.7141,0.7144,0.0414,0.8571
I00699,36,17222.3592,17574.1918,17148.3592,21431.7536,21441.2626,21429.7536,4281.3944,36,0,4567.4462,36,0,1830.1926,36,0,85.9753,13.984,0.0407,218102080,0.7199,0.7202,0.0317,0.86
I00699,37,72130.714,72499.9566,72056.714,78690.5387,78700.5182,78688.5387,6631.8247,36,0,6157.4629,36,0,4829.1962,36,0,72.3072,27.6056,0.0872,1597220580,0.447,0.4474,0.0562,0.7235
I00699,38,27245.361,27603.4149,27171.361,34553.4884,34563.1655,34551.4884,7380.1274,36,0,7878.4841,36,0,3853.1971,36,0,86.0368,13.933,0.0302,449229488,0.721,0.7213,0.0466,0.8605
I00699,39,45481.4286,45856.8592,45407.4286,50122.8115,50132.9582,50120.8115,4713.3829,36,0,4141.0875,36,0,2926.4104,36,0,75.0722,24.8656,0.0622,1016708266,0.5021,0.5024,0.0287,0.751
I00699,40,2390.0881,2679.0256,2316.0881,2761.2669,2769.0761,2759.2669,443.1789,36,0,595.6162,36,0,265.2898,36,0,83.7888,16.1623,0.0488,4734840,0.6763,0.6766,0.0193,0.8381
I00699,41,5949.7116,6295.2758,5875.7116,8071.3502,8080.6898,8069.3502,2193.6386,36,0,3941.4467,36,0,1504.8587,36,0,91.6502,8.338,0.0118,58120739,0.8331,0.8332,0.0137,0.9166
I00699,42,77219.6874,77576.2773,77145.6874,79440.069,79449.7066,79438.069,2292.3816,36,0,2009.5903,36,0,1673.5019,36,0,61.8208,38.0212,0.158,1275971465,0.238,0.2384,0.0473,0.619
I00699,43,12427.3419,12805.1924,12353.3419,13551.8504,13562.0625,13549.8504,1196.5084,36,0,1467.9647,36,0,928.0321,36,0,77.3981,22.5553,0.0465,218146060,0.5484,0.5487,0.0059,0.7742
I00699,44,12535.9772,12864.8359,12461.9772,13385.0067,13393.8948,13383.0067,921.0295,36,0,817.3409,36,0,577.7218,36,0,71.5635,28.3514,0.085,75926808,0.4321,0.4325,0.0229,0.7161
I00699,45,1322.1037,1625.5529,1248.1037,1475.567,1483.7683,1473.567,225.4633,36,0,270.6967,36,0,94.2939,36,0,85.984,13.9932,0.0228,3058050,0.7199,0.7201,0.0061,0.86
I00699,46,8874.8819,9185.3293,8800.8819,11376.0646,11384.4551,11374.0646,2573.1827,36,0,3858.6282,36,0,2068.8732,36,0,85.9881,13.9919,0.02,42773472,0.72,0.7201,0.0581,0.86
I00699,47,7916.5637,8194.9323,7844.5637,8686.9822,8694.7147,8684.9822,840.4186,35,0,696.3433,35,0,465.4646,35,0,73.0333,26.8704,0.0963,18873900,0.4616,0.4621,0.0613,0.7308
I00699,48,13518.7912,13839.1324,13444.7912,15771.3409,15779.9988,15769.3409,2324.5497,36,0,2068.2648,36,0,1391.2282,36,0,80.0185,19.9559,0.0256,78736840,0.6006,0.6008,0.0523,0.8003
I00699,49,3301.6277,3593.4336,3227.6277,3940.9104,3948.797,3938.9104,711.2827,36,0,824.1607,36,0,392.9553,36,0,85.0843,14.8808,0.0349,7781848,0.702,0.7023,0.0283,0.851
I00699,50,25859.3254,26242.0176,25785.3254,32612.0109,32622.3539,32610.0109,6824.6855,36,0,10130.7109,36,0,4285.2582,36,0,87.929,12.0428,0.0281,695367659,0.7589,0.7591,0.0201,0.8794
I00699,51,16578.8048,16867.8113,16504.8048,17878.8109,17886.6219,17876.8109,1372.0062,36,0,1200.2732,36,0,1023.4829,36,0,69.03,30.9316,0.0384,51733770,0.381,0.3811,0.1186,0.6905
I00699,52,12508.036,12924.3238,12434.036,15041.1168,15052.3678,15039.1168,2605.0808,36,0,4764.7536,36,0,1982.2829,36,0,89.2378,10.7429,0.0193,583515416,0.7849,0.7851,0.0028,0.8925
I00699,53,27432.3528,27815.2279,27358.3528,32917.7371,32928.0851,32915.7371,5557.3844,36,0,6032.9818,36,0,3089.4742,36,0,85.1524,14.82,0.0276,706039740,0.7033,0.7035,0.0187,0.8517
I00699,54,17000.3437,17333.8036,16926.3437,18892.8537,18901.8661,18890.8537,1964.51,36,0,1886.5424,36,0,1443.4629,36,0,76.2721,23.6757,0.0522,128361922,0.526,0.5262,0.0367,0.763
I00699,55,12024.716,12347.8249,11950.716,13881.2016,13889.9342,13879.2016,1928.4855,36,0,2130.6506,36,0,1499.0126,36,0,80.0462,19.9197,0.0341,70766400,0.6013,0.6015,0.0405,0.8006
I00699,56,6682.8154,7018.5219,6608.8154,8190.6067,8199.6798,8188.6067,1579.7913,36,0,1861.2877,36,0,1073.3868,36,0,87.2319,12.7305,0.0376,47876832,0.745,0.7453,0.0172,0.8725
I00699,57,112073.0519,112426.4812,112005.0519,126357.2389,126367.6339,126355.2389,14350.187,33,0,15621.92,33,0,12235.6749,33,0,75.8237,24.111,0.0654,3953089249,0.5171,0.5175,0.0701,0.7586
I00699,58,36647.0986,37037.5174,36573.0986,40368.5646,40379.1165,40366.5646,3793.466,36,0,4601.1078,36,0,3425.0679,36,0,76.9521,22.9966,0.0512,1061716096,0.5396,0.5398,0.0143,0.7698
I00699,59,15949.0973,16372.8831,15875.0973,18407.7659,18419.2195,18405.7659,2530.6686,36,0,4008.0589,36,0,2065.3174,36,0,85.9048,14.0639,0.0313,874479830,0.7184,0.7186,0.0026,0.8592
I00699,60,37876.2357,38226.8908,37802.2357,42103.7751,42113.2523,42101.7751,4299.5394,36,0,4317.1592,36,0,3356.1048,36,0,75.0891,24.8563,0.0546,499060452,0.5023,0.5026,0.0539,0.7512
I00699,61,2167.4044,2420.4898,2093.4044,2364.4409,2371.281,2362.4409,269.0364,36,0,237.204,36,0,170.3498,36,0,76.9957,22.9538,0.0505,1874309,0.5404,0.5407,0.0425,0.7702
I00699,62,10339.9655,10664.6704,10265.9655,11682.4795,11691.2553,11680.4795,1414.514,36,0,1404.5096,36,0,1030.2929,36,0,79.1135,20.8048,0.0816,58883440,0.5831,0.5836,0.03,0.7915
I00699,63,47625.2295,48027.159,47551.2295,55531.3473,55542.2103,55529.3473,7978.1179,36,0,9257.991,36,0,5676.312,36,0,82.9819,16.9647,0.0534,1996905984,0.6602,0.6605,0.0177,0.8301
I00699,64,19985.0283,20267.2643,19911.0283,21044.9167,21052.5447,21042.9167,1131.8884,36,0,1078.4268,36,0,979.7616,36,0,65.0792,34.8666,0.0541,57613500,0.3021,0.3023,0.151,0.6511
I00699,65,184356.6576,184741.6771,184282.6576,192156.4752,192166.8811,192154.4752,7871.8175,36,0,7469.8298,36,0,6962.8041,36,0,64.696,35.1948,0.1093,6909683040,0.295,0.2953,0.0683,0.6475
I00699,66,249552.8364,249946.3288,249478.8364,268576.9667,268587.6017,268574.9667,19096.1304,36,0,19821.9171,36,0,17597.3738,36,0,69.1299,30.7947,0.0754,12582870458,0.3834,0.3836,0.1023,0.6917
I00699,67,10751.7452,11097.9039,10677.7452,11467.272,11476.6276,11465.272,787.5268,36,0,845.6277,36,0,680.6153,36,0,73.8165,26.1119,0.0716,89949080,0.477,0.4774,0.0118,0.7385
I00699,68,38505.2357,38841.1541,38431.2357,47572.3291,47581.408,47570.3291,9139.0934,36,0,8330.6461,36,0,5693.3952,36,0,81.1456,18.808,0.0464,443571467,0.6234,0.6237,0.1318,0.8117
I00699,69,22688.6296,22999.2179,22616.6296,28958.1237,28966.7512,28956.1237,6339.4942,35,0,6263.9662,35,0,4090.6598,35,0,82.9455,17.0212,0.0333,169431876,0.6592,0.6595,0.1313,0.8296
I00699,70,8370.4693,8661.386,8296.4693,9967.6806,9975.5432,9965.6806,1669.2114,36,0,1573.4486,36,0,1135.1707,36,0,80.6106,19.3374,0.052,24721668,0.6127,0.6131,0.0822,0.8064
I00699,71,26838.9589,27196.1038,26764.9589,28606.8127,28616.4653,28604.8127,1839.8539,36,0,1657.5768,36,0,1351.3856,36,0,71.1386,28.7749,0.0865,348151888,0.4236,0.424,0.0223,0.7118
I00699,72,18639.1066,19003.7727,18565.1066,22204.2598,22214.1157,22202.2598,3637.1533,36,0,4080.1209,36,0,2279.1251,36,0,84.3395,15.6238,0.0367,297503584,0.6872,0.6874,0.0206,0.8436
I00699,73,626828.7808,627257.2188,626754.7808,692548.7387,692560.3181,692546.7387,65791.9579,36,0,58172.323,36,0,43890.0243,36,0,71.1242,28.7778,0.098,83512861530,0.4235,0.4239,0.1134,0.7117
I00699,74,102689.9509,103102.179,102615.9509,131878.4765,131889.6178,131876.4765,29260.5255,36,0,33206.9946,36,0,11842.2738,36,0,86.8036,13.1452,0.0513,7183146480,0.7366,0.737,0.0408,0.8683
I00699,75,181828.7177,182234.5508,181754.7177,190428.3868,190439.3553,190426.3868,8671.6691,36,0,8488.6401,36,0,7396.8879,36,0,66.8169,33.1061,0.077,10079856248,0.3371,0.3374,0.037,0.6686
I00699,76,7421.4368,7797.5557,7347.4368,9304.3208,9314.4862,9302.3208,1954.884,36,0,4266.1545,36,0,1469.9871,36,0,90.042,9.936,0.0219,134689280,0.8011,0.8012,0.0059,0.9005
I00699,77,94752.0413,95094.788,94678.0413,102299.7497,102309.0132,102297.7497,7619.7084,36,0,6792.7451,36,0,5635.2648,36,0,67.0683,32.8222,0.1095,1407771068,0.3425,0.3428,0.1588,0.6712
I00699,78,43133.8635,43486.8232,43059.8635,50009.3888,50018.9282,50007.3888,6947.5253,36,0,6520.0791,36,0,4282.4199,36,0,78.2275,21.7251,0.0474,651147420,0.565,0.5653,0.0698,0.7825
I00699,79,31037.9568,31346.3065,30963.9568,33443.9294,33452.2632,33441.9294,2477.9726,36,0,2323.9328,36,0,2008.277,36,0,68.5944,31.3388,0.0668,169376029,0.3726,0.3728,0.1334,0.6863
I00699,80,2986.6163,3218.3882,2912.6163,3282.8724,3289.1365,3280.8724,368.2561,36,0,339.9098,36,0,232.3146,36,0,72.8003,27.1396,0.06,1920600,0.4566,0.4569,0.1164,0.7283
I00699,81,34549.941,34907.6106,34475.941,42071.6992,42081.3659,42069.6992,7593.7581,36,0,7217.9054,36,0,3753.849,36,0,82.8426,17.1282,0.0292,571772000,0.6571,0.6573,0.0552,0.8286
I00699,82,56826.5568,57259.865,56752.5568,77182.3104,77194.0215,77180.3104,20427.7537,36,0,33860.0085,36,0,10452.8803,36,0,92.2379,7.7388,0.0233,5823564384,0.845,0.8452,0.0121,0.9225
I00699,83,54653.0152,55050.1365,54579.0152,69628.1454,69638.8784,69626.1454,15047.1302,36,0,18217.532,36,0,6698.4493,36,0,87.3549,12.6099,0.0352,2383894830,0.7474,0.7477,0.0311,0.8737
I00699,84,14361.6755,14717.6544,14287.6755,16799.7269,16809.348,16797.7269,2510.0515,36,0,3018.6234,36,0,1782.8563,36,0,83.908,16.0687,0.0233,176251470,0.6784,0.6786,0.0193,0.8392
I00699,85,5381.7685,5664.8118,5307.7685,6523.8248,6531.4746,6521.8248,1214.0563,36,0,1274.7103,36,0,740.5265,36,0,83.0186,16.9459,0.0355,12302678,0.6607,0.661,0.0675,0.8304
I00699,86,10293.5,10644.3589,10219.5,12788.9438,12798.4264,12786.9438,2567.4438,36,0,3370.8512,36,0,1496.209,36,0,87.8286,12.148,0.0235,113469824,0.7568,0.757,0.0182,0.8784
I00699,87,18559.4077,18931.0892,18485.4077,24243.961,24254.0065,24241.961,5756.5533,36,0,7390.5257,36,0,3454.5181,36,0,89.5342,10.4458,0.02,383964545,0.7909,0.791,0.0209,0.8954
I00699,88,4122.3749,4463.5899,4048.3749,5572.1708,5581.3928,5570.1708,1521.7958,36,0,3590.3924,36,0,1061.8711,36,0,91.9625,8.0245,0.0131,33956014,0.8394,0.8395,0.0102,0.9197
I00699,89,51090.0154,51443.2843,51016.0154,60382.8033,60392.3512,60380.8033,9364.788,36,0,9769.2172,36,0,6824.3954,36,0,79.4004,20.551,0.0485,836721144,0.5885,0.5888,0.0918,0.7942
I00699,90,20650.2373,21028.2657,20576.2373,27198.1121,27208.329,27196.1121,6619.8747,36,0,8929.9336,36,0,3480.8393,36,0,90.3571,9.6177,0.0252,505149920,0.8074,0.8076,0.02,0.9037
I00699,91,11953.6402,12321.7024,11879.6402,19091.4487,19101.3963,19089.4487,7209.8085,36,0,18278.6073,36,0,3955.6016,36,0,95.3549,4.6355,0.0097,266017336,0.9072,0.9073,0.0202,0.9536
I00699,92,45051.668,45448.413,44977.668,56990.7873,57001.5102,56988.7873,12011.1193,36,0,16248.6476,36,0,7903.129,36,0,87.8266,12.1475,0.0259,1848371078,0.7568,0.757,0.0249,0.8784
I00699,93,40987.5963,41278.7294,40921.5963,42973.9585,42982.7807,42971.9585,2050.3622,32,0,1888.4397,32,0,1733.4022,32,0,65.5075,34.4222,0.0704,326371560,0.3109,0.3111,0.0808,0.6554
I00699,94,36619.8431,36962.7703,36545.8431,40565.0647,40574.333,40563.0647,4017.2215,36,0,3646.474,36,0,2887.6194,36,0,73.9034,26.0443,0.0523,410137475,0.4786,0.4788,0.064,0.7393
I00699,95,22268.8075,22623.6518,22194.8075,26123.3589,26132.9492,26121.3589,3926.5514,36,0,5219.9193,36,0,3282.2845,36,0,81.5558,18.4162,0.028,296657465,0.6314,0.6316,0.0321,0.8157
I00699,96,74968.2444,75343.587,74894.2444,86295.6612,86305.8056,86293.6612,11399.4168,36,0,10857.9167,36,0,7176.6931,36,0,77.8255,22.1143,0.0603,2022416552,0.5571,0.5574,0.0637,0.7786
I00699,97,6406.3955,6710.4833,6332.3955,7077.9637,7086.1823,7075.9637,743.5683,36,0,640.0539,36,0,357.477,36,0,76.1034,23.8313,0.0653,20718140,0.5227,0.5231,0.0288,0.7614
I00699,98,61855.9775,62243.5069,61781.9775,74222.5524,74233.0261,74220.5524,12438.5749,36,0,12089.2947,36,0,5605.4416,36,0,82.5568,17.4012,0.042,2122914609,0.6516,0.6518,0.0405,0.8258
I00699,99,117773.5676,118142.0907,117699.5676,127581.8469,127591.807,127579.8469,9880.2793,36,0,8859.8096,36,0,7311.243,36,0,69.6497,30.2344,0.1159,2973103224,0.3942,0.3946,0.0958,0.6971
I00699,100,19874.3551,20240.5516,19800.3551,27018.9618,27028.859,27016.9618,7216.6067,36,0,11167.4136,36,0,4422.5214,36,0,90.2857,9.6967,0.0176,390774384,0.8059,0.806,0.0292,0.9029
I00699,101,151553.3883,151964.1439,151479.3883,173535.7089,173546.8104,173533.7089,22054.3206,36,0,19419.7864,36,0,10348.9704,36,0,77.7029,22.2025,0.0946,9855198792,0.555,0.5555,0.0456,0.7775
I00699,102,15729.5253,16123.0938,15655.5253,20995.103,21005.74,20993.103,5337.5776,36,0,7795.5576,36,0,3532.2908,36,0,91.7453,8.2387,0.016,518124027,0.8351,0.8352,0.0091,0.9175
I00699,103,17414.4524,17785.6169,17340.4524,20119.8614,20129.8929,20117.8614,2777.409,36,0,2960.6211,36,0,1706.438,36,0,82.718,17.1968,0.0852,302865928,0.6552,0.6558,0.0141,0.8276
I00699,104,5416.3177,5789.26,5342.3177,6888.9347,6899.0143,6886.9347,1544.6171,36,0,2512.1231,36,0,958.5806,36,0,91.6439,8.3272,0.0289,88213448,0.8332,0.8334,0.0047,0.9166
I00699,105,4514.3037,4904.3081,4440.3037,7098.8273,7109.3679,7096.8273,2656.5236,36,0,7664.4442,36,0,1556.482,36,0,96.9265,3.0642,0.0094,134473662,0.9386,0.9387,0.0032,0.9693
I00699,106,2056.0074,2501.6091,1988.0074,2260.1065,2273.2125,2258.1065,270.0991,33,0,7207.4791,33,0,584.012,33,0,76.9011,22.7389,0.3601,356153756,0.5416,0.5436,0,0.7708
I00699,107,52703.5997,53111.2147,52629.5997,67795.1219,67806.1385,67793.1219,15163.5222,36,0,20056.0452,36,0,7757.2849,36,0,88.883,11.0816,0.0354,2871584427,0.778,0.7783,0.0221,0.889
I00699,108,28848.6939,29224.9866,28774.6939,38470.8785,38481.0486,38468.8785,9694.1846,36,0,12761.8678,36,0,4758.4037,36,0,89.6553,10.3151,0.0297,744797767,0.7934,0.7936,0.0318,0.8967
I00699,109,9764.9123,10089.1252,9690.9123,12422.3601,12431.1226,12420.3601,2729.4478,36,0,3167.2517,36,0,1478.9915,36,0,86.8008,13.1602,0.039,62943812,0.7364,0.7367,0.0416,0.8682
I00699,110,20476.4175,20846.9744,20402.4175,23821.9947,23832.0098,23819.9947,3417.5773,36,0,3491.2593,36,0,1815.6265,36,0,82.8511,17.0807,0.0683,367010692,0.6577,0.6582,0.0177,0.8289
I00699,111,23665.6438,24060.0428,23591.6438,29245.8803,29256.5397,29243.8803,5652.2365,36,0,7213.6784,36,0,3385.1063,36,0,88.2963,11.6796,0.0242,783332381,0.7662,0.7664,0.0121,0.8831
I00699,112,11453.0611,11754.255,11379.0611,12608.584,12616.7244,12606.584,1227.523,36,0,1021.7125,36,0,786.7269,36,0,73.2984,26.6173,0.0844,40768120,0.4668,0.4672,0.0593,0.7334
I00699,113,67298.2955,67711.45,67224.2955,75588.843,75600.0093,75586.843,8362.5475,36,0,8352.519,36,0,5261.7511,36,0,79.389,20.5418,0.0692,3685611552,0.5885,0.5889,0.0159,0.7942
I00699,114,14562.7316,14973.2249,14488.7316,17693.2388,17704.3332,17691.2388,3202.5072,36,0,5577.9994,36,0,2915.9727,36,0,87.933,12.0475,0.0195,617819930,0.7589,0.759,0.004,0.8794
I00699,115,3718.5529,4061.1079,3634.5529,4275.9917,4284.1477,4273.9917,639.4388,41,0,750.4448,41,0,421.045,41,0,82.7587,17.1333,0.108,10587522,0.6563,0.657,0.021,0.8281
I00699,116,5730.1803,6128.4638,5646.1803,7514.1164,7523.5994,7512.1164,1865.9361,41,0,5814.2053,41,0,1595.1817,41,0,88.9671,10.9024,0.1305,59879925,0.7806,0.7817,0.0099,0.8903
I00699,117,19754.4972,20012.3025,19702.4972,26983.7275,26993.6431,26981.7275,7279.2302,25,0,17019.2745,25,0,6340.8347,25,0,87.4708,12.3307,0.1985,395710884,0.7514,0.7529,0.0266,0.8757
I00699,118,6800.6185,7122.8829,6738.6185,7428.3501,7438.7457,7426.3501,687.7316,30,0,3653.1948,30,0,1085.1567,30,0,72.8574,26.6937,0.4489,125435440,0.4616,0.4637,0.002,0.7308
I00699,119,14094.4253,14456.515,14026.4253,17105.8483,17116.498,17103.8483,3077.423,33,0,14991.774,33,0,4120.7864,33,0,80.4215,19.2595,0.319,410896780,0.6116,0.6136,0.0052,0.8058
I00699,120,100597.1827,100974.5452,100523.1827,111982.8788,111993.0778,111980.8788,11457.6962,36,0,10462.7104,36,0,8466.6897,36,0,74.0658,25.7802,0.154,2945708532,0.4829,0.4836,0.0721,0.7414
I00699,121,20057.7802,20443.1112,19983.7802,26933.9762,26944.3905,26931.9762,6948.196,36,0,10577.8108,36,0,3229.9474,36,0,91.5938,8.3689,0.0373,583454248,0.8322,0.8326,0.016,0.9161
I00699,122,16879.0661,17253.9211,16805.0661,22696.0079,22706.1392,22694.0079,5888.9418,36,0,9887.277,36,0,3340.7253,36,0,91.2826,8.6833,0.034,379129594,0.826,0.8263,0.0182,0.913
