INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,ENG,"ENGLAND",26376,8915877,0.2958
I01963,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",90,47292,0.1903
I01963,RCF,"AIREDALE NHS FOUNDATION TRUST",5,34493,0.0145
I01963,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",24,42591,0.0563
I01963,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",48,84869,0.0566
I01963,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",2,41934,0.0048
I01963,R1H,"BARTS HEALTH NHS TRUST",754,154656,0.4875
I01963,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",124,57986,0.2138
I01963,RC1,"BEDFORD HOSPITAL NHS TRUST",0,35509,0.0000
I01963,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",45,56840,0.0792
I01963,RMC,"BOLTON NHS FOUNDATION TRUST",554,63703,0.8697
I01963,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",67,76657,0.0874
I01963,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",35,71388,0.0490
I01963,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",346,56718,0.6100
I01963,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",119,43282,0.2749
I01963,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",53,66678,0.0795
I01963,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",28,74366,0.0377
I01963,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",5228,89580,5.8361
I01963,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",7,49924,0.0140
I01963,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",18,56487,0.0319
I01963,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",15,55379,0.0271
I01963,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",211,48135,0.4384
I01963,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",6,82126,0.0073
I01963,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",69,43287,0.1594
I01963,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",43,54402,0.0790
I01963,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",62,87727,0.0707
I01963,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",28,75141,0.0373
I01963,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1,31152,0.0032
I01963,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",33,67789,0.0487
I01963,RJN,"EAST CHESHIRE NHS TRUST",0,20398,0.0000
I01963,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",83,106218,0.0781
I01963,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",75,79176,0.0947
I01963,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",261,53192,0.4907
I01963,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",19,63575,0.0299
I01963,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",515,126839,0.4060
I01963,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",2,33860,0.0059
I01963,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",42,21711,0.1935
I01963,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1474,87579,1.6831
I01963,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",181,57255,0.3161
I01963,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",12,87212,0.0138
I01963,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",0,62011,0.0000
I01963,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26,26482,0.0982
I01963,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",153,186158,0.0822
I01963,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",65,44029,0.1476
I01963,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",18,84326,0.0213
I01963,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",98,108346,0.0905
I01963,RGQ,"IPSWICH HOSPITAL NHS TRUST",12,52870,0.0227
I01963,R1F,"ISLE OF WIGHT NHS TRUST",447,17067,2.6191
I01963,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",202,31359,0.6442
I01963,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",21,52249,0.0402
I01963,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",297,110120,0.2697
I01963,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",43,55579,0.0774
I01963,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",138,74874,0.1843
I01963,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1,130209,0.0008
I01963,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",1,90666,0.0011
I01963,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",131,90990,0.1440
I01963,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3,76492,0.0039
I01963,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",95,66106,0.1437
I01963,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",125,171853,0.0727
I01963,RPA,"MEDWAY NHS FOUNDATION TRUST",34,54650,0.0622
I01963,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",33,48663,0.0678
I01963,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",61,56654,0.1077
I01963,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2357,99475,2.3694
I01963,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1,42620,0.0023
