INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,380,129250,0.3
I01963,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,*,109470,*
I01963,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,50,113065,0
I01963,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,0,47175,0
I01963,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,320,78745,0.4
I01963,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,415,63075,0.7
I01963,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,550,63670,0.9
I01963,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,*,60045,*
I01963,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,15355,100565,15.3
I01963,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,*,45640,*
I01963,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,265,58855,0.5
I01963,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,290,44605,0.7
I01963,RNZ,SALISBURY NHS FOUNDATION TRUST,*,35955,*
I01963,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,15,61830,0
I01963,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,20,106400,0
I01963,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,*,55905,*
I01963,RH5,SOMERSET NHS FOUNDATION TRUST,165,55100,0.3
I01963,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10,74960,0
I01963,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,315,73705,0.4
I01963,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,*,32455,*
I01963,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,*,36250,*
I01963,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,990,75735,1.3
I01963,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,45,72395,0.1
I01963,RWJ,STOCKPORT NHS FOUNDATION TRUST,0,51130,0
I01963,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,260,49470,0.5
I01963,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,*,33030,*
I01963,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,40,58295,0.1
I01963,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,10,36085,0
I01963,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,15,105240,0
I01963,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,40,52120,0.1
I01963,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",*,44820,*
I01963,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,830,34505,2.4
I01963,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,25,47515,0.1
I01963,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,60,63930,0.1
I01963,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,*,66405,*
I01963,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4515,42195,10.7
I01963,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,55,76105,0.1
I01963,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,4795,103945,4.6
I01963,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,230,88090,0.3
I01963,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,50,233860,0
I01963,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,50,90395,0.1
I01963,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,15,92075,0
I01963,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,25,123090,0
I01963,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20,144125,0
I01963,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,185,47205,0.4
I01963,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,85,131385,0.1
I01963,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,525,68885,0.8
I01963,RBK,WALSALL HEALTHCARE NHS TRUST,20,48820,0
I01963,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,*,45605,*
I01963,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,155,59925,0.3
I01963,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,255,33670,0.8
I01963,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,0,74660,0
I01963,RKE,WHITTINGTON HEALTH NHS TRUST,95,21190,0.4
I01963,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,10,58810,0
I01963,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,25,69120,0
I01963,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",15,42430,0
I01963,RLQ,WYE VALLEY NHS TRUST,15,29565,0.1
I01963,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,*,28275,*
I01963,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,20,85435,0
