INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",23,5979,0.3847
I00731,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",57,7426,0.7676
I00731,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",72,16915,0.4257
I00731,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",71,10186,0.6970
I00731,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",206,1735,11.8732
I00731,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",56,9572,0.5850
I00731,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",78,8611,0.9058
I00731,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",52,7886,0.6594
I00731,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",19,4067,0.4672
I00731,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",42,6483,0.6478
I00731,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",13,4290,0.3030
I00731,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",29,6691,0.4334
I00731,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",26,5363,0.4848
I00731,RGQ,"IPSWICH HOSPITAL NHS TRUST",45,7269,0.6191
I00731,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",16,4462,0.3586
I00731,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",80,22245,0.3596
I00731,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",96,13024,0.7371
I00731,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",106,21682,0.4889
I00731,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",205,24502,0.8367
I00731,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",76,14437,0.5264
I00731,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",16,11745,0.1362
I00731,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",168,28655,0.5863
I00731,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",16,4982,0.3212
I00731,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",10,3195,0.3130
I00731,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",76,19268,0.3944
I00731,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",33,4508,0.7320
I00731,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",116,14683,0.7900
I00731,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",27,3846,0.7020
I00731,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",48,7006,0.6851
I00731,RJN,"EAST CHESHIRE NHS TRUST",10,1870,0.5348
I00731,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",55,5315,1.0348
I00731,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",106,20780,0.5101
I00731,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",27,6178,0.4370
I00731,RK9,"PLYMOUTH HOSPITALS NHS TRUST",110,12577,0.8746
I00731,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",94,14990,0.6271
I00731,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",10,2474,0.4042
I00731,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",54,7742,0.6975
I00731,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",86,13327,0.6453
I00731,RLQ,"WYE VALLEY NHS TRUST",29,5095,0.5692
I00731,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",8,2443,0.3275
I00731,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",80,14491,0.5521
I00731,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",105,12941,0.8114
I00731,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",66,9324,0.7079
I00731,RMC,"BOLTON NHS FOUNDATION TRUST",28,5583,0.5015
I00731,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",22,3329,0.6609
I00731,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",24,6421,0.3738
I00731,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",58,10231,0.5669
I00731,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",60,17708,0.3388
I00731,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",35,6427,0.5446
I00731,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",41,7105,0.5771
I00731,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",20,4966,0.4027
I00731,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",36,5771,0.6238
I00731,RNZ,"SALISBURY NHS FOUNDATION TRUST",26,5918,0.4393
I00731,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",56,11664,0.4801
I00731,RPA,"MEDWAY NHS FOUNDATION TRUST",27,7187,0.3757
I00731,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",90,9253,0.9727
I00731,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",31,10184,0.3044
I00731,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",58,8787,0.6601
I00731,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",20,4222,0.4737
I00731,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",13,5179,0.2510
I00731,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",11,2699,0.4076
I00731,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",104,37365,0.2783
I00731,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",62,5639,1.0995
I00731,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",163,28391,0.5741
I00731,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",20,7590,0.2635
I00731,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",130,18497,0.7028
I00731,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",153,26136,0.5854
I00731,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",164,30983,0.5293
I00731,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",79,12169,0.6492
I00731,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",36,6987,0.5152
I00731,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",73,14173,0.5151
I00731,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",102,23690,0.4306
I00731,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",28,6641,0.4216
I00731,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",13,5005,0.2597
I00731,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",161,18748,0.8588
I00731,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",38,6651,0.5713
I00731,RVJ,"NORTH BRISTOL NHS TRUST",42,13854,0.3032
I00731,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",41,9133,0.4489
I00731,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",76,15569,0.4881
I00731,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",23,5733,0.4012
I00731,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",12,3419,0.3510
I00731,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",120,19359,0.6199
I00731,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",70,14132,0.4953
I00731,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",169,17685,0.9556
I00731,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",66,11228,0.5878
I00731,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",118,21661,0.5448
I00731,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",38,7867,0.4830
I00731,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",39,7595,0.5135
I00731,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",55,12216,0.4502
I00731,RWJ,"STOCKPORT NHS FOUNDATION TRUST",21,7435,0.2824
I00731,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",55,9327,0.5897
I00731,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",20,5479,0.3650
I00731,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",34,8420,0.4038
I00731,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",135,23835,0.5664
I00731,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",67,7376,0.9084
I00731,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",41,9311,0.4403
I00731,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",64,11035,0.5800
I00731,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",44,6772,0.6497
I00731,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",47,7916,0.5937
I00731,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",90,13157,0.6840
I00731,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",42,8335,0.5039
I00731,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",18,6099,0.2951
I00731,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",69,10190,0.6771
I00731,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",57,6813,0.8366
I00731,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",122,18080,0.6748
I00731,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",43,8593,0.5004
