INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,ENG,"ENGLAND",274888,7482359,3.6738
I00732,R1F,"ISLE OF WIGHT NHS TRUST",812,14460,5.6155
I00732,R1H,"BARTS HEALTH NHS TRUST",3632,134936,2.6916
I00732,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2376,80215,2.9620
I00732,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1218,32731,3.7212
I00732,RA3,"WESTON AREA HEALTH NHS TRUST",1021,15862,6.4368
I00732,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",922,21952,4.2001
I00732,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1574,61484,2.5600
I00732,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1699,42437,4.0036
I00732,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1740,64523,2.6967
I00732,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2130,44291,4.8091
I00732,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2709,75748,3.5763
I00732,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1325,46727,2.8356
I00732,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",963,37891,2.5415
I00732,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1192,48983,2.4335
I00732,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1663,45754,3.6347
I00732,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1134,26994,4.2009
I00732,RBK,"WALSALL HEALTHCARE NHS TRUST",1533,42140,3.6379
I00732,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2287,58447,3.9129
I00732,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",2186,61602,3.5486
I00732,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1468,46086,3.1853
I00732,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1191,24988,4.7663
I00732,RC1,"BEDFORD HOSPITAL NHS TRUST",1155,29042,3.9770
I00732,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1638,62137,2.6361
I00732,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3128,74029,4.2254
I00732,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",872,22278,3.9142
I00732,RCF,"AIREDALE NHS FOUNDATION TRUST",957,32018,2.9889
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1549,38733,3.9992
I00732,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1964,48865,4.0192
I00732,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1517,46024,3.2961
I00732,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1181,37096,3.1836
I00732,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2052,48223,4.2552
I00732,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",2175,49851,4.3630
I00732,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3412,104570,3.2629
I00732,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1938,34769,5.5739
I00732,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",963,22098,4.3579
I00732,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2310,57387,4.0253
I00732,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1940,39374,4.9271
I00732,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3070,78055,3.9331
I00732,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",1423,39062,3.6429
I00732,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1416,36140,3.9181
I00732,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1697,44287,3.8318
I00732,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",1885,46908,4.0185
I00732,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1396,24509,5.6959
