INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,ENG,"ENGLAND",6898,1199246,1
I00731,RCF,"AIREDALE NHS FOUNDATION TRUST",*,2330,*
I00731,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",30,6665,0
I00731,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",55,7980,1
I00731,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",20,3810,1
I00731,R1H,"BARTS HEALTH NHS TRUST",110,20910,1
I00731,RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",35,9290,0
I00731,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",45,6270,1
I00731,RMC,"BOLTON NHS FOUNDATION TRUST",35,4190,1
I00731,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",20,6800,0
I00731,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",80,10545,1
I00731,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",35,5450,1
I00731,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",20,5630,0
I00731,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",55,14515,0
I00731,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",35,8110,0
I00731,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",25,3985,1
I00731,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",35,4315,1
I00731,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",30,5550,1
I00731,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",10,2985,0
I00731,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",40,10585,0
I00731,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",35,9160,0
I00731,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",20,3250,1
I00731,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",40,6780,1
I00731,RJN,"EAST CHESHIRE NHS TRUST",*,1435,*
I00731,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",100,12595,1
I00731,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",50,10520,0
